LOCSF,MODIFIER,PROVINCE,SLOPE,SOIL_CODE,SOIL_ID
U,~~~~~,SK,A,NCC,SKNCC~~~~~A
U,A~~~~,SK,A,MEA,SKMEAA~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
U,~~~~~,SK,A,OXA,SKOXA~~~~~A
H,~~~~~,SK,B,OXA,SKOXA~~~~~A
H,A~~~~,SK,A,HMC,SKHMCA~~~~A
H,~~~~~,SK,A,OXC,SKOXC~~~~~A
H,~~~~~,SK,B,WSA,SKWSA~~~~~A
U,~~~~~,SK,A,WSA,SKWSA~~~~~A
U,~~~~~,SK,A,OXC,SKOXC~~~~~A
U,~~~~~,SK,A,NCC,SKNCC~~~~~A
U,~~~~~,SK,A,NCA,SKNCA~~~~~A
U,~~~~~,SK,A,YKC,SKYKC~~~~~A
U,S~~~~,SK,A,CAH,SKCAHS~~~~A
U,~~~~~,SK,A,CAC,SKCAC~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,A~~~~,SK,A,BUA,SKBUAA~~~~A
H,~~~~~,SK,A,OXA,SKOXA~~~~~A
U,~~~~~,SK,A,BUC,SKBUC~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
U,A~~~~,SK,A,MEA,SKMEAA~~~~A
U,A~~~~,SK,A,PEA,SKPEAA~~~~A
U,~~~~~,SK,A,PEC,SKPEC~~~~~A
H,A~~~~,SK,B,HMA,SKHMAA~~~~A
H,~~~~~,SK,B,OXA,SKOXA~~~~~A
U,S~~~~,SK,A,QUA,SKQUAS~~~~A
U,HS~~~,SK,A,QUD,SKQUDHS~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
U,HS~~~,SK,A,MHZ,SKMHZHS~~~N
U,~~~~~,SK,A,MEA,SKMEA~~~~~A
U,~~~~~,SK,A,OXA,SKOXA~~~~~A
H,~~~~~,SK,B,OXA,SKOXA~~~~~A
U,~~~~~,SK,A,OXA,SKOXA~~~~~A
H,~~~~~,SK,B,OXC,SKOXC~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
U,~~~~~,SK,A,OXC,SKOXC~~~~~A
H,~~~~~,SK,B,YKA,SKYKA~~~~~A
U,~~~~~,SK,A,YKC,SKYKC~~~~~A
U,~~~~~,SK,A,OXA,SKOXA~~~~~A
U,~~~~~,SK,A,OXC,SKOXC~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
U,~~~~~,SK,A,WSA,SKWSA~~~~~A
U,S~~~~,SK,A,HMH,SKHMHS~~~~A
H,~~~~~,SK,A,OXA,SKOXA~~~~~A
H,~~~~~,SK,A,OXC,SKOXC~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,B,OXA,SKOXA~~~~~A
H,~~~~~,SK,B,OXD,SKOXD~~~~~A
H,~~~~~,SK,A,HDA,SKHDA~~~~~A
H,S~~~~,SK,A,HDB,SKHDBS~~~~A
H,~~~~~,SK,B,OXC,SKOXC~~~~~A
U,~~~~~,SK,A,NCC,SKNCC~~~~~A
U,~~~~~,SK,A,NCA,SKNCA~~~~~A
U,~~~~~,SK,A,YKC,SKYKC~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
U,~~~~~,SK,A,YKA,SKYKA~~~~~A
H,~~~~~,SK,B,YKC,SKYKC~~~~~A
H,~~~~~,SK,A,YKC,SKYKC~~~~~A
H,~~~~~,SK,A,YKA,SKYKA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,A,OXD,SKOXD~~~~~A
D,~~~~~,SK,B,YKC,SKYKC~~~~~A
U,~~~~~,AB,A,ATL,ABATL~~~~~A
U,~~~~~,AB,A,LPN,ABLPN~~~~~N
U,~~~~~,AB,A,ZGW,ABZGW~~~~~N
U,~~~~~,AB,C,ZUN,ABZUN~~~~~N
M,~~~~~,AB,B,ATL,ABATL~~~~~A
U,~~~~~,AB,A,LPN,ABLPN~~~~~N
U,~~~~~,AB,A,ZGW,ABZGW~~~~~N
M,~~~~~,AB,C,ZUN,ABZUN~~~~~N
U,~~~~~,SK,A,OXA,SKOXA~~~~~A
U,~~~~~,SK,A,CLC,SKCLC~~~~~A
U,~~~~~,SK,A,WSC,SKWSC~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
U,~~~~~,SK,A,CLC,SKCLC~~~~~A
U,~~~~~,SK,A,CLA,SKCLA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
U,~~~~~,SK,A,MEA,SKMEA~~~~~A
U,~~~~~,SK,A,PEH,SKPEH~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,B,MEA,SKMEA~~~~~A
U,A~~~~,SK,A,WSA,SKWSAA~~~~A
H,~~~~~,SK,B,EMD,SKEMD~~~~~N
U,~~~~~,SK,A,OXA,SKOXA~~~~~A
U,~~~~~,SK,A,WSC,SKWSC~~~~~A
H,~~~~~,SK,B,WSC,SKWSC~~~~~A
H,~~~~~,SK,B,WNA,SKWNA~~~~~A
H,~~~~~,SK,B,MEA,SKMEA~~~~~A
U,A~~~~,SK,A,WSC,SKWSCA~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
U,~~~~~,SK,A,WSA,SKWSA~~~~~A
U,~~~~~,SK,A,MEA,SKMEA~~~~~A
U,~~~~~,SK,A,MEA,SKMEA~~~~~A
U,~~~~~,SK,A,BUC,SKBUC~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
U,A~~~~,SK,A,BUA,SKBUAA~~~~A
U,A~~~~,SK,A,PEA,SKPEAA~~~~A
U,~~~~~,SK,A,OXC,SKOXC~~~~~A
H,~~~~~,SK,B,MEA,SKMEA~~~~~A
D,~~~~~,SK,B,RWW,SKRWW~~~~~N
D,~~~~~,SK,D,HWW,SKHWW~~~~~N
U,~~~~~,SK,A,OXA,SKOXA~~~~~A
H,~~~~~,SK,B,OXA,SKOXA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,B,OXD,SKOXD~~~~~A
U,~~~~~,SK,A,OXC,SKOXC~~~~~A
D,~~~~~,SK,B,RWW,SKRWW~~~~~N
H,~~~~~,SK,B,OXA,SKOXA~~~~~A
H,~~~~~,SK,B,OXC,SKOXC~~~~~A
U,~~~~~,SK,A,OXA,SKOXA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
U,~~~~~,SK,A,OXC,SKOXC~~~~~A
D,~~~~~,SK,D,HWW,SKHWW~~~~~N
H,~~~~~,SK,B,OXA,SKOXA~~~~~A
U,~~~~~,SK,A,OXA,SKOXA~~~~~A
H,~~~~~,SK,B,WHA,SKWHA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,B,OXC,SKOXC~~~~~A
U,~~~~~,SK,A,WHA,SKWHA~~~~~A
H,~~~~~,SK,B,RWW,SKRWW~~~~~N
H,~~~~~,SK,B,WVA,SKWVA~~~~~A
H,~~~~~,SK,B,WHA,SKWHA~~~~~A
H,~~~~~,SK,B,WVD,SKWVD~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,D,WHA,SKWHA~~~~~A
H,~~~~~,SK,B,TWA,SKTWA~~~~~A
U,~~~~~,SK,A,OXC,SKOXC~~~~~A
H,~~~~~,SK,B,OXC,SKOXC~~~~~A
U,~~~~~,SK,A,OXA,SKOXA~~~~~A
H,~~~~~,SK,B,OXA,SKOXA~~~~~A
U,~~~~~,SK,A,YKC,SKYKC~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
D,~~~~~,SK,B,RWW,SKRWW~~~~~N
H,~~~~~,SK,C,GNA,SKGNA~~~~~A
H,~~~~~,SK,B,OXD,SKOXD~~~~~A
H,~~~~~,SK,B,OXA,SKOXA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,B,GNA,SKGNA~~~~~A
H,~~~~~,SK,C,OXD,SKOXD~~~~~A
H,~~~~~,SK,D,OXD,SKOXD~~~~~A
H,~~~~~,SK,D,OXA,SKOXA~~~~~A
H,~~~~~,SK,B,WHA,SKWHA~~~~~A
H,~~~~~,SK,B,OXC,SKOXC~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,B,OXA,SKOXA~~~~~A
H,~~~~~,SK,B,OXA,SKOXA~~~~~A
H,~~~~~,SK,B,OXC,SKOXC~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,B,WHA,SKWHA~~~~~A
U,~~~~~,SK,A,OXA,SKOXA~~~~~A
U,~~~~~,SK,A,OXC,SKOXC~~~~~A
H,~~~~~,SK,B,WHA,SKWHA~~~~~A
H,~~~~~,SK,B,OXA,SKOXA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,A,WHA,SKWHA~~~~~A
H,~~~~~,SK,B,RWW,SKRWW~~~~~N
H,~~~~~,SK,B,WVA,SKWVA~~~~~A
H,~~~~~,SK,B,WHA,SKWHA~~~~~A
H,~~~~~,SK,B,OXA,SKOXA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,C,WHA,SKWHA~~~~~A
H,~~~~~,SK,B,WVA,SKWVA~~~~~A
H,~~~~~,SK,B,WVA,SKWVA~~~~~A
H,~~~~~,SK,B,WVD,SKWVD~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,D,WVA,SKWVA~~~~~A
U,~~~~~,SK,B,RWA,SKRWA~~~~~N
H,~~~~~,SK,B,OXA,SKOXA~~~~~A
H,~~~~~,SK,B,OXC,SKOXC~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,A,OXA,SKOXA~~~~~A
H,~~~~~,SK,B,WVA,SKWVA~~~~~A
H,~~~~~,SK,C,WVA,SKWVA~~~~~A
H,~~~~~,SK,C,WHA,SKWHA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,B,WHA,SKWHA~~~~~A
H,~~~~~,SK,B,OXA,SKOXA~~~~~A
H,~~~~~,SK,B,WHA,SKWHA~~~~~A
H,~~~~~,SK,B,OXC,SKOXC~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
U,~~~~~,SK,A,OXA,SKOXA~~~~~A
U,~~~~~,SK,A,SFA,SKSFA~~~~~A
D,~~~~~,SK,D,RWW,SKRWW~~~~~N
H,~~~~~,SK,B,OXA,SKOXA~~~~~A
H,~~~~~,SK,B,OXC,SKOXC~~~~~A
H,~~~~~,SK,B,OXD,SKOXD~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,B,WSC,SKWSC~~~~~A
H,~~~~~,SK,B,WSA,SKWSA~~~~~A
H,~~~~~,SK,B,OXA,SKOXA~~~~~A
H,~~~~~,SK,B,WHA,SKWHA~~~~~A
H,~~~~~,SK,A,OXA,SKOXA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,B,OXC,SKOXC~~~~~A
H,~~~~~,SK,B,OXA,SKOXA~~~~~A
U,~~~~~,SK,A,WSA,SKWSA~~~~~A
H,~~~~~,SK,B,WSA,SKWSA~~~~~A
U,~~~~~,SK,A,HMC,SKHMC~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,A~~~~,SK,B,MEA,SKMEAA~~~~A
U,~~~~~,SK,A,MEA,SKMEA~~~~~A
U,~~~~~,SK,A,OXA,SKOXA~~~~~A
D,~~~~~,SK,B,RWW,SKRWW~~~~~N
U,~~~~~,SK,A,CAC,SKCAC~~~~~A
U,~~~~~,SK,A,NCC,SKNCC~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
U,~~~~~,SK,A,CDC,SKCDC~~~~~A
H,~~~~~,SK,C,KAA,SKKAA~~~~~A
H,~~~~~,SK,C,HWA,SKHWA~~~~~N
H,A~~~~,SK,A,BUC,SKBUCA~~~~A
H,~~~~~,SK,A,YKC,SKYKC~~~~~A
H,A~~~~,SK,A,BUA,SKBUAA~~~~A
H,A~~~~,SK,A,BUD,SKBUDA~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,A,OXA,SKOXA~~~~~A
H,~~~~~,SK,B,OXA,SKOXA~~~~~A
H,~~~~~,SK,B,OXC,SKOXC~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,A,OXC,SKOXC~~~~~A
H,~~~~~,SK,A,YKC,SKYKC~~~~~A
H,~~~~~,SK,A,WSA,SKWSA~~~~~A
D,~~~~~,SK,B,RWW,SKRWW~~~~~N
D,~~~~~,SK,D,RWW,SKRWW~~~~~N
U,~~~~~,SK,A,HDC,SKHDC~~~~~A
U,~~~~~,SK,A,CDC,SKCDC~~~~~A
U,~~~~~,SK,A,NCC,SKNCC~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
U,~~~~~,SK,A,CAC,SKCAC~~~~~A
U,~~~~~,SK,A,OXC,SKOXC~~~~~A
H,~~~~~,SK,A,PEA,SKPEA~~~~~A
H,~~~~~,SK,A,HMC,SKHMC~~~~~A
H,~~~~~,SK,B,OXC,SKOXC~~~~~A
H,~~~~~,SK,A,OXC,SKOXC~~~~~A
H,~~~~~,SK,A,AVG,SKAVG~~~~~N
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,A,WSA,SKWSA~~~~~A
D,~~~~~,SK,B,RWA,SKRWA~~~~~N
H,AHS~~,SK,A,AVA,SKAVAAHS~~A
U,~~~~~,SK,A,NCA,SKNCA~~~~~A
U,~~~~~,SK,A,BUA,SKBUA~~~~~A
U,A~~~~,SK,A,BUA,SKBUAA~~~~A
U,~~~~~,SK,A,CAC,SKCAC~~~~~A
U,~~~~~,SK,A,OXA,SKOXA~~~~~A
H,~~~~~,SK,B,CAC,SKCAC~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
D,~~~~~,SK,D,HWW,SKHWW~~~~~N
H,~~~~~,SK,A,YKC,SKYKC~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,A,OXA,SKOXA~~~~~A
H,~~~~~,SK,B,OXA,SKOXA~~~~~A
H,~~~~~,SK,B,NCA,SKNCA~~~~~A
H,~~~~~,SK,A,OXC,SKOXC~~~~~A
H,~~~~~,SK,B,OXC,SKOXC~~~~~A
D,~~~~~,SK,B,HWW,SKHWW~~~~~N
H,~~~~~,SK,A,YKC,SKYKC~~~~~A
H,~~~~~,SK,A,WNC,SKWNC~~~~~A
U,~~~~~,SK,A,MEA,SKMEA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,A,HMA,SKHMA~~~~~A
U,~~~~~,SK,A,WSA,SKWSA~~~~~A
D,~~~~~,SK,D,HWW,SKHWW~~~~~N
H,~~~~~,SK,B,YKC,SKYKC~~~~~A
H,~~~~~,SK,B,OXA,SKOXA~~~~~A
H,~~~~~,SK,A,YKC,SKYKC~~~~~A
H,~~~~~,SK,A,YKG,SKYKG~~~~~A
H,~~~~~,SK,A,YKA,SKYKA~~~~~A
H,~~~~~,SK,B,OXA,SKOXA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,A,OXC,SKOXC~~~~~A
H,~~~~~,SK,B,YKC,SKYKC~~~~~A
H,~~~~~,SK,A,OXA,SKOXA~~~~~A
H,~~~~~,SK,A,OXC,SKOXC~~~~~A
H,~~~~~,SK,A,YKC,SKYKC~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,B,OXC,SKOXC~~~~~A
H,~~~~~,SK,A,OXD,SKOXD~~~~~A
H,~~~~~,SK,B,OXA,SKOXA~~~~~A
R,~~~~~,AB,C,DVG,ABDVG~~~~~A
R,~~~~~,AB,B,FSH,ABFSH~~~~~A
R,~~~~~,AB,C,LTC,ABLTC~~~~~N
U,~~~~~,AB,A,POT,ABPOT~~~~~N
M,~~~~~,AB,B,DVG,ABDVG~~~~~A
M,~~~~~,AB,B,BVA,ABBVA~~~~~A
U,~~~~~,AB,A,POT,ABPOT~~~~~N
I,~~~~~,AB,D,ZUN,ABZUN~~~~~N
U,~~~~~,AB,A,MFT,ABMFT~~~~~A
U,~~~~~,AB,B,FSH,ABFSH~~~~~A
U,~~~~~,AB,B,DVG,ABDVG~~~~~A
U,~~~~~,AB,A,LLK,ABLLK~~~~~A
U,~~~~~,AB,A,POT,ABPOT~~~~~N
M,~~~~~,AB,D,DVG,ABDVG~~~~~A
M,~~~~~,AB,D,BVA,ABBVA~~~~~A
M,~~~~~,AB,D,HFD,ABHFD~~~~~A
M,~~~~~,AB,B,DVG,ABDVG~~~~~A
U,~~~~~,AB,A,MFT,ABMFT~~~~~A
M,~~~~~,AB,D,ZUN,ABZUN~~~~~N
M,~~~~~,AB,D,DVG,ABDVG~~~~~A
M,~~~~~,AB,E,HFD,ABHFD~~~~~A
M,~~~~~,AB,D,BVA,ABBVA~~~~~A
R,~~~~~,AB,D,DVG,ABDVG~~~~~A
R,~~~~~,AB,E,HFD,ABHFD~~~~~A
U,~~~~~,SK,A,MEA,SKMEA~~~~~A
U,~~~~~,MB,A,DOT,MBDOT~~~~~A
H,~~~~~,SK,A,EMA,SKEMA~~~~~N
U,~~~~~,MB,B,DOT,MBDOT~~~~~A
U,~~~~~,MB,B,SCK,MBSCK~~~~~A
H,~~~~~,MB,B,SHX,MBSHX~~~~~A
H,~~~~~,SK,A,WSA,SKWSA~~~~~A
H,~~~~~,SK,A,OXA,SKOXA~~~~~A
H,~~~~~,SK,B,WSA,SKWSA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
U,~~~~~,MB,A,MDN,MBMDN~~~~~A
H,A~~~~,SK,A,MEA,SKMEAA~~~~A
U,~~~~~,MB,A,JAY,MBJAY~~~~~A
D,~~~~~,SK,A,RWA,SKRWA~~~~~N
U,~~~~~,MB,A,DOT,MBDOT~~~~~A
U,~~~~~,SK,A,WBA,SKWBA~~~~~A
U,~~~~~,MB,B,DOT,MBDOT~~~~~A
U,~~~~~,MB,A,JAY,MBJAY~~~~~A
H,~~~~~,MB,B,SHX,MBSHX~~~~~A
D,~~~~~,SK,A,RWA,SKRWA~~~~~N
U,~~~~~,MB,A,NDL,MBNDL~~~~~A
D,~~~~~,SK,A,RWG,SKRWG~~~~~N
U,~~~~~,SK,A,MEA,SKMEA~~~~~A
U,~~~~~,SK,A,OXC,SKOXC~~~~~A
F13,~~~~~,MB,A,PER,MBPER~~~~~N
H,~~~~~,MB,D,SHX,MBSHX~~~~~A
U,~~~~~,MB,A,VFF,MBVFF~~~~~A
U,~~~~~,SK,A,OXA,SKOXA~~~~~A
D,~~~~~,MB,E,$ER,MB$ER~~~~~N
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
U,~~~~~,MB,A,NDL,MBNDL~~~~~A
U,~~~~~,MB,A,JAY,MBJAY~~~~~A
U,~~~~~,MB,B,JAY,MBJAY~~~~~A
U,~~~~~,MB,A,VFF,MBVFF~~~~~A
U,~~~~~,MB,A,MDN,MBMDN~~~~~A
U,~~~~~,MB,A,VRC,MBVRC~~~~~A
U,s~~~~,MB,A,VRC,MBVRCs~~~~A
D,~~~~~,MB,E,$ER,MB$ER~~~~~N
D,~~~~~,MB,A,MXI,MBMXI~~~~~A
D,~~~~~,MB,C,MXI,MBMXI~~~~~A
D,~~~~~,MB,B,JAY,MBJAY~~~~~A
D,~~~~~,MB,E,$ER,MB$ER~~~~~N
D,~~~~~,MB,A,MDN,MBMDN~~~~~A
D,~~~~~,MB,A,NDL,MBNDL~~~~~A
D,~~~~~,MB,A,BOR,MBBOR~~~~~A
U,~~~~~,MB,A,NDL,MBNDL~~~~~A
U,A~~~~,SK,A,MEA,SKMEAA~~~~A
U,~~~~~,SK,A,CLA,SKCLA~~~~~A
U,~~~~~,SK,A,WSC,SKWSC~~~~~A
U,~~~~~,MB,A,ECK,MBECK~~~~~A
H,~~~~~,SK,B,OXA,SKOXA~~~~~A
H,~~~~~,SK,A,OXC,SKOXC~~~~~A
U,~~~~~,SK,A,WSA,SKWSA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
U,~~~~~,MB,A,JAY,MBJAY~~~~~A
U,~~~~~,SK,A,HMA,SKHMA~~~~~A
U,~~~~~,MB,A,OZA,MBOZA~~~~~A
U,~~~~~,MB,A,PEN,MBPEN~~~~~A
D,~~~~~,MB,E,$ER,MB$ER~~~~~N
S,~~~~~,MB,E,$ER,MB$ER~~~~~N
U,~~~~~,MB,A,LEI,MBLEI~~~~~A
D,~~~~~,MB,B,NDL,MBNDL~~~~~A
U,~~~~~,MB,A,BKR,MBBKR~~~~~A
D,~~~~~,MB,A,BEO,MBBEO~~~~~A
D,~~~~~,MB,A,MRH,MBMRH~~~~~A
D,~~~~~,SK,E,HWW,SKHWW~~~~~N
U,~~~~~,SK,A,AVA,SKAVA~~~~~A
D,~~~~~,SK,D,HWA,SKHWA~~~~~N
F13,~~~~~,SK,A,BLL,SKBLL~~~~~N
H,~~~~~,SK,A,WSC,SKWSC~~~~~A
U,~~~~~,MB,A,JAY,MBJAY~~~~~A
U,~~~~~,MB,A,NDL,MBNDL~~~~~A
U,~~~~~,SK,A,YKA,SKYKA~~~~~A
U,~~~~~,SK,A,OXA,SKOXA~~~~~A
U,~~~~~,SK,A,YKC,SKYKC~~~~~A
U,~~~~~,SK,A,OXC,SKOXC~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
U,~~~~~,MB,A,MDN,MBMDN~~~~~A
U,~~~~~,MB,A,VFF,MBVFF~~~~~A
D,~~~~~,MB,E,$ER,MB$ER~~~~~N
D,~~~~~,SK,D,HWW,SKHWW~~~~~N
H,~~~~~,SK,B,OXA,SKOXA~~~~~A
H,~~~~~,SK,B,OXC,SKOXC~~~~~A
H,~~~~~,SK,B,OXD,SKOXD~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,A,OXC,SKOXC~~~~~A
D,~~~~~,SK,B,RWW,SKRWW~~~~~N
H,~~~~~,SK,A,MEA,SKMEA~~~~~A
H,~~~~~,SK,B,MEA,SKMEA~~~~~A
H,~~~~~,SK,A,OXA,SKOXA~~~~~A
H,~~~~~,SK,A,WSC,SKWSC~~~~~A
H,~~~~~,SK,B,OXA,SKOXA~~~~~A
H,~~~~~,SK,B,OXC,SKOXC~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,A~~~~,SK,A,MEA,SKMEAA~~~~A
H,~~~~~,SK,A,OXC,SKOXC~~~~~A
D,~~~~~,SK,B,RWW,SKRWW~~~~~N
H,~~~~~,SK,B,OXA,SKOXA~~~~~A
H,~~~~~,SK,B,OXC,SKOXC~~~~~A
H,~~~~~,SK,B,OXD,SKOXD~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,A,OXC,SKOXC~~~~~A
D,~~~~~,SK,B,RWW,SKRWW~~~~~N
H,~~~~~,SK,B,OXA,SKOXA~~~~~A
U,~~~~~,SK,A,OXA,SKOXA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,B,OXC,SKOXC~~~~~A
H,~~~~~,SK,B,OXD,SKOXD~~~~~A
H,~~~~~,SK,B,GNA,SKGNA~~~~~A
U,~~~~~,SK,A,OXC,SKOXC~~~~~A
H,~~~~~,SK,A,WSA,SKWSA~~~~~A
H,~~~~~,SK,A,OXA,SKOXA~~~~~A
H,~~~~~,SK,A,MEA,SKMEA~~~~~A
H,~~~~~,SK,A,HMA,SKHMA~~~~~A
H,~~~~~,SK,B,WSA,SKWSA~~~~~A
H,~~~~~,SK,B,OXA,SKOXA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
D,~~~~~,SK,B,RWW,SKRWW~~~~~N
H,~~~~~,SK,A,OXA,SKOXA~~~~~A
H,~~~~~,SK,A,OXC,SKOXC~~~~~A
H,~~~~~,SK,B,GNA,SKGNA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,A,WHA,SKWHA~~~~~A
H,~~~~~,SK,A,OXA,SKOXA~~~~~A
H,~~~~~,SK,B,OXA,SKOXA~~~~~A
H,~~~~~,SK,B,OXC,SKOXC~~~~~A
H,~~~~~,SK,A,OXC,SKOXC~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,A,HDA,SKHDA~~~~~A
H,~~~~~,SK,A,CLA,SKCLA~~~~~A
H,~~~~~,SK,A,OXA,SKOXA~~~~~A
H,~~~~~,SK,A,WSA,SKWSA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,A,MEA,SKMEA~~~~~A
H,A~~~~,SK,A,MEA,SKMEAA~~~~A
H,A~~~~,SK,A,WSA,SKWSAA~~~~A
D,~~~~~,SK,B,RWW,SKRWW~~~~~N
H,~~~~~,SK,B,WHA,SKWHA~~~~~A
H,~~~~~,SK,B,OXA,SKOXA~~~~~A
H,~~~~~,SK,A,OXA,SKOXA~~~~~A
H,~~~~~,SK,B,OXC,SKOXC~~~~~A
H,~~~~~,SK,A,WHA,SKWHA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,B,OXA,SKOXA~~~~~A
H,~~~~~,SK,B,OXC,SKOXC~~~~~A
H,~~~~~,SK,B,OXD,SKOXD~~~~~A
H,~~~~~,SK,A,OXA,SKOXA~~~~~A
H,~~~~~,SK,A,OXC,SKOXC~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,B,WNA,SKWNA~~~~~A
U,~~~~~,SK,A,WSA,SKWSA~~~~~A
H,~~~~~,SK,B,OXA,SKOXA~~~~~A
H,~~~~~,SK,A,OXA,SKOXA~~~~~A
H,~~~~~,SK,D,WNA,SKWNA~~~~~A
H,~~~~~,SK,B,WSA,SKWSA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,B,MEA,SKMEA~~~~~A
H,~~~~~,SK,A,HMC,SKHMC~~~~~A
D,~~~~~,SK,B,HWW,SKHWW~~~~~N
D,~~~~~,SK,D,HWW,SKHWW~~~~~N
L,~~~~~,MB,A,PPT,MBPPT~~~~~A
D,~~~~~,MB,B,RYS,MBRYS~~~~~A
D,~~~~~,SK,D,HWA,SKHWA~~~~~N
U,~~~~~,MB,A,NWS,MBNWS~~~~~A
D,~~~~~,SK,A,OXA,SKOXA~~~~~A
L,s~~~~,MB,A,CRM,MBCRMs~~~~A
H,~~~~~,SK,B,OXA,SKOXA~~~~~A
D,~~~~~,MB,E,$ER,MB$ER~~~~~N
D,~~~~~,MB,A,CSE,MBCSE~~~~~A
D,~~~~~,MB,A,DRI,MBDRI~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
U,~~~~~,MB,A,NDL,MBNDL~~~~~A
U,~~~~~,MB,B,NDL,MBNDL~~~~~A
U,~~~~~,MB,A,VRC,MBVRC~~~~~A
U,~~~~~,MB,A,DRO,MBDRO~~~~~A
U,~~~~~,SK,A,OXA,SKOXA~~~~~A
U,~~~~~,MB,A,PEN,MBPEN~~~~~A
U,s~~~~,MB,A,VRC,MBVRCs~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
U,~~~~~,SK,A,OXC,SKOXC~~~~~A
