LOCSF,MODIFIER,PROVINCE,SLOPE,SOIL_CODE,SOIL_ID
M,4~~~~,NS,C,WOB,NSWOB4~~~~A
U,3~~~~,NS,B,SUI,NSSUI3~~~~N
U,6~~~~,NS,A,QUE,NSQUE6~~~~A
U,6~~~~,NS,A,SUI,NSSUI6~~~~N
M,5~~~~,NS,B,QUE,NSQUE5~~~~A
M,5~~~~,NS,B,DGC,NSDGC5~~~~A
M,6~~~~,NS,A,QUE,NSQUE6~~~~A
M,5~~~~,NS,B,MLO,NSMLO5~~~~A
M,6~~~~,NS,B,JGG,NSJGG6~~~~N
M,4~~~~,NS,B,WOB,NSWOB4~~~~A
M,3~~~~,NS,C,SUI,NSSUI3~~~~N
M,3~~~~,NS,C,HWL,NSHWL3~~~~N
M,5~~~~,NS,B,SUI,NSSUI5~~~~N
M,4~~~~,NS,C,QUE,NSQUE4~~~~A
M,3~~~~,NS,C,THM,NSTHM3~~~~N
D,3~~~~,NS,D,THM,NSTHM3~~~~N
M,3~~~~,NS,C,HWL,NSHWL3~~~~N
D,3~~~~,NS,D,HWL,NSHWL3~~~~N
M,5~~~~,NS,B,THM,NSTHM5~~~~N
D,~~~~~,NS,D,ZRL,NSZRL~~~~~N
M,3~~~~,NS,C,WBO,NSWBO3~~~~N
M,3~~~~,NS,D,WBO,NSWBO3~~~~N
M,5~~~~,NS,C,MLO,NSMLO5~~~~A
M,5~~~~,NS,C,DRT,NSDRT5~~~~A
M,3~~~~,NS,C,HWL,NSHWL3~~~~N
M,2~~~~,NS,B,HBT,NSHBT2~~~~A
M,3~~~~,NS,C,THM,NSTHM3~~~~N
D,3~~~~,NS,D,THM,NSTHM3~~~~N
M,3~~~~,NS,C,HWL,NSHWL3~~~~N
D,3~~~~,NS,D,HWL,NSHWL3~~~~N
M,5~~~~,NS,B,THM,NSTHM5~~~~N
D,~~~~~,NS,D,ZRL,NSZRL~~~~~N
U,5~~~~,NS,B,THM,NSTHM5~~~~N
U,5~~~~,NS,B,HWL,NSHWL5~~~~N
B14,7~~~~,NS,A,CSY,NSCSY7~~~~N
M,3~~~~,NS,C,THM,NSTHM3~~~~N
U,6~~~~,NS,A,THM,NSTHM6~~~~N
B14,7~~~~,NS,A,CSY,NSCSY7~~~~N
U,3~~~~,NS,B,THM,NSTHM3~~~~N
D,3~~~~,NS,D,HWL,NSHWL3~~~~N
M,3~~~~,NS,B,WBO,NSWBO3~~~~N
D,3~~~~,NS,D,WBO,NSWBO3~~~~N
D,~~~~~,NS,B,ZRL,NSZRL~~~~~N
M,5~~~~,NS,B,QUE,NSQUE5~~~~A
M,3~~~~,NS,B,THM,NSTHM3~~~~N
M,3~~~~,NS,B,HWL,NSHWL3~~~~N
D,3~~~~,NS,D,WBO,NSWBO3~~~~N
M,~~~~~,NS,B,ZRL,NSZRL~~~~~N
U,5~~~~,NS,B,QUE,NSQUE5~~~~A
M,5~~~~,NS,B,MLO,NSMLO5~~~~A
U,6~~~~,NS,B,QUE,NSQUE6~~~~A
M,2~~~~,NS,B,HBT,NSHBT2~~~~A
L,4~~~~,NS,A,STW,NSSTW4~~~~A
M,3~~~~,NS,B,MGM,NSMGM3~~~~A
M,5~~~~,NS,B,MGM,NSMGM5~~~~A
M,6~~~~,NS,A,MGM,NSMGM6~~~~A
L,~~~~~,NS,A,ZCB,NSZCB~~~~~N
U,4~~~~,NS,B,WOB,NSWOB4~~~~A
U,5~~~~,NS,B,MLO,NSMLO5~~~~A
M,2~~~~,NS,B,HBT,NSHBT2~~~~A
U,4~~~~,NS,B,MLO,NSMLO4~~~~A
M,5~~~~,NS,B,JGG,NSJGG5~~~~N
L,4~~~~,NS,A,STW,NSSTW4~~~~A
U,6~~~~,NS,A,WOB,NSWOB6~~~~A
U,5~~~~,NS,B,HFD,NSHFD5~~~~A
U,3~~~~,NS,B,HFD,NSHFD3~~~~A
B14,7~~~~,NS,A,CSY,NSCSY7~~~~N
M,5~~~~,NS,B,QUE,NSQUE5~~~~A
M,6~~~~,NS,B,QUE,NSQUE6~~~~A
B14,7~~~~,NS,A,CSY,NSCSY7~~~~N
M,3~~~~,NS,B,MGM,NSMGM3~~~~A
M,4~~~~,NS,B,WOB,NSWOB4~~~~A
M,5~~~~,NS,B,WOB,NSWOB5~~~~A
M,2~~~~,NS,B,HBT,NSHBT2~~~~A
M,3~~~~,NS,B,HWL,NSHWL3~~~~N
M,5~~~~,NS,B,MLO,NSMLO5~~~~A
M,5~~~~,NS,B,MLO,NSMLO5~~~~A
L,4~~~~,NS,A,STW,NSSTW4~~~~A
M,4~~~~,NS,B,MLO,NSMLO4~~~~A
M,5~~~~,NS,B,MLO,NSMLO5~~~~A
M,4~~~~,NS,C,WOB,NSWOB4~~~~A
L,4~~~~,NS,A,STW,NSSTW4~~~~A
L,4~~~~,NS,A,STW,NSSTW4~~~~A
L,5~~~~,NS,A,STW,NSSTW5~~~~A
M,5~~~~,NS,B,MLO,NSMLO5~~~~A
U,2~~~~,NS,A,HBT,NSHBT2~~~~A
U,2~~~~,NS,A,HBT,NSHBT2~~~~A
L,4~~~~,NS,A,STW,NSSTW4~~~~A
L,6~~~~,NS,A,STW,NSSTW6~~~~A
M,3~~~~,NS,B,THM,NSTHM3~~~~N
D,3~~~~,NS,C,THM,NSTHM3~~~~N
D,3~~~~,NS,C,HWL,NSHWL3~~~~N
D,3~~~~,NS,E,HWL,NSHWL3~~~~N
D,3~~~~,NS,E,THM,NSTHM3~~~~N
D,~~~~~,NS,E,ZRL,NSZRL~~~~~N
D,3~~~~,NS,B,THM,NSTHM3~~~~N
D,3~~~~,NS,B,HWL,NSHWL3~~~~N
D,~~~~~,NS,B,ZRL,NSZRL~~~~~N
M,3~~~~,NS,B,THM,NSTHM3~~~~N
M,3~~~~,NS,B,HWL,NSHWL3~~~~N
M,5~~~~,NS,B,THM,NSTHM5~~~~N
M,3~~~~,NS,C,THM,NSTHM3~~~~N
M,3~~~~,NS,C,HWL,NSHWL3~~~~N
M,~~~~~,NS,B,ZRL,NSZRL~~~~~N
M,3~~~~,NS,B,WBO,NSWBO3~~~~N
M,2~~~~,NS,B,HBT,NSHBT2~~~~A
M,3~~~~,NS,B,HWL,NSHWL3~~~~N
M,5~~~~,NS,B,MLO,NSMLO5~~~~A
L,4~~~~,NS,A,STW,NSSTW4~~~~A
M,4~~~~,NS,C,BEY,NSBEY4~~~~N
M,2~~~~,NS,A,HBT,NSHBT2~~~~A
M,5~~~~,NS,B,MLO,NSMLO5~~~~A
M,5~~~~,NS,C,BEY,NSBEY5~~~~N
L,5~~~~,NS,A,CBR,NSCBR5~~~~A
M,3~~~~,NS,C,HWL,NSHWL3~~~~N
M,6~~~~,NS,B,MLO,NSMLO6~~~~A
D,3~~~~,NS,D,THM,NSTHM3~~~~N
D,3~~~~,NS,D,HWL,NSHWL3~~~~N
D,4~~~~,NS,D,WOB,NSWOB4~~~~A
D,5~~~~,NS,D,WOB,NSWOB5~~~~A
D,3~~~~,NS,B,THM,NSTHM3~~~~N
D,5~~~~,NS,B,THM,NSTHM5~~~~N
D,~~~~~,NS,D,ZRL,NSZRL~~~~~N
M,3~~~~,NS,B,CBQ,NSCBQ3~~~~N
M,3~~~~,NS,B,HTN,NSHTN3~~~~N
M,3~~~~,NS,B,WYV,NSWYV3~~~~N
M,5~~~~,NS,B,CBQ,NSCBQ5~~~~N
M,3~~~~,NS,C,HTN,NSHTN3~~~~N
M,5~~~~,NS,B,WYV,NSWYV5~~~~N
M,~~~~~,NS,B,ZRL,NSZRL~~~~~N
M,6~~~~,NS,A,HTN,NSHTN6~~~~N
M,4~~~~,NS,B,BEY,NSBEY4~~~~N
M,3~~~~,NS,C,HWL,NSHWL3~~~~N
M,5~~~~,NS,B,BEY,NSBEY5~~~~N
M,4~~~~,NS,C,BEY,NSBEY4~~~~N
M,5~~~~,NS,C,MLO,NSMLO5~~~~A
L,5~~~~,NS,A,CBR,NSCBR5~~~~A
M,2~~~~,NS,B,HBT,NSHBT2~~~~A
M,~~~~~,NS,C,ZRL,NSZRL~~~~~N
M,3~~~~,NS,B,KKM,NSKKM3~~~~N
M,3~~~~,NS,B,HTN,NSHTN3~~~~N
M,5~~~~,NS,B,KKM,NSKKM5~~~~N
M,3~~~~,NS,C,KKM,NSKKM3~~~~N
M,~~~~~,NS,B,ZRL,NSZRL~~~~~N
M,5~~~~,NS,B,MLO,NSMLO5~~~~A
M,6~~~~,NS,B,MLO,NSMLO6~~~~A
M,3~~~~,NS,B,CBQ,NSCBQ3~~~~N
M,4~~~~,NS,C,BYN,NSBYN4~~~~N
L,5~~~~,NS,A,CBR,NSCBR5~~~~A
M,2~~~~,NS,B,HBT,NSHBT2~~~~A
M,3~~~~,NS,B,KKM,NSKKM3~~~~N
M,5~~~~,NS,B,MLO,NSMLO5~~~~A
M,3~~~~,NS,C,CBQ,NSCBQ3~~~~N
M,5~~~~,NS,B,CBQ,NSCBQ5~~~~N
M,2~~~~,NS,B,HBT,NSHBT2~~~~A
M,3~~~~,NS,C,HTN,NSHTN3~~~~N
M,3~~~~,NS,B,HTN,NSHTN3~~~~N
M,3~~~~,NS,B,WYV,NSWYV3~~~~N
M,3~~~~,NS,B,CBQ,NSCBQ3~~~~N
M,5~~~~,NS,B,WYV,NSWYV5~~~~N
M,6~~~~,NS,A,WYV,NSWYV6~~~~N
M,5~~~~,NS,B,CBQ,NSCBQ5~~~~N
M,6~~~~,NS,A,CBQ,NSCBQ6~~~~N
M,~~~~~,NS,B,ZRL,NSZRL~~~~~N
M,3~~~~,NS,B,WBO,NSWBO3~~~~N
M,5~~~~,NS,B,WBO,NSWBO5~~~~N
M,5~~~~,NS,B,DRT,NSDRT5~~~~A
M,5~~~~,NS,B,QUE,NSQUE5~~~~A
L,6~~~~,NS,A,STW,NSSTW6~~~~A
U,2~~~~,NS,B,HBT,NSHBT2~~~~A
L,3~~~~,NS,A,CBR,NSCBR3~~~~A
M,3~~~~,NS,B,WBO,NSWBO3~~~~N
M,3~~~~,NS,B,WYV,NSWYV3~~~~N
M,3~~~~,NS,B,WBO,NSWBO3~~~~N
M,3~~~~,NS,B,RNY,NSRNY3~~~~N
U,3~~~~,NS,A,CBR,NSCBR3~~~~A
M,2~~~~,NS,B,HBT,NSHBT2~~~~A
M,5~~~~,NS,B,QUE,NSQUE5~~~~A
M,2~~~~,NS,B,HBT,NSHBT2~~~~A
U,3~~~~,NS,A,CBR,NSCBR3~~~~A
U,6~~~~,NS,A,STW,NSSTW6~~~~A
M,5~~~~,NS,B,SGL,NSSGL5~~~~A
M,5~~~~,NS,B,DRT,NSDRT5~~~~A
M,6~~~~,NS,A,ECY,NSECY6~~~~A
M,3~~~~,NS,B,SUI,NSSUI3~~~~N
M,4~~~~,NS,B,PGW,NSPGW4~~~~A
M,5~~~~,NS,A,QUE,NSQUE5~~~~A
M,6~~~~,NS,A,QUE,NSQUE6~~~~A
M,3~~~~,NS,B,RNY,NSRNY3~~~~N
M,3~~~~,NS,B,WBO,NSWBO3~~~~N
M,3~~~~,NS,C,HWL,NSHWL3~~~~N
M,3~~~~,NS,C,RNY,NSRNY3~~~~N
U,3~~~~,NS,A,CBR,NSCBR3~~~~A
M,2~~~~,NS,B,HBT,NSHBT2~~~~A
M,3~~~~,NS,B,HFD,NSHFD3~~~~A
M,3~~~~,NS,C,WBO,NSWBO3~~~~N
M,5~~~~,NS,B,QUE,NSQUE5~~~~A
M,6~~~~,NS,B,QUE,NSQUE6~~~~A
M,3~~~~,NS,B,SUI,NSSUI3~~~~N
M,3~~~~,NS,B,TRM,NSTRM3~~~~A
M,3~~~~,NS,B,SUI,NSSUI3~~~~N
M,3~~~~,NS,B,HWL,NSHWL3~~~~N
M,5~~~~,NS,B,SGL,NSSGL5~~~~A
M,6~~~~,NS,A,ECY,NSECY6~~~~A
L,6~~~~,NS,A,ACA,NSACA6~~~~A
M,5~~~~,NS,B,QUE,NSQUE5~~~~A
U,5~~~~,NS,B,DGC,NSDGC5~~~~A
M,6~~~~,NS,A,QUE,NSQUE6~~~~A
U,6~~~~,NS,A,JGG,NSJGG6~~~~N
M,3~~~~,NS,B,SUI,NSSUI3~~~~N
M,5~~~~,NS,B,SGL,NSSGL5~~~~A
M,3~~~~,NS,B,HWL,NSHWL3~~~~N
M,~~~~~,NS,B,ZRL,NSZRL~~~~~N
M,6~~~~,NS,A,ECY,NSECY6~~~~A
U,5~~~~,NS,A,SGL,NSSGL5~~~~A
B14,7~~~~,NS,A,CSY,NSCSY7~~~~N
U,6~~~~,NS,A,ECY,NSECY6~~~~A
U,3~~~~,NS,B,SUI,NSSUI3~~~~N
U,5~~~~,NS,B,DRT,NSDRT5~~~~A
U,6~~~~,NS,A,MSW,NSMSW6~~~~A
M,3~~~~,NS,B,RNY,NSRNY3~~~~N
L,6~~~~,NS,A,STW,NSSTW6~~~~A
M,3~~~~,NS,B,RNY,NSRNY3~~~~N
D,3~~~~,NS,D,HWL,NSHWL3~~~~N
M,3~~~~,NS,B,WBO,NSWBO3~~~~N
M,3~~~~,NS,C,WBO,NSWBO3~~~~N
M,3~~~~,NS,C,CBQ,NSCBQ3~~~~N
M,6~~~~,NS,A,ECY,NSECY6~~~~A
M,2~~~~,NS,B,HBT,NSHBT2~~~~A
L,3~~~~,NS,A,CBR,NSCBR3~~~~A
L,6~~~~,NS,A,MLL,NSMLL6~~~~A
L,6~~~~,NS,A,STW,NSSTW6~~~~A
M,2~~~~,NS,C,HBT,NSHBT2~~~~A
L,6~~~~,NS,A,ACA,NSACA6~~~~A
B14,7~~~~,NS,A,CSY,NSCSY7~~~~N
M,3~~~~,NS,C,HFX,NSHFX3~~~~N
M,3~~~~,NS,C,HTN,NSHTN3~~~~N
M,~~~~~,NS,C,ZRL,NSZRL~~~~~N
M,3~~~~,NS,C,KKL,NSKKL3~~~~N
M,3~~~~,NS,D,KKL,NSKKL3~~~~N
M,3~~~~,NS,D,THM,NSTHM3~~~~N
M,3~~~~,NS,C,HWL,NSHWL3~~~~N
M,3~~~~,NS,D,HWL,NSHWL3~~~~N
M,~~~~~,NS,C,ZRL,NSZRL~~~~~N
M,5~~~~,NS,B,BWT,NSBWT5~~~~N
M,5~~~~,NS,B,HWL,NSHWL5~~~~N
M,5~~~~,NS,C,MLO,NSMLO5~~~~A
M,~~~~~,NS,B,ZRL,NSZRL~~~~~N
M,5~~~~,NS,C,BWT,NSBWT5~~~~N
M,3~~~~,NS,C,KKL,NSKKL3~~~~N
M,3~~~~,NS,C,HFX,NSHFX3~~~~N
M,3~~~~,NS,C,HWL,NSHWL3~~~~N
M,3~~~~,NS,C,HTN,NSHTN3~~~~N
M,~~~~~,NS,C,ZRL,NSZRL~~~~~N
M,5~~~~,NS,C,MLO,NSMLO5~~~~A
U,6~~~~,NS,B,KKL,NSKKL6~~~~N
U,5~~~~,NS,B,BWT,NSBWT5~~~~N
M,3~~~~,NS,C,KKL,NSKKL3~~~~N
M,3~~~~,NS,B,KKL,NSKKL3~~~~N
M,3~~~~,NS,C,HWL,NSHWL3~~~~N
M,3~~~~,NS,B,HWL,NSHWL3~~~~N
M,3~~~~,NS,B,HFX,NSHFX3~~~~N
M,~~~~~,NS,C,ZRL,NSZRL~~~~~N
M,3~~~~,NS,C,KKL,NSKKL3~~~~N
M,3~~~~,NS,C,HWL,NSHWL3~~~~N
M,5~~~~,NS,C,BWT,NSBWT5~~~~N
M,5~~~~,NS,C,HWL,NSHWL5~~~~N
M,5~~~~,NS,C,MLO,NSMLO5~~~~A
M,3~~~~,NS,C,WBO,NSWBO3~~~~N
M,3~~~~,NS,C,THM,NSTHM3~~~~N
M,3~~~~,NS,C,HWL,NSHWL3~~~~N
M,5~~~~,NS,B,THM,NSTHM5~~~~N
M,~~~~~,NS,C,ZRL,NSZRL~~~~~N
M,5~~~~,NS,B,BWT,NSBWT5~~~~N
M,3~~~~,NS,C,KKL,NSKKL3~~~~N
M,3~~~~,NS,C,HWL,NSHWL3~~~~N
M,5~~~~,NS,B,HWL,NSHWL5~~~~N
M,~~~~~,NS,C,ZRL,NSZRL~~~~~N
M,3~~~~,NS,C,THM,NSTHM3~~~~N
M,3~~~~,NS,C,HFX,NSHFX3~~~~N
M,3~~~~,NS,C,HWL,NSHWL3~~~~N
M,3~~~~,NS,C,HTN,NSHTN3~~~~N
M,~~~~~,NS,C,ZRL,NSZRL~~~~~N
D,3~~~~,NS,C,WBO,NSWBO3~~~~N
D,3~~~~,NS,C,HWL,NSHWL3~~~~N
D,3~~~~,NS,D,CBQ,NSCBQ3~~~~N
D,3~~~~,NS,E,WBO,NSWBO3~~~~N
D,5~~~~,NS,C,WBO,NSWBO5~~~~N
D,~~~~~,NS,C,ZRL,NSZRL~~~~~N
D,3~~~~,NS,C,WBO,NSWBO3~~~~N
D,3~~~~,NS,C,HWL,NSHWL3~~~~N
H,3~~~~,NS,C,WYV,NSWYV3~~~~N
D,5~~~~,NS,C,WBO,NSWBO5~~~~N
D,~~~~~,NS,C,ZRL,NSZRL~~~~~N
H,3~~~~,NS,C,HTN,NSHTN3~~~~N
H,3~~~~,NS,C,WYV,NSWYV3~~~~N
D,3~~~~,NS,C,CBQ,NSCBQ3~~~~N
H,~~~~~,NS,C,ZRL,NSZRL~~~~~N
H,5~~~~,NS,B,CBQ,NSCBQ5~~~~N
H,5~~~~,NS,B,WYV,NSWYV5~~~~N
M,2~~~~,NS,C,HBT,NSHBT2~~~~A
U,3~~~~,NS,A,CBR,NSCBR3~~~~A
M,2~~~~,NS,B,HBT,NSHBT2~~~~A
M,5~~~~,NS,B,HBT,NSHBT5~~~~A
H,2~~~~,NS,B,HBT,NSHBT2~~~~A
H,5~~~~,NS,B,HBT,NSHBT5~~~~A
H,6~~~~,NS,A,HBT,NSHBT6~~~~A
M,3~~~~,NS,C,CBQ,NSCBQ3~~~~N
M,3~~~~,NS,B,WYV,NSWYV3~~~~N
U,5~~~~,NS,B,MLO,NSMLO5~~~~A
U,6~~~~,NS,A,MLO,NSMLO6~~~~A
B14,7~~~~,NS,A,CSY,NSCSY7~~~~N
D,4~~~~,NS,E,MLO,NSMLO4~~~~A
D,3~~~~,NS,C,CBQ,NSCBQ3~~~~N
D,3~~~~,NS,C,HTN,NSHTN3~~~~N
D,3~~~~,NS,C,WYV,NSWYV3~~~~N
D,3~~~~,NS,D,HTN,NSHTN3~~~~N
H,~~~~~,NS,C,ZRL,NSZRL~~~~~N
H,5~~~~,NS,B,CBQ,NSCBQ5~~~~N
H,6~~~~,NS,B,CBQ,NSCBQ6~~~~N
H,5~~~~,NS,B,HTN,NSHTN5~~~~N
H,5~~~~,NS,B,WYV,NSWYV5~~~~N
M,3~~~~,NS,C,SUI,NSSUI3~~~~N
M,3~~~~,NS,C,HWL,NSHWL3~~~~N
M,5~~~~,NS,B,SUI,NSSUI5~~~~N
L,3~~~~,NS,A,CBR,NSCBR3~~~~A
M,2~~~~,NS,B,HBT,NSHBT2~~~~A
L,3~~~~,NS,A,CBR,NSCBR3~~~~A
M,5~~~~,NS,B,MLO,NSMLO5~~~~A
M,3~~~~,NS,C,SUI,NSSUI3~~~~N
M,3~~~~,NS,C,KKL,NSKKL3~~~~N
M,3~~~~,NS,C,HWL,NSHWL3~~~~N
M,5~~~~,NS,C,MLO,NSMLO5~~~~A
M,6~~~~,NS,A,QUE,NSQUE6~~~~A
M,3~~~~,NS,B,THM,NSTHM3~~~~N
M,5~~~~,NS,B,SUI,NSSUI5~~~~N
M,5~~~~,NS,B,HWL,NSHWL5~~~~N
B14,7~~~~,NS,A,CSY,NSCSY7~~~~N
M,3~~~~,NS,C,SUI,NSSUI3~~~~N
M,5~~~~,NS,C,MLO,NSMLO5~~~~A
M,3~~~~,NS,B,PLK,NSPLK3~~~~N
M,3~~~~,NS,B,HTN,NSHTN3~~~~N
M,5~~~~,NS,B,PLK,NSPLK5~~~~N
M,6~~~~,NS,A,PLK,NSPLK6~~~~N
M,4~~~~,NS,B,BYN,NSBYN4~~~~N
B14,7~~~~,NS,A,CSY,NSCSY7~~~~N
M,~~~~~,NS,B,ZRL,NSZRL~~~~~N
M,4~~~~,NS,B,WOB,NSWOB4~~~~A
M,5~~~~,NS,B,WOB,NSWOB5~~~~A
M,3~~~~,NS,B,HWL,NSHWL3~~~~N
M,2~~~~,NS,B,HBT,NSHBT2~~~~A
M,3~~~~,NS,B,THM,NSTHM3~~~~N
M,5~~~~,NS,B,MLO,NSMLO5~~~~A
M,4~~~~,NS,B,MLO,NSMLO4~~~~A
M,3~~~~,NS,B,THM,NSTHM3~~~~N
M,5~~~~,NS,A,CBR,NSCBR5~~~~A
M,2~~~~,NS,B,HBT,NSHBT2~~~~A
M,5~~~~,NS,B,MLO,NSMLO5~~~~A
M,4~~~~,NS,B,BYN,NSBYN4~~~~N
M,3~~~~,NS,B,PLK,NSPLK3~~~~N
M,5~~~~,NS,B,BYN,NSBYN5~~~~N
M,3~~~~,NS,B,HTN,NSHTN3~~~~N
B14,7~~~~,NS,A,CSY,NSCSY7~~~~N
M,6~~~~,NS,B,MLO,NSMLO6~~~~A
M,5~~~~,NS,B,PLK,NSPLK5~~~~N
M,5~~~~,NS,B,THM,NSTHM5~~~~N
M,3~~~~,NS,B,THM,NSTHM3~~~~N
M,3~~~~,NS,B,HWL,NSHWL3~~~~N
M,6~~~~,NS,A,THM,NSTHM6~~~~N
M,2~~~~,NS,B,HBT,NSHBT2~~~~A
M,5~~~~,NS,B,MLO,NSMLO5~~~~A
D,3~~~~,NS,B,KKL,NSKKL3~~~~N
D,5~~~~,NS,B,KKL,NSKKL5~~~~N
D,3~~~~,NS,B,HWL,NSHWL3~~~~N
D,3~~~~,NS,D,HWL,NSHWL3~~~~N
M,5~~~~,NS,B,MLO,NSMLO5~~~~A
L,3~~~~,NS,A,CBR,NSCBR3~~~~A
L,5~~~~,NS,A,CBR,NSCBR5~~~~A
M,5~~~~,NS,B,MLO,NSMLO5~~~~A
M,3~~~~,NS,C,KKL,NSKKL3~~~~N
M,4~~~~,NS,B,MLO,NSMLO4~~~~A
M,3~~~~,NS,C,HWL,NSHWL3~~~~N
M,2~~~~,NS,B,HBT,NSHBT2~~~~A
M,5~~~~,NS,B,MLO,NSMLO5~~~~A
M,5~~~~,NS,B,QUE,NSQUE5~~~~A
M,6~~~~,NS,B,QUE,NSQUE6~~~~A
M,6~~~~,NS,B,MLO,NSMLO6~~~~A
M,6~~~~,NS,A,HBT,NSHBT6~~~~A
R,4~~~~,NS,B,BYN,NSBYN4~~~~N
R,5~~~~,NS,B,MLO,NSMLO5~~~~A
R,5~~~~,NS,B,BYN,NSBYN5~~~~N
R,2~~~~,NS,B,HBT,NSHBT2~~~~A
B14,7~~~~,NS,A,CSY,NSCSY7~~~~N
L,6~~~~,NS,A,STW,NSSTW6~~~~A
D,3~~~~,NS,C,KKL,NSKKL3~~~~N
D,3~~~~,NS,C,HWL,NSHWL3~~~~N
D,5~~~~,NS,C,KKL,NSKKL5~~~~N
M,5~~~~,NS,B,MLO,NSMLO5~~~~A
M,6~~~~,NS,A,HBT,NSHBT6~~~~A
D,5~~~~,NS,B,DGC,NSDGC5~~~~A
D,6~~~~,NS,B,DGC,NSDGC6~~~~A
D,5~~~~,NS,B,MLO,NSMLO5~~~~A
D,6~~~~,NS,B,MLO,NSMLO6~~~~A
D,5~~~~,NS,B,THM,NSTHM5~~~~N
U,3~~~~,NS,A,CBR,NSCBR3~~~~A
U,2~~~~,NS,B,HBT,NSHBT2~~~~A
U,5~~~~,NS,B,MLO,NSMLO5~~~~A
U,6~~~~,NS,A,MLO,NSMLO6~~~~A
U,5~~~~,NS,B,THM,NSTHM5~~~~N
U,6~~~~,NS,A,THM,NSTHM6~~~~N
U,7~~~~,NS,A,CSY,NSCSY7~~~~N
U,2~~~~,NS,B,HBT,NSHBT2~~~~A
M,5~~~~,NS,B,MLO,NSMLO5~~~~A
M,4~~~~,NS,B,MLO,NSMLO4~~~~A
M,4~~~~,NS,B,BYN,NSBYN4~~~~N
B14,7~~~~,NS,A,CSY,NSCSY7~~~~N
M,2~~~~,NS,A,HBT,NSHBT2~~~~A
M,6~~~~,NS,B,MLO,NSMLO6~~~~A
M,6~~~~,NS,A,STW,NSSTW6~~~~A
M,5~~~~,NS,B,FLY,NSFLY5~~~~N
M,6~~~~,NS,B,FLY,NSFLY6~~~~N
M,4~~~~,NS,C,FLY,NSFLY4~~~~N
M,3~~~~,NS,B,HFD,NSHFD3~~~~A
M,5~~~~,NS,B,PPQ,NSPPQ5~~~~A
M,3~~~~,NS,B,PPQ,NSPPQ3~~~~A
M,5~~~~,NS,C,QUE,NSQUE5~~~~A
D,5~~~~,NS,C,MLO,NSMLO5~~~~A
D,5~~~~,NS,B,QUE,NSQUE5~~~~A
D,5~~~~,NS,C,HFD,NSHFD5~~~~A
D,5~~~~,NS,B,HBT,NSHBT5~~~~A
D,6~~~~,NS,B,QUE,NSQUE6~~~~A
D,3~~~~,NS,C,HTN,NSHTN3~~~~N
D,3~~~~,NS,C,CBQ,NSCBQ3~~~~N
D,~~~~~,NS,C,ZRL,NSZRL~~~~~N
D,5~~~~,NS,D,CBQ,NSCBQ5~~~~N
D,5~~~~,NS,D,HTN,NSHTN5~~~~N
D,~~~~~,NS,D,ZRL,NSZRL~~~~~N
B13,7~~~~,NS,A,CSY,NSCSY7~~~~N
U,~~~~~,NS,B,ZRL,NSZRL~~~~~N
U,3~~~~,NS,B,CBQ,NSCBQ3~~~~N
U,3~~~~,NS,B,HTN,NSHTN3~~~~N
U,5~~~~,NS,B,CBQ,NSCBQ5~~~~N
U,6~~~~,NS,B,CBQ,NSCBQ6~~~~N
B14,7~~~~,NS,A,CSY,NSCSY7~~~~N
U,B~~~~,PE,B,KID,PEKIDB~~~~A
L,D~~~~,PE,A,ARY,PEARYD~~~~A
L,D~~~~,PE,A,HBN,PEHBND~~~~A
L,B~~~~,PE,A,RYP,PERYPB~~~~N
L,D~~~~,PE,A,SSI,PESSID~~~~A
U,D~~~~,PE,B,CTW,PECTWD~~~~A
U,D~~~~,PE,B,ARY,PEARYD~~~~A
U,D~~~~,PE,A,HBN,PEHBND~~~~A
U,B~~~~,PE,A,KID,PEKIDB~~~~A
U,E~~~~,PE,A,MYP,PEMYPE~~~~N
U,E~~~~,PE,A,OLY,PEOLYE~~~~A
U,D~~~~,PE,A,SSI,PESSID~~~~A
L,E~~~~,PE,A,MRG,PEMRGE~~~~N
U,E~~~~,PE,B,OLY,PEOLYE~~~~A
L,E~~~~,PE,A,DUV,PEDUVE~~~~A
L,D~~~~,PE,A,ARY,PEARYD~~~~A
U,D~~~~,PE,B,CTW,PECTWD~~~~A
L,D~~~~,PE,A,HBN,PEHBND~~~~A
U,B~~~~,PE,B,KID,PEKIDB~~~~A
L,B~~~~,PE,A,RYP,PERYPB~~~~N
L,E~~~~,PE,A,DUV,PEDUVE~~~~A
L,E~~~~,PE,A,MYP,PEMYPE~~~~N
U,E~~~~,PE,B,OLY,PEOLYE~~~~A
L,E~~~~,PE,A,WTP,PEWTPE~~~~A
L,E~~~~,PE,A,BPS,PEBPSE~~~~N
L,D~~~~,PE,A,SSI,PESSID~~~~A
L,D~~~~,PE,A,CTW,PECTWD~~~~A
L,D~~~~,PE,A,HBN,PEHBND~~~~A
L,E~~~~,PE,A,MRG,PEMRGE~~~~N
H,~~~~~,PE,C,ZDS,PEZDS~~~~~N
L,~~~~~,PE,A,ZSM,PEZSM~~~~~N
L,~~~~~,PE,A,ZCB,PEZCB~~~~~N
H,~~~~~,PE,C,ZDS,PEZDS~~~~~N
L,~~~~~,PE,A,ZCB,PEZCB~~~~~N
H,~~~~~,PE,C,ZDS,PEZDS~~~~~N
L,B~~~~,PE,A,KID,PEKIDB~~~~A
