LOCSF,MODIFIER,PROVINCE,SLOPE,SOIL_CODE,SOIL_ID
B13,~~~~~,AB,A,FKE,ABFKE~~~~~N
U,~~~~~,AB,A,FXC,ABFXC~~~~~A
D,~~~~~,AB,C,ASL,ABASL~~~~~N
D,~~~~~,AB,D,COP,ABCOP~~~~~N
U,~~~~~,AB,B,SKY,ABSKY~~~~~N
M,~~~~~,AB,B,HUB,ABHUB~~~~~A
B13,~~~~~,AB,A,FKE,ABFKE~~~~~N
M,~~~~~,AB,B,HAT,ABHAT~~~~~N
U,~~~~~,AB,A,SKY,ABSKY~~~~~N
D,~~~~~,AB,E,DPV,ABDPV~~~~~N
D,~~~~~,AB,C,TML,ABTML~~~~~N
U,~~~~~,AB,B,SKY,ABSKY~~~~~N
U,~~~~~,AB,A,TML,ABTML~~~~~N
B13,~~~~~,AB,A,FKE,ABFKE~~~~~N
U,~~~~~,AB,A,SKY,ABSKY~~~~~N
U,~~~~~,AB,B,HUB,ABHUB~~~~~A
B13,~~~~~,AB,A,FKE,ABFKE~~~~~N
U,~~~~~,AB,B,HAT,ABHAT~~~~~N
U,~~~~~,AB,A,SKY,ABSKY~~~~~N
U,~~~~~,AB,A,MSH,ABMSH~~~~~A
B13,~~~~~,AB,A,FKE,ABFKE~~~~~N
L,~~~~~,AB,A,IOS,ABIOS~~~~~N
U,~~~~~,AB,B,TML,ABTML~~~~~N
B13,~~~~~,AB,A,FKE,ABFKE~~~~~N
U,~~~~~,AB,A,SKY,ABSKY~~~~~N
U,~~~~~,AB,B,NHL,ABNHL~~~~~N
B13,~~~~~,AB,A,FKE,ABFKE~~~~~N
U,~~~~~,AB,B,JUY,ABJUY~~~~~N
M,~~~~~,AB,C,HUB,ABHUB~~~~~A
U,~~~~~,AB,B,SKY,ABSKY~~~~~N
M,~~~~~,AB,B,NHL,ABNHL~~~~~N
B13,~~~~~,AB,A,FKE,ABFKE~~~~~N
U,~~~~~,AB,A,SKY,ABSKY~~~~~N
M,~~~~~,AB,C,WHY,ABWHY~~~~~N
U,~~~~~,AB,B,WND,ABWND~~~~~N
U,~~~~~,AB,B,BLK,ABBLK~~~~~N
B13,~~~~~,AB,A,FKE,ABFKE~~~~~N
U,~~~~~,AB,B,PCM,ABPCM~~~~~N
T,~~~~~,AB,B,JRV,ABJRV~~~~~N
L,~~~~~,AB,A,IOS,ABIOS~~~~~N
B13,~~~~~,AB,A,FKE,ABFKE~~~~~N
D,~~~~~,AB,D,ZUN,ABZUN~~~~~N
U,~~~~~,AB,B,BLR,ABBLR~~~~~N
R,~~~~~,AB,B,PRS,ABPRS~~~~~N
I,~~~~~,AB,B,ZUN,ABZUN~~~~~N
F13,~~~~~,AB,A,MNT,ABMNT~~~~~N
D,~~~~~,AB,E,DPV,ABDPV~~~~~N
U,~~~~~,AB,B,HAT,ABHAT~~~~~N
U,~~~~~,AB,B,TML,ABTML~~~~~N
U,~~~~~,AB,B,SKY,ABSKY~~~~~N
M,~~~~~,AB,C,TML,ABTML~~~~~N
M,~~~~~,AB,C,HAT,ABHAT~~~~~N
B13,~~~~~,AB,A,FKE,ABFKE~~~~~N
U,~~~~~,AB,B,SKY,ABSKY~~~~~N
D,~~~~~,AB,C,HUB,ABHUB~~~~~A
U,~~~~~,AB,A,SKY,ABSKY~~~~~N
D,~~~~~,AB,D,TML,ABTML~~~~~N
S,~~~~~,AB,E,COP,ABCOP~~~~~N
S,~~~~~,AB,E,DPV,ABDPV~~~~~N
M,~~~~~,AB,B,HAT,ABHAT~~~~~N
M,~~~~~,AB,B,HUB,ABHUB~~~~~A
U,~~~~~,AB,A,SKY,ABSKY~~~~~N
U,~~~~~,AB,A,WNC,ABWNC~~~~~N
D,~~~~~,AB,C,TML,ABTML~~~~~N
U,~~~~~,AB,B,SKY,ABSKY~~~~~N
B13,~~~~~,AB,A,FKE,ABFKE~~~~~N
D,~~~~~,AB,D,PGS,ABPGS~~~~~N
M,~~~~~,AB,B,HUB,ABHUB~~~~~A
U,~~~~~,AB,A,SKY,ABSKY~~~~~N
B13,~~~~~,AB,A,FKE,ABFKE~~~~~N
M,~~~~~,AB,B,HAT,ABHAT~~~~~N
M,~~~~~,AB,B,HUB,ABHUB~~~~~A
M,~~~~~,AB,B,HAT,ABHAT~~~~~N
U,~~~~~,AB,A,SKY,ABSKY~~~~~N
B13,~~~~~,AB,A,FKE,ABFKE~~~~~N
M,~~~~~,AB,C,HUB,ABHUB~~~~~A
M,~~~~~,AB,D,COP,ABCOP~~~~~N
B13,~~~~~,AB,A,FKE,ABFKE~~~~~N
U,~~~~~,AB,B,SKY,ABSKY~~~~~N
H,~~~~~,AB,C,HUB,ABHUB~~~~~A
U,~~~~~,AB,B,SKY,ABSKY~~~~~N
B13,~~~~~,AB,A,FKE,ABFKE~~~~~N
D,~~~~~,AB,C,HUB,ABHUB~~~~~A
D,~~~~~,AB,B,BLK,ABBLK~~~~~N
B13,~~~~~,AB,A,FKE,ABFKE~~~~~N
U,~~~~~,AB,A,MKY,ABMKY~~~~~A
D,~~~~~,AB,D,TML,ABTML~~~~~N
D,~~~~~,AB,E,COP,ABCOP~~~~~N
U,~~~~~,AB,B,SKY,ABSKY~~~~~N
M,~~~~~,AB,D,JUY,ABJUY~~~~~N
S,st~~~,AB,E,NHL,ABNHLst~~~N
S,~~~~~,AB,E,DPV,ABDPV~~~~~N
U,~~~~~,AB,B,SKY,ABSKY~~~~~N
D,~~~~~,AB,D,NHL,ABNHL~~~~~N
D,~~~~~,AB,D,COP,ABCOP~~~~~N
B13,~~~~~,AB,A,FKE,ABFKE~~~~~N
U,~~~~~,AB,B,SKY,ABSKY~~~~~N
M,~~~~~,AB,C,HSY,ABHSY~~~~~N
B13,~~~~~,AB,A,FKE,ABFKE~~~~~N
M,~~~~~,AB,B,PTO,ABPTO~~~~~N
U,~~~~~,AB,B,SKY,ABSKY~~~~~N
D,~~~~~,AB,D,ASL,ABASL~~~~~N
U,~~~~~,AB,B,SKY,ABSKY~~~~~N
D,~~~~~,AB,D,COP,ABCOP~~~~~N
D,~~~~~,AB,D,NHL,ABNHL~~~~~N
D,~~~~~,AB,E,COP,ABCOP~~~~~N
U,~~~~~,AB,B,SKY,ABSKY~~~~~N
B13,~~~~~,AB,A,FKE,ABFKE~~~~~N
M,~~~~~,AB,C,ASL,ABASL~~~~~N
U,~~~~~,AB,B,SKY,ABSKY~~~~~N
M,~~~~~,AB,D,TOR,ABTOR~~~~~N
B13,~~~~~,AB,A,FKE,ABFKE~~~~~N
D,~~~~~,AB,E,NHL,ABNHL~~~~~N
D,~~~~~,AB,E,COP,ABCOP~~~~~N
U,~~~~~,AB,B,SKY,ABSKY~~~~~N
D,~~~~~,AB,E,TOR,ABTOR~~~~~N
D,~~~~~,AB,D,ASL,ABASL~~~~~N
D,~~~~~,AB,D,TOR,ABTOR~~~~~N
U,~~~~~,AB,B,SKY,ABSKY~~~~~N
L,~~~~~,AB,A,STT,ABSTT~~~~~N
B14,~~~~~,AB,A,FKE,ABFKE~~~~~N
D,~~~~~,AB,E,DPV,ABDPV~~~~~N
D,~~~~~,AB,D,NHL,ABNHL~~~~~N
M,~~~~~,AB,B,NHL,ABNHL~~~~~N
B13,~~~~~,AB,A,FKE,ABFKE~~~~~N
U,~~~~~,AB,A,SKY,ABSKY~~~~~N
T,~~~~~,AB,B,JRV,ABJRV~~~~~N
F13,~~~~~,AB,A,NTN,ABNTN~~~~~N
U,~~~~~,AB,B,BCR,ABBCR~~~~~N
B13,~~~~~,AB,A,FKE,ABFKE~~~~~N
M,~~~~~,AB,C,WHY,ABWHY~~~~~N
M,~~~~~,AB,B,HNL,ABHNL~~~~~N
U,~~~~~,AB,A,ERH,ABERH~~~~~N
B13,~~~~~,AB,A,FKE,ABFKE~~~~~N
M,~~~~~,AB,D,HNL,ABHNL~~~~~N
M,~~~~~,AB,C,WHY,ABWHY~~~~~N
U,~~~~~,AB,A,ERH,ABERH~~~~~N
B13,~~~~~,AB,A,FKE,ABFKE~~~~~N
U,~~~~~,AB,A,ERH,ABERH~~~~~N
M,~~~~~,AB,B,HNL,ABHNL~~~~~N
U,~~~~~,AB,B,PTO,ABPTO~~~~~N
B13,~~~~~,AB,A,FKE,ABFKE~~~~~N
M,~~~~~,AB,C,WHY,ABWHY~~~~~N
M,~~~~~,AB,D,HNL,ABHNL~~~~~N
U,~~~~~,AB,A,ERH,ABERH~~~~~N
M,~~~~~,AB,C,MPH,ABMPH~~~~~N
M,~~~~~,AB,B,HNL,ABHNL~~~~~N
U,~~~~~,AB,A,ERH,ABERH~~~~~N
B13,~~~~~,AB,A,FKE,ABFKE~~~~~N
D,~~~~~,AB,D,HUB,ABHUB~~~~~A
D,~~~~~,AB,D,HAT,ABHAT~~~~~N
D,~~~~~,AB,D,GRN,ABGRN~~~~~N
F13,~~~~~,AB,A,NTN,ABNTN~~~~~N
U,~~~~~,AB,B,HAT,ABHAT~~~~~N
U,~~~~~,AB,B,HUB,ABHUB~~~~~A
U,~~~~~,AB,A,BLR,ABBLR~~~~~N
B13,~~~~~,AB,A,FKE,ABFKE~~~~~N
H,~~~~~,AB,B,HUB,ABHUB~~~~~A
U,~~~~~,AB,A,BMY,ABBMY~~~~~A
B13,~~~~~,AB,A,FKE,ABFKE~~~~~N
U,~~~~~,AB,A,BEN,ABBEN~~~~~A
U,~~~~~,AB,A,BTN,ABBTN~~~~~A
U,~~~~~,AB,A,GBL,ABGBL~~~~~N
F13,~~~~~,AB,A,MNT,ABMNT~~~~~N
H,~~~~~,AB,B,HUB,ABHUB~~~~~A
H,~~~~~,AB,B,HAT,ABHAT~~~~~N
U,~~~~~,AB,B,ERH,ABERH~~~~~N
F13,~~~~~,AB,A,NTN,ABNTN~~~~~N
U,~~~~~,AB,B,HUB,ABHUB~~~~~A
U,~~~~~,AB,A,ERH,ABERH~~~~~N
B13,~~~~~,AB,A,FKE,ABFKE~~~~~N
M,~~~~~,AB,C,GRN,ABGRN~~~~~N
H,~~~~~,AB,B,PRS,ABPRS~~~~~N
B13,~~~~~,AB,A,FKE,ABFKE~~~~~N
H,~~~~~,AB,B,HUB,ABHUB~~~~~A
F13,~~~~~,AB,A,NTN,ABNTN~~~~~N
U,~~~~~,AB,A,ERS,ABERS~~~~~N
U,~~~~~,AB,A,RSV,ABRSV~~~~~N
U,~~~~~,AB,A,ERH,ABERH~~~~~N
F13,~~~~~,AB,A,NTN,ABNTN~~~~~N
H,~~~~~,AB,B,BCR,ABBCR~~~~~N
B13,~~~~~,AB,A,FKE,ABFKE~~~~~N
F13,~~~~~,AB,A,NTN,ABNTN~~~~~N
H,~~~~~,AB,B,WND,ABWND~~~~~N
F13,~~~~~,AB,A,NTN,ABNTN~~~~~N
B14,~~~~~,AB,A,FKE,ABFKE~~~~~N
U,~~~~~,AB,B,HUB,ABHUB~~~~~A
L,~~~~~,AB,B,PRS,ABPRS~~~~~N
U,~~~~~,AB,A,BMY,ABBMY~~~~~A
U,~~~~~,AB,A,HUB,ABHUB~~~~~A
F13,~~~~~,AB,A,NTN,ABNTN~~~~~N
U,~~~~~,AB,A,MYW,ABMYW~~~~~A
U,~~~~~,AB,A,HUB,ABHUB~~~~~A
U,~~~~~,AB,A,BMY,ABBMY~~~~~A
B13,~~~~~,AB,A,FKE,ABFKE~~~~~N
F13,~~~~~,AB,A,NTN,ABNTN~~~~~N
U,~~~~~,AB,A,HUB,ABHUB~~~~~A
U,~~~~~,AB,A,CLK,ABCLK~~~~~A
B13,~~~~~,AB,A,FKE,ABFKE~~~~~N
F13,~~~~~,AB,A,NTN,ABNTN~~~~~N
B14,~~~~~,AB,A,FKE,ABFKE~~~~~N
U,~~~~~,AB,B,HUB,ABHUB~~~~~A
U,~~~~~,AB,A,RVN,ABRVN~~~~~A
M,~~~~~,AB,B,HUB,ABHUB~~~~~A
U,~~~~~,AB,A,CLK,ABCLK~~~~~A
B13,~~~~~,AB,A,FKE,ABFKE~~~~~N
M,~~~~~,AB,C,GRN,ABGRN~~~~~N
U,~~~~~,AB,A,CLK,ABCLK~~~~~A
U,~~~~~,AB,B,HUB,ABHUB~~~~~A
B13,~~~~~,AB,A,FKE,ABFKE~~~~~N
U,~~~~~,AB,A,RVN,ABRVN~~~~~A
H,~~~~~,AB,B,CAR,ABCAR~~~~~N
F13,~~~~~,AB,A,NTN,ABNTN~~~~~N
H,~~~~~,AB,B,WND,ABWND~~~~~N
B13,~~~~~,AB,A,FKE,ABFKE~~~~~N
H,~~~~~,AB,B,PRS,ABPRS~~~~~N
B13,~~~~~,AB,A,FKE,ABFKE~~~~~N
F13,~~~~~,AB,A,NTN,ABNTN~~~~~N
H,~~~~~,AB,B,TOM,ABTOM~~~~~A
U,~~~~~,AB,B,CLK,ABCLK~~~~~A
U,~~~~~,AB,A,CAR,ABCAR~~~~~N
F13,~~~~~,AB,A,NTN,ABNTN~~~~~N
U,~~~~~,AB,C,ZUN,ABZUN~~~~~N
U,~~~~~,AB,A,CAR,ABCAR~~~~~N
U,~~~~~,AB,A,CLK,ABCLK~~~~~A
F13,~~~~~,AB,A,NTN,ABNTN~~~~~N
U,~~~~~,AB,A,RVN,ABRVN~~~~~A
U,~~~~~,AB,A,HUB,ABHUB~~~~~A
U,~~~~~,AB,A,BMY,ABBMY~~~~~A
U,~~~~~,AB,A,RVN,ABRVN~~~~~A
F13,~~~~~,AB,A,NTN,ABNTN~~~~~N
H,~~~~~,AB,B,CAR,ABCAR~~~~~N
H,~~~~~,AB,B,PNC,ABPNC~~~~~N
F13,~~~~~,AB,A,NTN,ABNTN~~~~~N
H,~~~~~,AB,C,ZUN,ABZUN~~~~~N
D,~~~~~,AB,C,TML,ABTML~~~~~N
D,~~~~~,AB,D,GRN,ABGRN~~~~~N
B13,~~~~~,AB,A,FKE,ABFKE~~~~~N
M,st~~~,AB,D,NHL,ABNHLst~~~N
U,~~~~~,AB,B,JUY,ABJUY~~~~~N
U,~~~~~,AB,A,ERH,ABERH~~~~~N
D,~~~~~,AB,C,JUY,ABJUY~~~~~N
D,~~~~~,AB,D,NHL,ABNHL~~~~~N
D,~~~~~,AB,E,DPV,ABDPV~~~~~N
D,~~~~~,AB,C,TML,ABTML~~~~~N
D,~~~~~,AB,D,GRN,ABGRN~~~~~N
D,st~~~,AB,C,TML,ABTMLst~~~N
U,~~~~~,AB,A,ERH,ABERH~~~~~N
M,~~~~~,AB,C,TML,ABTML~~~~~N
M,~~~~~,AB,D,GRN,ABGRN~~~~~N
U,~~~~~,AB,A,ERH,ABERH~~~~~N
B13,~~~~~,AB,A,FKE,ABFKE~~~~~N
M,~~~~~,AB,C,HNL,ABHNL~~~~~N
U,~~~~~,AB,B,JRV,ABJRV~~~~~N
U,~~~~~,AB,A,ERH,ABERH~~~~~N
B13,~~~~~,AB,A,FKE,ABFKE~~~~~N
M,~~~~~,AB,B,HNL,ABHNL~~~~~N
U,~~~~~,AB,A,ERH,ABERH~~~~~N
M,~~~~~,AB,B,HAT,ABHAT~~~~~N
B13,~~~~~,AB,A,FKE,ABFKE~~~~~N
B13,~~~~~,AB,A,FKE,ABFKE~~~~~N
U,~~~~~,AB,B,PTO,ABPTO~~~~~N
U,~~~~~,AB,A,ERH,ABERH~~~~~N
U,~~~~~,AB,B,HGW,ABHGW~~~~~N
R,~~~~~,AB,B,DAU,ABDAU~~~~~N
U,~~~~~,AB,B,PPS,ABPPS~~~~~N
B13,~~~~~,AB,A,FKE,ABFKE~~~~~N
U,~~~~~,AB,A,JRV,ABJRV~~~~~N
M,~~~~~,AB,C,PDY,ABPDY~~~~~N
U,~~~~~,AB,B,KIA,ABKIA~~~~~N
B13,~~~~~,AB,A,FKE,ABFKE~~~~~N
M,~~~~~,AB,C,ETC,ABETC~~~~~N
U,~~~~~,AB,B,KIA,ABKIA~~~~~N
U,~~~~~,AB,A,PCR,ABPCR~~~~~N
H,~~~~~,AB,B,HNL,ABHNL~~~~~N
U,~~~~~,AB,A,ERH,ABERH~~~~~N
H,~~~~~,AB,B,HAT,ABHAT~~~~~N
B13,~~~~~,AB,A,FKE,ABFKE~~~~~N
U,~~~~~,AB,C,HNL,ABHNL~~~~~N
U,~~~~~,AB,A,ERH,ABERH~~~~~N
U,~~~~~,AB,C,HAT,ABHAT~~~~~N
B13,~~~~~,AB,A,FKE,ABFKE~~~~~N
M,~~~~~,AB,B,HNL,ABHNL~~~~~N
U,~~~~~,AB,A,ERH,ABERH~~~~~N
B13,~~~~~,AB,A,FKE,ABFKE~~~~~N
M,~~~~~,AB,B,HAT,ABHAT~~~~~N
M,~~~~~,AB,C,WHY,ABWHY~~~~~N
M,~~~~~,AB,C,SCH,ABSCH~~~~~N
F13,~~~~~,AB,A,NTN,ABNTN~~~~~N
M,~~~~~,AB,D,GRN,ABGRN~~~~~N
M,~~~~~,AB,B,HUB,ABHUB~~~~~A
M,~~~~~,AB,B,BMY,ABBMY~~~~~A
F13,~~~~~,AB,A,NTN,ABNTN~~~~~N
B13,~~~~~,AB,A,FKE,ABFKE~~~~~N
M,~~~~~,AB,B,HUB,ABHUB~~~~~A
U,~~~~~,AB,A,ERT,ABERT~~~~~N
B13,~~~~~,AB,A,FKE,ABFKE~~~~~N
M,~~~~~,AB,B,HAT,ABHAT~~~~~N
H,~~~~~,AB,C,HUB,ABHUB~~~~~A
H,~~~~~,AB,B,BMY,ABBMY~~~~~A
B13,~~~~~,AB,A,FKE,ABFKE~~~~~N
F13,~~~~~,AB,A,NTN,ABNTN~~~~~N
B14,~~~~~,AB,A,FKE,ABFKE~~~~~N
U,~~~~~,AB,B,HUB,ABHUB~~~~~A
U,~~~~~,AB,A,CAR,ABCAR~~~~~N
H,~~~~~,AB,B,HUB,ABHUB~~~~~A
U,~~~~~,AB,A,BMY,ABBMY~~~~~A
B13,~~~~~,AB,A,FKE,ABFKE~~~~~N
U,~~~~~,AB,B,HUB,ABHUB~~~~~A
U,~~~~~,AB,A,CAR,ABCAR~~~~~N
F13,~~~~~,AB,A,NTN,ABNTN~~~~~N
B13,~~~~~,AB,A,FKE,ABFKE~~~~~N
U,~~~~~,AB,B,HUB,ABHUB~~~~~A
F13,~~~~~,AB,A,NTN,ABNTN~~~~~N
B13,~~~~~,AB,A,FKE,ABFKE~~~~~N
U,~~~~~,AB,A,MYW,ABMYW~~~~~A
U,~~~~~,AB,A,CLK,ABCLK~~~~~A
U,~~~~~,AB,A,CAR,ABCAR~~~~~N
F13,~~~~~,AB,A,NTN,ABNTN~~~~~N
U,~~~~~,AB,C,ZUN,ABZUN~~~~~N
H,~~~~~,AB,B,HUB,ABHUB~~~~~A
U,~~~~~,AB,A,BMY,ABBMY~~~~~A
F13,~~~~~,AB,A,NTN,ABNTN~~~~~N
M,~~~~~,AB,D,MPH,ABMPH~~~~~N
M,~~~~~,AB,D,HSY,ABHSY~~~~~N
U,~~~~~,AB,A,ERH,ABERH~~~~~N
B13,~~~~~,AB,A,FKE,ABFKE~~~~~N
M,~~~~~,AB,C,HNL,ABHNL~~~~~N
M,~~~~~,AB,C,WHY,ABWHY~~~~~N
U,~~~~~,AB,A,ERH,ABERH~~~~~N
B13,~~~~~,AB,A,FKE,ABFKE~~~~~N
U,~~~~~,AB,B,RSV,ABRSV~~~~~N
U,~~~~~,AB,A,ERH,ABERH~~~~~N
B13,~~~~~,AB,A,FKE,ABFKE~~~~~N
M,~~~~~,AB,C,WHY,ABWHY~~~~~N
M,~~~~~,AB,C,WHY,ABWHY~~~~~N
U,~~~~~,AB,A,ERH,ABERH~~~~~N
M,~~~~~,AB,C,PTO,ABPTO~~~~~N
B13,~~~~~,AB,A,FKE,ABFKE~~~~~N
M,~~~~~,AB,C,WHY,ABWHY~~~~~N
U,~~~~~,AB,A,ERH,ABERH~~~~~N
M,~~~~~,AB,D,MAS,ABMAS~~~~~N
B13,~~~~~,AB,A,FKE,ABFKE~~~~~N
D,~~~~~,AB,D,STB,ABSTB~~~~~N
D,~~~~~,AB,C,NDG,ABNDG~~~~~N
D,~~~~~,AB,B,ERH,ABERH~~~~~N
D,~~~~~,AB,D,MAS,ABMAS~~~~~N
M,~~~~~,AB,D,MCL,ABMCL~~~~~N
M,~~~~~,AB,D,CSP,ABCSP~~~~~N
D,~~~~~,AB,E,CDM,ABCDM~~~~~N
M,~~~~~,AB,C,NDG,ABNDG~~~~~N
U,~~~~~,AB,A,ERH,ABERH~~~~~N
U,~~~~~,AB,B,HTW,ABHTW~~~~~N
D,~~~~~,AB,D,STB,ABSTB~~~~~N
U,~~~~~,AB,B,ERH,ABERH~~~~~N
D,~~~~~,AB,E,FTO,ABFTO~~~~~N
D,~~~~~,AB,E,LEV,ABLEV~~~~~N
M,~~~~~,AB,D,MCL,ABMCL~~~~~N
S,~~~~~,AB,E,ZBR,ABZBR~~~~~N
M,~~~~~,AB,D,MPX,ABMPX~~~~~N
M,~~~~~,AB,D,MCL,ABMCL~~~~~N
D,~~~~~,AB,E,FTO,ABFTO~~~~~N
D,~~~~~,AB,E,LEV,ABLEV~~~~~N
M,~~~~~,AB,C,NDG,ABNDG~~~~~N
U,~~~~~,AB,A,ERH,ABERH~~~~~N
U,~~~~~,AB,B,HTW,ABHTW~~~~~N
D,~~~~~,AB,D,STB,ABSTB~~~~~N
D,~~~~~,AB,B,ERH,ABERH~~~~~N
D,~~~~~,AB,D,FTO,ABFTO~~~~~N
D,~~~~~,AB,D,MAS,ABMAS~~~~~N
D,~~~~~,AB,C,WLD,ABWLD~~~~~N
D,~~~~~,AB,C,SCH,ABSCH~~~~~N
D,~~~~~,AB,D,MAS,ABMAS~~~~~N
F13,~~~~~,AB,A,NTN,ABNTN~~~~~N
M,~~~~~,AB,D,MCL,ABMCL~~~~~N
D,~~~~~,AB,E,FTO,ABFTO~~~~~N
D,~~~~~,AB,E,LEV,ABLEV~~~~~N
M,~~~~~,AB,C,LOB,ABLOB~~~~~A
M,~~~~~,AB,C,SCH,ABSCH~~~~~N
F13,~~~~~,AB,A,NTN,ABNTN~~~~~N
D,~~~~~,AB,D,LOB,ABLOB~~~~~A
D,~~~~~,AB,C,SCH,ABSCH~~~~~N
F13,~~~~~,AB,A,NTN,ABNTN~~~~~N
M,~~~~~,AB,C,LOB,ABLOB~~~~~A
M,~~~~~,AB,B,CAR,ABCAR~~~~~N
F13,~~~~~,AB,A,NTN,ABNTN~~~~~N
U,~~~~~,AB,A,JRV,ABJRV~~~~~N
U,~~~~~,AB,A,PNC,ABPNC~~~~~N
U,~~~~~,AB,C,ZUN,ABZUN~~~~~N
M,~~~~~,AB,C,LOB,ABLOB~~~~~A
M,~~~~~,AB,B,CAR,ABCAR~~~~~N
F13,~~~~~,AB,A,NTN,ABNTN~~~~~N
M,~~~~~,AB,B,LOB,ABLOB~~~~~A
M,~~~~~,AB,B,CAR,ABCAR~~~~~N
F13,~~~~~,AB,A,NTN,ABNTN~~~~~N
U,~~~~~,AB,B,BAB,ABBAB~~~~~N
U,~~~~~,AB,B,LOB,ABLOB~~~~~A
F13,~~~~~,AB,A,NTN,ABNTN~~~~~N
M,~~~~~,AB,C,HUB,ABHUB~~~~~A
M,~~~~~,AB,B,BLK,ABBLK~~~~~N
M,~~~~~,AB,C,GRN,ABGRN~~~~~N
U,~~~~~,AB,A,ZGW,ABZGW~~~~~N
U,~~~~~,AB,A,BMY,ABBMY~~~~~A
U,~~~~~,AB,B,HUB,ABHUB~~~~~A
F13,~~~~~,AB,A,NTN,ABNTN~~~~~N
U,~~~~~,AB,B,DKT,ABDKT~~~~~N
M,~~~~~,AB,A,HUB,ABHUB~~~~~A
U,~~~~~,AB,A,BMY,ABBMY~~~~~A
U,~~~~~,AB,A,RVN,ABRVN~~~~~A
B13,~~~~~,AB,A,FKE,ABFKE~~~~~N
H,~~~~~,AB,C,HUB,ABHUB~~~~~A
H,~~~~~,AB,C,LOB,ABLOB~~~~~A
F13,~~~~~,AB,A,NTN,ABNTN~~~~~N
H,~~~~~,AB,C,HUB,ABHUB~~~~~A
B13,~~~~~,AB,A,FKE,ABFKE~~~~~N
H,~~~~~,AB,C,LOB,ABLOB~~~~~A
H,~~~~~,AB,D,GRN,ABGRN~~~~~N
D,~~~~~,AB,D,SPR,ABSPR~~~~~N
D,~~~~~,AB,C,DVG,ABDVG~~~~~A
U,~~~~~,AB,A,FSH,ABFSH~~~~~A
D,~~~~~,AB,C,MSB,ABMSB~~~~~A
D,~~~~~,AB,E,SPR,ABSPR~~~~~N
D,~~~~~,AB,E,CBD,ABCBD~~~~~N
D,~~~~~,AB,E,MSB,ABMSB~~~~~A
F13,~~~~~,AB,A,MLD,ABMLD~~~~~N
B14,~~~~~,AB,A,MUS,ABMUS~~~~~N
U,~~~~~,AB,A,MIL,ABMIL~~~~~N
U,~~~~~,AB,A,BMT,ABBMT~~~~~N
M,~~~~~,AB,C,ZBR,ABZBR~~~~~N
U,~~~~~,AB,B,FIR,ABFIR~~~~~N
F13,~~~~~,AB,A,MLD,ABMLD~~~~~N
R,~~~~~,AB,B,FIR,ABFIR~~~~~N
U,~~~~~,AB,A,BMT,ABBMT~~~~~N
H,~~~~~,AB,B,GYP,ABGYP~~~~~N
F13,~~~~~,AB,A,MLD,ABMLD~~~~~N
B14,~~~~~,AB,A,MUS,ABMUS~~~~~N
U,~~~~~,AB,A,MAR,ABMAR~~~~~N
U,~~~~~,AB,A,MIL,ABMIL~~~~~N
F13,~~~~~,AB,A,MLD,ABMLD~~~~~N
H,~~~~~,AB,C,FIR,ABFIR~~~~~N
U,~~~~~,AB,A,BMT,ABBMT~~~~~N
F13,~~~~~,AB,A,MLD,ABMLD~~~~~N
H,~~~~~,AB,C,FIR,ABFIR~~~~~N
U,~~~~~,AB,A,BMT,ABBMT~~~~~N
F13,~~~~~,AB,A,MLD,ABMLD~~~~~N
U,~~~~~,AB,B,FIR,ABFIR~~~~~N
U,~~~~~,AB,A,BMT,ABBMT~~~~~N
H,~~~~~,AB,B,GYP,ABGYP~~~~~N
F13,~~~~~,AB,A,MLD,ABMLD~~~~~N
B14,~~~~~,AB,A,MRN,ABMRN~~~~~N
U,~~~~~,AB,A,DOV,ABDOV~~~~~N
F13,~~~~~,AB,A,MLD,ABMLD~~~~~N
U,~~~~~,AB,A,STP,ABSTP~~~~~N
U,~~~~~,AB,A,RUT,ABRUT~~~~~N
U,~~~~~,AB,A,ZDL,ABZDL~~~~~N
B13,~~~~~,AB,A,MUS,ABMUS~~~~~N
T,~~~~~,AB,A,MMY,ABMMY~~~~~N
D,~~~~~,AB,C,ZRB,ABZRB~~~~~N
U,~~~~~,AB,A,STP,ABSTP~~~~~N
B13,~~~~~,AB,A,MRN,ABMRN~~~~~N
U,~~~~~,AB,A,MIL,ABMIL~~~~~N
U,~~~~~,AB,A,LVK,ABLVK~~~~~N
M,~~~~~,AB,C,FIR,ABFIR~~~~~N
U,~~~~~,AB,A,BMT,ABBMT~~~~~N
F13,~~~~~,AB,A,MLD,ABMLD~~~~~N
M,~~~~~,AB,C,FIR,ABFIR~~~~~N
U,~~~~~,AB,A,BMT,ABBMT~~~~~N
F13,~~~~~,AB,A,MLD,ABMLD~~~~~N
F13,~~~~~,AB,A,MLD,ABMLD~~~~~N
B14,~~~~~,AB,A,MUS,ABMUS~~~~~N
U,~~~~~,AB,B,FIR,ABFIR~~~~~N
U,~~~~~,AB,A,BMT,ABBMT~~~~~N
U,~~~~~,AB,B,FIR,ABFIR~~~~~N
U,~~~~~,AB,A,BMT,ABBMT~~~~~N
F13,~~~~~,AB,A,MLD,ABMLD~~~~~N
U,~~~~~,AB,C,FIR,ABFIR~~~~~N
H,~~~~~,AB,B,GYP,ABGYP~~~~~N
F13,~~~~~,AB,A,MLD,ABMLD~~~~~N
H,~~~~~,AB,B,FIR,ABFIR~~~~~N
