LOCSF,MODIFIER,PROVINCE,SLOPE,SOIL_CODE,SOIL_ID,STONE
M,3~~~~,NS,D,HTN,NSHTN3~~~~N,V
M,3~~~~,NS,D,HWL,NSHWL3~~~~N,V
M,5~~~~,NS,C,MLO,NSMLO5~~~~A,V
M,5~~~~,NS,B,QUE,NSQUE5~~~~A,S
M,4~~~~,NS,C,QUE,NSQUE4~~~~A,S
M,3~~~~,NS,B,CBR,NSCBR3~~~~A,S
M,6~~~~,NS,B,QUE,NSQUE6~~~~A,S
M,3~~~~,NS,C,WBO,NSWBO3~~~~N,S
M,5~~~~,NS,C,QUE,NSQUE5~~~~A,S
M,5~~~~,NS,C,MLO,NSMLO5~~~~A,S
M,6~~~~,NS,B,QUE,NSQUE6~~~~A,S
M,4~~~~,NS,C,WOB,NSWOB4~~~~A,S
M,4~~~~,NS,C,QUE,NSQUE4~~~~A,S
M,5~~~~,NS,C,DRT,NSDRT5~~~~A,S
B14,7~~~~,NS,A,CSY,NSCSY7~~~~N,N
M,4~~~~,NS,C,QUE,NSQUE4~~~~A,S
M,5~~~~,NS,C,MLO,NSMLO5~~~~A,S
M,4~~~~,NS,C,WOB,NSWOB4~~~~A,S
M,5~~~~,NS,C,QUE,NSQUE5~~~~A,S
M,3~~~~,NS,D,WBO,NSWBO3~~~~N,V
M,3~~~~,NS,D,HWL,NSHWL3~~~~N,V
M,5~~~~,NS,B,DRT,NSDRT5~~~~A,S
M,5~~~~,NS,B,MLO,NSMLO5~~~~A,S
M,6~~~~,NS,A,MSW,NSMSW6~~~~A,S
M,5~~~~,NS,B,HBT,NSHBT5~~~~A,V
M,4~~~~,NS,B,WOB,NSWOB4~~~~A,S
M,4~~~~,NS,C,WOB,NSWOB4~~~~A,S
M,5~~~~,NS,B,MLO,NSMLO5~~~~A,S
M,6~~~~,NS,A,QUE,NSQUE6~~~~A,S
M,3~~~~,NS,C,THM,NSTHM3~~~~N,V
M,3~~~~,NS,C,HWL,NSHWL3~~~~N,V
D,3~~~~,NS,E,THM,NSTHM3~~~~N,V
M,5~~~~,NS,C,MLO,NSMLO5~~~~A,S
M,6~~~~,NS,A,THM,NSTHM6~~~~N,V
M,5~~~~,NS,B,DGC,NSDGC5~~~~A,S
M,5~~~~,NS,B,MLO,NSMLO5~~~~A,S
M,5~~~~,NS,C,MLO,NSMLO5~~~~A,S
M,6~~~~,NS,A,QUE,NSQUE6~~~~A,S
M,5~~~~,NS,C,MLO,NSMLO5~~~~A,V
M,5~~~~,NS,B,QUE,NSQUE5~~~~A,S
M,6~~~~,NS,B,QUE,NSQUE6~~~~A,S
M,3~~~~,NS,C,WBO,NSWBO3~~~~N,S
M,4~~~~,NS,C,WOB,NSWOB4~~~~A,S
U,6~~~~,NS,B,QUE,NSQUE6~~~~A,V
M,5~~~~,NS,C,MLO,NSMLO5~~~~A,V
B14,7~~~~,NS,A,CSY,NSCSY7~~~~N,N
U,6~~~~,NS,B,QUE,NSQUE6~~~~A,S
B14,7~~~~,NS,A,CSY,NSCSY7~~~~N,N
L,6~~~~,NS,A,HBT,NSHBT6~~~~A,N
M,5~~~~,NS,C,QUE,NSQUE5~~~~A,S
L,3~~~~,NS,A,CBR,NSCBR3~~~~A,N
L,5~~~~,NS,A,CBR,NSCBR5~~~~A,N
L,2~~~~,NS,A,HBT,NSHBT2~~~~A,N
U,6~~~~,NS,B,QUE,NSQUE6~~~~A,S
B14,7~~~~,NS,A,CSY,NSCSY7~~~~N,N
U,5~~~~,NS,B,MLO,NSMLO5~~~~A,V
U,5~~~~,NS,B,QUE,NSQUE5~~~~A,V
M,4~~~~,NS,C,WOB,NSWOB4~~~~A,S
M,3~~~~,NS,B,WBO,NSWBO3~~~~N,S
M,5~~~~,NS,B,MLO,NSMLO5~~~~A,S
B14,7~~~~,NS,A,CSY,NSCSY7~~~~N,N
M,3~~~~,NS,B,HWL,NSHWL3~~~~N,S
M,4~~~~,NS,C,WOB,NSWOB4~~~~A,S
U,3~~~~,NS,B,SUI,NSSUI3~~~~N,V
U,6~~~~,NS,A,QUE,NSQUE6~~~~A,S
U,6~~~~,NS,A,SUI,NSSUI6~~~~N,V
M,5~~~~,NS,B,QUE,NSQUE5~~~~A,S
M,5~~~~,NS,B,DGC,NSDGC5~~~~A,V
M,6~~~~,NS,A,QUE,NSQUE6~~~~A,S
M,5~~~~,NS,B,MLO,NSMLO5~~~~A,S
M,6~~~~,NS,B,JGG,NSJGG6~~~~N,S
M,4~~~~,NS,B,WOB,NSWOB4~~~~A,S
M,3~~~~,NS,C,SUI,NSSUI3~~~~N,V
M,3~~~~,NS,C,HWL,NSHWL3~~~~N,V
M,5~~~~,NS,B,SUI,NSSUI5~~~~N,S
M,4~~~~,NS,C,QUE,NSQUE4~~~~A,S
M,3~~~~,NS,C,THM,NSTHM3~~~~N,V
D,3~~~~,NS,D,THM,NSTHM3~~~~N,V
M,3~~~~,NS,C,HWL,NSHWL3~~~~N,V
D,3~~~~,NS,D,HWL,NSHWL3~~~~N,V
M,5~~~~,NS,B,THM,NSTHM5~~~~N,V
D,~~~~~,NS,D,ZRL,NSZRL~~~~~N,U
M,3~~~~,NS,C,WBO,NSWBO3~~~~N,S
M,3~~~~,NS,D,WBO,NSWBO3~~~~N,S
M,5~~~~,NS,C,MLO,NSMLO5~~~~A,S
M,5~~~~,NS,C,DRT,NSDRT5~~~~A,S
M,3~~~~,NS,C,HWL,NSHWL3~~~~N,S
M,2~~~~,NS,B,HBT,NSHBT2~~~~A,S
M,3~~~~,NS,C,THM,NSTHM3~~~~N,V
D,3~~~~,NS,D,THM,NSTHM3~~~~N,V
M,3~~~~,NS,C,HWL,NSHWL3~~~~N,V
D,3~~~~,NS,D,HWL,NSHWL3~~~~N,V
M,5~~~~,NS,B,THM,NSTHM5~~~~N,V
D,~~~~~,NS,D,ZRL,NSZRL~~~~~N,U
U,5~~~~,NS,B,THM,NSTHM5~~~~N,V
U,5~~~~,NS,B,HWL,NSHWL5~~~~N,V
B14,7~~~~,NS,A,CSY,NSCSY7~~~~N,N
M,3~~~~,NS,C,THM,NSTHM3~~~~N,V
U,6~~~~,NS,A,THM,NSTHM6~~~~N,V
B14,7~~~~,NS,A,CSY,NSCSY7~~~~N,N
U,3~~~~,NS,B,THM,NSTHM3~~~~N,V
D,3~~~~,NS,D,HWL,NSHWL3~~~~N,V
M,3~~~~,NS,B,WBO,NSWBO3~~~~N,V
D,3~~~~,NS,D,WBO,NSWBO3~~~~N,V
D,~~~~~,NS,B,ZRL,NSZRL~~~~~N,V
M,5~~~~,NS,B,QUE,NSQUE5~~~~A,S
M,3~~~~,NS,B,THM,NSTHM3~~~~N,V
M,3~~~~,NS,B,HWL,NSHWL3~~~~N,V
D,3~~~~,NS,D,WBO,NSWBO3~~~~N,V
M,~~~~~,NS,B,ZRL,NSZRL~~~~~N,U
U,5~~~~,NS,B,QUE,NSQUE5~~~~A,S
M,5~~~~,NS,B,MLO,NSMLO5~~~~A,S
U,6~~~~,NS,B,QUE,NSQUE6~~~~A,S
M,2~~~~,NS,B,HBT,NSHBT2~~~~A,S
L,4~~~~,NS,A,STW,NSSTW4~~~~A,N
M,3~~~~,NS,B,MGM,NSMGM3~~~~A,S
M,5~~~~,NS,B,MGM,NSMGM5~~~~A,S
M,6~~~~,NS,A,MGM,NSMGM6~~~~A,S
L,~~~~~,NS,A,ZCB,NSZCB~~~~~N,N
U,4~~~~,NS,B,WOB,NSWOB4~~~~A,S
U,5~~~~,NS,B,MLO,NSMLO5~~~~A,S
M,2~~~~,NS,B,HBT,NSHBT2~~~~A,S
U,4~~~~,NS,B,MLO,NSMLO4~~~~A,S
M,5~~~~,NS,B,JGG,NSJGG5~~~~N,S
L,4~~~~,NS,A,STW,NSSTW4~~~~A,N
U,6~~~~,NS,A,WOB,NSWOB6~~~~A,S
U,5~~~~,NS,B,HFD,NSHFD5~~~~A,V
U,3~~~~,NS,B,HFD,NSHFD3~~~~A,V
B14,7~~~~,NS,A,CSY,NSCSY7~~~~N,N
M,5~~~~,NS,B,QUE,NSQUE5~~~~A,S
M,6~~~~,NS,B,QUE,NSQUE6~~~~A,S
B14,7~~~~,NS,A,CSY,NSCSY7~~~~N,N
M,3~~~~,NS,B,MGM,NSMGM3~~~~A,S
M,4~~~~,NS,B,WOB,NSWOB4~~~~A,S
M,5~~~~,NS,B,WOB,NSWOB5~~~~A,S
M,2~~~~,NS,B,HBT,NSHBT2~~~~A,S
M,3~~~~,NS,B,HWL,NSHWL3~~~~N,S
M,5~~~~,NS,B,MLO,NSMLO5~~~~A,S
M,5~~~~,NS,B,MLO,NSMLO5~~~~A,S
L,4~~~~,NS,A,STW,NSSTW4~~~~A,N
M,4~~~~,NS,B,MLO,NSMLO4~~~~A,S
M,5~~~~,NS,B,MLO,NSMLO5~~~~A,S
M,4~~~~,NS,C,WOB,NSWOB4~~~~A,S
L,4~~~~,NS,A,STW,NSSTW4~~~~A,N
L,4~~~~,NS,A,STW,NSSTW4~~~~A,N
L,5~~~~,NS,A,STW,NSSTW5~~~~A,N
M,5~~~~,NS,B,MLO,NSMLO5~~~~A,S
U,2~~~~,NS,A,HBT,NSHBT2~~~~A,N
U,2~~~~,NS,A,HBT,NSHBT2~~~~A,S
L,4~~~~,NS,A,STW,NSSTW4~~~~A,N
L,6~~~~,NS,A,STW,NSSTW6~~~~A,N
M,3~~~~,NS,B,THM,NSTHM3~~~~N,V
D,3~~~~,NS,C,THM,NSTHM3~~~~N,V
D,3~~~~,NS,C,HWL,NSHWL3~~~~N,V
D,3~~~~,NS,E,HWL,NSHWL3~~~~N,V
D,3~~~~,NS,E,THM,NSTHM3~~~~N,V
D,~~~~~,NS,E,ZRL,NSZRL~~~~~N,U
D,3~~~~,NS,B,THM,NSTHM3~~~~N,V
D,3~~~~,NS,B,HWL,NSHWL3~~~~N,V
D,~~~~~,NS,B,ZRL,NSZRL~~~~~N,U
M,3~~~~,NS,B,THM,NSTHM3~~~~N,V
M,3~~~~,NS,B,HWL,NSHWL3~~~~N,V
M,5~~~~,NS,B,THM,NSTHM5~~~~N,V
M,3~~~~,NS,C,THM,NSTHM3~~~~N,V
M,3~~~~,NS,C,HWL,NSHWL3~~~~N,V
M,~~~~~,NS,B,ZRL,NSZRL~~~~~N,U
M,3~~~~,NS,B,WBO,NSWBO3~~~~N,S
M,2~~~~,NS,B,HBT,NSHBT2~~~~A,S
M,3~~~~,NS,B,HWL,NSHWL3~~~~N,S
M,5~~~~,NS,B,MLO,NSMLO5~~~~A,S
L,4~~~~,NS,A,STW,NSSTW4~~~~A,N
M,4~~~~,NS,C,BEY,NSBEY4~~~~N,S
M,2~~~~,NS,A,HBT,NSHBT2~~~~A,S
M,5~~~~,NS,B,MLO,NSMLO5~~~~A,S
M,5~~~~,NS,C,BEY,NSBEY5~~~~N,S
L,5~~~~,NS,A,CBR,NSCBR5~~~~A,N
M,3~~~~,NS,C,HWL,NSHWL3~~~~N,S
M,6~~~~,NS,B,MLO,NSMLO6~~~~A,S
D,3~~~~,NS,D,THM,NSTHM3~~~~N,S
D,3~~~~,NS,D,HWL,NSHWL3~~~~N,V
D,4~~~~,NS,D,WOB,NSWOB4~~~~A,S
D,5~~~~,NS,D,WOB,NSWOB5~~~~A,S
D,3~~~~,NS,B,THM,NSTHM3~~~~N,S
D,5~~~~,NS,B,THM,NSTHM5~~~~N,S
D,~~~~~,NS,D,ZRL,NSZRL~~~~~N,U
M,3~~~~,NS,B,CBQ,NSCBQ3~~~~N,V
M,3~~~~,NS,B,HTN,NSHTN3~~~~N,V
M,3~~~~,NS,B,WYV,NSWYV3~~~~N,V
M,5~~~~,NS,B,CBQ,NSCBQ5~~~~N,V
M,3~~~~,NS,C,HTN,NSHTN3~~~~N,V
M,5~~~~,NS,B,WYV,NSWYV5~~~~N,V
M,~~~~~,NS,B,ZRL,NSZRL~~~~~N,U
M,6~~~~,NS,A,HTN,NSHTN6~~~~N,V
M,4~~~~,NS,B,BEY,NSBEY4~~~~N,S
M,3~~~~,NS,C,HWL,NSHWL3~~~~N,S
M,5~~~~,NS,B,BEY,NSBEY5~~~~N,S
M,4~~~~,NS,C,BEY,NSBEY4~~~~N,S
M,5~~~~,NS,C,MLO,NSMLO5~~~~A,S
L,5~~~~,NS,A,CBR,NSCBR5~~~~A,N
M,2~~~~,NS,B,HBT,NSHBT2~~~~A,S
M,~~~~~,NS,C,ZRL,NSZRL~~~~~N,U
M,3~~~~,NS,B,KKM,NSKKM3~~~~N,V
M,3~~~~,NS,B,HTN,NSHTN3~~~~N,V
M,5~~~~,NS,B,KKM,NSKKM5~~~~N,V
M,3~~~~,NS,C,KKM,NSKKM3~~~~N,V
M,~~~~~,NS,B,ZRL,NSZRL~~~~~N,U
M,5~~~~,NS,B,MLO,NSMLO5~~~~A,S
M,6~~~~,NS,B,MLO,NSMLO6~~~~A,S
M,3~~~~,NS,B,CBQ,NSCBQ3~~~~N,V
M,4~~~~,NS,C,BYN,NSBYN4~~~~N,S
L,5~~~~,NS,A,CBR,NSCBR5~~~~A,N
M,2~~~~,NS,B,HBT,NSHBT2~~~~A,S
M,3~~~~,NS,B,KKM,NSKKM3~~~~N,V
M,5~~~~,NS,B,MLO,NSMLO5~~~~A,S
M,3~~~~,NS,C,CBQ,NSCBQ3~~~~N,V
M,5~~~~,NS,B,CBQ,NSCBQ5~~~~N,V
M,2~~~~,NS,B,HBT,NSHBT2~~~~A,S
M,3~~~~,NS,C,HTN,NSHTN3~~~~N,V
M,3~~~~,NS,B,HTN,NSHTN3~~~~N,V
M,3~~~~,NS,B,WYV,NSWYV3~~~~N,V
M,3~~~~,NS,B,CBQ,NSCBQ3~~~~N,V
M,5~~~~,NS,B,WYV,NSWYV5~~~~N,V
M,6~~~~,NS,A,WYV,NSWYV6~~~~N,V
M,5~~~~,NS,B,CBQ,NSCBQ5~~~~N,V
M,6~~~~,NS,A,CBQ,NSCBQ6~~~~N,V
M,~~~~~,NS,B,ZRL,NSZRL~~~~~N,U
M,3~~~~,NS,B,WBO,NSWBO3~~~~N,S
M,5~~~~,NS,B,WBO,NSWBO5~~~~N,S
M,5~~~~,NS,B,DRT,NSDRT5~~~~A,V
M,5~~~~,NS,B,QUE,NSQUE5~~~~A,S
L,6~~~~,NS,A,STW,NSSTW6~~~~A,S
U,2~~~~,NS,B,HBT,NSHBT2~~~~A,S
L,3~~~~,NS,A,CBR,NSCBR3~~~~A,N
M,3~~~~,NS,B,WBO,NSWBO3~~~~N,S
M,3~~~~,NS,B,WYV,NSWYV3~~~~N,V
M,3~~~~,NS,B,WBO,NSWBO3~~~~N,V
M,3~~~~,NS,B,RNY,NSRNY3~~~~N,V
U,3~~~~,NS,A,CBR,NSCBR3~~~~A,S
M,2~~~~,NS,B,HBT,NSHBT2~~~~A,S
M,5~~~~,NS,B,QUE,NSQUE5~~~~A,V
M,2~~~~,NS,B,HBT,NSHBT2~~~~A,S
U,3~~~~,NS,A,CBR,NSCBR3~~~~A,S
U,6~~~~,NS,A,STW,NSSTW6~~~~A,S
M,5~~~~,NS,B,SGL,NSSGL5~~~~A,V
M,5~~~~,NS,B,DRT,NSDRT5~~~~A,V
M,6~~~~,NS,A,ECY,NSECY6~~~~A,V
M,3~~~~,NS,B,SUI,NSSUI3~~~~N,V
M,4~~~~,NS,B,PGW,NSPGW4~~~~A,V
M,5~~~~,NS,A,QUE,NSQUE5~~~~A,S
M,6~~~~,NS,A,QUE,NSQUE6~~~~A,V
M,3~~~~,NS,B,RNY,NSRNY3~~~~N,V
M,3~~~~,NS,B,WBO,NSWBO3~~~~N,V
M,3~~~~,NS,C,HWL,NSHWL3~~~~N,V
M,3~~~~,NS,C,RNY,NSRNY3~~~~N,V
U,3~~~~,NS,A,CBR,NSCBR3~~~~A,S
M,2~~~~,NS,B,HBT,NSHBT2~~~~A,S
M,3~~~~,NS,B,HFD,NSHFD3~~~~A,V
M,3~~~~,NS,C,WBO,NSWBO3~~~~N,V
M,5~~~~,NS,B,QUE,NSQUE5~~~~A,S
M,6~~~~,NS,B,QUE,NSQUE6~~~~A,S
M,3~~~~,NS,B,SUI,NSSUI3~~~~N,V
M,3~~~~,NS,B,TRM,NSTRM3~~~~A,N
M,3~~~~,NS,B,SUI,NSSUI3~~~~N,V
M,3~~~~,NS,B,HWL,NSHWL3~~~~N,V
M,5~~~~,NS,B,SGL,NSSGL5~~~~A,V
M,6~~~~,NS,A,ECY,NSECY6~~~~A,V
L,6~~~~,NS,A,ACA,NSACA6~~~~A,N
M,5~~~~,NS,B,QUE,NSQUE5~~~~A,S
U,5~~~~,NS,B,DGC,NSDGC5~~~~A,S
M,6~~~~,NS,A,QUE,NSQUE6~~~~A,S
U,6~~~~,NS,A,JGG,NSJGG6~~~~N,S
M,3~~~~,NS,B,SUI,NSSUI3~~~~N,V
M,5~~~~,NS,B,SGL,NSSGL5~~~~A,V
M,3~~~~,NS,B,HWL,NSHWL3~~~~N,V
M,~~~~~,NS,B,ZRL,NSZRL~~~~~N,U
M,6~~~~,NS,A,ECY,NSECY6~~~~A,V
U,5~~~~,NS,A,SGL,NSSGL5~~~~A,V
B14,7~~~~,NS,A,CSY,NSCSY7~~~~N,N
U,6~~~~,NS,A,ECY,NSECY6~~~~A,V
U,3~~~~,NS,B,SUI,NSSUI3~~~~N,V
U,5~~~~,NS,B,DRT,NSDRT5~~~~A,S
U,6~~~~,NS,A,MSW,NSMSW6~~~~A,S
M,3~~~~,NS,B,RNY,NSRNY3~~~~N,S
L,6~~~~,NS,A,STW,NSSTW6~~~~A,N
M,3~~~~,NS,B,RNY,NSRNY3~~~~N,V
D,3~~~~,NS,D,HWL,NSHWL3~~~~N,V
M,3~~~~,NS,B,WBO,NSWBO3~~~~N,V
M,3~~~~,NS,C,WBO,NSWBO3~~~~N,V
M,3~~~~,NS,C,CBQ,NSCBQ3~~~~N,V
M,6~~~~,NS,A,ECY,NSECY6~~~~A,V
M,2~~~~,NS,B,HBT,NSHBT2~~~~A,S
L,3~~~~,NS,A,CBR,NSCBR3~~~~A,N
L,6~~~~,NS,A,MLL,NSMLL6~~~~A,S
L,6~~~~,NS,A,STW,NSSTW6~~~~A,N
M,2~~~~,NS,C,HBT,NSHBT2~~~~A,S
L,6~~~~,NS,A,ACA,NSACA6~~~~A,N
B14,7~~~~,NS,A,CSY,NSCSY7~~~~N,N
M,3~~~~,NS,C,HFX,NSHFX3~~~~N,V
M,3~~~~,NS,C,HTN,NSHTN3~~~~N,V
M,~~~~~,NS,C,ZRL,NSZRL~~~~~N,U
M,3~~~~,NS,C,KKL,NSKKL3~~~~N,V
M,3~~~~,NS,D,KKL,NSKKL3~~~~N,V
M,3~~~~,NS,D,THM,NSTHM3~~~~N,V
M,3~~~~,NS,C,HWL,NSHWL3~~~~N,V
M,3~~~~,NS,D,HWL,NSHWL3~~~~N,V
M,~~~~~,NS,C,ZRL,NSZRL~~~~~N,U
M,5~~~~,NS,B,BWT,NSBWT5~~~~N,V
M,5~~~~,NS,B,HWL,NSHWL5~~~~N,V
M,5~~~~,NS,C,MLO,NSMLO5~~~~A,S
M,~~~~~,NS,B,ZRL,NSZRL~~~~~N,U
M,5~~~~,NS,C,BWT,NSBWT5~~~~N,V
M,3~~~~,NS,C,KKL,NSKKL3~~~~N,S
M,3~~~~,NS,C,HFX,NSHFX3~~~~N,V
M,3~~~~,NS,C,HWL,NSHWL3~~~~N,S
M,3~~~~,NS,C,HTN,NSHTN3~~~~N,V
M,~~~~~,NS,C,ZRL,NSZRL~~~~~N,U
M,5~~~~,NS,C,MLO,NSMLO5~~~~A,S
U,6~~~~,NS,B,KKL,NSKKL6~~~~N,V
U,5~~~~,NS,B,BWT,NSBWT5~~~~N,V
M,3~~~~,NS,C,KKL,NSKKL3~~~~N,V
M,3~~~~,NS,B,KKL,NSKKL3~~~~N,S
M,3~~~~,NS,C,HWL,NSHWL3~~~~N,V
M,3~~~~,NS,B,HWL,NSHWL3~~~~N,V
M,3~~~~,NS,B,HFX,NSHFX3~~~~N,V
M,~~~~~,NS,C,ZRL,NSZRL~~~~~N,U
M,3~~~~,NS,C,KKL,NSKKL3~~~~N,S
M,3~~~~,NS,C,HWL,NSHWL3~~~~N,S
M,5~~~~,NS,C,BWT,NSBWT5~~~~N,S
M,5~~~~,NS,C,HWL,NSHWL5~~~~N,S
M,5~~~~,NS,C,MLO,NSMLO5~~~~A,S
M,3~~~~,NS,C,WBO,NSWBO3~~~~N,S
M,3~~~~,NS,C,THM,NSTHM3~~~~N,V
M,3~~~~,NS,C,HWL,NSHWL3~~~~N,V
M,5~~~~,NS,B,THM,NSTHM5~~~~N,V
M,~~~~~,NS,C,ZRL,NSZRL~~~~~N,U
M,5~~~~,NS,B,BWT,NSBWT5~~~~N,V
M,3~~~~,NS,C,KKL,NSKKL3~~~~N,S
M,3~~~~,NS,C,HWL,NSHWL3~~~~N,S
M,5~~~~,NS,B,HWL,NSHWL5~~~~N,V
M,~~~~~,NS,C,ZRL,NSZRL~~~~~N,U
M,3~~~~,NS,C,THM,NSTHM3~~~~N,V
M,3~~~~,NS,C,HFX,NSHFX3~~~~N,V
M,3~~~~,NS,C,HWL,NSHWL3~~~~N,V
M,3~~~~,NS,C,HTN,NSHTN3~~~~N,V
M,~~~~~,NS,C,ZRL,NSZRL~~~~~N,U
D,3~~~~,NS,C,WBO,NSWBO3~~~~N,S
D,3~~~~,NS,C,HWL,NSHWL3~~~~N,S
D,3~~~~,NS,D,CBQ,NSCBQ3~~~~N,V
D,3~~~~,NS,E,WBO,NSWBO3~~~~N,S
D,5~~~~,NS,C,WBO,NSWBO5~~~~N,S
D,~~~~~,NS,C,ZRL,NSZRL~~~~~N,U
D,3~~~~,NS,C,WBO,NSWBO3~~~~N,S
D,3~~~~,NS,C,HWL,NSHWL3~~~~N,V
H,3~~~~,NS,C,WYV,NSWYV3~~~~N,V
D,5~~~~,NS,C,WBO,NSWBO5~~~~N,S
D,~~~~~,NS,C,ZRL,NSZRL~~~~~N,U
H,3~~~~,NS,C,HTN,NSHTN3~~~~N,V
H,3~~~~,NS,C,WYV,NSWYV3~~~~N,V
D,3~~~~,NS,C,CBQ,NSCBQ3~~~~N,V
H,~~~~~,NS,C,ZRL,NSZRL~~~~~N,U
H,5~~~~,NS,B,CBQ,NSCBQ5~~~~N,V
H,5~~~~,NS,B,WYV,NSWYV5~~~~N,V
M,2~~~~,NS,C,HBT,NSHBT2~~~~A,S
U,3~~~~,NS,A,CBR,NSCBR3~~~~A,N
M,2~~~~,NS,B,HBT,NSHBT2~~~~A,S
M,5~~~~,NS,B,HBT,NSHBT5~~~~A,S
H,2~~~~,NS,B,HBT,NSHBT2~~~~A,S
H,5~~~~,NS,B,HBT,NSHBT5~~~~A,S
H,6~~~~,NS,A,HBT,NSHBT6~~~~A,S
M,3~~~~,NS,C,CBQ,NSCBQ3~~~~N,V
M,3~~~~,NS,B,WYV,NSWYV3~~~~N,V
U,5~~~~,NS,B,MLO,NSMLO5~~~~A,S
U,6~~~~,NS,A,MLO,NSMLO6~~~~A,S
B14,7~~~~,NS,A,CSY,NSCSY7~~~~N,N
D,4~~~~,NS,E,MLO,NSMLO4~~~~A,S
D,3~~~~,NS,C,CBQ,NSCBQ3~~~~N,V
D,3~~~~,NS,C,HTN,NSHTN3~~~~N,V
D,3~~~~,NS,C,WYV,NSWYV3~~~~N,V
D,3~~~~,NS,D,HTN,NSHTN3~~~~N,V
H,~~~~~,NS,C,ZRL,NSZRL~~~~~N,U
H,5~~~~,NS,B,CBQ,NSCBQ5~~~~N,V
H,6~~~~,NS,B,CBQ,NSCBQ6~~~~N,V
H,5~~~~,NS,B,HTN,NSHTN5~~~~N,V
H,5~~~~,NS,B,WYV,NSWYV5~~~~N,V
M,3~~~~,NS,C,SUI,NSSUI3~~~~N,V
M,3~~~~,NS,C,HWL,NSHWL3~~~~N,V
M,5~~~~,NS,B,SUI,NSSUI5~~~~N,S
L,3~~~~,NS,A,CBR,NSCBR3~~~~A,N
M,2~~~~,NS,B,HBT,NSHBT2~~~~A,S
L,3~~~~,NS,A,CBR,NSCBR3~~~~A,N
M,5~~~~,NS,B,MLO,NSMLO5~~~~A,S
M,3~~~~,NS,C,SUI,NSSUI3~~~~N,S
M,3~~~~,NS,C,KKL,NSKKL3~~~~N,V
M,3~~~~,NS,C,HWL,NSHWL3~~~~N,V
M,5~~~~,NS,C,MLO,NSMLO5~~~~A,S
M,6~~~~,NS,A,QUE,NSQUE6~~~~A,S
M,3~~~~,NS,B,THM,NSTHM3~~~~N,S
M,5~~~~,NS,B,SUI,NSSUI5~~~~N,V
M,5~~~~,NS,B,HWL,NSHWL5~~~~N,V
B14,7~~~~,NS,A,CSY,NSCSY7~~~~N,N
M,3~~~~,NS,C,SUI,NSSUI3~~~~N,V
M,5~~~~,NS,C,MLO,NSMLO5~~~~A,S
M,3~~~~,NS,B,PLK,NSPLK3~~~~N,V
M,3~~~~,NS,B,HTN,NSHTN3~~~~N,V
M,5~~~~,NS,B,PLK,NSPLK5~~~~N,V
M,6~~~~,NS,A,PLK,NSPLK6~~~~N,V
M,4~~~~,NS,B,BYN,NSBYN4~~~~N,V
B14,7~~~~,NS,A,CSY,NSCSY7~~~~N,N
M,~~~~~,NS,B,ZRL,NSZRL~~~~~N,U
M,4~~~~,NS,B,WOB,NSWOB4~~~~A,S
M,5~~~~,NS,B,WOB,NSWOB5~~~~A,S
M,3~~~~,NS,B,HWL,NSHWL3~~~~N,S
M,2~~~~,NS,B,HBT,NSHBT2~~~~A,S
M,3~~~~,NS,B,THM,NSTHM3~~~~N,V
M,5~~~~,NS,B,MLO,NSMLO5~~~~A,S
M,4~~~~,NS,B,MLO,NSMLO4~~~~A,S
M,3~~~~,NS,B,THM,NSTHM3~~~~N,V
M,5~~~~,NS,A,CBR,NSCBR5~~~~A,N
M,2~~~~,NS,B,HBT,NSHBT2~~~~A,S
M,5~~~~,NS,B,MLO,NSMLO5~~~~A,S
M,4~~~~,NS,B,BYN,NSBYN4~~~~N,V
M,3~~~~,NS,B,PLK,NSPLK3~~~~N,V
M,5~~~~,NS,B,BYN,NSBYN5~~~~N,V
M,3~~~~,NS,B,HTN,NSHTN3~~~~N,V
B14,7~~~~,NS,A,CSY,NSCSY7~~~~N,N
M,6~~~~,NS,B,MLO,NSMLO6~~~~A,S
M,5~~~~,NS,B,PLK,NSPLK5~~~~N,V
M,5~~~~,NS,B,THM,NSTHM5~~~~N,S
M,3~~~~,NS,B,THM,NSTHM3~~~~N,V
M,3~~~~,NS,B,HWL,NSHWL3~~~~N,V
M,6~~~~,NS,A,THM,NSTHM6~~~~N,S
M,2~~~~,NS,B,HBT,NSHBT2~~~~A,S
M,5~~~~,NS,B,MLO,NSMLO5~~~~A,S
D,3~~~~,NS,B,KKL,NSKKL3~~~~N,V
D,5~~~~,NS,B,KKL,NSKKL5~~~~N,V
D,3~~~~,NS,B,HWL,NSHWL3~~~~N,V
D,3~~~~,NS,D,HWL,NSHWL3~~~~N,V
M,5~~~~,NS,B,MLO,NSMLO5~~~~A,S
L,3~~~~,NS,A,CBR,NSCBR3~~~~A,N
L,5~~~~,NS,A,CBR,NSCBR5~~~~A,N
M,5~~~~,NS,B,MLO,NSMLO5~~~~A,S
M,3~~~~,NS,C,KKL,NSKKL3~~~~N,V
M,4~~~~,NS,B,MLO,NSMLO4~~~~A,S
M,3~~~~,NS,C,HWL,NSHWL3~~~~N,V
M,2~~~~,NS,B,HBT,NSHBT2~~~~A,S
M,5~~~~,NS,B,MLO,NSMLO5~~~~A,S
M,5~~~~,NS,B,QUE,NSQUE5~~~~A,S
M,6~~~~,NS,B,QUE,NSQUE6~~~~A,S
M,6~~~~,NS,B,MLO,NSMLO6~~~~A,S
