LOCSF,PROVINCE,SLOPE,SOIL_CODE,SOIL_ID,STONE
H,SK,A,WHA,SKWHA~~~~~A,S
H,SK,B,RWW,SKRWW~~~~~N,U
H,SK,B,WVA,SKWVA~~~~~A,S
H,SK,B,WHA,SKWHA~~~~~A,S
H,SK,B,OXA,SKOXA~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,C,WHA,SKWHA~~~~~A,S
H,SK,B,WVA,SKWVA~~~~~A,S
H,SK,B,WVA,SKWVA~~~~~A,S
H,SK,B,WVD,SKWVD~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,D,WVA,SKWVA~~~~~A,S
U,SK,B,RWA,SKRWA~~~~~N,U
H,SK,B,OXA,SKOXA~~~~~A,S
H,SK,B,OXC,SKOXC~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,A,OXA,SKOXA~~~~~A,S
H,SK,B,WVA,SKWVA~~~~~A,S
H,SK,C,WVA,SKWVA~~~~~A,S
H,SK,C,WHA,SKWHA~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,B,WHA,SKWHA~~~~~A,S
H,SK,B,OXA,SKOXA~~~~~A,S
H,SK,B,WHA,SKWHA~~~~~A,S
H,SK,B,OXC,SKOXC~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
U,SK,A,OXA,SKOXA~~~~~A,S
U,SK,A,SFA,SKSFA~~~~~A,S
D,SK,D,RWW,SKRWW~~~~~N,U
H,SK,B,OXA,SKOXA~~~~~A,S
H,SK,B,OXC,SKOXC~~~~~A,S
H,SK,B,OXD,SKOXD~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,B,WSC,SKWSC~~~~~A,S
H,SK,B,WSA,SKWSA~~~~~A,S
H,SK,B,OXA,SKOXA~~~~~A,S
H,SK,B,WHA,SKWHA~~~~~A,S
H,SK,A,OXA,SKOXA~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,B,OXC,SKOXC~~~~~A,S
H,SK,B,OXA,SKOXA~~~~~A,S
U,SK,A,WSA,SKWSA~~~~~A,S
H,SK,B,WSA,SKWSA~~~~~A,S
U,SK,A,HMC,SKHMC~~~~~A,N
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,B,MEA,SKMEAA~~~~A,N
U,SK,A,MEA,SKMEA~~~~~A,N
U,SK,A,OXA,SKOXA~~~~~A,S
D,SK,B,RWW,SKRWW~~~~~N,U
U,SK,A,CAC,SKCAC~~~~~A,N
U,SK,A,NCC,SKNCC~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
U,SK,A,CDC,SKCDC~~~~~A,N
H,SK,C,KAA,SKKAA~~~~~A,N
H,SK,C,HWA,SKHWA~~~~~N,S
H,SK,A,BUC,SKBUCA~~~~A,N
H,SK,A,YKC,SKYKC~~~~~A,S
H,SK,A,BUA,SKBUAA~~~~A,N
H,SK,A,BUD,SKBUDA~~~~A,N
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,A,OXA,SKOXA~~~~~A,S
H,SK,B,OXA,SKOXA~~~~~A,S
H,SK,B,OXC,SKOXC~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,A,OXC,SKOXC~~~~~A,S
H,SK,A,YKC,SKYKC~~~~~A,S
H,SK,A,WSA,SKWSA~~~~~A,S
D,SK,B,RWW,SKRWW~~~~~N,U
D,SK,D,RWW,SKRWW~~~~~N,U
U,SK,A,HDC,SKHDC~~~~~A,S
U,SK,A,CDC,SKCDC~~~~~A,N
U,SK,A,NCC,SKNCC~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
U,SK,A,CAC,SKCAC~~~~~A,N
U,SK,A,OXC,SKOXC~~~~~A,S
H,SK,A,PEA,SKPEA~~~~~A,N
H,SK,A,HMC,SKHMC~~~~~A,N
H,SK,B,OXC,SKOXC~~~~~A,S
H,SK,A,OXC,SKOXC~~~~~A,S
H,SK,A,AVG,SKAVG~~~~~N,U
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,A,WSA,SKWSA~~~~~A,S
D,SK,B,RWA,SKRWA~~~~~N,U
H,SK,A,AVA,SKAVAAHS~~A,U
U,SK,A,NCA,SKNCA~~~~~A,S
U,SK,A,BUA,SKBUA~~~~~A,N
U,SK,A,BUA,SKBUAA~~~~A,N
U,SK,A,CAC,SKCAC~~~~~A,N
U,SK,A,OXA,SKOXA~~~~~A,S
H,SK,B,CAC,SKCAC~~~~~A,N
U,SK,A,GXX,SKGXX~~~~~N,U
D,SK,D,HWW,SKHWW~~~~~N,S
H,SK,A,YKC,SKYKC~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,A,OXA,SKOXA~~~~~A,S
H,SK,B,OXA,SKOXA~~~~~A,S
H,SK,B,NCA,SKNCA~~~~~A,S
H,SK,A,OXC,SKOXC~~~~~A,S
H,SK,B,OXC,SKOXC~~~~~A,S
D,SK,B,HWW,SKHWW~~~~~N,S
H,SK,A,YKC,SKYKC~~~~~A,S
H,SK,A,WNC,SKWNC~~~~~A,S
U,SK,A,MEA,SKMEA~~~~~A,N
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,A,HMA,SKHMA~~~~~A,N
U,SK,A,WSA,SKWSA~~~~~A,S
D,SK,D,HWW,SKHWW~~~~~N,S
H,SK,B,YKC,SKYKC~~~~~A,S
H,SK,B,OXA,SKOXA~~~~~A,S
H,SK,A,YKC,SKYKC~~~~~A,S
H,SK,A,YKG,SKYKG~~~~~A,S
H,SK,A,YKA,SKYKA~~~~~A,S
H,SK,B,OXA,SKOXA~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,A,OXC,SKOXC~~~~~A,S
H,SK,B,YKC,SKYKC~~~~~A,S
H,SK,A,OXA,SKOXA~~~~~A,S
H,SK,A,OXC,SKOXC~~~~~A,S
H,SK,A,YKC,SKYKC~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,B,OXC,SKOXC~~~~~A,S
H,SK,A,OXD,SKOXD~~~~~A,S
H,SK,B,OXA,SKOXA~~~~~A,S
R,AB,C,DVG,ABDVG~~~~~A,S
R,AB,B,FSH,ABFSH~~~~~A,N
R,AB,C,LTC,ABLTC~~~~~N,S
U,AB,A,POT,ABPOT~~~~~N,N
M,AB,B,DVG,ABDVG~~~~~A,S
M,AB,B,BVA,ABBVA~~~~~A,S
U,AB,A,POT,ABPOT~~~~~N,N
I,AB,D,ZUN,ABZUN~~~~~N,S
U,AB,A,MFT,ABMFT~~~~~A,N
U,AB,B,FSH,ABFSH~~~~~A,N
U,AB,B,DVG,ABDVG~~~~~A,S
U,AB,A,LLK,ABLLK~~~~~A,N
U,AB,A,POT,ABPOT~~~~~N,N
M,AB,D,DVG,ABDVG~~~~~A,S
M,AB,D,BVA,ABBVA~~~~~A,S
M,AB,D,HFD,ABHFD~~~~~A,S
M,AB,B,DVG,ABDVG~~~~~A,S
U,AB,A,MFT,ABMFT~~~~~A,N
M,AB,D,ZUN,ABZUN~~~~~N,S
M,AB,D,DVG,ABDVG~~~~~A,S
M,AB,E,HFD,ABHFD~~~~~A,S
M,AB,D,BVA,ABBVA~~~~~A,S
R,AB,D,DVG,ABDVG~~~~~A,S
R,AB,E,HFD,ABHFD~~~~~A,S
U,SK,A,MEA,SKMEA~~~~~A,N
U,MB,A,DOT,MBDOT~~~~~A,N
H,SK,A,EMA,SKEMA~~~~~N,N
U,MB,B,DOT,MBDOT~~~~~A,N
U,MB,B,SCK,MBSCK~~~~~A,N
H,MB,B,SHX,MBSHX~~~~~A,N
H,SK,A,WSA,SKWSA~~~~~A,S
H,SK,A,OXA,SKOXA~~~~~A,S
H,SK,B,WSA,SKWSA~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
U,MB,A,MDN,MBMDN~~~~~A,N
H,SK,A,MEA,SKMEAA~~~~A,V
U,MB,A,JAY,MBJAY~~~~~A,S
D,SK,A,RWA,SKRWA~~~~~N,U
U,MB,A,DOT,MBDOT~~~~~A,N
U,SK,A,WBA,SKWBA~~~~~A,U
U,MB,B,DOT,MBDOT~~~~~A,N
U,MB,A,JAY,MBJAY~~~~~A,S
H,MB,B,SHX,MBSHX~~~~~A,N
D,SK,A,RWA,SKRWA~~~~~N,V
U,MB,A,NDL,MBNDL~~~~~A,S
D,SK,A,RWG,SKRWG~~~~~N,U
U,SK,A,MEA,SKMEA~~~~~A,N
U,SK,A,OXC,SKOXC~~~~~A,S
F13,MB,A,PER,MBPER~~~~~N,N
H,MB,D,SHX,MBSHX~~~~~A,N
U,MB,A,VFF,MBVFF~~~~~A,N
U,SK,A,OXA,SKOXA~~~~~A,S
D,MB,E,$ER,MB$ER~~~~~N,S
U,SK,A,GXX,SKGXX~~~~~N,U
U,MB,A,NDL,MBNDL~~~~~A,S
U,MB,A,JAY,MBJAY~~~~~A,S
U,MB,B,JAY,MBJAY~~~~~A,S
U,MB,A,VFF,MBVFF~~~~~A,N
U,MB,A,MDN,MBMDN~~~~~A,N
U,MB,A,VRC,MBVRC~~~~~A,N
U,MB,A,VRC,MBVRCs~~~~A,N
D,MB,E,$ER,MB$ER~~~~~N,S
D,MB,A,MXI,MBMXI~~~~~A,N
D,MB,C,MXI,MBMXI~~~~~A,N
D,MB,B,JAY,MBJAY~~~~~A,S
D,MB,E,$ER,MB$ER~~~~~N,S
D,MB,A,MDN,MBMDN~~~~~A,N
D,MB,A,NDL,MBNDL~~~~~A,S
D,MB,A,BOR,MBBOR~~~~~A,N
U,MB,A,NDL,MBNDL~~~~~A,V
U,SK,A,MEA,SKMEAA~~~~A,N
U,SK,A,CLA,SKCLA~~~~~A,V
U,SK,A,WSC,SKWSC~~~~~A,S
U,MB,A,ECK,MBECK~~~~~A,V
H,SK,B,OXA,SKOXA~~~~~A,S
H,SK,A,OXC,SKOXC~~~~~A,S
U,SK,A,WSA,SKWSA~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
U,MB,A,JAY,MBJAY~~~~~A,S
U,SK,A,HMA,SKHMA~~~~~A,N
U,MB,A,OZA,MBOZA~~~~~A,S
U,MB,A,PEN,MBPEN~~~~~A,S
D,MB,E,$ER,MB$ER~~~~~N,S
S,MB,E,$ER,MB$ER~~~~~N,S
U,MB,A,LEI,MBLEI~~~~~A,N
D,MB,B,NDL,MBNDL~~~~~A,S
U,MB,A,BKR,MBBKR~~~~~A,N
D,MB,A,BEO,MBBEO~~~~~A,N
D,MB,A,MRH,MBMRH~~~~~A,S
D,SK,E,HWW,SKHWW~~~~~N,S
U,SK,A,AVA,SKAVA~~~~~A,U
D,SK,D,HWA,SKHWA~~~~~N,S
F13,SK,A,BLL,SKBLL~~~~~N,N
H,SK,A,WSC,SKWSC~~~~~A,S
U,MB,A,JAY,MBJAY~~~~~A,S
U,MB,A,NDL,MBNDL~~~~~A,S
U,SK,A,YKA,SKYKA~~~~~A,S
U,SK,A,OXA,SKOXA~~~~~A,S
U,SK,A,YKC,SKYKC~~~~~A,S
U,SK,A,OXC,SKOXC~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
U,MB,A,MDN,MBMDN~~~~~A,N
U,MB,A,VFF,MBVFF~~~~~A,N
D,MB,E,$ER,MB$ER~~~~~N,S
D,SK,D,HWW,SKHWW~~~~~N,S
H,SK,B,OXA,SKOXA~~~~~A,S
H,SK,B,OXC,SKOXC~~~~~A,S
H,SK,B,OXD,SKOXD~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,A,OXC,SKOXC~~~~~A,S
D,SK,B,RWW,SKRWW~~~~~N,U
H,SK,A,MEA,SKMEA~~~~~A,N
H,SK,B,MEA,SKMEA~~~~~A,N
H,SK,A,OXA,SKOXA~~~~~A,S
H,SK,A,WSC,SKWSC~~~~~A,S
H,SK,B,OXA,SKOXA~~~~~A,S
H,SK,B,OXC,SKOXC~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,A,MEA,SKMEAA~~~~A,N
H,SK,A,OXC,SKOXC~~~~~A,S
D,SK,B,RWW,SKRWW~~~~~N,U
H,SK,B,OXA,SKOXA~~~~~A,S
H,SK,B,OXC,SKOXC~~~~~A,S
H,SK,B,OXD,SKOXD~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,A,OXC,SKOXC~~~~~A,S
D,SK,B,RWW,SKRWW~~~~~N,U
H,SK,B,OXA,SKOXA~~~~~A,S
U,SK,A,OXA,SKOXA~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,B,OXC,SKOXC~~~~~A,S
H,SK,B,OXD,SKOXD~~~~~A,S
H,SK,B,GNA,SKGNA~~~~~A,S
U,SK,A,OXC,SKOXC~~~~~A,S
H,SK,A,WSA,SKWSA~~~~~A,S
H,SK,A,OXA,SKOXA~~~~~A,S
H,SK,A,MEA,SKMEA~~~~~A,N
H,SK,A,HMA,SKHMA~~~~~A,N
H,SK,B,WSA,SKWSA~~~~~A,S
H,SK,B,OXA,SKOXA~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
D,SK,B,RWW,SKRWW~~~~~N,U
H,SK,A,OXA,SKOXA~~~~~A,S
H,SK,A,OXC,SKOXC~~~~~A,S
H,SK,B,GNA,SKGNA~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,A,WHA,SKWHA~~~~~A,S
H,SK,A,OXA,SKOXA~~~~~A,S
H,SK,B,OXA,SKOXA~~~~~A,S
H,SK,B,OXC,SKOXC~~~~~A,S
H,SK,A,OXC,SKOXC~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,A,HDA,SKHDA~~~~~A,N
H,SK,A,CLA,SKCLA~~~~~A,V
H,SK,A,OXA,SKOXA~~~~~A,S
H,SK,A,WSA,SKWSA~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,A,MEA,SKMEA~~~~~A,N
H,SK,A,MEA,SKMEAA~~~~A,N
H,SK,A,WSA,SKWSAA~~~~A,S
D,SK,B,RWW,SKRWW~~~~~N,U
H,SK,B,WHA,SKWHA~~~~~A,S
H,SK,B,OXA,SKOXA~~~~~A,S
H,SK,A,OXA,SKOXA~~~~~A,S
H,SK,B,OXC,SKOXC~~~~~A,S
H,SK,A,WHA,SKWHA~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,B,OXA,SKOXA~~~~~A,S
H,SK,B,OXC,SKOXC~~~~~A,S
H,SK,B,OXD,SKOXD~~~~~A,S
H,SK,A,OXA,SKOXA~~~~~A,S
H,SK,A,OXC,SKOXC~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,B,WNA,SKWNA~~~~~A,S
U,SK,A,WSA,SKWSA~~~~~A,S
H,SK,B,OXA,SKOXA~~~~~A,S
H,SK,A,OXA,SKOXA~~~~~A,S
H,SK,D,WNA,SKWNA~~~~~A,S
H,SK,B,WSA,SKWSA~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,B,MEA,SKMEA~~~~~A,N
H,SK,A,HMC,SKHMC~~~~~A,N
D,SK,B,HWW,SKHWW~~~~~N,S
D,SK,D,HWW,SKHWW~~~~~N,S
L,MB,A,PPT,MBPPT~~~~~A,N
D,MB,B,RYS,MBRYS~~~~~A,S
D,SK,D,HWA,SKHWA~~~~~N,S
U,MB,A,NWS,MBNWS~~~~~A,S
D,SK,A,OXA,SKOXA~~~~~A,S
L,MB,A,CRM,MBCRMs~~~~A,N
H,SK,B,OXA,SKOXA~~~~~A,S
D,MB,E,$ER,MB$ER~~~~~N,S
D,MB,A,CSE,MBCSE~~~~~A,N
D,MB,A,DRI,MBDRI~~~~~A,N
U,SK,A,GXX,SKGXX~~~~~N,U
U,MB,A,NDL,MBNDL~~~~~A,S
U,MB,B,NDL,MBNDL~~~~~A,S
U,MB,A,VRC,MBVRC~~~~~A,N
U,MB,A,DRO,MBDRO~~~~~A,N
U,SK,A,OXA,SKOXA~~~~~A,S
U,MB,A,PEN,MBPEN~~~~~A,N
U,MB,A,VRC,MBVRCs~~~~A,N
U,SK,A,GXX,SKGXX~~~~~N,U
U,SK,A,OXC,SKOXC~~~~~A,S
U,SK,A,OXD,SKOXD~~~~~A,S
D,SK,A,WHA,SKWHA~~~~~A,S
D,SK,A,OXA,SKOXA~~~~~A,S
H,SK,B,WHA,SKWHA~~~~~A,S
D,SK,A,NTA,SKNTA~~~~~A,N
H,SK,B,OXA,SKOXA~~~~~A,S
D,SK,B,RWW,SKRWW~~~~~N,U
D,SK,A,WHC,SKWHC~~~~~A,S
H,SK,A,OXA,SKOXA~~~~~A,S
H,MB,A,NDL,MBNDL~~~~~A,S
H,SK,A,OXC,SKOXC~~~~~A,S
H,SK,B,OXA,SKOXA~~~~~A,S
H,SK,A,OXD,SKOXD~~~~~A,S
H,MB,B,NDL,MBNDL~~~~~A,S
H,MB,A,VRC,MBVRC~~~~~A,N
D,SK,B,RWW,SKRWW~~~~~N,U
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,B,OXC,SKOXC~~~~~A,V
H,MB,A,PEN,MBPEN~~~~~A,N
D,MB,D,$ER,MB$ER~~~~~N,S
H,MB,A,MDN,MBMDN~~~~~A,N
U,SK,A,OXA,SKOXA~~~~~A,S
U,SK,A,SVA,SKSVA~~~~~A,S
U,SK,A,MEA,SKMEA~~~~~A,N
U,SK,A,MEA,SKMEAA~~~~A,N
U,SK,A,SVD,SKSVD~~~~~A,S
U,SK,A,SVC,SKSVC~~~~~A,S
U,SK,A,RVA,SKRVA~~~~~A,S
U,SK,A,WBA,SKWBA~~~~~A,U
U,SK,A,GXX,SKGXX~~~~~N,U
H,MB,B,NDL,MBNDL~~~~~A,S
H,SK,B,OXA,SKOXA~~~~~A,S
H,MB,A,VRC,MBVRC~~~~~A,N
H,SK,A,OXA,SKOXA~~~~~A,S
H,MB,C,NDL,MBNDL~~~~~A,S
H,SK,A,OXC,SKOXC~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,B,OXC,SKOXC~~~~~A,S
H,SK,B,OXD,SKOXD~~~~~A,S
H,MB,A,PEN,MBPEN~~~~~A,N
H,MB,A,VRC,MBVRCs~~~~A,N
D,MB,E,$ER,MB$ER~~~~~N,S
H,MB,A,DRO,MBDRO~~~~~A,N
D,SK,B,RWW,SKRWW~~~~~N,U
H,SK,B,OXA,SKOXA~~~~~A,S
H,SK,A,OXA,SKOXA~~~~~A,S
H,SK,B,OXC,SKOXC~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,A,YKC,SKYKC~~~~~A,S
H,SK,B,YKA,SKYKA~~~~~A,S
D,SK,D,HWW,SKHWW~~~~~N,S
D,SK,D,HWA,SKHWA~~~~~N,S
L,SK,A,EBC,SKEBC~~~~~A,N
L,SK,A,AVA,SKAVA~~~~~A,U
L,SK,A,AVG,SKAVG~~~~~N,U
S,MB,D,$ER,MB$ER~~~~~N,S
D,MB,B,JAY,MBJAY~~~~~A,S
D,MB,B,NDL,MBNDL~~~~~A,S
U,MB,A,LEI,MBLEI~~~~~A,N
D,MB,B,CYN,MBCYN~~~~~A,N
H,MB,A,DRO,MBDRO~~~~~A,N
H,MB,B,NDL,MBNDL~~~~~A,S
H,MB,A,NDL,MBNDL~~~~~A,S
H,MB,A,VRC,MBVRCs~~~~A,N
D,MB,A,NDL,MBNDL~~~~~A,S
D,MB,B,NDL,MBNDL~~~~~A,S
D,MB,B,JAY,MBJAY~~~~~A,S
D,MB,A,ANL,MBANL~~~~~A,N
D,MB,A,MDN,MBMDN~~~~~A,N
D,MB,A,PEN,MBPEN~~~~~A,N
D,MB,A,VFF,MBVFF~~~~~A,N
R,MB,B,LNO,MBLNO~~~~~A,S
U,MB,A,VFF,MBVFFs~~~~A,N
U,MB,A,CZW,MBCZWs~~~~N,N
U,MB,A,WHL,MBWHL~~~~~A,N
U,MB,A,JAY,MBJAY~~~~~A,S
U,MB,A,NDL,MBNDL~~~~~A,S
R,MB,C,AWH,MBAWH~~~~~A,N
U,MB,A,CXF,MBCXF~~1~~A,N
U,MB,A,EBK,MBEBK~~~~~A,S
U,MB,A,CAV,MBCAV~~~~~A,N
D,MB,A,TGR,MBTGR~~~~~A,N
D,MB,A,HRG,MBHRG~~~~~A,N
D,MB,A,CXF,MBCXF~~1~~A,N
D,MB,A,JIK,MBJIK~~~~~A,N
D,MB,A,PDA,MBPDA~~~~~A,N
D,MB,A,TDP,MBTDPs~~~~A,N
D,MB,A,CLN,MBCLN~~1~~A,N
D,MB,B,FND,MBFND~~~~~A,N
D,MB,E,$ER,MB$ER~~~~~N,S
D,MB,A,BKR,MBBKR~~~~~A,N
H,MB,A,NDL,MBNDL~~~~~A,S
H,MB,A,DRO,MBDRO~~~~~A,N
H,MB,B,NDL,MBNDL~~~~~A,S
H,MB,A,ANL,MBANL~~~~~A,N
H,MB,A,VRC,MBVRCs~~~~A,N
H,MB,A,PEN,MBPEN~~~~~A,N
H,MB,B,NDL,MBNDL~~~~~A,S
H,MB,A,NDL,MBNDL~~~~~A,S
H,MB,A,ANL,MBANL~~~~~A,N
H,MB,A,PEN,MBPEN~~~~~A,N
H,MB,A,DRO,MBDRO~~~~~A,N
H,MB,A,VRC,MBVRC~~~~~A,N
D,MB,D,$ER,MB$ER~~~~~N,S
D,MB,B,JAY,MBJAY~~~~~A,S
D,MB,A,NDL,MBNDL~~~~~A,S
D,MB,B,NDL,MBNDL~~~~~A,S
D,MB,A,VFF,MBVFF~~~~~A,N
D,MB,E,$ER,MB$ER~~~~~N,S
D,MB,B,MXI,MBMXI~~~~~A,N
D,MB,A,ANL,MBANL~~~~~A,N
S,MB,E,$ER,MB$ER~~~~~N,S
D,MB,B,ECK,MBECK~~~~~A,S
D,MB,B,CYN,MBCYN~~~~~A,N
U,MB,A,LEI,MBLEI~~~~~A,N
D,MB,B,NDL,MBNDL~~~~~A,S
D,MB,A,SHH,MBSHH~~~~~A,S
U,MB,A,BKR,MBBKR~~~~~A,N
D,MB,A,DRO,MBDRO~~~~~A,N
H,MB,A,NDL,MBNDL~~~~~A,S
H,MB,B,NDL,MBNDL~~~~~A,S
H,MB,A,ANL,MBANL~~~~~A,N
H,MB,A,PEN,MBPEN~~~~~A,N
H,MB,B,OOL,MBOOL~~~~~A,N
H,MB,A,PVK,MBPVKp~~~~N,N
H,MB,B,SHH,MBSHH~~~~~A,N
U,MB,A,NDL,MBNDL~~~~~A,S
U,MB,B,NDL,MBNDL~~~~~A,S
U,MB,A,VRC,MBVRC~~~~~A,N
D,MB,A,DRO,MBDRO~~~~~A,N
D,MB,A,CLN,MBCLN~~~~~A,N
D,MB,A,CYN,MBCYN1~~~~A,N
D,MB,A,RAM,MBRAM~~~~~A,N
U,MB,A,NDL,MBNDL~~~~~A,S
U,MB,B,NDL,MBNDL~~~~~A,S
U,MB,A,VRC,MBVRC~~~~~A,N
U,MB,A,DRO,MBDROs~~~~A,N
M,MB,A,NDL,MBNDL~~~~~A,S
M,MB,B,NDL,MBNDL~~~~~A,S
M,MB,A,ANL,MBANL~~~~~A,N
M,MB,A,DRO,MBDRO~~~~~A,N
M,MB,A,PEN,MBPEN~~~~~A,N
L,MB,A,MRH,MBMRH~~~~~A,S
U,SK,A,BAA,SKBAAA~~~~A,N
U,SK,A,BAD,SKBADA~~~~A,N
U,SK,A,HDA,SKHDA~~~~~A,S
U,SK,A,SUA,SKSUAA~~~~A,N
U,SK,A,OXA,SKOXA~~~~~A,S
D,SK,D,RWW,SKRWW~~~~~N,U
H,SK,A,CDC,SKCDC~~~~~A,N
H,SK,B,CDC,SKCDC~~~~~A,N
H,SK,B,OXC,SKOXC~~~~~A,S
H,SK,A,HMA,SKHMA~~~~~A,N
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,A,MEA,SKMEA~~~~~A,N
H,SK,A,OXA,SKOXA~~~~~A,S
H,SK,B,MEA,SKMEA~~~~~A,N
D,SK,D,HWW,SKHWW~~~~~N,S
H,SK,B,GNC,SKGNC~~~~~A,S
H,SK,B,GND,SKGND~~~~~A,S
H,SK,B,GNO,SKGNO~~~~~A,S
H,SK,B,GNA,SKGNA~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,B,OXA,SKOXA~~~~~A,S
H,SK,A,GNA,SKGNA~~~~~A,S
D,SK,D,HWW,SKHWW~~~~~N,S
D,SK,D,HWA,SKHWA~~~~~N,S
L,SK,A,AVA,SKAVA~~~~~A,U
U,SK,A,GXX,SKGXX~~~~~N,U
D,SK,C,HWW,SKHWW~~~~~N,S
L,SK,A,EBD,SKEBD~~~~~A,N
I,SK,B,EBC,SKEBC~~~~~A,N
H,SK,A,EGA,SKEGA~~~~~A,S
U,SK,A,HDC,SKHDC~~~~~A,N
U,SK,A,GXX,SKGXX~~~~~N,U
U,SK,A,HMC,SKHMC~~~~~A,N
U,SK,A,OXA,SKOXA~~~~~A,S
H,SK,B,EGA,SKEGA~~~~~A,S
H,SK,B,OXC,SKOXC~~~~~A,S
U,SK,A,BAA,SKBAAA~~~~A,N
D,SK,D,HWW,SKHWW~~~~~N,S
U,SK,A,IHD,SKIHD~~~~~A,N
U,SK,A,EGA,SKEGA~~~~~A,S
U,SK,A,IHD,SKIHDA~~~~A,N
U,SK,A,BAA,SKBAAA~~~~A,N
U,SK,A,BAD,SKBAD~~~~~A,N
H,SK,B,EGA,SKEGA~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,B,IHD,SKIHD~~~~~A,N
H,SK,A,EGA,SKEGA~~~~~A,S
H,SK,A,BAA,SKBAAA~~~~A,N
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,A,HDA,SKHDA~~~~~A,N
H,SK,A,OXA,SKOXA~~~~~A,S
D,SK,B,RWG,SKRWG~~~~~N,U
H,SK,B,GNA,SKGNA~~~~~A,S
H,SK,B,GNC,SKGNC~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,A,GNA,SKGNA~~~~~A,S
H,SK,B,GNO,SKGNO~~~~~A,S
H,SK,A,WSA,SKWSA~~~~~A,S
D,SK,A,IHD,SKIHD~~~~~A,N
D,SK,A,IHA,SKIHA~~~~~A,N
D,SK,A,OXA,SKOXA~~~~~A,S
D,SK,B,RWW,SKRWW~~~~~N,U
U,SK,A,EGA,SKEGA~~~~~A,S
U,SK,A,EGC,SKEGC~~~~~A,S
U,SK,A,IHA,SKIHAA~~~~A,N
U,SK,A,OXA,SKOXA~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
U,SK,A,OXA,SKOXA~~~~~A,S
H,SK,B,OXA,SKOXA~~~~~A,S
H,SK,B,OXD,SKOXD~~~~~A,S
U,SK,A,OXC,SKOXC~~~~~A,S
U,SK,A,AVA,SKAVAHS~~~A,U
U,SK,A,OXH,SKOXHS~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
R,SK,B,WRA,SKWRA~~~~~A,S
D,SK,A,WRA,SKWRA~~~~~A,S
R,SK,B,WRC,SKWRC~~~~~A,S
R,SK,B,BGA,SKBGA~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,A,WRA,SKWRA~~~~~A,S
R,SK,B,WRA,SKWRA~~~~~A,S
H,SK,A,WRC,SKWRC~~~~~A,S
R,SK,B,WRC,SKWRC~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
D,SK,D,HWW,SKHWW~~~~~N,S
R,SK,B,FGA,SKFGA~~~~~A,S
H,SK,A,FGA,SKFGA~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
R,SK,B,FGC,SKFGC~~~~~A,S
