LOCSF,PROVINCE,SLOPE,SOIL_CODE,SOIL_ID,STONE
M,NS,B,CBQ,NSCBQ5~~~~N,V
M,NS,B,HBT,NSHBT2~~~~A,S
M,NS,C,HTN,NSHTN3~~~~N,V
M,NS,B,HTN,NSHTN3~~~~N,V
M,NS,B,WYV,NSWYV3~~~~N,V
M,NS,B,CBQ,NSCBQ3~~~~N,V
M,NS,B,WYV,NSWYV5~~~~N,V
M,NS,A,WYV,NSWYV6~~~~N,V
M,NS,B,CBQ,NSCBQ5~~~~N,V
M,NS,A,CBQ,NSCBQ6~~~~N,V
M,NS,B,ZRL,NSZRL~~~~~N,U
M,NS,B,WBO,NSWBO3~~~~N,S
M,NS,B,WBO,NSWBO5~~~~N,S
M,NS,B,DRT,NSDRT5~~~~A,V
M,NS,B,QUE,NSQUE5~~~~A,S
L,NS,A,STW,NSSTW6~~~~A,S
U,NS,B,HBT,NSHBT2~~~~A,S
L,NS,A,CBR,NSCBR3~~~~A,N
M,NS,B,WBO,NSWBO3~~~~N,S
M,NS,B,WYV,NSWYV3~~~~N,V
M,NS,B,WBO,NSWBO3~~~~N,V
M,NS,B,RNY,NSRNY3~~~~N,V
U,NS,A,CBR,NSCBR3~~~~A,S
M,NS,B,HBT,NSHBT2~~~~A,S
M,NS,B,QUE,NSQUE5~~~~A,V
M,NS,B,HBT,NSHBT2~~~~A,S
U,NS,A,CBR,NSCBR3~~~~A,S
U,NS,A,STW,NSSTW6~~~~A,S
M,NS,B,SGL,NSSGL5~~~~A,V
M,NS,B,DRT,NSDRT5~~~~A,V
M,NS,A,ECY,NSECY6~~~~A,V
M,NS,B,SUI,NSSUI3~~~~N,V
M,NS,B,PGW,NSPGW4~~~~A,V
M,NS,A,QUE,NSQUE5~~~~A,S
M,NS,A,QUE,NSQUE6~~~~A,V
M,NS,B,RNY,NSRNY3~~~~N,V
M,NS,B,WBO,NSWBO3~~~~N,V
M,NS,C,HWL,NSHWL3~~~~N,V
M,NS,C,RNY,NSRNY3~~~~N,V
U,NS,A,CBR,NSCBR3~~~~A,S
M,NS,B,HBT,NSHBT2~~~~A,S
M,NS,B,HFD,NSHFD3~~~~A,V
M,NS,C,WBO,NSWBO3~~~~N,V
M,NS,B,QUE,NSQUE5~~~~A,S
M,NS,B,QUE,NSQUE6~~~~A,S
M,NS,B,SUI,NSSUI3~~~~N,V
M,NS,B,TRM,NSTRM3~~~~A,N
M,NS,B,SUI,NSSUI3~~~~N,V
M,NS,B,HWL,NSHWL3~~~~N,V
M,NS,B,SGL,NSSGL5~~~~A,V
M,NS,A,ECY,NSECY6~~~~A,V
L,NS,A,ACA,NSACA6~~~~A,N
M,NS,B,QUE,NSQUE5~~~~A,S
U,NS,B,DGC,NSDGC5~~~~A,S
M,NS,A,QUE,NSQUE6~~~~A,S
U,NS,A,JGG,NSJGG6~~~~N,S
M,NS,B,SUI,NSSUI3~~~~N,V
M,NS,B,SGL,NSSGL5~~~~A,V
M,NS,B,HWL,NSHWL3~~~~N,V
M,NS,B,ZRL,NSZRL~~~~~N,U
M,NS,A,ECY,NSECY6~~~~A,V
U,NS,A,SGL,NSSGL5~~~~A,V
B14,NS,A,CSY,NSCSY7~~~~N,N
U,NS,A,ECY,NSECY6~~~~A,V
U,NS,B,SUI,NSSUI3~~~~N,V
U,NS,B,DRT,NSDRT5~~~~A,S
U,NS,A,MSW,NSMSW6~~~~A,S
M,NS,B,RNY,NSRNY3~~~~N,S
L,NS,A,STW,NSSTW6~~~~A,N
M,NS,B,RNY,NSRNY3~~~~N,V
D,NS,D,HWL,NSHWL3~~~~N,V
M,NS,B,WBO,NSWBO3~~~~N,V
M,NS,C,WBO,NSWBO3~~~~N,V
M,NS,C,CBQ,NSCBQ3~~~~N,V
M,NS,A,ECY,NSECY6~~~~A,V
M,NS,B,HBT,NSHBT2~~~~A,S
L,NS,A,CBR,NSCBR3~~~~A,N
L,NS,A,MLL,NSMLL6~~~~A,S
L,NS,A,STW,NSSTW6~~~~A,N
M,NS,C,HBT,NSHBT2~~~~A,S
L,NS,A,ACA,NSACA6~~~~A,N
B14,NS,A,CSY,NSCSY7~~~~N,N
M,NS,C,HFX,NSHFX3~~~~N,V
M,NS,C,HTN,NSHTN3~~~~N,V
M,NS,C,ZRL,NSZRL~~~~~N,U
M,NS,C,KKL,NSKKL3~~~~N,V
M,NS,D,KKL,NSKKL3~~~~N,V
M,NS,D,THM,NSTHM3~~~~N,V
M,NS,C,HWL,NSHWL3~~~~N,V
M,NS,D,HWL,NSHWL3~~~~N,V
M,NS,C,ZRL,NSZRL~~~~~N,U
M,NS,B,BWT,NSBWT5~~~~N,V
M,NS,B,HWL,NSHWL5~~~~N,V
M,NS,C,MLO,NSMLO5~~~~A,S
M,NS,B,ZRL,NSZRL~~~~~N,U
M,NS,C,BWT,NSBWT5~~~~N,V
M,NS,C,KKL,NSKKL3~~~~N,S
M,NS,C,HFX,NSHFX3~~~~N,V
M,NS,C,HWL,NSHWL3~~~~N,S
M,NS,C,HTN,NSHTN3~~~~N,V
M,NS,C,ZRL,NSZRL~~~~~N,U
M,NS,C,MLO,NSMLO5~~~~A,S
U,NS,B,KKL,NSKKL6~~~~N,V
U,NS,B,BWT,NSBWT5~~~~N,V
M,NS,C,KKL,NSKKL3~~~~N,V
M,NS,B,KKL,NSKKL3~~~~N,S
M,NS,C,HWL,NSHWL3~~~~N,V
M,NS,B,HWL,NSHWL3~~~~N,V
M,NS,B,HFX,NSHFX3~~~~N,V
M,NS,C,ZRL,NSZRL~~~~~N,U
M,NS,C,KKL,NSKKL3~~~~N,S
M,NS,C,HWL,NSHWL3~~~~N,S
M,NS,C,BWT,NSBWT5~~~~N,S
M,NS,C,HWL,NSHWL5~~~~N,S
M,NS,C,MLO,NSMLO5~~~~A,S
M,NS,C,WBO,NSWBO3~~~~N,S
M,NS,C,THM,NSTHM3~~~~N,V
M,NS,C,HWL,NSHWL3~~~~N,V
M,NS,B,THM,NSTHM5~~~~N,V
M,NS,C,ZRL,NSZRL~~~~~N,U
M,NS,B,BWT,NSBWT5~~~~N,V
M,NS,C,KKL,NSKKL3~~~~N,S
M,NS,C,HWL,NSHWL3~~~~N,S
M,NS,B,HWL,NSHWL5~~~~N,V
M,NS,C,ZRL,NSZRL~~~~~N,U
M,NS,C,THM,NSTHM3~~~~N,V
M,NS,C,HFX,NSHFX3~~~~N,V
M,NS,C,HWL,NSHWL3~~~~N,V
M,NS,C,HTN,NSHTN3~~~~N,V
M,NS,C,ZRL,NSZRL~~~~~N,U
D,NS,C,WBO,NSWBO3~~~~N,S
D,NS,C,HWL,NSHWL3~~~~N,S
D,NS,D,CBQ,NSCBQ3~~~~N,V
D,NS,E,WBO,NSWBO3~~~~N,S
D,NS,C,WBO,NSWBO5~~~~N,S
D,NS,C,ZRL,NSZRL~~~~~N,U
D,NS,C,WBO,NSWBO3~~~~N,S
D,NS,C,HWL,NSHWL3~~~~N,V
H,NS,C,WYV,NSWYV3~~~~N,V
D,NS,C,WBO,NSWBO5~~~~N,S
D,NS,C,ZRL,NSZRL~~~~~N,U
H,NS,C,HTN,NSHTN3~~~~N,V
H,NS,C,WYV,NSWYV3~~~~N,V
D,NS,C,CBQ,NSCBQ3~~~~N,V
H,NS,C,ZRL,NSZRL~~~~~N,U
H,NS,B,CBQ,NSCBQ5~~~~N,V
H,NS,B,WYV,NSWYV5~~~~N,V
M,NS,C,HBT,NSHBT2~~~~A,S
U,NS,A,CBR,NSCBR3~~~~A,N
M,NS,B,HBT,NSHBT2~~~~A,S
M,NS,B,HBT,NSHBT5~~~~A,S
H,NS,B,HBT,NSHBT2~~~~A,S
H,NS,B,HBT,NSHBT5~~~~A,S
H,NS,A,HBT,NSHBT6~~~~A,S
M,NS,C,CBQ,NSCBQ3~~~~N,V
M,NS,B,WYV,NSWYV3~~~~N,V
U,NS,B,MLO,NSMLO5~~~~A,S
U,NS,A,MLO,NSMLO6~~~~A,S
B14,NS,A,CSY,NSCSY7~~~~N,N
D,NS,E,MLO,NSMLO4~~~~A,S
D,NS,C,CBQ,NSCBQ3~~~~N,V
D,NS,C,HTN,NSHTN3~~~~N,V
D,NS,C,WYV,NSWYV3~~~~N,V
D,NS,D,HTN,NSHTN3~~~~N,V
H,NS,C,ZRL,NSZRL~~~~~N,U
H,NS,B,CBQ,NSCBQ5~~~~N,V
H,NS,B,CBQ,NSCBQ6~~~~N,V
H,NS,B,HTN,NSHTN5~~~~N,V
H,NS,B,WYV,NSWYV5~~~~N,V
M,NS,C,SUI,NSSUI3~~~~N,V
M,NS,C,HWL,NSHWL3~~~~N,V
M,NS,B,SUI,NSSUI5~~~~N,S
L,NS,A,CBR,NSCBR3~~~~A,N
M,NS,B,HBT,NSHBT2~~~~A,S
L,NS,A,CBR,NSCBR3~~~~A,N
M,NS,B,MLO,NSMLO5~~~~A,S
M,NS,C,SUI,NSSUI3~~~~N,S
M,NS,C,KKL,NSKKL3~~~~N,V
M,NS,C,HWL,NSHWL3~~~~N,V
M,NS,C,MLO,NSMLO5~~~~A,S
M,NS,A,QUE,NSQUE6~~~~A,S
M,NS,B,THM,NSTHM3~~~~N,S
M,NS,B,SUI,NSSUI5~~~~N,V
M,NS,B,HWL,NSHWL5~~~~N,V
B14,NS,A,CSY,NSCSY7~~~~N,N
M,NS,C,SUI,NSSUI3~~~~N,V
M,NS,C,MLO,NSMLO5~~~~A,S
M,NS,B,PLK,NSPLK3~~~~N,V
M,NS,B,HTN,NSHTN3~~~~N,V
M,NS,B,PLK,NSPLK5~~~~N,V
M,NS,A,PLK,NSPLK6~~~~N,V
M,NS,B,BYN,NSBYN4~~~~N,V
B14,NS,A,CSY,NSCSY7~~~~N,N
M,NS,B,ZRL,NSZRL~~~~~N,U
M,NS,B,WOB,NSWOB4~~~~A,S
M,NS,B,WOB,NSWOB5~~~~A,S
M,NS,B,HWL,NSHWL3~~~~N,S
M,NS,B,HBT,NSHBT2~~~~A,S
M,NS,B,THM,NSTHM3~~~~N,V
M,NS,B,MLO,NSMLO5~~~~A,S
M,NS,B,MLO,NSMLO4~~~~A,S
M,NS,B,THM,NSTHM3~~~~N,V
M,NS,A,CBR,NSCBR5~~~~A,N
M,NS,B,HBT,NSHBT2~~~~A,S
M,NS,B,MLO,NSMLO5~~~~A,S
M,NS,B,BYN,NSBYN4~~~~N,V
M,NS,B,PLK,NSPLK3~~~~N,V
M,NS,B,BYN,NSBYN5~~~~N,V
M,NS,B,HTN,NSHTN3~~~~N,V
B14,NS,A,CSY,NSCSY7~~~~N,N
M,NS,B,MLO,NSMLO6~~~~A,S
M,NS,B,PLK,NSPLK5~~~~N,V
M,NS,B,THM,NSTHM5~~~~N,S
M,NS,B,THM,NSTHM3~~~~N,V
M,NS,B,HWL,NSHWL3~~~~N,V
M,NS,A,THM,NSTHM6~~~~N,S
M,NS,B,HBT,NSHBT2~~~~A,S
M,NS,B,MLO,NSMLO5~~~~A,S
D,NS,B,KKL,NSKKL3~~~~N,V
D,NS,B,KKL,NSKKL5~~~~N,V
D,NS,B,HWL,NSHWL3~~~~N,V
D,NS,D,HWL,NSHWL3~~~~N,V
M,NS,B,MLO,NSMLO5~~~~A,S
L,NS,A,CBR,NSCBR3~~~~A,N
L,NS,A,CBR,NSCBR5~~~~A,N
M,NS,B,MLO,NSMLO5~~~~A,S
M,NS,C,KKL,NSKKL3~~~~N,V
M,NS,B,MLO,NSMLO4~~~~A,S
M,NS,C,HWL,NSHWL3~~~~N,V
M,NS,B,HBT,NSHBT2~~~~A,S
M,NS,B,MLO,NSMLO5~~~~A,S
M,NS,B,QUE,NSQUE5~~~~A,S
M,NS,B,QUE,NSQUE6~~~~A,S
M,NS,B,MLO,NSMLO6~~~~A,S
M,NS,A,HBT,NSHBT6~~~~A,S
R,NS,B,BYN,NSBYN4~~~~N,S
R,NS,B,MLO,NSMLO5~~~~A,S
R,NS,B,BYN,NSBYN5~~~~N,S
R,NS,B,HBT,NSHBT2~~~~A,S
B14,NS,A,CSY,NSCSY7~~~~N,N
L,NS,A,STW,NSSTW6~~~~A,N
D,NS,C,KKL,NSKKL3~~~~N,V
D,NS,C,HWL,NSHWL3~~~~N,V
D,NS,C,KKL,NSKKL5~~~~N,V
M,NS,B,MLO,NSMLO5~~~~A,S
M,NS,A,HBT,NSHBT6~~~~A,S
D,NS,B,DGC,NSDGC5~~~~A,S
D,NS,B,DGC,NSDGC6~~~~A,S
D,NS,B,MLO,NSMLO5~~~~A,S
D,NS,B,MLO,NSMLO6~~~~A,S
D,NS,B,THM,NSTHM5~~~~N,V
U,NS,A,CBR,NSCBR3~~~~A,N
U,NS,B,HBT,NSHBT2~~~~A,S
U,NS,B,MLO,NSMLO5~~~~A,S
U,NS,A,MLO,NSMLO6~~~~A,S
U,NS,B,THM,NSTHM5~~~~N,V
U,NS,A,THM,NSTHM6~~~~N,S
U,NS,A,CSY,NSCSY7~~~~N,N
U,NS,B,HBT,NSHBT2~~~~A,S
M,NS,B,MLO,NSMLO5~~~~A,S
M,NS,B,MLO,NSMLO4~~~~A,S
M,NS,B,BYN,NSBYN4~~~~N,S
B14,NS,A,CSY,NSCSY7~~~~N,N
M,NS,A,HBT,NSHBT2~~~~A,S
M,NS,B,MLO,NSMLO6~~~~A,S
M,NS,A,STW,NSSTW6~~~~A,N
M,NS,B,FLY,NSFLY5~~~~N,S
M,NS,B,FLY,NSFLY6~~~~N,S
M,NS,C,FLY,NSFLY4~~~~N,S
M,NS,B,HFD,NSHFD3~~~~A,S
M,NS,B,PPQ,NSPPQ5~~~~A,S
M,NS,B,PPQ,NSPPQ3~~~~A,S
M,NS,C,QUE,NSQUE5~~~~A,S
D,NS,C,MLO,NSMLO5~~~~A,S
D,NS,B,QUE,NSQUE5~~~~A,S
D,NS,C,HFD,NSHFD5~~~~A,S
D,NS,B,HBT,NSHBT5~~~~A,S
D,NS,B,QUE,NSQUE6~~~~A,S
D,NS,C,HTN,NSHTN3~~~~N,V
D,NS,C,CBQ,NSCBQ3~~~~N,V
D,NS,C,ZRL,NSZRL~~~~~N,U
D,NS,D,CBQ,NSCBQ5~~~~N,V
D,NS,D,HTN,NSHTN5~~~~N,V
D,NS,D,ZRL,NSZRL~~~~~N,U
B13,NS,A,CSY,NSCSY7~~~~N,N
U,NS,B,ZRL,NSZRL~~~~~N,U
U,NS,B,CBQ,NSCBQ3~~~~N,V
U,NS,B,HTN,NSHTN3~~~~N,V
U,NS,B,CBQ,NSCBQ5~~~~N,V
U,NS,B,CBQ,NSCBQ6~~~~N,V
B14,NS,A,CSY,NSCSY7~~~~N,N
U,PE,B,KID,PEKIDB~~~~A,N
L,PE,A,ARY,PEARYD~~~~A,N
L,PE,A,HBN,PEHBND~~~~A,N
L,PE,A,RYP,PERYPB~~~~N,N
L,PE,A,SSI,PESSID~~~~A,N
U,PE,B,CTW,PECTWD~~~~A,N
U,PE,B,ARY,PEARYD~~~~A,N
U,PE,A,HBN,PEHBND~~~~A,N
U,PE,A,KID,PEKIDB~~~~A,N
U,PE,A,MYP,PEMYPE~~~~N,N
U,PE,A,OLY,PEOLYE~~~~A,N
U,PE,A,SSI,PESSID~~~~A,N
L,PE,A,MRG,PEMRGE~~~~N,N
U,PE,B,OLY,PEOLYE~~~~A,N
L,PE,A,DUV,PEDUVE~~~~A,N
L,PE,A,ARY,PEARYD~~~~A,N
U,PE,B,CTW,PECTWD~~~~A,N
L,PE,A,HBN,PEHBND~~~~A,N
U,PE,B,KID,PEKIDB~~~~A,N
L,PE,A,RYP,PERYPB~~~~N,N
L,PE,A,DUV,PEDUVE~~~~A,N
L,PE,A,MYP,PEMYPE~~~~N,N
U,PE,B,OLY,PEOLYE~~~~A,N
L,PE,A,WTP,PEWTPE~~~~A,N
L,PE,A,BPS,PEBPSE~~~~N,N
L,PE,A,SSI,PESSID~~~~A,N
L,PE,A,CTW,PECTWD~~~~A,N
L,PE,A,HBN,PEHBND~~~~A,N
L,PE,A,MRG,PEMRGE~~~~N,N
H,PE,C,ZDS,PEZDS~~~~~N,N
L,PE,A,ZSM,PEZSM~~~~~N,N
L,PE,A,ZCB,PEZCB~~~~~N,N
H,PE,C,ZDS,PEZDS~~~~~N,N
L,PE,A,ZCB,PEZCB~~~~~N,N
H,PE,C,ZDS,PEZDS~~~~~N,N
L,PE,A,KID,PEKIDB~~~~A,N
L,PE,A,RYP,PERYPB~~~~N,N
L,PE,A,RYP,PERYPB~~~~N,N
L,PE,A,KID,PEKIDB~~~~A,N
L,PE,A,CYP,PECYPB~~~~N,N
L,PE,A,FCF,PEFCFP~~~~N,N
L,PE,A,POW,PEPOWP~~~~N,N
U,PE,B,CTW,PECTWD~~~~A,N
L,PE,A,DUV,PEDUVE~~~~A,N
L,PE,A,MRG,PEMRGE~~~~N,N
L,PE,A,MYP,PEMYPE~~~~N,N
L,PE,A,OLY,PEOLYE~~~~A,N
L,PE,A,SSI,PESSID~~~~A,N
U,PE,B,CTW,PECTWD~~~~A,N
U,PE,B,ARY,PEARYD~~~~A,N
U,PE,A,MPQ,PEMPQD~~~~A,N
U,PE,A,WSO,PEWSOD~~~~N,N
U,PE,B,CTW,PECTWD~~~~A,N
U,PE,B,ARY,PEARYD~~~~A,N
U,PE,B,CLO,PECLOC~~~~A,N
U,PE,B,MPQ,PEMPQD~~~~A,N
U,PE,A,WSO,PEWSOD~~~~N,N
U,PE,B,CTW,PECTWD~~~~A,N
L,PE,A,MPQ,PEMPQD~~~~A,N
L,PE,A,WSO,PEWSOD~~~~N,N
L,PE,A,ZCB,PEZCB~~~~~N,N
H,PE,C,ZDS,PEZDS~~~~~N,N
U,PE,B,CTW,PECTWD~~~~A,N
U,PE,B,ARY,PEARYD~~~~A,N
U,PE,B,CLO,PECLOC~~~~A,N
U,PE,A,MPQ,PEMPQD~~~~A,N
U,PE,A,OWL,PEOWLD~~~~N,N
U,PE,A,WSO,PEWSOD~~~~N,N
U,PE,B,CTW,PECTWD~~~~A,N
U,PE,B,CLO,PECLOC~~~~A,N
U,PE,B,ARY,PEARYD~~~~A,N
U,PE,A,WSO,PEWSOD~~~~N,N
U,PE,B,ARY,PEARYD~~~~A,N
U,PE,B,CLO,PECLOC~~~~A,N
U,PE,B,CTW,PECTWD~~~~A,N
H,PE,C,ZDS,PEZDS~~~~~N,N
U,PE,A,CTW,PECTWD~~~~A,N
U,PE,A,RYP,PERYPB~~~~N,N
U,PE,A,GWB,PEGWBC~~~~A,N
U,PE,A,UGG,PEUGGB~~~~A,N
L,PE,A,ZCB,PEZCB~~~~~N,N
L,PE,A,CLO,PECLOC~~~~A,N
H,PE,C,ZDS,PEZDS~~~~~N,N
L,PE,A,ZCB,PEZCB~~~~~N,N
L,PE,A,OWL,PEOWLD~~~~N,N
L,PE,A,ZSM,PEZSM~~~~~N,N
U,PE,B,CLO,PECLOC~~~~A,N
U,PE,B,ARY,PEARYD~~~~A,N
U,PE,B,CTW,PECTWD~~~~A,N
U,PE,A,OWL,PEOWLD~~~~N,N
U,PE,A,UGG,PEUGGB~~~~A,N
U,PE,B,CTW,PECTWD~~~~A,N
H,PE,C,ZDS,PEZDS~~~~~N,N
L,PE,A,RYP,PERYPB~~~~N,N
L,PE,A,ZCB,PEZCB~~~~~N,N
U,PE,B,CTW,PECTWD~~~~A,N
L,PE,A,ZCB,PEZCB~~~~~N,N
U,PE,B,CLO,PECLOC~~~~A,N
H,PE,C,ZDS,PEZDS~~~~~N,N
H,PE,B,ZDS,PEZDS~~~~~N,N
U,PE,B,CLO,PECLOC~~~~A,N
U,PE,B,GWB,PEGWBC~~~~A,N
L,PE,A,ZCB,PEZCB~~~~~N,N
U,PE,B,CTW,PECTWD~~~~A,N
U,PE,B,ARY,PEARYD~~~~A,N
U,PE,A,WSO,PEWSOD~~~~N,N
U,PE,B,BSH,PEBSHD~~~~A,S
U,PE,A,MPQ,PEMPQD~~~~A,N
U,PE,B,TGH,PETGHE~~~~A,N
U,PE,B,CTW,PECTWD~~~~A,N
U,PE,B,CLO,PECLOC~~~~A,N
U,PE,A,MPQ,PEMPQD~~~~A,N
U,PE,B,TGH,PETGHE~~~~A,N
U,PE,A,CLO,PECLOC~~~~A,N
U,PE,A,ARY,PEARYD~~~~A,N
U,PE,A,RYP,PERYPB~~~~N,N
U,PE,A,UGG,PEUGGB~~~~A,N
U,PE,B,ARY,PEARYD~~~~A,N
U,PE,B,CLO,PECLOC~~~~A,N
U,PE,B,CTW,PECTWD~~~~A,N
U,PE,B,LEW,PELEWD~~~~A,S
U,PE,B,TGH,PETGHE~~~~A,N
U,PE,A,WSO,PEWSOD~~~~N,N
U,PE,B,TGH,PETGHE~~~~A,N
U,PE,B,BSH,PEBSHD~~~~A,S
U,PE,B,EYL,PEEYLD~~~~A,N
H,PE,C,BSH,PEBSHD~~~~A,S
U,PE,B,CTW,PECTWD~~~~A,N
U,PE,B,BSH,PEBSHD~~~~A,S
M,PE,B,CTW,PECTWD~~~~A,N
M,PE,B,ARY,PEARYD~~~~A,N
M,PE,C,BSH,PEBSHD~~~~A,S
M,PE,B,TGH,PETGHE~~~~A,N
M,PE,C,ARY,PEARYD~~~~A,N
M,PE,C,BSH,PEBSHD~~~~A,S
M,PE,C,BSH,PEBSHD~~~~A,S
M,PE,C,CTW,PECTWD~~~~A,N
M,PE,D,CTW,PECTWD~~~~A,N
U,PE,B,CTW,PECTWD~~~~A,N
U,PE,B,ARY,PEARYD~~~~A,N
U,PE,B,CTW,PECTWD~~~~A,N
U,PE,B,BSH,PEBSHD~~~~A,S
U,PE,B,MPQ,PEMPQD~~~~A,N
M,PE,B,ARY,PEARYD~~~~A,N
M,PE,C,LEW,PELEWD~~~~A,S
M,PE,C,CLO,PECLOC~~~~A,N
M,PE,B,CTW,PECTWD~~~~A,N
U,QC,B,DDD,QCDDD10000A,N
L,QC,A,CFF,QCCFF10000N,N
U,QC,B,LVN,QCLVN20000A,N
U,QC,B,DDD,QCDDD10000A,N
U,QC,B,LVN,QCLVN20000A,N
L,QC,A,CFF,QCCFF10000N,N
B13,QC,A,TNM,QCTNM80000N,N
U,QC,B,LVN,QCLVN20000A,N
L,QC,A,CFF,QCCFF10000N,N
B13,QC,A,TNM,QCTNM80000N,N
U,QC,B,DDD,QCDDD10000A,N
I,QC,A,GSL,QCGSL10000N,N
U,QC,B,DDD,QCDDD10000A,N
M,QC,D,SLM,QCSLM30000A,S
L,QC,A,CFF,QCCFF10000N,N
B13,QC,A,TNM,QCTNM80000N,N
L,QC,A,KRK,QCKRK40000A,S
L,QC,A,DLS,QCDLS40000A,N
B13,QC,A,TNF,QCTNF70000N,N
U,QC,B,SDR,QCSDR21000A,V
L,QC,A,MWO,QCMWO23000A,V
M,QC,B,SIB,QCSIB21000N,V
M,QC,B,RVO,QCRVO21000A,V
L,QC,A,KRK,QCKRK40000A,S
U,QC,B,SDR,QCSDR21000A,V
L,QC,A,DTU,QCDTU40000A,N
I,QC,A,ORS,QCORS41000A,N
U,QC,A,SDR,QCSDR21000A,V
L,QC,A,MWO,QCMWO23000A,V
M,QC,B,RVO,QCRVO21000A,V
I,QC,A,DSS,QCDSS23000A,V
U,QC,A,SDR,QCSDR21000A,V
L,QC,A,MWO,QCMWO23000A,V
S04,QC,A,MEM,QCMEM80000N,N
L,QC,A,BUX,QCBUX20000A,S
L,QC,A,MWO,QCMWO23000A,V
B13,QC,A,TNM,QCTNM80000N,N
L,QC,A,SJU,QCSJU10000A,N
L,QC,A,SSM,QCSSM10000A,N
U,QC,A,TLY,QCTLY40000A,S
L,QC,A,JOY,QCJOY40000A,S
U,QC,A,NUB,QCNUB30000A,N
L,QC,A,LBS,QCLBS20000A,N
M,QC,B,PTC,QCPTC30000A,N
D,QC,C,CPU,QCCPU50000A,N
L,QC,A,SIE,QCSIE40000A,N
L,QC,A,COP,QCCOP30000A,N
U,QC,A,BVG,QCBVG20000A,N
B13,QC,A,TNF,QCTNF70000N,N
L,QC,A,LVD,QCLVD40000A,N
L,QC,A,BDF,QCBDF40000A,S
L,QC,A,BDF,QCBDF40000A,S
S04,QC,A,MEH,QCMEH90000N,N
U,QC,A,FAR,QCFAR33000A,V
M11,QC,A,MEF,QCMEF70000N,N
U,QC,B,DQT,QCDQT23000N,V
I,QC,A,DSP,QCDSP23000A,V
B13,QC,A,TNM,QCTNM80000N,N
B13,QC,A,TNM,QCTNM80000N,N
L,QC,A,SSM,QCSSM10000A,N
M,QC,B,PTC,QCPTC30000A,N
L,QC,A,BDO,QCBDO40000A,N
L,QC,A,VIN,QCVIN10000A,S
U,QC,A,VIY,QCVIY10000A,S
L,QC,A,AHG,QCAHG10000N,N
L,QC,A,SNS,QCSNS10000A,N
U,QC,A,MOI,QCMOI10000A,N
U,QC,B,MTA,QCMTA11000A,S
L,QC,A,DHU,QCDHU40000A,N
M,QC,B,PTC,QCPTC30000A,N
L,QC,A,VUD,QCVUD10H00A,N
L,QC,A,AHG,QCAHG10000N,N
B13,QC,A,TNM,QCTNM80000N,N
L,QC,A,BDF,QCBDF40000A,S
B13,QC,A,TNM,QCTNM80000N,N
B13,QC,A,TNM,QCTNM80000N,N
U,QC,B,DQT,QCDQT23000N,V
U,QC,B,LOI,QCLOI10000A,N
U,QC,A,SNS,QCSNS10000A,N
B13,QC,A,TNM,QCTNM80000N,N
L,QC,A,VUD,QCVUD10H00A,N
L,QC,A,SJU,QCSJU10000A,N
L,QC,A,SSM,QCSSM10000A,N
B13,QC,A,TNM,QCTNM80000N,N
L,QC,A,AHG,QCAHG10000N,N
L,QC,A,SSL,QCSSL50000A,N
L,QC,A,AHG,QCAHG10000N,N
L,QC,A,COP,QCCOP30000A,N
B13,QC,A,TNF,QCTNF70000N,N
L,QC,A,SSM,QCSSM10000A,N
B13,QC,A,TNM,QCTNM80000N,N
B13,QC,A,TNF,QCTNF70000N,N
U,QC,A,BVG,QCBVG20000A,N
U,QC,B,DQT,QCDQT23000N,V
L,QC,A,MWO,QCMWO23000A,V
U,QC,B,DQT,QCDQT23000N,V
L,QC,A,RMB,QCRMB20000A,S
L,QC,A,SJU,QCSJU10000A,N
U,QC,B,SNS,QCSNS10000A,N
D,QC,B,RDU,QCRDU50000A,N
L,QC,A,GTY,QCGTY40000A,N
L,QC,A,RMB,QCRMB20000A,S
L,QC,A,BDF,QCBDF40000A,S
M,QC,B,KGY,QCKGY20000A,S
B13,QC,A,TNM,QCTNM80000N,N
L,QC,A,SNS,QCSNS10000A,N
L,QC,A,AHG,QCAHG10000N,N
U,QC,B,DQT,QCDQT23000N,V
I,QC,A,DSP,QCDSP23000A,V
B13,QC,A,TNM,QCTNM80000N,N
U,QC,A,MOI,QCMOI10000A,N
U,QC,B,MTA,QCMTA11000A,S
B13,QC,A,TNM,QCTNM80000N,N
U,QC,A,SYV,QCSYV23000A,V
D,QC,A,RDU,QCRDU50000A,N
L,QC,A,CUV,QCCUV20000A,N
L,QC,A,AHG,QCAHG10000N,N
L,QC,A,SNS,QCSNS10000A,N
L,QC,A,SSL,QCSSL50000A,N
D,QC,A,RDU,QCRDU50000A,N
I,QC,B,ARH,QCARH20000A,S
I,QC,A,NBV,QCNBV20000A,S
U,QC,A,SYV,QCSYV23000A,V
L,QC,A,RMB,QCRMB20000A,S
L,QC,A,SSL,QCSSL50000A,N
L,QC,A,CUV,QCCUV20000A,N
L,QC,A,SSM,QCSSM10000A,N
L,QC,A,HMF,QCHMF10000N,N
B13,QC,A,TNM,QCTNM80000N,N
L,QC,A,NCT,QCNCT40000A,N
L,QC,A,LBI,QCLBI40H00A,N
L,QC,A,BET,QCBET30000A,N
L,QC,A,SIT,QCSIT30000A,N
L,QC,A,LVD,QCLVD40000A,N
L,QC,A,DUP,QCDUP30000A,N
L,QC,A,BHI,QCBHI40000A,N
