LOCSF,PROVINCE,SLOPE,SOIL_CODE,SOIL_ID,STONE
H,NF,D,SMO,NFSMOE5~~~N,V
H,NF,D,RKL,NFRKL~~~~~N,N
I,NF,D,SMO,NFSMOE1~~~N,V
I,NF,D,RKL,NFRKL~~~~~N,N
H,NF,D,SMO,NFSMOE5~~~N,N
H,NF,D,RKL,NFRKL~~~~~N,N
H,NF,D,RKL,NFRKL~~~~~N,N
H,NF,D,SMO,NFSMOE5~~~N,V
I,NF,D,SMO,NFSMOE1~~~N,V
I,NF,D,RKL,NFRKL~~~~~N,N
M,NF,D,SMO,NFSMOE5~~~N,V
H,NF,D,RKL,NFRKL~~~~~N,N
H,NF,B,HUB,NFHUB~~~~~A,S
B16,NF,B,DWD,NFDWDE1~~~A,N
M,NF,B,BYR,NFBYR~~~~~N,V
M,NF,B,BYR,NFBYR~~~~~N,V
I,NF,D,TTP,NFTTPE4~~~N,V
I,NF,D,LMD,NFLMDE1~~~N,V
R,NF,D,CCV,NFCCVE1~~~N,U
R,NF,D,RKL,NFRKL~~~~~N,N
I,NF,C,TTP,NFTTPE1~~~N,V
I,NF,D,TTP,NFTTPE1~~~N,V
H,NF,D,RKL,NFRKL~~~~~N,N
H,NF,D,SMO,NFSMOE1~~~N,V
H,NF,D,SMO,NFSMOE1~~~N,V
H,NF,D,RKL,NFRKL~~~~~N,N
H,NF,B,HRV,NFHRVE1~~~A,S
B09,NF,A,FTB,NFFTBE1~~~N,N
H,NF,D,NOK,NFNOKE2~~~N,V
H,NF,D,NOK,NFNOKE1~~~N,V
H,NF,D,CCV,NFCCVE1~~~N,U
I,NF,D,NOK,NFNOKE2~~~N,V
I,NF,D,RKL,NFRKL~~~~~N,N
B09,NF,A,EBG,NFEBGE3~~~N,N
H,NF,D,NOK,NFNOKE1~~~N,V
U,NF,A,WID,NFWIDE3~~~N,S
B09,NF,A,FTB,NFFTBE1~~~N,N
I,NF,D,RKL,NFRKL~~~~~N,N
R,NF,D,NOK,NFNOKE2~~~N,V
M,NF,D,SPR,NFSPRE1~~~N,V
H,NF,D,RKL,NFRKL~~~~~N,N
S,NF,D,RKL,NFRKL~~~~~N,N
R,NF,D,SPR,NFSPRE1~~~N,V
I,NF,D,NOK,NFNOKE1~~~N,V
I,NF,D,RKL,NFRKL~~~~~N,N
M,NF,B,SPR,NFSPRE1~~~N,V
H,NF,C,RKL,NFRKL~~~~~N,N
B09,NF,A,EBG,NFEBGE3~~~N,N
U,NF,A,WID,NFWIDE2~~~N,S
H,NF,B,HRV,NFHRVE1~~~A,S
B09,NF,A,EBG,NFEBGE3~~~N,N
I,NF,D,SPR,NFSPRE1~~~N,V
I,NF,D,RKL,NFRKL~~~~~N,N
M,NF,B,SPR,NFSPRE1~~~N,V
H,NF,C,RKL,NFRKL~~~~~N,N
R,NF,C,RKL,NFRKL~~~~~N,N
M,NF,C,PPT,NFPPTE2~~~N,N
M,NF,B,ABH,NFABH~~~~~N,V
I,NF,B,WID,NFWIDE3~~~N,S
R,NF,B,PTD,NFPTDE2~~~N,V
I,NF,B,PTD,NFPTDE2~~~N,V
B09,NF,A,FTB,NFFTBE1~~~N,N
I,NF,D,SMO,NFSMOE1~~~N,V
L,NF,A,SGR,NFSGRE1~~~N,V
H,NF,B,BAR,NFBARE1~~~N,V
B09,NF,A,FTB,NFFTBE1~~~N,N
U,NF,A,SXG,NFSXGE2~~~N,U
B09,NF,A,FTB,NFFTBE1~~~N,N
I,NF,D,HRV,NFHRVE1~~~A,S
L,NF,A,SGR,NFSGRE1~~~N,V
M,NF,B,BAR,NFBARE2~~~N,V
I,NF,D,SGR,NFSGRE1~~~N,V
L,NF,A,HRV,NFHRVE1~~~A,S
B09,NF,A,FTB,NFFTBE1~~~N,N
U,NF,A,COY,NFCOYE1~~~N,V
M,NF,B,COY,NFCOYE1~~~N,V
R,NF,B,BAR,NFBARE2~~~N,V
B18,NF,A,FTB,NFFTBE1~~~N,N
R,NF,B,BAR,NFBARE1~~~N,V
I,NF,D,SMO,NFSMOE1~~~N,V
L,NF,A,SGR,NFSGRE1~~~N,V
H,NF,B,HRV,NFHRVE1~~~A,S
B09,NF,A,FTB,NFFTBE1~~~N,N
R,NF,C,RKL,NFRKL~~~~~N,N
R,NF,C,PPT,NFPPTE1~~~N,N
U,NF,A,COY,NFCOYE2~~~N,V
U,NF,A,HRV,NFHRVE1~~~A,S
H,NF,B,COY,NFCOYE2~~~N,V
H,NF,A,HRV,NFHRVE1~~~A,S
M,NF,B,COY,NFCOYE1~~~N,V
R,NF,D,PPT,NFPPTE1~~~N,N
R,NF,D,RKL,NFRKL~~~~~N,N
I,NF,D,WPD,NFWPDE1~~~N,V
I,NF,D,SGR,NFSGRE1~~~N,V
D,NF,D,WPD,NFWPDE1~~~N,V
R,NF,D,RKL,NFRKL~~~~~N,N
I,NF,D,WPD,NFWPDE1~~~N,V
S,NF,D,RKL,NFRKL~~~~~N,N
M,NF,B,BMS,NFBMS~~~~~N,V
F11,NF,A,RAL,NFRALE1~~~N,N
M,NF,D,BMN,NFBMNE2~~~N,V
I,NF,D,BMS,NFBMS~~~~~N,V
S,NF,D,RKL,NFRKL~~~~~N,N
H,NF,D,WPD,NFWPDE1~~~N,V
M,NF,B,COY,NFCOYE3~~~N,V
H,NF,B,HRV,NFHRVE1~~~A,S
S,NF,D,LIV,NFLIV~~~~~N,V
I,NF,D,RKL,NFRKL~~~~~N,N
R,NF,D,RKL,NFRKL~~~~~N,N
H,NF,D,SMO,NFSMOE1~~~N,V
H,NF,C,SHB,NFSHB~~~~~A,V
H,NF,C,COY,NFCOYE2~~~N,V
H,NF,D,LIV,NFLIV~~~~~N,V
I,NF,D,HRV,NFHRVE1~~~A,S
I,NF,D,SMO,NFSMOE1~~~N,V
L,NF,A,SGR,NFSGRE1~~~N,V
H,NF,D,SMO,NFSMOE3~~~N,V
F11,NF,A,RAL,NFRALE1~~~N,N
H,NF,D,RKL,NFRKL~~~~~N,N
H,NF,D,SMO,NFSMOE1~~~N,V
B18,NF,A,EBG,NFEBG~~~~~N,N
H,NF,C,SMO,NFSMOE1~~~N,V
I,NF,D,HRV,NFHRVE1~~~A,S
L,NF,A,SGR,NFSGRE1~~~N,V
R,NF,D,RKL,NFRKL~~~~~N,N
H,NF,D,SMO,NFSMOE1~~~N,V
H,NF,C,SMO,NFSMOE4~~~N,V
R,NF,D,RKL,NFRKL~~~~~N,N
H,NF,D,SMO,NFSMOE1~~~N,V
R,NF,D,RKL,NFRKL~~~~~N,N
R,NF,D,RKL,NFRKL~~~~~N,N
H,NF,D,SMO,NFSMOE1~~~N,V
I,NF,D,SMO,NFSMOE4~~~N,V
L,NF,A,OCP,NFOCPE1~~~N,U
S,NF,D,RKL,NFRKL~~~~~N,N
I,NF,D,NOB,NFNOBE1~~~N,U
I,NF,D,SGR,NFSGRE1~~~N,V
R,NF,D,RKL,NFRKL~~~~~N,N
S,NF,D,RKL,NFRKL~~~~~N,N
I,NF,D,NOB,NFNOBE2~~~N,U
S,NF,D,RKL,NFRKL~~~~~N,N
I,NF,D,NOB,NFNOBE2~~~N,U
R,NF,D,NOB,NFNOBE1~~~N,U
H,NF,A,HRV,NFHRVE1~~~A,S
H,NF,D,RKL,NFRKL~~~~~N,N
H,NF,D,SMO,NFSMOE1~~~N,V
I,NF,D,SMO,NFSMOE4~~~N,V
L,NF,A,HRV,NFHRVE1~~~A,S
R,NF,D,SMO,NFSMOE4~~~N,V
I,NF,D,RKL,NFRKL~~~~~N,N
B18,NF,A,HYP,NFHYP~~~~~N,U
R,NF,D,RKL,NFRKL~~~~~N,N
H,NF,D,SMO,NFSMOE1~~~N,V
B18,NF,A,HYP,NFHYP~~~~~N,U
S,NF,D,LIV,NFLIV~~~~~N,V
I,NF,D,RKL,NFRKL~~~~~N,N
H,NF,B,TTP,NFTTPE1~~~N,V
F11,NF,A,RAL,NFRALE1~~~N,N
H,NF,D,TTP,NFTTPE1~~~N,V
H,NF,D,RKL,NFRKL~~~~~N,N
I,NF,D,TTP,NFTTPE1~~~N,V
I,NF,D,TTP,NFTTPE1~~~N,V
B16,NF,A,DWD,NFDWDE1~~~A,N
H,NF,B,GDR,NFGDRE3~~~N,V
M,NF,C,GDR,NFGDRE1~~~N,V
H,NF,C,GMB,NFGMBE2~~~N,V
B04,NF,B,DWD,NFDWDE1~~~A,N
H,NF,B,GDR,NFGDRE1~~~N,V
B16,NF,B,DWD,NFDWDE1~~~A,N
H,NF,C,GDR,NFGDRE1~~~N,V
B16,NF,B,DWD,NFDWDE1~~~A,N
F13,NF,A,MPD,NFMPDE2~~~N,N
H,NF,B,GDR,NFGDRE1~~~N,V
R,NF,D,RKL,NFRKL~~~~~N,N
R,NF,D,WSP,NFWSPE2~~~N,V
H,NF,D,NWY,NFNWYE3~~~N,V
R,NF,D,RKL,NFRKL~~~~~N,N
H,NF,C,WSP,NFWSPE2~~~N,V
B16,NF,B,DWD,NFDWDE1~~~A,N
H,NF,C,NWY,NFNWYE3~~~N,V
H,NF,D,RKL,NFRKL~~~~~N,N
R,NF,C,GDR,NFGDRE3~~~N,V
U,NF,A,GDR,NFGDRE3~~~N,V
U,NF,A,GDR,NFGDRE1~~~N,V
B16,NF,A,MPD,NFMPDE6~~~N,N
H,NF,C,PYT,NFPYTE1~~~N,V
R,NF,D,GMB,NFGMBE2~~~N,V
R,NF,D,RKL,NFRKL~~~~~N,N
H,NF,C,GDR,NFGDRE3~~~N,V
B16,NF,B,DWD,NFDWDE1~~~A,N
B04,NF,A,DWD,NFDWDE1~~~A,N
H,NF,C,RKL,NFRKL~~~~~N,N
H,NF,D,RKL,NFRKL~~~~~N,N
H,NF,D,SFD,NFSFDE2~~~N,V
H,NF,C,SFD,NFSFDE1~~~N,V
H,NF,C,RKL,NFRKL~~~~~N,N
U,NF,B,ABN,NFABNE3~~~A,V
U,NF,A,PTD,NFPTDE3~~~N,V
B04,NF,A,DWD,NFDWDE1~~~A,N
H,NF,C,RKL,NFRKL~~~~~N,N
U,NF,A,PTD,NFPTDE2~~~N,V
B04,NF,B,DWD,NFDWDE1~~~A,N
H,NF,C,GDR,NFGDRE1~~~N,V
B16,NF,B,DWD,NFDWDE1~~~A,N
M,NF,C,SQD,NFSQD~~~~~N,V
I,NF,D,GDR,NFGDRE1~~~N,V
B18,NF,A,DWD,NFDWDE1~~~A,N
M,NF,C,NWY,NFNWYE4~~~N,V
H,NF,C,PYT,NFPYTE2~~~N,V
B04,NF,B,DWD,NFDWDE1~~~A,N
H,NF,B,TNA,NFTNAE1~~~N,V
B04,NF,B,DWD,NFDWDE1~~~A,N
H,NF,C,BYR,NFBYRE3~~~N,V
F11,NF,A,MPD,NFMPDE4~~~N,N
H,NF,C,BYR,NFBYRE3~~~N,V
F11,NF,A,MPD,NFMPDE4~~~N,N
M,NF,C,GDR,NFGDRE1~~~N,V
B18,NF,A,DWD,NFDWDE1~~~A,N
U,NF,A,PTD,NFPTDE1~~~N,V
I,NF,D,GDR,NFGDRE3~~~N,V
I,NF,D,GDR,NFGDRE1~~~N,V
H,NF,B,WGP,NFWGP~~~~~N,V
B18,NF,A,DWD,NFDWDE1~~~A,N
H,NF,C,PYT,NFPYTE3~~~N,V
B04,NF,A,DWD,NFDWDE1~~~A,N
B18,NF,A,DWD,NFDWDE5~~~N,N
H,NF,B,GDR,NFGDRE3~~~N,V
M,NF,C,SFD,NFSFDE2~~~N,V
F11,NF,A,MPD,NFMPDE2~~~N,N
R,NF,D,PYT,NFPYTE5~~~N,V
B04,NF,B,DWD,NFDWDE1~~~A,N
H,NF,C,TTP,NFTTPE6~~~N,V
H,NF,C,RKL,NFRKL~~~~~N,N
U,NF,A,PTD,NFPTDE1~~~N,V
H,NF,C,TTP,NFTTPE6~~~N,V
U,NF,B,GDR,NFGDRE1~~~N,V
M,NF,C,SFD,NFSFDE2~~~N,V
H,NF,C,NWY,NFNWYE1~~~N,V
F13,NF,A,MPD,NFMPDE2~~~N,N
I,NF,D,GDR,NFGDRE3~~~N,V
U,NF,A,PTD,NFPTDE1~~~N,V
I,NF,B,PYT,NFPYTE2~~~N,V
B18,NF,A,DWD,NFDWDE1~~~A,N
I,NF,C,MRG,NFMRGE2~~~N,V
F13,NF,A,RAL,NFRALE1~~~N,N
R,NF,C,ABN,NFABNE1~~~N,V
F13,NF,A,MPD,NFMPDE2~~~N,N
I,NF,D,GDR,NFGDRE3~~~N,V
H,NF,C,MRG,NFMRGE1~~~N,V
F01,NF,B,RAL,NFRALE1~~~N,N
R,NF,D,PYT,NFPYTE5~~~N,V
B04,NF,B,DWD,NFDWDE1~~~A,N
B04,NF,A,DWD,NFDWDE1~~~A,N
U,NF,B,ADL,NFADLE2~~~N,V
B18,NF,A,DWD,NFDWDE5~~~N,N
H,NF,B,GDR,NFGDRE3~~~N,V
H,NF,B,RDI,NFRDIE2~~~N,V
B04,NF,B,DWD,NFDWDE1~~~A,N
U,NF,A,PTD,NFPTDE1~~~N,V
H,NF,B,PTD,NFPTDE1~~~N,V
F11,NF,A,MPD,NFMPDE2~~~N,N
H,NF,B,HUB,NFHUB~~~~~A,S
B16,NF,B,DWD,NFDWDE1~~~A,N
M,NF,B,BYR,NFBYR~~~~~N,V
F11,NF,A,RAL,NFRALE1~~~N,N
U,NF,A,TTP,NFTTPE5~~~N,V
H,NF,C,RDI,NFRDIE1~~~N,V
B04,NF,B,DWD,NFDWDE1~~~A,N
U,NF,A,PTD,NFPTDE1~~~N,V
F13,NF,A,MPD,NFMPDE2~~~N,N
M,NF,B,BYR,NFBYR~~~~~N,V
U,NF,C,BRP,NFBRPE2~~~N,V
B04,NF,A,DWD,NFDWDE1~~~A,N
U,NF,A,RDI,NFRDIE1~~~N,V
H,NF,C,PHL,NFPHLE1~~~N,V
F01,NF,B,RAL,NFRALE1~~~N,N
H,NF,C,RDI,NFRDIE1~~~N,V
F13,NF,A,MPD,NFMPDE2~~~N,N
B04,NF,A,DWD,NFDWDE1~~~A,N
U,NF,B,GDR,NFGDRE3~~~N,V
B18,NF,A,DWD,NFDWDE4~~~N,N
I,NF,C,TTP,NFTTPE4~~~N,V
M,NF,B,RDI,NFRDIE4~~~N,V
B18,NF,A,DWD,NFDWDE4~~~N,N
H,NF,C,RDI,NFRDIE1~~~N,V
B18,NF,A,DWD,NFDWDE4~~~N,N
H,NF,D,RDI,NFRDIE1~~~N,V
B18,NF,A,DWD,NFDWDE4~~~N,N
I,NF,D,TTP,NFTTPE1~~~N,V
H,NF,B,TTP,NFTTPE1~~~N,V
F11,NF,A,RAL,NFRALE1~~~N,N
H,NF,D,SMO,NFSMOE3~~~N,V
F01,NF,A,RAL,NFRALE1~~~N,N
R,NF,D,GMB,NFGMBE2~~~N,V
R,NF,D,RKL,NFRKL~~~~~N,N
I,NF,D,GMB,NFGMBE2~~~N,V
U,NF,A,PTD,NFPTDE2~~~N,V
B04,NF,B,DWD,NFDWDE1~~~A,N
I,NF,D,GDR,NFGDRE3~~~N,V
I,NF,D,GDR,NFGDR~~~~~A,V
R,NF,D,GMB,NFGMBE2~~~N,V
R,NF,D,RKL,NFRKL~~~~~N,N
H,NF,C,GMB,NFGMBE2~~~N,V
B04,NF,B,DWD,NFDWDE1~~~A,N
B04,NF,A,DWD,NFDWDE1~~~A,N
U,NF,A,PTD,NFPTDE1~~~N,V
U,NF,A,TNA,NFTNAE1~~~N,V
B04,NF,B,DWD,NFDWDE1~~~A,N
H,NF,C,GMB,NFGMBE2~~~N,V
B04,NF,B,DWD,NFDWDE1~~~A,N
H,NF,C,GDR,NFGDR~~~~~A,V
F11,NF,A,KNH,NFKNH~~~~~N,N
H,NF,B,TNA,NFTNAE1~~~N,V
B04,NF,B,DWD,NFDWDE1~~~A,N
B04,NF,A,DWD,NFDWDE1~~~A,N
U,NF,A,PTD,NFPTDE1~~~N,V
R,NF,C,TNA,NFTNAE2~~~N,V
B04,NF,B,DWD,NFDWDE1~~~A,N
B04,NF,A,DWD,NFDWDE1~~~A,N
H,NF,C,GMB,NFGMBE2~~~N,V
B04,NF,B,DWD,NFDWDE1~~~A,N
U,NF,A,PTD,NFPTDE2~~~N,V
B04,NF,B,DWD,NFDWDE1~~~A,N
I,NF,B,GMB,NFGMBE2~~~N,V
U,NF,A,PTD,NFPTDE1~~~N,V
R,NF,C,LWC,NFLWCE1~~~N,V
B18,NF,A,EBG,NFEBGE2~~~N,N
R,NF,C,TNA,NFTNAE2~~~N,V
B04,NF,B,DWD,NFDWDE1~~~A,N
R,NF,C,LWC,NFLWCE1~~~N,V
B18,NF,A,EBG,NFEBGE2~~~N,N
R,NF,D,RKL,NFRKL~~~~~N,N
U,NF,A,PTD,NFPTDE2~~~N,V
B04,NF,B,DWD,NFDWDE1~~~A,N
R,NF,C,LWC,NFLWCE2~~~N,V
F01,NF,B,PPH,NFPPHE2~~~N,N
H,NF,B,HGP,NFHGPE1~~~N,V
F01,NF,B,PPH,NFPPHE1~~~N,N
I,NF,C,LWC,NFLWCE5~~~N,V
M,NF,B,AYO,NFAYO~~~~~N,U
F11,NF,A,KNH,NFKNH~~~~~N,N
R,NF,C,LWC,NFLWCE2~~~N,V
F01,NF,B,PPH,NFPPHE2~~~N,N
B04,NF,A,DWD,NFDWDE1~~~A,N
H,NF,C,RKL,NFRKL~~~~~N,N
I,NF,D,LWC,NFLWCE2~~~N,V
I,NF,D,RKL,NFRKL~~~~~N,N
R,NF,C,LWC,NFLWCE2~~~N,V
F01,NF,B,PPH,NFPPHE2~~~N,N
M,NF,C,BTC,NFBTC~~~~~N,V
B18,NF,A,KNF,NFKNF~~~~~N,N
R,NF,C,LWC,NFLWCE1~~~N,V
B18,NF,A,EBG,NFEBGE2~~~N,N
M,NF,B,TBY,NFTBY~~~~~A,V
B18,NF,A,TEO,NFTEO~~~~~N,U
R,NF,D,RKL,NFRKL~~~~~N,N
H,NF,B,HGP,NFHGPE1~~~N,V
F01,NF,B,PPH,NFPPHE1~~~N,N
U,NF,A,HGP,NFHGPE1~~~N,V
F01,NF,B,PPH,NFPPHE1~~~N,N
B13,NF,A,CBC,NFCBCE1~~~N,N
H,NF,D,TSW,NFTSWE2~~~N,V
H,NF,D,BUI,NFBUI~~~~~A,V
I,NF,D,SMO,NFSMOE1~~~N,V
L,NF,A,SGR,NFSGRE1~~~N,V
H,NF,B,TTP,NFTTPE1~~~N,V
F11,NF,A,RAL,NFRALE1~~~N,N
H,NF,D,RKL,NFRKL~~~~~N,N
R,NF,D,RKL,NFRKL~~~~~N,N
R,NF,D,SMO,NFSMOE1~~~N,V
B16,NF,A,DWD,NFDWDE1~~~A,N
H,NF,C,WES,NFWESE1~~~N,V
H,NF,D,RKL,NFRKL~~~~~N,N
H,NF,D,SFD,NFSFDE2~~~N,V
H,NF,C,WES,NFWESE2~~~N,V
B16,NF,B,DWD,NFDWDE1~~~A,N
B16,NF,A,DWD,NFDWDE1~~~A,N
R,NF,C,RKL,NFRKL~~~~~N,N
R,NF,D,BUI,NFBUI~~~~~A,V
R,NF,D,RKL,NFRKL~~~~~N,N
R,NF,D,RKL,NFRKL~~~~~N,N
B18,NF,A,SEL,NFSELE1~~~N,N
R,NF,D,RKL,NFRKL~~~~~N,N
R,NF,D,WSP,NFWSPE2~~~N,V
R,NF,D,FOG,NFFOGE1~~~N,V
B18,NF,A,SEL,NFSELE1~~~N,N
R,NF,D,RKL,NFRKL~~~~~N,N
B18,NF,A,SEL,NFSELE1~~~N,N
R,NF,D,RKL,NFRKL~~~~~N,N
R,NF,D,SMO,NFSMOE1~~~N,V
R,NF,D,RKL,NFRKL~~~~~N,N
H,NF,D,FOG,NFFOGE1~~~N,V
H,NF,B,GDR,NFGDRE1~~~N,V
B16,NF,B,DWD,NFDWDE1~~~A,N
R,NF,D,RKL,NFRKL~~~~~N,N
R,NF,D,SMO,NFSMOE1~~~N,V
H,NF,D,GDR,NFGDRE1~~~N,V
R,NF,D,RKL,NFRKL~~~~~N,N
R,NF,D,RKL,NFRKL~~~~~N,N
H,NF,D,FOG,NFFOGE1~~~N,V
R,NF,D,RKL,NFRKL~~~~~N,N
B16,NF,B,DWD,NFDWDE1~~~A,N
H,NF,C,GDR,NFGDRE1~~~N,V
B16,NF,B,DWD,NFDWDE1~~~A,N
R,NF,D,RKL,NFRKL~~~~~N,N
B16,NF,A,DWD,NFDWDE1~~~A,N
H,NF,C,NWY,NFNWYE1~~~N,V
B16,NF,A,DWD,NFDWDE1~~~A,N
R,NF,D,RKL,NFRKL~~~~~N,N
H,NF,D,TWI,NFTWIE1~~~N,V
H,NF,D,GDR,NFGDRE1~~~N,V
R,NF,D,RKL,NFRKL~~~~~N,N
H,NF,C,WSP,NFWSPE2~~~N,V
B16,NF,B,DWD,NFDWDE1~~~A,N
H,NF,D,GDR,NFGDRE1~~~N,V
R,NF,D,RKL,NFRKL~~~~~N,N
H,NF,C,GMB,NFGMBE2~~~N,V
B04,NF,B,DWD,NFDWDE1~~~A,N
R,NF,D,RKL,NFRKL~~~~~N,N
H,NF,D,GDR,NFGDRE1~~~N,V
R,NF,D,GMB,NFGMBE2~~~N,V
R,NF,D,RKL,NFRKL~~~~~N,N
R,NF,D,GMB,NFGMBE2~~~N,V
R,NF,D,RKL,NFRKL~~~~~N,N
R,NF,D,RKL,NFRKL~~~~~N,N
R,NF,D,GDR,NFGDRE1~~~N,V
M,NF,C,GDR,NFGDRE1~~~N,V
B18,NF,A,DWD,NFDWDE1~~~A,N
R,NF,D,GMB,NFGMBE2~~~N,V
R,NF,D,RKL,NFRKL~~~~~N,N
H,NF,D,RKL,NFRKL~~~~~N,N
H,NF,D,GDR,NFGDRE1~~~N,V
R,NF,D,GMB,NFGMBE2~~~N,V
R,NF,D,RKL,NFRKL~~~~~N,N
H,NF,D,RKL,NFRKL~~~~~N,N
H,NF,D,GDR,NFGDRE1~~~N,V
R,NF,D,GMB,NFGMBE2~~~N,V
R,NF,D,RKL,NFRKL~~~~~N,N
H,NF,D,RKL,NFRKL~~~~~N,N
H,NF,D,GDR,NFGDRE1~~~N,V
H,NF,D,RKL,NFRKL~~~~~N,N
H,NF,D,GDR,NFGDRE1~~~N,V
H,NF,D,RKL,NFRKL~~~~~N,N
H,NF,D,GDR,NFGDRE1~~~N,V
M,NF,C,GDR,NFGDR~~~~~A,V
F11,NF,A,KGH,NFKGH~~~~~N,N
M,NF,C,GDR,NFGDR~~~~~A,V
F11,NF,A,KGH,NFKGH~~~~~N,N
M,NF,C,COH,NFCOH~~~~~N,U
F11,NF,A,SMH,NFSMH~~~~~N,U
H,NF,C,BUI,NFBUI~~~~~A,V
H,NF,D,RKL,NFRKL~~~~~N,N
M,NF,C,TKV,NFTKV~~~~~N,U
M,NF,C,TBY,NFTBY~~~~~A,V
H,NF,C,AYW,NFAYW~~~~~N,U
H,NF,D,COH,NFCOH~~~~~N,U
H,NF,C,BUI,NFBUI~~~~~A,V
H,NF,D,RKL,NFRKL~~~~~N,N
R,NF,D,BUI,NFBUI~~~~~A,V
R,NF,D,RKL,NFRKL~~~~~N,N
M,NF,C,TKV,NFTKV~~~~~N,U
H,NF,D,GDR,NFGDR~~~~~A,V
H,NF,D,RKL,NFRKL~~~~~N,N
M,NF,D,BUI,NFBUI~~~~~A,V
B18,NF,A,SAL,NFSAL~~~~~N,U
M,NF,D,BUI,NFBUI~~~~~A,V
H,NF,D,RKL,NFRKL~~~~~N,N
M,NF,C,CRB,NFCRB~~~~~A,U
R,NF,D,RKL,NFRKL~~~~~N,N
H,NF,D,BUI,NFBUI~~~~~A,V
H,NF,D,RKL,NFRKL~~~~~N,N
R,NF,D,PUV,NFPUV~~~~~A,V
R,NF,D,RKL,NFRKL~~~~~N,N
H,NF,C,VCP,NFVCP~~~~~N,U
M,NF,B,MNU,NFMNU~~~~~N,U
M,NF,B,TBY,NFTBY~~~~~A,V
U,NF,B,BUI,NFBUI~~~~~A,V
M,NF,B,HYO,NFHYO~~~~~N,U
M,NF,D,BUI,NFBUI~~~~~A,V
M,NF,D,BEP,NFBEP~~~~~N,V
M,NF,D,UPP,NFUPP~~~~~N,U
M,NF,B,CRB,NFCRB~~~~~A,U
B18,NF,A,COL,NFCOL~~~~~A,U
B04,NF,A,DWD,NFDWDE1~~~A,N
U,NF,A,GDR,NFGDRE3~~~N,V
I,NF,D,GDR,NFGDRE3~~~N,V
I,NF,D,GDR,NFGDR~~~~~A,V
F01,NF,A,PPH,NFPPHE1~~~N,N
H,NF,C,LWC,NFLWCE1~~~N,V
U,NF,A,BHP,NFBHPE2~~~N,V
F01,NF,B,PPH,NFPPHE1~~~N,N
R,NF,C,LWC,NFLWCE1~~~N,V
B18,NF,A,EBG,NFEBGE2~~~N,N
H,NF,B,HGP,NFHGPE1~~~N,V
F01,NF,B,PPH,NFPPHE1~~~N,N
B04,NF,A,DWD,NFDWDE1~~~A,N
R,NF,C,LWC,NFLWCE2~~~N,V
F01,NF,B,PPH,NFPPHE1~~~N,N
R,NF,C,HGP,NFHGPE2~~~N,V
F01,NF,B,PPH,NFPPHE1~~~N,N
I,NF,C,BHP,NFBHPE2~~~N,V
H,NF,B,HGP,NFHGPE1~~~N,V
F01,NF,B,PPH,NFPPHE1~~~N,N
R,NF,D,RKL,NFRKL~~~~~N,N
R,NF,C,HGP,NFHGPE3~~~N,V
F01,NF,B,PPH,NFPPHE1~~~N,N
F01,NF,A,PPH,NFPPHE1~~~N,N
U,NF,A,BHP,NFBHPE4~~~N,V
M,NF,C,BHP,NFBHPE4~~~N,V
H,NF,C,RKL,NFRKL~~~~~N,N
R,NF,D,RKL,NFRKL~~~~~N,N
H,NF,C,ATK,NFATKE1~~~N,V
B14,NF,A,EBG,NFEBGE2~~~N,N
H,NF,B,BHP,NFBHPE1~~~N,V
B18,NF,A,EBG,NFEBGE2~~~N,N
I,NF,C,BHP,NFBHPE2~~~N,V
H,NF,C,PHL,NFPHLE1~~~N,V
F01,NF,B,RAL,NFRALE1~~~N,N
H,NF,B,BRP,NFBRPE1~~~N,U
F13,NF,A,PPH,NFPPHE1~~~N,N
H,NF,C,MRG,NFMRGE1~~~N,V
F01,NF,B,RAL,NFRALE1~~~N,N
R,NF,C,RKL,NFRKL~~~~~N,N
R,NF,C,HGP,NFHGPE1~~~N,V
H,NF,C,ATK,NFATKE1~~~N,V
B14,NF,A,EBG,NFEBGE2~~~N,N
H,NF,B,HGP,NFHGPE1~~~N,V
F01,NF,B,PPH,NFPPHE1~~~N,N
H,NF,C,RDI,NFRDIE1~~~N,V
B18,NF,A,DWD,NFDWDE4~~~N,N
H,NF,D,SMO,NFSMOE3~~~N,V
F01,NF,A,RAL,NFRALE1~~~N,N
H,NF,D,HGP,NFHGPE1~~~N,V
R,NF,D,RKL,NFRKL~~~~~N,N
R,NF,C,HGP,NFHGPE1~~~N,V
H,NF,B,PHL,NFPHLE1~~~N,V
F11,NF,A,RAL,NFRALE1~~~N,N
H,NF,C,SMO,NFSMOE1~~~N,V
B18,NF,B,EBG,NFEBGE2~~~N,N
H,NF,C,SMO,NFSMOE1~~~N,V
B18,NF,A,EBG,NFEBGE2~~~N,N
M,NF,C,BHP,NFBHPE4~~~N,V
B18,NF,A,EBG,NFEBGE2~~~N,N
R,NF,D,HGP,NFHGPE1~~~N,V
R,NF,D,RKL,NFRKL~~~~~N,N
M,NF,C,BHP,NFBHPE4~~~N,V
B18,NF,A,EBG,NFEBGE2~~~N,N
H,NF,D,RKL,NFRKL~~~~~N,N
H,NF,D,RKL,NFRKL~~~~~N,N
H,NF,D,RKL,NFRKL~~~~~N,N
H,NF,D,RKL,NFRKL~~~~~N,N
H,NF,D,RKL,NFRKL~~~~~N,N
H,NF,D,RKL,NFRKL~~~~~N,N
H,NF,D,RKL,NFRKL~~~~~N,N
