LOCSF,PROVINCE,SLOPE,SOIL_CODE,SOIL_ID,STONE
U,AB,B,HUB,ABHUB~~~~~A,S
U,AB,A,BLR,ABBLR~~~~~N,N
B13,AB,A,FKE,ABFKE~~~~~N,N
H,AB,B,HUB,ABHUB~~~~~A,S
U,AB,A,BMY,ABBMY~~~~~A,S
B13,AB,A,FKE,ABFKE~~~~~N,N
U,AB,A,BEN,ABBEN~~~~~A,S
U,AB,A,BTN,ABBTN~~~~~A,S
U,AB,A,GBL,ABGBL~~~~~N,S
F13,AB,A,MNT,ABMNT~~~~~N,N
H,AB,B,HUB,ABHUB~~~~~A,S
H,AB,B,HAT,ABHAT~~~~~N,S
U,AB,B,ERH,ABERH~~~~~N,S
F13,AB,A,NTN,ABNTN~~~~~N,N
U,AB,B,HUB,ABHUB~~~~~A,S
U,AB,A,ERH,ABERH~~~~~N,S
B13,AB,A,FKE,ABFKE~~~~~N,N
M,AB,C,GRN,ABGRN~~~~~N,S
H,AB,B,PRS,ABPRS~~~~~N,N
B13,AB,A,FKE,ABFKE~~~~~N,N
H,AB,B,HUB,ABHUB~~~~~A,S
F13,AB,A,NTN,ABNTN~~~~~N,N
U,AB,A,ERS,ABERS~~~~~N,N
U,AB,A,RSV,ABRSV~~~~~N,N
U,AB,A,ERH,ABERH~~~~~N,S
F13,AB,A,NTN,ABNTN~~~~~N,N
H,AB,B,BCR,ABBCR~~~~~N,N
B13,AB,A,FKE,ABFKE~~~~~N,N
F13,AB,A,NTN,ABNTN~~~~~N,N
H,AB,B,WND,ABWND~~~~~N,N
F13,AB,A,NTN,ABNTN~~~~~N,N
B14,AB,A,FKE,ABFKE~~~~~N,N
U,AB,B,HUB,ABHUB~~~~~A,S
L,AB,B,PRS,ABPRS~~~~~N,N
U,AB,A,BMY,ABBMY~~~~~A,S
U,AB,A,HUB,ABHUB~~~~~A,S
F13,AB,A,NTN,ABNTN~~~~~N,N
U,AB,A,MYW,ABMYW~~~~~A,N
U,AB,A,HUB,ABHUB~~~~~A,S
U,AB,A,BMY,ABBMY~~~~~A,S
B13,AB,A,FKE,ABFKE~~~~~N,N
F13,AB,A,NTN,ABNTN~~~~~N,N
U,AB,A,HUB,ABHUB~~~~~A,S
U,AB,A,CLK,ABCLK~~~~~A,N
B13,AB,A,FKE,ABFKE~~~~~N,N
F13,AB,A,NTN,ABNTN~~~~~N,N
B14,AB,A,FKE,ABFKE~~~~~N,N
U,AB,B,HUB,ABHUB~~~~~A,S
U,AB,A,RVN,ABRVN~~~~~A,N
M,AB,B,HUB,ABHUB~~~~~A,S
U,AB,A,CLK,ABCLK~~~~~A,N
B13,AB,A,FKE,ABFKE~~~~~N,N
M,AB,C,GRN,ABGRN~~~~~N,S
U,AB,A,CLK,ABCLK~~~~~A,N
U,AB,B,HUB,ABHUB~~~~~A,S
B13,AB,A,FKE,ABFKE~~~~~N,N
U,AB,A,RVN,ABRVN~~~~~A,N
H,AB,B,CAR,ABCAR~~~~~N,N
F13,AB,A,NTN,ABNTN~~~~~N,N
H,AB,B,WND,ABWND~~~~~N,N
B13,AB,A,FKE,ABFKE~~~~~N,N
H,AB,B,PRS,ABPRS~~~~~N,N
B13,AB,A,FKE,ABFKE~~~~~N,N
F13,AB,A,NTN,ABNTN~~~~~N,N
H,AB,B,TOM,ABTOM~~~~~A,N
U,AB,B,CLK,ABCLK~~~~~A,N
U,AB,A,CAR,ABCAR~~~~~N,N
F13,AB,A,NTN,ABNTN~~~~~N,N
U,AB,C,ZUN,ABZUN~~~~~N,S
U,AB,A,CAR,ABCAR~~~~~N,N
U,AB,A,CLK,ABCLK~~~~~A,N
F13,AB,A,NTN,ABNTN~~~~~N,N
U,AB,A,RVN,ABRVN~~~~~A,N
U,AB,A,HUB,ABHUB~~~~~A,S
U,AB,A,BMY,ABBMY~~~~~A,S
U,AB,A,RVN,ABRVN~~~~~A,N
F13,AB,A,NTN,ABNTN~~~~~N,N
H,AB,B,CAR,ABCAR~~~~~N,N
H,AB,B,PNC,ABPNC~~~~~N,N
F13,AB,A,NTN,ABNTN~~~~~N,N
H,AB,C,ZUN,ABZUN~~~~~N,S
D,AB,C,TML,ABTML~~~~~N,S
D,AB,D,GRN,ABGRN~~~~~N,S
B13,AB,A,FKE,ABFKE~~~~~N,N
M,AB,D,NHL,ABNHLst~~~N,V
U,AB,B,JUY,ABJUY~~~~~N,S
U,AB,A,ERH,ABERH~~~~~N,S
D,AB,C,JUY,ABJUY~~~~~N,S
D,AB,D,NHL,ABNHL~~~~~N,S
D,AB,E,DPV,ABDPV~~~~~N,N
D,AB,C,TML,ABTML~~~~~N,S
D,AB,D,GRN,ABGRN~~~~~N,S
D,AB,C,TML,ABTMLst~~~N,V
U,AB,A,ERH,ABERH~~~~~N,S
M,AB,C,TML,ABTML~~~~~N,S
M,AB,D,GRN,ABGRN~~~~~N,S
U,AB,A,ERH,ABERH~~~~~N,S
B13,AB,A,FKE,ABFKE~~~~~N,N
M,AB,C,HNL,ABHNL~~~~~N,S
U,AB,B,JRV,ABJRV~~~~~N,S
U,AB,A,ERH,ABERH~~~~~N,S
B13,AB,A,FKE,ABFKE~~~~~N,N
M,AB,B,HNL,ABHNL~~~~~N,S
U,AB,A,ERH,ABERH~~~~~N,S
M,AB,B,HAT,ABHAT~~~~~N,S
B13,AB,A,FKE,ABFKE~~~~~N,N
B13,AB,A,FKE,ABFKE~~~~~N,N
U,AB,B,PTO,ABPTO~~~~~N,S
U,AB,A,ERH,ABERH~~~~~N,S
U,AB,B,HGW,ABHGW~~~~~N,S
R,AB,B,DAU,ABDAU~~~~~N,S
U,AB,B,PPS,ABPPS~~~~~N,S
B13,AB,A,FKE,ABFKE~~~~~N,N
U,AB,A,JRV,ABJRV~~~~~N,S
M,AB,C,PDY,ABPDY~~~~~N,N
U,AB,B,KIA,ABKIA~~~~~N,N
B13,AB,A,FKE,ABFKE~~~~~N,N
M,AB,C,ETC,ABETC~~~~~N,S
U,AB,B,KIA,ABKIA~~~~~N,N
U,AB,A,PCR,ABPCR~~~~~N,N
H,AB,B,HNL,ABHNL~~~~~N,S
U,AB,A,ERH,ABERH~~~~~N,S
H,AB,B,HAT,ABHAT~~~~~N,S
B13,AB,A,FKE,ABFKE~~~~~N,N
U,AB,C,HNL,ABHNL~~~~~N,S
U,AB,A,ERH,ABERH~~~~~N,S
U,AB,C,HAT,ABHAT~~~~~N,S
B13,AB,A,FKE,ABFKE~~~~~N,N
M,AB,B,HNL,ABHNL~~~~~N,S
U,AB,A,ERH,ABERH~~~~~N,S
B13,AB,A,FKE,ABFKE~~~~~N,N
M,AB,B,HAT,ABHAT~~~~~N,S
M,AB,C,WHY,ABWHY~~~~~N,S
M,AB,C,SCH,ABSCH~~~~~N,S
F13,AB,A,NTN,ABNTN~~~~~N,N
M,AB,D,GRN,ABGRN~~~~~N,S
M,AB,B,HUB,ABHUB~~~~~A,S
M,AB,B,BMY,ABBMY~~~~~A,S
F13,AB,A,NTN,ABNTN~~~~~N,N
B13,AB,A,FKE,ABFKE~~~~~N,N
M,AB,B,HUB,ABHUB~~~~~A,S
U,AB,A,ERT,ABERT~~~~~N,N
B13,AB,A,FKE,ABFKE~~~~~N,N
M,AB,B,HAT,ABHAT~~~~~N,S
H,AB,C,HUB,ABHUB~~~~~A,S
H,AB,B,BMY,ABBMY~~~~~A,S
B13,AB,A,FKE,ABFKE~~~~~N,N
F13,AB,A,NTN,ABNTN~~~~~N,N
B14,AB,A,FKE,ABFKE~~~~~N,N
U,AB,B,HUB,ABHUB~~~~~A,S
U,AB,A,CAR,ABCAR~~~~~N,N
H,AB,B,HUB,ABHUB~~~~~A,S
U,AB,A,BMY,ABBMY~~~~~A,S
B13,AB,A,FKE,ABFKE~~~~~N,N
U,AB,B,HUB,ABHUB~~~~~A,S
U,AB,A,CAR,ABCAR~~~~~N,N
F13,AB,A,NTN,ABNTN~~~~~N,N
B13,AB,A,FKE,ABFKE~~~~~N,N
U,AB,B,HUB,ABHUB~~~~~A,S
F13,AB,A,NTN,ABNTN~~~~~N,N
B13,AB,A,FKE,ABFKE~~~~~N,N
U,AB,A,MYW,ABMYW~~~~~A,N
U,AB,A,CLK,ABCLK~~~~~A,N
U,AB,A,CAR,ABCAR~~~~~N,N
F13,AB,A,NTN,ABNTN~~~~~N,N
U,AB,C,ZUN,ABZUN~~~~~N,S
H,AB,B,HUB,ABHUB~~~~~A,S
U,AB,A,BMY,ABBMY~~~~~A,S
F13,AB,A,NTN,ABNTN~~~~~N,N
M,AB,D,MPH,ABMPH~~~~~N,S
M,AB,D,HSY,ABHSY~~~~~N,S
U,AB,A,ERH,ABERH~~~~~N,S
B13,AB,A,FKE,ABFKE~~~~~N,N
M,AB,C,HNL,ABHNL~~~~~N,S
M,AB,C,WHY,ABWHY~~~~~N,S
U,AB,A,ERH,ABERH~~~~~N,S
B13,AB,A,FKE,ABFKE~~~~~N,N
U,AB,B,RSV,ABRSV~~~~~N,N
U,AB,A,ERH,ABERH~~~~~N,S
B13,AB,A,FKE,ABFKE~~~~~N,N
M,AB,C,WHY,ABWHY~~~~~N,S
M,AB,C,WHY,ABWHY~~~~~N,S
U,AB,A,ERH,ABERH~~~~~N,S
M,AB,C,PTO,ABPTO~~~~~N,S
B13,AB,A,FKE,ABFKE~~~~~N,N
M,AB,C,WHY,ABWHY~~~~~N,S
U,AB,A,ERH,ABERH~~~~~N,S
M,AB,D,MAS,ABMAS~~~~~N,S
B13,AB,A,FKE,ABFKE~~~~~N,N
D,AB,D,STB,ABSTB~~~~~N,S
D,AB,C,NDG,ABNDG~~~~~N,S
D,AB,B,ERH,ABERH~~~~~N,S
D,AB,D,MAS,ABMAS~~~~~N,S
M,AB,D,MCL,ABMCL~~~~~N,S
M,AB,D,CSP,ABCSP~~~~~N,S
D,AB,E,CDM,ABCDM~~~~~N,S
M,AB,C,NDG,ABNDG~~~~~N,S
U,AB,A,ERH,ABERH~~~~~N,S
U,AB,B,HTW,ABHTW~~~~~N,S
D,AB,D,STB,ABSTB~~~~~N,S
U,AB,B,ERH,ABERH~~~~~N,S
D,AB,E,FTO,ABFTO~~~~~N,S
D,AB,E,LEV,ABLEV~~~~~N,S
M,AB,D,MCL,ABMCL~~~~~N,S
S,AB,E,ZBR,ABZBR~~~~~N,S
M,AB,D,MPX,ABMPX~~~~~N,S
M,AB,D,MCL,ABMCL~~~~~N,S
D,AB,E,FTO,ABFTO~~~~~N,S
D,AB,E,LEV,ABLEV~~~~~N,S
M,AB,C,NDG,ABNDG~~~~~N,S
U,AB,A,ERH,ABERH~~~~~N,S
U,AB,B,HTW,ABHTW~~~~~N,S
D,AB,D,STB,ABSTB~~~~~N,S
D,AB,B,ERH,ABERH~~~~~N,S
D,AB,D,FTO,ABFTO~~~~~N,S
D,AB,D,MAS,ABMAS~~~~~N,S
D,AB,C,WLD,ABWLD~~~~~N,N
D,AB,C,SCH,ABSCH~~~~~N,S
D,AB,D,MAS,ABMAS~~~~~N,S
F13,AB,A,NTN,ABNTN~~~~~N,N
M,AB,D,MCL,ABMCL~~~~~N,S
D,AB,E,FTO,ABFTO~~~~~N,S
D,AB,E,LEV,ABLEV~~~~~N,S
M,AB,C,LOB,ABLOB~~~~~A,S
M,AB,C,SCH,ABSCH~~~~~N,S
F13,AB,A,NTN,ABNTN~~~~~N,N
D,AB,D,LOB,ABLOB~~~~~A,S
D,AB,C,SCH,ABSCH~~~~~N,S
F13,AB,A,NTN,ABNTN~~~~~N,N
M,AB,C,LOB,ABLOB~~~~~A,S
M,AB,B,CAR,ABCAR~~~~~N,N
F13,AB,A,NTN,ABNTN~~~~~N,N
U,AB,A,JRV,ABJRV~~~~~N,S
U,AB,A,PNC,ABPNC~~~~~N,N
U,AB,C,ZUN,ABZUN~~~~~N,S
M,AB,C,LOB,ABLOB~~~~~A,S
M,AB,B,CAR,ABCAR~~~~~N,N
F13,AB,A,NTN,ABNTN~~~~~N,N
M,AB,B,LOB,ABLOB~~~~~A,S
M,AB,B,CAR,ABCAR~~~~~N,N
F13,AB,A,NTN,ABNTN~~~~~N,N
U,AB,B,BAB,ABBAB~~~~~N,N
U,AB,B,LOB,ABLOB~~~~~A,S
F13,AB,A,NTN,ABNTN~~~~~N,N
M,AB,C,HUB,ABHUB~~~~~A,S
M,AB,B,BLK,ABBLK~~~~~N,S
M,AB,C,GRN,ABGRN~~~~~N,S
U,AB,A,ZGW,ABZGW~~~~~N,S
U,AB,A,BMY,ABBMY~~~~~A,S
U,AB,B,HUB,ABHUB~~~~~A,S
F13,AB,A,NTN,ABNTN~~~~~N,N
U,AB,B,DKT,ABDKT~~~~~N,S
M,AB,A,HUB,ABHUB~~~~~A,S
U,AB,A,BMY,ABBMY~~~~~A,S
U,AB,A,RVN,ABRVN~~~~~A,N
B13,AB,A,FKE,ABFKE~~~~~N,N
H,AB,C,HUB,ABHUB~~~~~A,S
H,AB,C,LOB,ABLOB~~~~~A,S
F13,AB,A,NTN,ABNTN~~~~~N,N
H,AB,C,HUB,ABHUB~~~~~A,S
B13,AB,A,FKE,ABFKE~~~~~N,N
H,AB,C,LOB,ABLOB~~~~~A,S
H,AB,D,GRN,ABGRN~~~~~N,S
D,AB,D,SPR,ABSPR~~~~~N,S
D,AB,C,DVG,ABDVG~~~~~A,S
U,AB,A,FSH,ABFSH~~~~~A,N
D,AB,C,MSB,ABMSB~~~~~A,N
D,AB,E,SPR,ABSPR~~~~~N,S
D,AB,E,CBD,ABCBD~~~~~N,S
D,AB,E,MSB,ABMSB~~~~~A,N
F13,AB,A,MLD,ABMLD~~~~~N,N
B14,AB,A,MUS,ABMUS~~~~~N,N
U,AB,A,MIL,ABMIL~~~~~N,N
U,AB,A,BMT,ABBMT~~~~~N,N
M,AB,C,ZBR,ABZBR~~~~~N,S
U,AB,B,FIR,ABFIR~~~~~N,S
F13,AB,A,MLD,ABMLD~~~~~N,N
R,AB,B,FIR,ABFIR~~~~~N,S
U,AB,A,BMT,ABBMT~~~~~N,N
H,AB,B,GYP,ABGYP~~~~~N,V
F13,AB,A,MLD,ABMLD~~~~~N,N
B14,AB,A,MUS,ABMUS~~~~~N,N
U,AB,A,MAR,ABMAR~~~~~N,N
U,AB,A,MIL,ABMIL~~~~~N,N
F13,AB,A,MLD,ABMLD~~~~~N,N
H,AB,C,FIR,ABFIR~~~~~N,S
U,AB,A,BMT,ABBMT~~~~~N,N
F13,AB,A,MLD,ABMLD~~~~~N,N
H,AB,C,FIR,ABFIR~~~~~N,S
U,AB,A,BMT,ABBMT~~~~~N,N
F13,AB,A,MLD,ABMLD~~~~~N,N
U,AB,B,FIR,ABFIR~~~~~N,S
U,AB,A,BMT,ABBMT~~~~~N,N
H,AB,B,GYP,ABGYP~~~~~N,V
F13,AB,A,MLD,ABMLD~~~~~N,N
B14,AB,A,MRN,ABMRN~~~~~N,N
U,AB,A,DOV,ABDOV~~~~~N,N
F13,AB,A,MLD,ABMLD~~~~~N,N
U,AB,A,STP,ABSTP~~~~~N,S
U,AB,A,RUT,ABRUT~~~~~N,S
U,AB,A,ZDL,ABZDL~~~~~N,N
B13,AB,A,MUS,ABMUS~~~~~N,N
T,AB,A,MMY,ABMMY~~~~~N,N
D,AB,C,ZRB,ABZRB~~~~~N,S
U,AB,A,STP,ABSTP~~~~~N,S
B13,AB,A,MRN,ABMRN~~~~~N,N
U,AB,A,MIL,ABMIL~~~~~N,N
U,AB,A,LVK,ABLVK~~~~~N,S
M,AB,C,FIR,ABFIR~~~~~N,S
U,AB,A,BMT,ABBMT~~~~~N,N
F13,AB,A,MLD,ABMLD~~~~~N,N
M,AB,C,FIR,ABFIR~~~~~N,S
U,AB,A,BMT,ABBMT~~~~~N,N
F13,AB,A,MLD,ABMLD~~~~~N,N
F13,AB,A,MLD,ABMLD~~~~~N,N
B14,AB,A,MUS,ABMUS~~~~~N,N
U,AB,B,FIR,ABFIR~~~~~N,S
U,AB,A,BMT,ABBMT~~~~~N,N
U,AB,B,FIR,ABFIR~~~~~N,S
U,AB,A,BMT,ABBMT~~~~~N,N
F13,AB,A,MLD,ABMLD~~~~~N,N
U,AB,C,FIR,ABFIR~~~~~N,S
H,AB,B,GYP,ABGYP~~~~~N,V
F13,AB,A,MLD,ABMLD~~~~~N,N
H,AB,B,FIR,ABFIR~~~~~N,S
H,AB,B,GYP,ABGYP~~~~~N,V
F13,AB,A,MLD,ABMLD~~~~~N,N
D,AB,B,STP,ABSTP~~~~~N,S
D,AB,B,KNS,ABKNS~~~~~N,S
F11,AB,A,MLD,ABMLD~~~~~N,N
B14,AB,A,MRN,ABMRN~~~~~N,N
B14,AB,A,MUS,ABMUS~~~~~N,N
U,AB,A,KNS,ABKNS~~~~~N,S
F13,AB,A,MLD,ABMLD~~~~~N,N
L,AB,A,FIR,ABFIR~~~~~N,S
M,AB,B,GYP,ABGYP~~~~~N,V
F13,AB,A,MLD,ABMLD~~~~~N,N
U,AB,A,KNS,ABKNS~~~~~N,S
U,AB,A,STP,ABSTP~~~~~N,S
U,AB,A,LVK,ABLVK~~~~~N,S
B13,AB,A,MRN,ABMRN~~~~~N,N
F13,AB,A,MLD,ABMLD~~~~~N,N
U,AB,A,LVK,ABLVK~~~~~N,S
B14,AB,A,MUS,ABMUS~~~~~N,N
D,AB,D,ZRB,ABZRB~~~~~N,S
T,AB,A,ZAV,ABZAV~~~~~N,S
F13,AB,A,MLD,ABMLD~~~~~N,N
U,AB,A,DOV,ABDOV~~~~~N,N
B14,AB,A,MUS,ABMUS~~~~~N,N
H,AB,B,FIR,ABFIR~~~~~N,S
D,AB,D,ZRB,ABZRB~~~~~N,S
T,AB,A,ZAV,ABZAV~~~~~N,S
U,AB,A,GYP,ABGYP~~~~~N,V
F13,AB,A,MLD,ABMLD~~~~~N,N
H,AB,B,FIR,ABFIR~~~~~N,S
B14,AB,A,MUS,ABMUS~~~~~N,N
U,AB,A,GYP,ABGYP~~~~~N,V
F13,AB,A,MLD,ABMLD~~~~~N,N
B13,AB,A,MUS,ABMUS~~~~~N,N
H,AB,B,FIR,ABFIR~~~~~N,S
H,AB,B,KNS,ABKNS~~~~~N,S
U,AB,A,KNS,ABKNSgl~~~N,S
F13,AB,A,MLD,ABMLD~~~~~N,N
U,AB,A,NAM,ABNAM~~~~~N,N
B14,AB,A,MRN,ABMRN~~~~~N,N
U,AB,A,DOV,ABDOV~~~~~N,N
U,AB,B,GYP,ABGYP~~~~~N,V
H,AB,B,FIR,ABFIR~~~~~N,S
F13,AB,A,MLD,ABMLD~~~~~N,N
B13,AB,A,MUS,ABMUS~~~~~N,N
H,AB,B,GYP,ABGYP~~~~~N,V
F13,AB,A,MLD,ABMLD~~~~~N,N
H,AB,B,KNS,ABKNS~~~~~N,S
B13,AB,A,MUS,ABMUS~~~~~N,N
H,AB,B,MAR,ABMAR~~~~~N,N
F13,AB,A,MLD,ABMLD~~~~~N,N
H,AB,B,MIL,ABMIL~~~~~N,N
H,AB,B,MAR,ABMAR~~~~~N,N
F13,AB,A,MLD,ABMLD~~~~~N,N
F13,AB,A,MLD,ABMLD~~~~~N,N
U,AB,A,GYP,ABGYP~~~~~N,V
B14,AB,A,MUS,ABMUS~~~~~N,N
U,AB,A,STP,ABSTP~~~~~N,S
B13,AB,A,MRN,ABMRN~~~~~N,N
D,AB,C,SRT,ABSRT~~~~~N,S
D,AB,C,SRT,ABSRT~~~~~N,S
D,AB,C,BKN,ABBKN~~~~~N,N
U,AB,A,STP,ABSTP~~~~~N,S
D,AB,E,ZRB,ABZRB~~~~~N,S
H,AB,B,KNS,ABKNS~~~~~N,S
H,AB,B,HVN,ABHVN~~~~~N,S
F13,AB,A,MLD,ABMLD~~~~~N,N
B13,AB,A,MUS,ABMUS~~~~~N,N
D,AB,B,SRT,ABSRT~~~~~N,S
B13,AB,A,MRN,ABMRN~~~~~N,N
U,AB,A,STP,ABSTP~~~~~N,S
U,AB,A,KNS,ABKNS~~~~~N,S
U,AB,A,HVN,ABHVN~~~~~N,S
U,AB,A,KNS,ABKNSgl~~~N,S
F13,AB,A,MLD,ABMLD~~~~~N,N
D,AB,C,SRT,ABSRT~~~~~N,S
D,AB,C,BKN,ABBKN~~~~~N,N
U,AB,A,STP,ABSTP~~~~~N,S
F13,AB,A,MLD,ABMLD~~~~~N,N
B14,AB,A,MUS,ABMUS~~~~~N,N
H,AB,B,KNS,ABKNS~~~~~N,S
H,AB,B,FIR,ABFIR~~~~~N,S
H,AB,B,KNS,ABKNS~~~~~N,S
H,AB,B,FIR,ABFIR~~~~~N,S
F13,AB,A,MLD,ABMLD~~~~~N,N
B13,AB,A,MUS,ABMUS~~~~~N,N
U,AB,A,KNS,ABKNS~~~~~N,S
B13,AB,A,MLD,ABMLD~~~~~N,N
B13,AB,A,MUS,ABMUS~~~~~N,N
U,AB,A,STP,ABSTP~~~~~N,S
M,AB,B,KNS,ABKNS~~~~~N,S
U,AB,A,KNS,ABKNSgl~~~N,S
F13,AB,A,MLD,ABMLD~~~~~N,N
F13,AB,A,MLD,ABMLD~~~~~N,N
B14,AB,A,MUS,ABMUS~~~~~N,N
U,AB,A,FIR,ABFIR~~~~~N,S
U,AB,A,KNS,ABKNS~~~~~N,S
F13,AB,A,MLD,ABMLD~~~~~N,N
U,AB,B,KNS,ABKNS~~~~~N,S
B14,AB,A,MUS,ABMUS~~~~~N,N
H,AB,C,KNS,ABKNS~~~~~N,S
H,AB,C,FIR,ABFIR~~~~~N,S
F13,AB,A,MLD,ABMLD~~~~~N,N
U,AB,A,KNS,ABKNSgl~~~N,S
U,AB,B,GYP,ABGYP~~~~~N,V
U,AB,B,KNS,ABKNS~~~~~N,S
F13,AB,A,MLD,ABMLD~~~~~N,N
B13,AB,A,MUS,ABMUS~~~~~N,N
F13,AB,A,MLD,ABMLD~~~~~N,N
U,AB,A,GYP,ABGYP~~~~~N,V
B14,AB,A,MUS,ABMUS~~~~~N,N
H,AB,B,GYP,ABGYP~~~~~N,V
H,AB,B,KNS,ABKNS~~~~~N,S
F13,AB,A,MLD,ABMLD~~~~~N,N
B13,AB,A,MUS,ABMUS~~~~~N,N
U,AB,B,KNS,ABKNS~~~~~N,S
F13,AB,A,MLD,ABMLD~~~~~N,N
U,AB,A,HLY,ABHLY~~~~~N,N
U,AB,B,MIC,ABMIC~~~~~A,N
F13,AB,A,MLD,ABMLD~~~~~N,N
B14,AB,A,MUS,ABMUS~~~~~N,N
U,AB,A,KNS,ABKNS~~~~~N,S
U,AB,A,MIL,ABMIL~~~~~N,N
H,AB,B,KNS,ABKNS~~~~~N,S
H,AB,B,FIR,ABFIR~~~~~N,S
F13,AB,A,MLD,ABMLD~~~~~N,N
B13,AB,A,MUS,ABMUS~~~~~N,N
U,SK,A,SYA,SKSYA~~~~~A,N
U,SK,B,PNE,SKPNE~~~~~N,N
F13,SK,A,BLH,SKBLH~~~~~N,N
U,SK,A,LCA,SKLCAC~~~~A,N
U,SK,B,PNO,SKPNO~~~~~N,N
F13,SK,A,BLL,SKBLL~~~~~N,N
D,SK,C,SYA,SKSYA~~~~~A,N
B14,SK,A,LLL,SKLLL~~~~~N,N
U,SK,A,GXX,SKGXXP~~~~N,U
H,AB,B,ABC,ABABC~~~~~A,S
U,AB,A,ABC,ABABCgl~~~N,S
H,AB,B,GOG,ABGOG~~~~~N,S
F13,AB,A,SLN,ABSLN~~~~~N,N
B13,AB,A,TCK,ABTCK~~~~~N,N
M,AB,C,ABC,ABABC~~~~~A,S
U,AB,B,ABC,ABABCgl~~~N,S
F13,AB,A,SLN,ABSLN~~~~~N,N
U,AB,B,ABC,ABABC~~~~~A,S
F13,AB,A,SLN,ABSLN~~~~~N,N
U,AB,A,NIT,ABNIT~~~~~N,N
B13,AB,A,TCK,ABTCK~~~~~N,N
M,AB,C,ABC,ABABC~~~~~A,S
F13,AB,A,SLN,ABSLN~~~~~N,N
M,AB,B,WST,ABWST~~~~~N,S
U,AB,B,ABC,ABABC~~~~~A,S
U,AB,A,NIT,ABNIT~~~~~N,N
F13,AB,A,SLN,ABSLN~~~~~N,N
B13,AB,A,TCK,ABTCK~~~~~N,N
H,AB,B,ABC,ABABC~~~~~A,S
U,AB,A,PIN,ABPIN~~~~~N,S
F13,AB,A,SLN,ABSLN~~~~~N,N
L,AB,A,ZWA,ABZWA~~~~~N,N
H,AB,B,ABC,ABABC~~~~~A,S
I,AB,D,ABC,ABABC~~~~~A,S
F13,AB,A,SLN,ABSLN~~~~~N,N
D,SK,B,LNA,SKLNA~~~~~A,S
H,SK,C,LNA,SKLNA~~~~~A,S
R,SK,D,LNA,SKLNA~~~~~A,S
D,SK,C,KKE,SKKKE~~~~~N,S
H,SK,B,LNA,SKLNA~~~~~A,S
H,SK,B,KKE,SKKKE~~~~~N,S
H,SK,B,KKA,SKKKA~~~~~N,S
U,SK,A,BTA,SKBTA~~~~~N,S
U,SK,A,BTC,SKBTC~~~~~N,S
U,SK,A,LNA,SKLNA~~~~~A,S
H,SK,B,PNE,SKPNE~~~~~N,N
H,SK,B,PNO,SKPNO~~~~~N,N
U,SK,A,GXX,SKGXXP~~~~N,U
D,SK,C,RWA,SKRWA~~~~~N,U
D,SK,C,RWG,SKRWG~~~~~N,U
D,SK,C,RWW,SKRWW~~~~~N,U
H,SK,B,LNA,SKLNA~~~~~A,S
H,SK,B,KKE,SKKKE~~~~~N,S
U,SK,A,GXX,SKGXXP~~~~N,U
H,SK,B,WVA,SKWVA~~~~~A,S
U,SK,A,WVA,SKWVA~~~~~A,S
H,SK,B,DOA,SKDOA~~~~~A,N
U,SK,A,GXX,SKGXXP~~~~N,U
U,SK,A,WVA,SKWVA~~~~~A,S
U,SK,A,SYA,SKSYAA~~~~A,N
F13,SK,A,BLH,SKBLH~~~~~N,N
F13,SK,A,BLL,SKBLL~~~~~N,N
U,SK,A,GXX,SKGXX~~~~~N,U
U,SK,A,BDA,SKBDA~~~~~A,S
U,SK,A,BTA,SKBTA~~~~~N,S
F13,SK,A,BLL,SKBLL~~~~~N,N
U,SK,A,MWZ,SKMWZ~~~~~N,N
U,SK,A,AWZ,SKAWZP~~~~N,U
H,SK,A,BTA,SKBTA~~~~~N,S
F13,SK,A,BLH,SKBLH~~~~~N,N
H,SK,A,WVA,SKWVA~~~~~A,S
U,SK,A,WVA,SKWVA~~~~~A,S
U,SK,A,BTA,SKBTA~~~~~N,S
U,SK,A,WVB,SKWVB~~~~~A,S
U,SK,A,AWZ,SKAWZP~~~~N,U
U,SK,A,GXX,SKGXX~~~~~N,U
U,SK,A,BTC,SKBTC~~~~~N,S
U,SK,A,MWZ,SKMWZP~~~~N,N
U,SK,A,GXX,SKGXXP~~~~N,U
F13,SK,A,BLL,SKBLL~~~~~N,N
U,SK,A,BTB,SKBTB~~~~~N,S
U,SK,A,SMA,SKSMA~~~~~N,V
U,SK,A,BTC,SKBTC~~~~~N,S
F13,SK,A,BLH,SKBLH~~~~~N,N
U,SK,A,PNE,SKPNE~~~~~N,N
B14,SK,A,LLB,SKLLB~~~~~N,N
B14,SK,A,LLM,SKLLM~~~~~N,N
U,SK,A,WVA,SKWVA~~~~~A,S
H,SK,B,PNE,SKPNE~~~~~N,N
U,SK,A,GXX,SKGXXP~~~~N,U
U,SK,A,PNE,SKPNE~~~~~N,N
U,SK,A,PNO,SKPNO~~~~~N,N
U,SK,A,PPA,SKPPA~~~~~A,N
F13,SK,A,BLH,SKBLH~~~~~N,N
H,SK,B,PPA,SKPPA~~~~~A,N
H,SK,B,BTC,SKBTC~~~~~N,S
B14,SK,A,LLM,SKLLM~~~~~N,N
F13,SK,A,BLL,SKBLL~~~~~N,N
H,SK,B,WVA,SKWVA~~~~~A,S
H,SK,B,SYA,SKSYAA~~~~A,N
H,SK,A,WVA,SKWVA~~~~~A,S
