LOCSF,MODIFIER,PROVINCE,SLOPE,SOIL_CODE,SOIL_ID
B13,80000,QC,A,TNM,QCTNM80000N
M,22000,QC,B,TMY,QCTMY22000A
I,22000,QC,A,MSY,QCMSY22000A
B13,80000,QC,A,TNM,QCTNM80000N
M,23000,QC,D,SNG,QCSNG23000N
H,20000,QC,E,ARR,QCARR20000N
M,20000,QC,D,ARR,QCARR20000N
M,22000,QC,C,TMY,QCTMY22000A
B13,80000,QC,A,TNM,QCTNM80000N
M,12000,QC,B,SGT,QCSGT12000N
L,11000,QC,A,HFU,QCHFU11000A
S04,80000,QC,A,MEM,QCMEM80000N
L,10000,QC,A,PAT,QCPAT10000A
L,10000,QC,A,SIO,QCSIO10000N
M,22000,QC,D,TMY,QCTMY22000A
M,30000,QC,D,ARR,QCARR30000N
M,30000,QC,B,TLL,QCTLL30000A
L,30000,QC,A,ALM,QCALM30000A
B13,80000,QC,A,TNM,QCTNM80000N
M,30000,QC,B,TLL,QCTLL30000A
L,30000,QC,A,ALM,QCALM30000A
M,30000,QC,B,TLL,QCTLL30000A
L,30000,QC,A,ALM,QCALM30000A
B13,80000,QC,A,TNM,QCTNM80000N
S04,80000,QC,A,MEM,QCMEM80000N
L,11000,QC,A,HFU,QCHFU11000A
S04,80000,QC,A,MEM,QCMEM80000N
S04,80000,QC,A,MEM,QCMEM80000N
L,20000,QC,A,LPO,QCLPO20000A
L,11000,QC,A,HFU,QCHFU11000A
B13,80000,QC,A,TNM,QCTNM80000N
S04,80000,QC,A,MEM,QCMEM80000N
L,10000,QC,A,TUP,QCTUP10000A
S04,80000,QC,A,MEM,QCMEM80000N
L,20000,QC,A,BLG,QCBLG20000A
R,12000,QC,C,MIT,QCMIT12000N
L,10000,QC,A,PAT,QCPAT10000A
S04,80000,QC,A,MEM,QCMEM80000N
L,10000,QC,A,TUP,QCTUP10000A
M,30000,QC,B,TLL,QCTLL30000A
M,30000,QC,C,ARR,QCARR30000N
B13,90000,QC,A,TNH,QCTNH90000N
S04,80000,QC,A,MEM,QCMEM80000N
S04,80000,QC,A,MEM,QCMEM80000N
L,30000,QC,A,ALM,QCALM30000A
M,30000,QC,B,TLL,QCTLL30000A
U,10000,QC,B,DDD,QCDDD10000A
M11,90000,QC,A,MEH,QCMEH90000N
L,20000,QC,A,LPO,QCLPO20000A
L,20000,QC,A,SMD,QCSMD20000A
B13,80000,QC,A,TNM,QCTNM80000N
L,10000,QC,A,PAT,QCPAT10000A
L,10000,QC,A,TUP,QCTUP10000A
L,10000,QC,A,SIO,QCSIO10000N
R,12000,QC,C,MIT,QCMIT12000N
L,20000,QC,A,BLG,QCBLG20000A
L,20000,QC,A,DBU,QCDBU20000A
M,30000,QC,B,TLL,QCTLL30000A
D,50000,QC,C,LUH,QCLUH50000A
B13,80000,QC,A,TNM,QCTNM80000N
M,30000,QC,B,TLL,QCTLL30000A
L,50H00,QC,A,HBV,QCHBV50H00A
M,30000,QC,B,TLL,QCTLL30000A
D,50000,QC,C,LUH,QCLUH50000A
M,30000,QC,B,TLL,QCTLL30000A
L,50H00,QC,A,HBV,QCHBV50H00A
M,22000,QC,C,TMY,QCTMY22000A
M,30000,QC,D,ARR,QCARR30000N
S04,80000,QC,A,MEM,QCMEM80000N
L,50H00,QC,A,HBV,QCHBV50H00A
M,30000,QC,B,TLL,QCTLL30000A
L,30000,QC,A,ALM,QCALM30000A
S04,80000,QC,A,MEM,QCMEM80000N
L,50H00,QC,A,HBV,QCHBV50H00A
R,12000,QC,C,GGO,QCGGO12000A
M,10000,QC,B,LFQ,QCLFQ10000N
M,50000,QC,B,LUH,QCLUH50000A
M,30000,QC,B,TLL,QCTLL30000A
H,20000,QC,E,ARR,QCARR20000N
H,22000,QC,E,TMY,QCTMY22000A
H,~~~~~,NF,D,RKL,NFRKL~~~~~N
H,~~~~~,NF,D,RKL,NFRKL~~~~~N
U,~~~~~,NF,B,RKL,NFRKL~~~~~N
B09,E1~~~,NF,A,GUL,NFGULE1~~~N
B09,E1~~~,NF,A,GUL,NFGULE1~~~N
U,E3~~~,NF,A,CCV,NFCCVE3~~~N
S,E1~~~,NF,D,SMO,NFSMOE1~~~N
M,E3~~~,NF,C,CCV,NFCCVE3~~~N
H,E1~~~,NF,C,CCV,NFCCVE1~~~N
B09,E1~~~,NF,A,GUL,NFGULE1~~~N
U,E3~~~,NF,A,CCV,NFCCVE3~~~N
H,E1~~~,NF,C,CCV,NFCCVE1~~~N
H,E1~~~,NF,C,CCV,NFCCVE1~~~N
H,E1~~~,NF,C,CCV,NFCCVE1~~~N
H,E1~~~,NF,C,CCV,NFCCVE1~~~N
B09,E1~~~,NF,A,GUL,NFGULE1~~~N
U,E1~~~,NF,A,SLY,NFSLYE1~~~N
B09,E1~~~,NF,A,GUL,NFGULE1~~~N
U,E1~~~,NF,A,SLY,NFSLYE1~~~N
B09,E1~~~,NF,A,GUL,NFGULE1~~~N
U,E2~~~,NF,A,SLY,NFSLYE2~~~N
B09,E1~~~,NF,A,GUL,NFGULE1~~~N
H,E1~~~,NF,D,CCV,NFCCVE1~~~N
B07,E1~~~,NF,A,GUL,NFGULE1~~~N
U,E2~~~,NF,B,SLY,NFSLYE2~~~N
B07,E1~~~,NF,A,GUL,NFGULE1~~~N
U,E2~~~,NF,B,SLY,NFSLYE2~~~N
B07,E1~~~,NF,A,GUL,NFGULE1~~~N
U,E2~~~,NF,B,SLY,NFSLYE2~~~N
H,E1~~~,NF,C,CCV,NFCCVE1~~~N
B07,E1~~~,NF,A,GUL,NFGULE1~~~N
U,E2~~~,NF,B,SLY,NFSLYE2~~~N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N
H,E1~~~,NF,D,SMO,NFSMOE1~~~N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N
H,E1~~~,NF,D,SMO,NFSMOE1~~~N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N
H,E1~~~,NF,D,SMO,NFSMOE1~~~N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N
H,E1~~~,NF,D,SMO,NFSMOE1~~~N
R,~~~~~,NF,D,BYR,NFBYR~~~~~N
H,E1~~~,NF,D,SMO,NFSMOE1~~~N
H,~~~~~,NF,D,RKL,NFRKL~~~~~N
H,E1~~~,NF,C,SMO,NFSMOE1~~~N
F11,E1~~~,NF,A,RAL,NFRALE1~~~N
H,~~~~~,NF,D,RKL,NFRKL~~~~~N
R,E2~~~,NF,D,LMD,NFLMDE2~~~N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N
H,E1~~~,NF,D,SMO,NFSMOE1~~~N
H,E2~~~,NF,C,LMD,NFLMDE2~~~N
H,~~~~~,NF,D,RKL,NFRKL~~~~~N
M,E5~~~,NF,D,SMO,NFSMOE5~~~N
H,~~~~~,NF,D,RKL,NFRKL~~~~~N
S,E1~~~,NF,D,SMO,NFSMOE1~~~N
M,E3~~~,NF,C,CCV,NFCCVE3~~~N
H,E1~~~,NF,D,SMO,NFSMOE1~~~N
H,~~~~~,NF,D,RKL,NFRKL~~~~~N
H,E5~~~,NF,D,SMO,NFSMOE5~~~N
H,~~~~~,NF,D,RKL,NFRKL~~~~~N
I,E1~~~,NF,D,SMO,NFSMOE1~~~N
I,~~~~~,NF,D,RKL,NFRKL~~~~~N
H,E5~~~,NF,D,SMO,NFSMOE5~~~N
H,~~~~~,NF,D,RKL,NFRKL~~~~~N
H,~~~~~,NF,D,RKL,NFRKL~~~~~N
H,E5~~~,NF,D,SMO,NFSMOE5~~~N
I,E1~~~,NF,D,SMO,NFSMOE1~~~N
I,~~~~~,NF,D,RKL,NFRKL~~~~~N
M,E5~~~,NF,D,SMO,NFSMOE5~~~N
H,~~~~~,NF,D,RKL,NFRKL~~~~~N
H,~~~~~,NF,B,HUB,NFHUB~~~~~A
B16,E1~~~,NF,B,DWD,NFDWDE1~~~A
M,~~~~~,NF,B,BYR,NFBYR~~~~~N
M,~~~~~,NF,B,BYR,NFBYR~~~~~N
I,E4~~~,NF,D,TTP,NFTTPE4~~~N
I,E1~~~,NF,D,LMD,NFLMDE1~~~N
R,E1~~~,NF,D,CCV,NFCCVE1~~~N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N
I,E1~~~,NF,C,TTP,NFTTPE1~~~N
I,E1~~~,NF,D,TTP,NFTTPE1~~~N
H,~~~~~,NF,D,RKL,NFRKL~~~~~N
H,E1~~~,NF,D,SMO,NFSMOE1~~~N
H,E1~~~,NF,D,SMO,NFSMOE1~~~N
H,~~~~~,NF,D,RKL,NFRKL~~~~~N
H,E1~~~,NF,B,HRV,NFHRVE1~~~A
B09,E1~~~,NF,A,FTB,NFFTBE1~~~N
H,E2~~~,NF,D,NOK,NFNOKE2~~~N
H,E1~~~,NF,D,NOK,NFNOKE1~~~N
H,E1~~~,NF,D,CCV,NFCCVE1~~~N
I,E2~~~,NF,D,NOK,NFNOKE2~~~N
I,~~~~~,NF,D,RKL,NFRKL~~~~~N
B09,E3~~~,NF,A,EBG,NFEBGE3~~~N
H,E1~~~,NF,D,NOK,NFNOKE1~~~N
U,E3~~~,NF,A,WID,NFWIDE3~~~N
B09,E1~~~,NF,A,FTB,NFFTBE1~~~N
I,~~~~~,NF,D,RKL,NFRKL~~~~~N
R,E2~~~,NF,D,NOK,NFNOKE2~~~N
M,E1~~~,NF,D,SPR,NFSPRE1~~~N
H,~~~~~,NF,D,RKL,NFRKL~~~~~N
S,~~~~~,NF,D,RKL,NFRKL~~~~~N
R,E1~~~,NF,D,SPR,NFSPRE1~~~N
I,E1~~~,NF,D,NOK,NFNOKE1~~~N
I,~~~~~,NF,D,RKL,NFRKL~~~~~N
M,E1~~~,NF,B,SPR,NFSPRE1~~~N
H,~~~~~,NF,C,RKL,NFRKL~~~~~N
B09,E3~~~,NF,A,EBG,NFEBGE3~~~N
U,E2~~~,NF,A,WID,NFWIDE2~~~N
H,E1~~~,NF,B,HRV,NFHRVE1~~~A
B09,E3~~~,NF,A,EBG,NFEBGE3~~~N
I,E1~~~,NF,D,SPR,NFSPRE1~~~N
I,~~~~~,NF,D,RKL,NFRKL~~~~~N
M,E1~~~,NF,B,SPR,NFSPRE1~~~N
H,~~~~~,NF,C,RKL,NFRKL~~~~~N
R,~~~~~,NF,C,RKL,NFRKL~~~~~N
M,E2~~~,NF,C,PPT,NFPPTE2~~~N
M,~~~~~,NF,B,ABH,NFABH~~~~~N
I,E3~~~,NF,B,WID,NFWIDE3~~~N
R,E2~~~,NF,B,PTD,NFPTDE2~~~N
I,E2~~~,NF,B,PTD,NFPTDE2~~~N
B09,E1~~~,NF,A,FTB,NFFTBE1~~~N
I,E1~~~,NF,D,SMO,NFSMOE1~~~N
L,E1~~~,NF,A,SGR,NFSGRE1~~~N
H,E1~~~,NF,B,BAR,NFBARE1~~~N
B09,E1~~~,NF,A,FTB,NFFTBE1~~~N
U,E2~~~,NF,A,SXG,NFSXGE2~~~N
B09,E1~~~,NF,A,FTB,NFFTBE1~~~N
I,E1~~~,NF,D,HRV,NFHRVE1~~~A
L,E1~~~,NF,A,SGR,NFSGRE1~~~N
M,E2~~~,NF,B,BAR,NFBARE2~~~N
I,E1~~~,NF,D,SGR,NFSGRE1~~~N
L,E1~~~,NF,A,HRV,NFHRVE1~~~A
B09,E1~~~,NF,A,FTB,NFFTBE1~~~N
U,E1~~~,NF,A,COY,NFCOYE1~~~N
M,E1~~~,NF,B,COY,NFCOYE1~~~N
R,E2~~~,NF,B,BAR,NFBARE2~~~N
B18,E1~~~,NF,A,FTB,NFFTBE1~~~N
R,E1~~~,NF,B,BAR,NFBARE1~~~N
I,E1~~~,NF,D,SMO,NFSMOE1~~~N
L,E1~~~,NF,A,SGR,NFSGRE1~~~N
H,E1~~~,NF,B,HRV,NFHRVE1~~~A
B09,E1~~~,NF,A,FTB,NFFTBE1~~~N
R,~~~~~,NF,C,RKL,NFRKL~~~~~N
R,E1~~~,NF,C,PPT,NFPPTE1~~~N
U,E2~~~,NF,A,COY,NFCOYE2~~~N
U,E1~~~,NF,A,HRV,NFHRVE1~~~A
H,E2~~~,NF,B,COY,NFCOYE2~~~N
H,E1~~~,NF,A,HRV,NFHRVE1~~~A
M,E1~~~,NF,B,COY,NFCOYE1~~~N
R,E1~~~,NF,D,PPT,NFPPTE1~~~N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N
I,E1~~~,NF,D,WPD,NFWPDE1~~~N
I,E1~~~,NF,D,SGR,NFSGRE1~~~N
D,E1~~~,NF,D,WPD,NFWPDE1~~~N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N
I,E1~~~,NF,D,WPD,NFWPDE1~~~N
S,~~~~~,NF,D,RKL,NFRKL~~~~~N
M,~~~~~,NF,B,BMS,NFBMS~~~~~N
F11,E1~~~,NF,A,RAL,NFRALE1~~~N
M,E2~~~,NF,D,BMN,NFBMNE2~~~N
I,~~~~~,NF,D,BMS,NFBMS~~~~~N
S,~~~~~,NF,D,RKL,NFRKL~~~~~N
H,E1~~~,NF,D,WPD,NFWPDE1~~~N
M,E3~~~,NF,B,COY,NFCOYE3~~~N
H,E1~~~,NF,B,HRV,NFHRVE1~~~A
S,~~~~~,NF,D,LIV,NFLIV~~~~~N
I,~~~~~,NF,D,RKL,NFRKL~~~~~N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N
H,E1~~~,NF,D,SMO,NFSMOE1~~~N
H,~~~~~,NF,C,SHB,NFSHB~~~~~A
H,E2~~~,NF,C,COY,NFCOYE2~~~N
H,~~~~~,NF,D,LIV,NFLIV~~~~~N
I,E1~~~,NF,D,HRV,NFHRVE1~~~A
I,E1~~~,NF,D,SMO,NFSMOE1~~~N
L,E1~~~,NF,A,SGR,NFSGRE1~~~N
H,E3~~~,NF,D,SMO,NFSMOE3~~~N
F11,E1~~~,NF,A,RAL,NFRALE1~~~N
H,~~~~~,NF,D,RKL,NFRKL~~~~~N
H,E1~~~,NF,D,SMO,NFSMOE1~~~N
B18,~~~~~,NF,A,EBG,NFEBG~~~~~N
H,E1~~~,NF,C,SMO,NFSMOE1~~~N
I,E1~~~,NF,D,HRV,NFHRVE1~~~A
L,E1~~~,NF,A,SGR,NFSGRE1~~~N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N
H,E1~~~,NF,D,SMO,NFSMOE1~~~N
H,E4~~~,NF,C,SMO,NFSMOE4~~~N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N
H,E1~~~,NF,D,SMO,NFSMOE1~~~N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N
H,E1~~~,NF,D,SMO,NFSMOE1~~~N
I,E4~~~,NF,D,SMO,NFSMOE4~~~N
L,E1~~~,NF,A,OCP,NFOCPE1~~~N
S,~~~~~,NF,D,RKL,NFRKL~~~~~N
I,E1~~~,NF,D,NOB,NFNOBE1~~~N
I,E1~~~,NF,D,SGR,NFSGRE1~~~N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N
S,~~~~~,NF,D,RKL,NFRKL~~~~~N
I,E2~~~,NF,D,NOB,NFNOBE2~~~N
S,~~~~~,NF,D,RKL,NFRKL~~~~~N
I,E2~~~,NF,D,NOB,NFNOBE2~~~N
R,E1~~~,NF,D,NOB,NFNOBE1~~~N
H,E1~~~,NF,A,HRV,NFHRVE1~~~A
H,~~~~~,NF,D,RKL,NFRKL~~~~~N
H,E1~~~,NF,D,SMO,NFSMOE1~~~N
I,E4~~~,NF,D,SMO,NFSMOE4~~~N
L,E1~~~,NF,A,HRV,NFHRVE1~~~A
R,E4~~~,NF,D,SMO,NFSMOE4~~~N
I,~~~~~,NF,D,RKL,NFRKL~~~~~N
B18,~~~~~,NF,A,HYP,NFHYP~~~~~N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N
H,E1~~~,NF,D,SMO,NFSMOE1~~~N
B18,~~~~~,NF,A,HYP,NFHYP~~~~~N
S,~~~~~,NF,D,LIV,NFLIV~~~~~N
I,~~~~~,NF,D,RKL,NFRKL~~~~~N
H,E1~~~,NF,B,TTP,NFTTPE1~~~N
F11,E1~~~,NF,A,RAL,NFRALE1~~~N
H,E1~~~,NF,D,TTP,NFTTPE1~~~N
H,~~~~~,NF,D,RKL,NFRKL~~~~~N
I,E1~~~,NF,D,TTP,NFTTPE1~~~N
I,E1~~~,NF,D,TTP,NFTTPE1~~~N
B16,E1~~~,NF,A,DWD,NFDWDE1~~~A
H,E3~~~,NF,B,GDR,NFGDRE3~~~N
M,E1~~~,NF,C,GDR,NFGDRE1~~~N
H,E2~~~,NF,C,GMB,NFGMBE2~~~N
B04,E1~~~,NF,B,DWD,NFDWDE1~~~A
H,E1~~~,NF,B,GDR,NFGDRE1~~~N
B16,E1~~~,NF,B,DWD,NFDWDE1~~~A
H,E1~~~,NF,C,GDR,NFGDRE1~~~N
B16,E1~~~,NF,B,DWD,NFDWDE1~~~A
F13,E2~~~,NF,A,MPD,NFMPDE2~~~N
H,E1~~~,NF,B,GDR,NFGDRE1~~~N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N
R,E2~~~,NF,D,WSP,NFWSPE2~~~N
H,E3~~~,NF,D,NWY,NFNWYE3~~~N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N
H,E2~~~,NF,C,WSP,NFWSPE2~~~N
B16,E1~~~,NF,B,DWD,NFDWDE1~~~A
H,E3~~~,NF,C,NWY,NFNWYE3~~~N
H,~~~~~,NF,D,RKL,NFRKL~~~~~N
R,E3~~~,NF,C,GDR,NFGDRE3~~~N
U,E3~~~,NF,A,GDR,NFGDRE3~~~N
U,E1~~~,NF,A,GDR,NFGDRE1~~~N
B16,E6~~~,NF,A,MPD,NFMPDE6~~~N
H,E1~~~,NF,C,PYT,NFPYTE1~~~N
R,E2~~~,NF,D,GMB,NFGMBE2~~~N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N
H,E3~~~,NF,C,GDR,NFGDRE3~~~N
B16,E1~~~,NF,B,DWD,NFDWDE1~~~A
B04,E1~~~,NF,A,DWD,NFDWDE1~~~A
H,~~~~~,NF,C,RKL,NFRKL~~~~~N
H,~~~~~,NF,D,RKL,NFRKL~~~~~N
H,E2~~~,NF,D,SFD,NFSFDE2~~~N
H,E1~~~,NF,C,SFD,NFSFDE1~~~N
H,~~~~~,NF,C,RKL,NFRKL~~~~~N
U,E3~~~,NF,B,ABN,NFABNE3~~~A
U,E3~~~,NF,A,PTD,NFPTDE3~~~N
B04,E1~~~,NF,A,DWD,NFDWDE1~~~A
H,~~~~~,NF,C,RKL,NFRKL~~~~~N
U,E2~~~,NF,A,PTD,NFPTDE2~~~N
B04,E1~~~,NF,B,DWD,NFDWDE1~~~A
H,E1~~~,NF,C,GDR,NFGDRE1~~~N
B16,E1~~~,NF,B,DWD,NFDWDE1~~~A
M,~~~~~,NF,C,SQD,NFSQD~~~~~N
I,E1~~~,NF,D,GDR,NFGDRE1~~~N
B18,E1~~~,NF,A,DWD,NFDWDE1~~~A
M,E4~~~,NF,C,NWY,NFNWYE4~~~N
H,E2~~~,NF,C,PYT,NFPYTE2~~~N
B04,E1~~~,NF,B,DWD,NFDWDE1~~~A
H,E1~~~,NF,B,TNA,NFTNAE1~~~N
B04,E1~~~,NF,B,DWD,NFDWDE1~~~A
H,E3~~~,NF,C,BYR,NFBYRE3~~~N
F11,E4~~~,NF,A,MPD,NFMPDE4~~~N
H,E3~~~,NF,C,BYR,NFBYRE3~~~N
F11,E4~~~,NF,A,MPD,NFMPDE4~~~N
M,E1~~~,NF,C,GDR,NFGDRE1~~~N
B18,E1~~~,NF,A,DWD,NFDWDE1~~~A
U,E1~~~,NF,A,PTD,NFPTDE1~~~N
I,E3~~~,NF,D,GDR,NFGDRE3~~~N
I,E1~~~,NF,D,GDR,NFGDRE1~~~N
H,~~~~~,NF,B,WGP,NFWGP~~~~~N
B18,E1~~~,NF,A,DWD,NFDWDE1~~~A
H,E3~~~,NF,C,PYT,NFPYTE3~~~N
B04,E1~~~,NF,A,DWD,NFDWDE1~~~A
B18,E5~~~,NF,A,DWD,NFDWDE5~~~N
H,E3~~~,NF,B,GDR,NFGDRE3~~~N
M,E2~~~,NF,C,SFD,NFSFDE2~~~N
F11,E2~~~,NF,A,MPD,NFMPDE2~~~N
R,E5~~~,NF,D,PYT,NFPYTE5~~~N
B04,E1~~~,NF,B,DWD,NFDWDE1~~~A
H,E6~~~,NF,C,TTP,NFTTPE6~~~N
H,~~~~~,NF,C,RKL,NFRKL~~~~~N
U,E1~~~,NF,A,PTD,NFPTDE1~~~N
H,E6~~~,NF,C,TTP,NFTTPE6~~~N
U,E1~~~,NF,B,GDR,NFGDRE1~~~N
M,E2~~~,NF,C,SFD,NFSFDE2~~~N
H,E1~~~,NF,C,NWY,NFNWYE1~~~N
F13,E2~~~,NF,A,MPD,NFMPDE2~~~N
I,E3~~~,NF,D,GDR,NFGDRE3~~~N
U,E1~~~,NF,A,PTD,NFPTDE1~~~N
I,E2~~~,NF,B,PYT,NFPYTE2~~~N
B18,E1~~~,NF,A,DWD,NFDWDE1~~~A
I,E2~~~,NF,C,MRG,NFMRGE2~~~N
F13,E1~~~,NF,A,RAL,NFRALE1~~~N
R,E1~~~,NF,C,ABN,NFABNE1~~~N
F13,E2~~~,NF,A,MPD,NFMPDE2~~~N
I,E3~~~,NF,D,GDR,NFGDRE3~~~N
H,E1~~~,NF,C,MRG,NFMRGE1~~~N
F01,E1~~~,NF,B,RAL,NFRALE1~~~N
R,E5~~~,NF,D,PYT,NFPYTE5~~~N
B04,E1~~~,NF,B,DWD,NFDWDE1~~~A
B04,E1~~~,NF,A,DWD,NFDWDE1~~~A
U,E2~~~,NF,B,ADL,NFADLE2~~~N
B18,E5~~~,NF,A,DWD,NFDWDE5~~~N
H,E3~~~,NF,B,GDR,NFGDRE3~~~N
H,E2~~~,NF,B,RDI,NFRDIE2~~~N
B04,E1~~~,NF,B,DWD,NFDWDE1~~~A
U,E1~~~,NF,A,PTD,NFPTDE1~~~N
H,E1~~~,NF,B,PTD,NFPTDE1~~~N
F11,E2~~~,NF,A,MPD,NFMPDE2~~~N
H,~~~~~,NF,B,HUB,NFHUB~~~~~A
B16,E1~~~,NF,B,DWD,NFDWDE1~~~A
M,~~~~~,NF,B,BYR,NFBYR~~~~~N
F11,E1~~~,NF,A,RAL,NFRALE1~~~N
U,E5~~~,NF,A,TTP,NFTTPE5~~~N
H,E1~~~,NF,C,RDI,NFRDIE1~~~N
B04,E1~~~,NF,B,DWD,NFDWDE1~~~A
U,E1~~~,NF,A,PTD,NFPTDE1~~~N
F13,E2~~~,NF,A,MPD,NFMPDE2~~~N
M,~~~~~,NF,B,BYR,NFBYR~~~~~N
U,E2~~~,NF,C,BRP,NFBRPE2~~~N
B04,E1~~~,NF,A,DWD,NFDWDE1~~~A
U,E1~~~,NF,A,RDI,NFRDIE1~~~N
H,E1~~~,NF,C,PHL,NFPHLE1~~~N
F01,E1~~~,NF,B,RAL,NFRALE1~~~N
H,E1~~~,NF,C,RDI,NFRDIE1~~~N
F13,E2~~~,NF,A,MPD,NFMPDE2~~~N
B04,E1~~~,NF,A,DWD,NFDWDE1~~~A
U,E3~~~,NF,B,GDR,NFGDRE3~~~N
B18,E4~~~,NF,A,DWD,NFDWDE4~~~N
I,E4~~~,NF,C,TTP,NFTTPE4~~~N
M,E4~~~,NF,B,RDI,NFRDIE4~~~N
B18,E4~~~,NF,A,DWD,NFDWDE4~~~N
H,E1~~~,NF,C,RDI,NFRDIE1~~~N
B18,E4~~~,NF,A,DWD,NFDWDE4~~~N
H,E1~~~,NF,D,RDI,NFRDIE1~~~N
B18,E4~~~,NF,A,DWD,NFDWDE4~~~N
I,E1~~~,NF,D,TTP,NFTTPE1~~~N
H,E1~~~,NF,B,TTP,NFTTPE1~~~N
F11,E1~~~,NF,A,RAL,NFRALE1~~~N
H,E3~~~,NF,D,SMO,NFSMOE3~~~N
F01,E1~~~,NF,A,RAL,NFRALE1~~~N
R,E2~~~,NF,D,GMB,NFGMBE2~~~N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N
I,E2~~~,NF,D,GMB,NFGMBE2~~~N
U,E2~~~,NF,A,PTD,NFPTDE2~~~N
B04,E1~~~,NF,B,DWD,NFDWDE1~~~A
I,E3~~~,NF,D,GDR,NFGDRE3~~~N
I,~~~~~,NF,D,GDR,NFGDR~~~~~A
R,E2~~~,NF,D,GMB,NFGMBE2~~~N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N
H,E2~~~,NF,C,GMB,NFGMBE2~~~N
B04,E1~~~,NF,B,DWD,NFDWDE1~~~A
B04,E1~~~,NF,A,DWD,NFDWDE1~~~A
U,E1~~~,NF,A,PTD,NFPTDE1~~~N
U,E1~~~,NF,A,TNA,NFTNAE1~~~N
B04,E1~~~,NF,B,DWD,NFDWDE1~~~A
H,E2~~~,NF,C,GMB,NFGMBE2~~~N
B04,E1~~~,NF,B,DWD,NFDWDE1~~~A
H,~~~~~,NF,C,GDR,NFGDR~~~~~A
F11,~~~~~,NF,A,KNH,NFKNH~~~~~N
H,E1~~~,NF,B,TNA,NFTNAE1~~~N
B04,E1~~~,NF,B,DWD,NFDWDE1~~~A
B04,E1~~~,NF,A,DWD,NFDWDE1~~~A
U,E1~~~,NF,A,PTD,NFPTDE1~~~N
R,E2~~~,NF,C,TNA,NFTNAE2~~~N
B04,E1~~~,NF,B,DWD,NFDWDE1~~~A
B04,E1~~~,NF,A,DWD,NFDWDE1~~~A
H,E2~~~,NF,C,GMB,NFGMBE2~~~N
B04,E1~~~,NF,B,DWD,NFDWDE1~~~A
U,E2~~~,NF,A,PTD,NFPTDE2~~~N
B04,E1~~~,NF,B,DWD,NFDWDE1~~~A
I,E2~~~,NF,B,GMB,NFGMBE2~~~N
U,E1~~~,NF,A,PTD,NFPTDE1~~~N
R,E1~~~,NF,C,LWC,NFLWCE1~~~N
B18,E2~~~,NF,A,EBG,NFEBGE2~~~N
R,E2~~~,NF,C,TNA,NFTNAE2~~~N
B04,E1~~~,NF,B,DWD,NFDWDE1~~~A
R,E1~~~,NF,C,LWC,NFLWCE1~~~N
B18,E2~~~,NF,A,EBG,NFEBGE2~~~N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N
U,E2~~~,NF,A,PTD,NFPTDE2~~~N
B04,E1~~~,NF,B,DWD,NFDWDE1~~~A
R,E2~~~,NF,C,LWC,NFLWCE2~~~N
F01,E2~~~,NF,B,PPH,NFPPHE2~~~N
H,E1~~~,NF,B,HGP,NFHGPE1~~~N
F01,E1~~~,NF,B,PPH,NFPPHE1~~~N
I,E5~~~,NF,C,LWC,NFLWCE5~~~N
M,~~~~~,NF,B,AYO,NFAYO~~~~~N
F11,~~~~~,NF,A,KNH,NFKNH~~~~~N
R,E2~~~,NF,C,LWC,NFLWCE2~~~N
F01,E2~~~,NF,B,PPH,NFPPHE2~~~N
B04,E1~~~,NF,A,DWD,NFDWDE1~~~A
H,~~~~~,NF,C,RKL,NFRKL~~~~~N
I,E2~~~,NF,D,LWC,NFLWCE2~~~N
I,~~~~~,NF,D,RKL,NFRKL~~~~~N
R,E2~~~,NF,C,LWC,NFLWCE2~~~N
F01,E2~~~,NF,B,PPH,NFPPHE2~~~N
M,~~~~~,NF,C,BTC,NFBTC~~~~~N
B18,~~~~~,NF,A,KNF,NFKNF~~~~~N
R,E1~~~,NF,C,LWC,NFLWCE1~~~N
B18,E2~~~,NF,A,EBG,NFEBGE2~~~N
M,~~~~~,NF,B,TBY,NFTBY~~~~~A
B18,~~~~~,NF,A,TEO,NFTEO~~~~~N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N
H,E1~~~,NF,B,HGP,NFHGPE1~~~N
