AtcoCode,CommonName,Landmark,ModificationDateTime,Notes,StopType
1800NEH1321,Queens Park Rd (N bnd),ADELAIDE STREET,2011-02-10T00:00:00,DIRECTION AMENDED,BCT
1800NEH4921,Queens Park Rd (S bnd),Queens Park Rd (S bnd),2011-02-10T00:00:00,,BCT
1800NEH1332,Queens Park Road,QUEENS PARK RD,2007-11-01T00:00:00,,BCT
1800NEH2762,Queens Park Road,SHADWELL STREET,2007-11-01T00:00:00,,BCT
1800NEH1322,Queens Park Road,ADELAIDE STREET,2007-11-01T00:00:00,,BCT
1800NEH2761,Queens Park Road,SHADWELL STREET,2007-11-01T00:00:00,,BCT
1800ED15721,Queens R,HOUSE 399,2011-04-07T00:00:00,STOP RELOCATED,BCT
1800SGH1352,Queens Rd,BENTS LANE,2007-11-01T00:00:00,,BCT
1800EB32211,Queens Rd,TELEPHONE BOX,2007-11-01T00:00:00,,BCT
1800SG40641,Queens Rd,POUND STRETCHER,2014-02-13T00:00:00,INDICATOR AMENDED,BCT
1800NB44191,Queens Rd,HOUSE 649,2007-11-01T00:00:00,,BCT
1800NB44201,Queens Rd,,2007-11-01T00:00:00,,BCT
1800NB09251,Queens Rd,SCHOOL,2010-04-20T00:00:00,INDICATOR AMENDED,BCT
1800EH09261,Queens Rd,NEW INN,2010-04-19T00:00:00,INDICATOR AMENDED,BCT
1800EB32911,Queens Rd,OPP M/CR CABINS,2007-11-01T00:00:00,,BCT
1800NB09151,Queens Rd,HOUSE 113,2007-11-01T00:00:00,,BCT
1800EB33371,Queens Rd,HOUSE 2,2008-03-26T00:00:00,INIDICATOR AMENDED,BCT
1800NB44181,Queens Rd,HOUSE 653,2007-11-01T00:00:00,,BCT
1800NB09451,Queens Rd,HALFORDS,2010-11-17T00:00:00,INDICATOR AMENDED,BCT
1800SGH1351,Queens Rd,BENTS LANE,2007-11-01T00:00:00,,BCT
1800SG40181,Queens Rd,MONUMENT,2014-02-13T00:00:00,INDICATOR AMENDED,BCT
1800EB32901,Queens Rd,HADFIELDS,2007-11-01T00:00:00,,BCT
1800NB09351,Queens Rd,FLATS,2010-04-20T00:00:00,INDICATOR AMENDED,BCT
1800SJ41451,Queens Road,HOUSE 139,2015-01-21T00:00:00,INDICATOR AMENDED,BCT
1800ZZMAQR2,Queens Road,,2013-11-04T00:00:00,,TMU
1800NEH4211,Queens Road,QUEENS RD,2007-11-01T00:00:00,,BCT
1800SJ02181,Queens Road,HOUSE 15,2014-05-20T00:00:00,INDICATOR AMENDED,BCT
1800SJ15882,Queens Road,WALMSLEY GROVE,2006-01-20T00:00:00,,BCT
1800SJ15881,Queens Road,SUB STATION,2014-05-20T00:00:00,INDICATOR AMENDED,BCT
1800ZZMAQR1,Queens Road,,2013-11-04T00:00:00,,TMU
1800ZZMAQR3,Queens Road,,2013-11-04T00:00:00,,TMU
1800SJ01131,Queens Road,LAY BY,2014-05-20T00:00:00,INDICATOR AMENDED,BCT
1800SJ01221,Queens Road,SHOPS,2014-05-20T00:00:00,INDICATOR AMENDED,BCT
1800ZZMAQRD2,Queens Road (Manchester Metrolink),,2013-11-04T00:00:00,,TMU
1800ZZMAQRD1,Queens Road (Manchester Metrolink),,2013-11-04T00:00:00,,TMU
1800ZZMAQRD3,Queens Road (Manchester Metrolink),,2013-11-04T00:00:00,,TMU
1800NBH0281,Queens Road (To Def Rte),COLLYHURST ROAD,2007-11-01T00:00:00,,BCT
1800NBR3171,Queens Road Staff Halt (Metrolink),QUEENS ROAD STAFF HALT (Metrolink),2005-05-24T00:00:00,,RSE
1800SG09981,Queensgate,HOUSE 74,2014-02-13T00:00:00,INDICATOR AMENDED,BCT
1800SG06151,Queensgate,HOUSE 103,2014-02-13T00:00:00,INDICATOR AMENDED,BCT
1800SB34321,Queenston Rd,QUEENS COURT,2007-11-01T00:00:00,,BCT
1800NE32921,Queensway,HOUSE 7,2007-11-01T00:00:00,,BCT
1800WK23831,Queensway,HOUSE 26,2014-02-11T00:00:00,indicator amended,BCT
1800WK23841,Queensway,HOUSE 55,2014-02-11T00:00:00,indicator amended,BCT
1800SGH2542,Queensway,HAMBLETON RD OP,2007-11-01T00:00:00,,BCT
1800NE49821,Queensway,,2007-11-01T00:00:00,,BCT
1800EDH1222,Queensway,CARR LANE,2007-11-01T00:00:00,,BCT
1800WK06711,Queensway,HOUSE 42,2014-02-13T00:00:00,indicator amended,BCT
1800SG19441,Queensway,HEALTH CENTRE,2014-02-24T00:00:00,INDICATOR AMENDED,BCT
1800SGH2532,Queensway,MATLOCK RD,2007-11-01T00:00:00,,BCT
1800WF39881,Queensway,HOUSE 176,2014-02-19T00:00:00,indicator amended,BCT
1800EBH1951,Queensway,Queensway,2008-08-22T00:00:00,NAME AMENDED,BCT
1800SGH2541,Queensway,HAMBLETON RD OP,2007-11-01T00:00:00,,BCT
1800WK06701,Queensway,BOUNDARY 59,2014-02-13T00:00:00,indicator amended,BCT
1800SGH2531,Queensway,MATLOCK RD,2007-11-01T00:00:00,,BCT
1800SG19431,Queensway,HEALTH CENTRE,2014-02-24T00:00:00,INDICATOR AMENDED,BCT
1800WF39871,Queensway,HOUSE 131,2014-02-19T00:00:00,indicator amended,BCT
1800EBH1952,Queensway,QUEENSWAY,2005-05-24T00:00:00,,BCT
1800EDH1221,Queensway (Ebd),CARR LANE,2010-06-21T00:00:00,DIRECTION AMENDED,BCT
1800ED45441,Quick Edge Ln,HOUSE 85,2007-11-01T00:00:00,,BCT
1800ED45451,Quick Edge Ln,HOUSE 98,2007-11-01T00:00:00,,BCT
1800EH24121,Quick Rd,,2007-11-01T00:00:00,,BCT
1800EH24131,Quick Rd,HOUSE 303,2007-11-01T00:00:00,,BCT
1800SBH0612,Raby Street (to define route),WESTWOOD STREET,2007-11-01T00:00:00,,BCT
1800SBH0611,Raby Street (to define route),WESTWOOD STREET,2007-11-01T00:00:00,,BCT
1800NF40031,Racecourse Hotel,HOUSE 205,2007-11-01T00:00:00,,BCT
1800NF40021,Racecourse Hotel,RACECOURSE HTL,2007-11-01T00:00:00,,BCT
1800SB41551,Rackhouse Rd,PARK,2010-09-16T00:00:00,LOCATION AMENDED,BCT
1800SB14751,Rackhouse Rd,HOUSE 79,2007-11-01T00:00:00,,BCT
1800SB14741,Rackhouse Rd,HOUSE 66,2007-11-01T00:00:00,,BCT
1800SB41561,Rackhouse Rd,PARK,2010-09-16T00:00:00,LOCATION AMENDED,BCT
1800ZZMARAD1,Radcliffe (Manchester Metrolink),,2004-09-14T00:00:00,,TMU
1800NCR0761,Radcliffe (Metrolink),SPRING LANE,2005-05-24T00:00:00,,RSE
1800RFBS001,Radcliffe Bus Station,Radcliffe Bus Station,2008-07-09T00:00:00,INDICATOR AMENDED,BCS
1800RFBS002,Radcliffe Bus Station,Radcliffe Bus Station,2015-02-09T00:00:00,INDICATOR AMENDED,BCS
1800NC02892,Radcliffe Bus Station (Stop A),OPP ZION STREET,2006-01-20T00:00:00,,BCT
1800NC02922,Radcliffe Bus Station (Stop B),OPP ZION STREET,2006-01-20T00:00:00,,BCT
1800NC02942,Radcliffe Bus Station (Stop C),OPP ZION STREET,2006-01-20T00:00:00,,BCT
1800NC02992,Radcliffe Bus Station (Stop D),OPP ZION STREET,2006-01-20T00:00:00,,BCT
1800NC03532,Radcliffe Bus Station (Stop E),OPP ZION STREET,2006-01-20T00:00:00,,BCT
1800NC02891,Radcliffe Bus Stn,STAND A,2007-11-01T00:00:00,,BCS
1800NC02921,Radcliffe Bus Stn,STAND B,2007-11-01T00:00:00,,BCS
1800NC02941,Radcliffe Bus Stn,STAND C,2007-11-01T00:00:00,,BCS
1800NC02991,Radcliffe Bus Stn,STAND D,2007-11-01T00:00:00,,BCS
1800NC03531,Radcliffe Bus Stn,STAND E,2007-11-01T00:00:00,,BCS
1800NC35491,Radcliffe Library,BEAUTICIANS,2015-09-15T00:00:00,STOP LOCATION AMENDED,BCT
1800NC35481,Radcliffe Library,LIBRARY,2010-04-23T00:00:00,INDICATOR AMENDED,BCT
1800NCE2211,Radcliffe Metrolink Station Entrance,CAR PARK,2004-09-14T00:00:00,,TMU
1800NC08161,Radcliffe Metrolink Stop,CARPARK,2010-04-21T00:00:00,INDICATOR AMENDED,BCT
1800NC08171,Radcliffe Metrolink Stop,CARPARK,2010-04-21T00:00:00,INDICATOR AMENDED,BCT
1800NC23011,Radcliffe Moor Rd,,2010-03-30T00:00:00,INDICATOR AMENDED,BCT
1800NF30901,Radcliffe Park Rd,HOUSE 191,2011-03-11T00:00:00,NAME/INDICATOR AMENDED,BCT
1800NF30891,Radcliffe Park Rd,HOUSE 162,2011-03-11T00:00:00,NAME/INDICATOR AMENDED,BCT
1800WAH2432,Radcliffe Rd,RADCLIFFE ROAD,2007-11-01T00:00:00,,BCT
1800WA02841,Radcliffe Rd,HOUSE 100,2014-10-14T00:00:00,INDICATOR AMENDED,BCT
1800WA43731,Radcliffe Rd,,2014-02-21T00:00:00,indicator amended,BCT
1800WAH2431,Radcliffe Rd,RADCLIFFE ROAD,2007-11-01T00:00:00,,BCT
1800WAH2441,Radcliffe Rd,RADCLIFFE ROAD,2007-11-01T00:00:00,,BCT
1800ED10971,Radcliffe Rd,HOUSE 415,2010-10-15T00:00:00,INDICATOR AMENDED,BCT
1800WA43661,Radcliffe Rd,SHOP,2014-02-21T00:00:00,indicator amended,BCT
1800WA02851,Radcliffe Rd,SERVICE STATION,2014-10-14T00:00:00,INDICATOR AMENDED,BCT
1800NC06871,Radcliffe Rd,,2011-01-17T00:00:00,INDICATOR AMENDED,BCT
1800WAH2442,Radcliffe Rd,RADCLIFFE ROAD,2007-11-01T00:00:00,,BCT
1800ED10981,Radcliffe Rd,HOUSE 406,2010-10-18T00:00:00,INDICATOR AMENDED,BCT
1800WA25831,Radcliffe Road,HOUSE 78,2014-04-23T00:00:00,indicator amended,BCT
1800WA25821,Radcliffe Road,CAR SHOWROOM,2014-04-23T00:00:00,indicator amended,BCT
1800WAH1281,Radcliffe Road (Ebnd),LONG LANE,2007-11-01T00:00:00,,BCT
1800WAH1631,Radcliffe Road (NthBnd),OLD HALL FM TRK,2007-11-01T00:00:00,,BCT
1800WAH1291,Radcliffe Road (SthBnd),DAVENPT FM TRCK,2007-11-01T00:00:00,,BCT
1800WAH1301,Radcliffe Road (SthEbnd),OLD HALL FM TRK,2007-11-01T00:00:00,,BCT
1800WAH1282,Radcliffe Road (to Little Lever),LONG LANE,2007-11-01T00:00:00,,BCT
1800WAH1641,Radcliffe Road (WBnd),DAVNPT FM TRACK,2007-11-01T00:00:00,,BCT
1800ED16851,Radcliffe St,OPP HOUSE 85,2007-11-01T00:00:00,,BCT
1800EDH1012,Radcliffe Street,ROCHDALE ROAD,2007-11-01T00:00:00,,BCT
1800EDH3661,Radcliffe Street (NEbnd),Radcliffe Street (NEbnd),2010-10-09T00:00:00,,BCT
1800EDH1011,Radcliffe Street (SWbnd),ROCHDALE ROAD,2010-10-09T00:00:00,DIRECTION AMENDED,BCT
1800NC06571,Radcliffe Tram Stop,HIGH SCHOOL,2007-11-01T00:00:00,,BCT
1800NC07071,Radcliffe Tram Stop,HOUSE 94,2007-11-01T00:00:00,,BCT
1800NC07061,Radcliffe Tram Stop,RAIL BRIDGE,2007-11-01T00:00:00,,BCT
1800NC06581,Radcliffe Tram Stop,RAIL BRIDGE,2007-11-01T00:00:00,,BCT
1800EDH1282,Radclyffe Lower School (Turning Circle),LAY-BY,2009-05-20T00:00:00,MAIN ROAD AMENDED,BCT
1800EDH1281,Radclyffe Lower School (Turning Circle),LAY-BY,2009-05-20T00:00:00,MAIN ROAD AMENDED,BCT
1800ED07621,Radclyffe Upper Sch,SCHOOL,2010-04-15T00:00:00,INDICATOR AMENDED,BCT
1800EB02721,Radnor St,HOUSE 10,2007-11-01T00:00:00,,BCT
1800SJ00431,Radnor Street,HOUSE 58,2014-02-25T00:00:00,INDICATOR AMENDED,BCT
1800SGH2312,Radnormere Drive,QUEEN'S ROAD,2015-10-14T00:00:00,,BCT
1800SJ03351,Raglan Road,THE LIFE CENTRE,2014-09-30T00:00:00,INDICATOR AMENDED,BCT
1800SJ03391,Raglan Road,CHURCH,2014-09-30T00:00:00,INDICATOR AMENDED,BCT
1800WA13971,Raikes Cottage,,2008-03-26T00:00:00,INDICATOR AMENDED,BCT
1800WA11451,Raikes Cottage,,2008-03-26T00:00:00,INDICATOR AMENDED,BCT
1800WA13972,Raikes Cottage,WATLING STREET,2006-05-31T00:00:00,,BCT
1800WA13931,Raikes Farm,,2007-11-01T00:00:00,,BCT
1800WA13941,Raikes Farm,,2007-11-01T00:00:00,,BCT
1800WA43231,Raikes Ln,INDUSTRIAL EST,2014-02-24T00:00:00,indicator amended,BCT
1800EB04621,Rail Stn,LADYBARN PARK,2010-09-16T00:00:00,LOCATION AMENDED,BCT
1800WF00311,Railway Bridge,,2014-02-21T00:00:00,indicator amended,BCT
1800SJ48521,Railway Bridge,SMITHS BRIDGE,2015-02-13T00:00:00,INDICATOR AMENDED,BCT
1800SJ48461,Railway Bridge,CAR DEALER,2015-02-13T00:00:00,INDICATOR AMENDED,BCT
1800WA17861,Railway Bridge,HOUSE 156,2007-11-01T00:00:00,,BCT
1800WA17851,Railway Bridge,HOUSE 182,2007-11-01T00:00:00,,BCT
1800ED00411,Railway Bridge,HOUSE 175,2007-11-01T00:00:00,,BCT
1800EH05181,Railway Bridge,HOUSE 34,2007-11-01T00:00:00,,BCT
1800WA03111,Railway Bridge,SUBWAY,2014-10-14T00:00:00,INDICATOR AMENDED,BCT
1800EH05511,Railway Bridge,LAY BY,2007-11-01T00:00:00,,BCT
1800SJ11901,Railway Bridge,SHOPS,2014-10-09T00:00:00,INDICATOR AMENDED,BCT
1800NF27221,Railway Inn,RAILWAY INN,2007-11-01T00:00:00,,BCT
1800WK35411,Railway Rd,HOUSE 38,2007-11-01T00:00:00,,BCT
1800WK38021,Railway Rd,CHURCH,2007-11-01T00:00:00,,BCT
1800WK35201,Railway Rd,BANK,2007-11-01T00:00:00,,BCT
1800WK38001,Railway Rd,BUILDING 93,2007-11-01T00:00:00,,BCT
1800EDH3521,Railway Road,Railway Road,2007-11-01T00:00:00,,BCT
1800EDH3221,Railway Road (Werneth)(to define route),FEATHERSTALL RD,2007-11-01T00:00:00,,BCT
1800NC21451,Railway St,,2007-11-01T00:00:00,,BCT
1800SG18621,Railway St,PUBLIC HOUSE,2016-03-22T00:00:00,,BCT
1800WK17761,Railway St,RAILWAY HOTEL,2014-02-12T00:00:00,indicator amended,BCT
1800NCH0301,Railway St (N bnd - to def rte),WATERSIDE ROAD,2011-01-18T00:00:00,DIRECTION AMENDED,BCT
1800NEH4351,Railway St (NE to def rte),Railway St (NE to def rte),2011-01-27T00:00:00,,BCT
1800NEH0131,Railway St (SW To def rte),MILNROW ROAD,2011-01-27T00:00:00,DIRECTION AMENDED,BCT
1800NEH3352,Railway St(to A58)opp.NE0032(to def.rte),CHURCH STREET,2007-11-01T00:00:00,,BCT
1800NEH3351,Railway St(to A58)opp.NE0032(to def.rte),CHURCH STREET,2007-11-01T00:00:00,,BCT
1800SB16511,Railway Stn,RAILWAY STATION,2007-11-01T00:00:00,,BCT
1800NEH0132,Railway Street (To define route),MILNROW ROAD,2007-11-01T00:00:00,,BCT
1800NCH0302,Railway Street (to define route),WATERSIDE ROAD,2008-08-22T00:00:00,NAME AMENDED,BCT
1800SG07381,Rainow Rd,HOUSE 43,2014-02-18T00:00:00,INDICATOR AMENDED,BCT
1800WA13511,Rainshaw St,HOUSE 660,2007-11-01T00:00:00,,BCT
1800NCH0231,Rainsough Brow (southbound),KERSAL ROAD,2007-11-01T00:00:00,,BCT
1800NC03731,Rainsough Garage,GARAGE,2011-01-13T00:00:00,indicator amended,BCT
1800NEH2011,Rake,SCHOOL LANE,2007-11-01T00:00:00,,BCT
1800NEH2012,Rake,SCHOOL LANE,2007-11-01T00:00:00,,BCT
1800WF41331,Rake Ln,HOUSE 63,2014-02-18T00:00:00,indicator amended,BCT
1800NEH4151,Rakewood,Rakewood,2007-11-01T00:00:00,,BCT
1800NEH4152,Rakewood,Rakewood,2007-11-01T00:00:00,,BCT
1800NE00931,Rakewood Rd,THE WINE PRESS,2014-07-28T00:00:00,INDICATOR AMENDED,BCT
1800ED08041,Rams Head,RAMS HEAD PUB/H,2010-04-16T00:00:00,INDICATOR AMENDED,BCT
1800ED01011,Rams Head,PUBLIC HOUSE,2010-04-16T00:00:00,INDICATOR AMENDED,BCT
1800ED01012,Rams Head,RAMS HEAD PUB/H,2005-05-24T00:00:00,,BCT
1800WA42011,Ramsay Ave,FACTORY,2014-02-27T00:00:00,indicator amended,BCT
1800WA42021,Ramsay Ave,HOUSE 32,2014-02-27T00:00:00,indicator amended,BCT
1800ED19101,Ramsay St,HOUSE 29,2007-11-01T00:00:00,,BCT
1800NE17411,Ramsay St,HOUSE 202,2011-04-12T00:00:00,NAME AMENDED,BCT
1800NE17421,Ramsay St,SUB STATION,2011-04-12T00:00:00,NAME AMENDED,BCT
1800NC00431,Ramsbottom LnMarket Pl,OLD CIVIC HALL,2007-11-01T00:00:00,,BCT
1800WA20251,Ramsbottom Road,BRSA CLUB,2014-05-15T00:00:00,indicator amended,BCT
1800WAH2941,Ramsbottom Road (Wbd),TOTTINGTON ROAD,2007-11-01T00:00:00,,BCT
1800SG06061,Ramsdale Rd,HOUSE 164,2014-02-13T00:00:00,INDICATOR AMENDED,BCT
1800SG06051,Ramsdale Rd,HOUSE 121,2014-02-13T00:00:00,INDICATOR AMENDED,BCT
1800ED22611,Ramsey St,MILL,2010-04-16T00:00:00,INDICATOR AMENDED,BCT
1800ED22601,Ramsey St,HOUSE 126,2010-04-16T00:00:00,INDICATOR AMENDED,BCT
1800EB35111,Ramsgate Rd,HOUSE 22,2010-04-15T00:00:00,INDICATOR AMENDED,BCT
1800EB35121,Ramsgate Rd,HOUSE 19,2010-04-15T00:00:00,INDICATOR AMENDED,BCT
1800WAH0751,Ramwells Brow (to def rte),STONESTEADS DR,2007-11-01T00:00:00,,BCT
1800WAH0752,Ramwells Brow (to def rte),STONESTEADS DR,2007-11-01T00:00:00,,BCT
1800NC06341,Randale Dr,ESTATE AGENTS,2010-04-21T00:00:00,INDICATOR AMENDED,BCT
1800WK07001,Randall's Corner,POST OFFICE,2014-02-13T00:00:00,indicator amended,BCT
1800WK23131,Randall's Corner,FARM,2014-02-12T00:00:00,indicator amended,BCT
1800WAH3502,Randolph Road (to def rte),ROOSEVELT ROAD,2007-11-01T00:00:00,,BCT
1800WAH3501,Randolph Road (to def rte),ROOSEVELT ROAD,2007-11-01T00:00:00,,BCT
1800SG07431,Range Rd,HOUSE 151,2014-02-18T00:00:00,INDICATOR AMENDED,BCT
1800SB31111,Range Rd,MOSQUE,2007-11-01T00:00:00,,BCT
1800SG07441,Range Rd,,2014-02-18T00:00:00,INDICATOR AMENDED,BCT
1800SB31921,Range Rd,CHURCH,2010-03-29T00:00:00,INDICATOR AMENDED,BCT
1800SGH1631,Range Road,LADYSMITH ST,2007-11-01T00:00:00,,BCT
1800SGH1632,Range Road,LADYSMITH ST,2007-11-01T00:00:00,,BCT
1800WK01151,Ratcliffe Rd,ASPULL COMMON,2013-05-21T00:00:00,INDICATOR AMENDED,BCT
1800WKH1071,Ratcliffe Road,STANLEY LANE,2007-11-01T00:00:00,,BCT
1800WKH1072,Ratcliffe Road,STANLEY LANE,2007-11-01T00:00:00,,BCT
1800WKH2491,Ratcliffe Road (Wbd),HAIGH ROAD,2007-11-01T00:00:00,,BCT
1800WK31571,Ratcliffe St,HOUSE 163,2007-11-01T00:00:00,,BCT
1800WK31581,Ratcliffe St,HOUSE 170,2007-11-01T00:00:00,,BCT
1800WKH3721,Ratcliffe Street,HOPE STREET,2007-11-01T00:00:00,,BCT
1800WA17201,Ravens Glen,HOUSE 456,2007-11-01T00:00:00,,BCT
1800WA17191,Ravens Wood,,2007-11-01T00:00:00,,BCT
1800WA17181,Ravens Wood,,2007-11-01T00:00:00,,BCT
1800EB32991,Ravensbury Sch,SCHOOL,2007-11-01T00:00:00,,BCT
1800EB32981,Ravensbury Sch,SCHOOL,2010-04-15T00:00:00,INDICATOR AMENDED,BCT
1800WA17231,Ravensdale Road,HOUSE 498,2007-11-01T00:00:00,,BCT
1800WKH2801,Ravenswood Ave (SEbnd),RAVENSWOOD AVE,2010-04-29T00:00:00,DIRECTION AMENDED,BCT
1800WKH2831,Ravenswood Ave (Wbnd),RAVENSWOOD AVE,2007-11-01T00:00:00,,BCT
1800WKH2802,Ravenswood Avenue (east),RAVENSWOOD AVE,2007-11-01T00:00:00,,BCT
1800WKH2812,Ravenswood Avenue (North bound),LIDGATE CLOSE,2010-04-29T00:00:00,DIRECTION AMENDED,BCT
1800WKH2811,Ravenswood Avenue (North bound),LIDGATE CLOSE,2010-04-29T00:00:00,DIRECTION AMENDED,BCT
1800WKH2821,Ravenswood Avenue (South Bound),NORTHWOLD CLOSE,2010-04-29T00:00:00,DIRECTION AMENDED,BCT
1800WKH2822,Ravenswood Avenue (South Bound),NORTHWOLD CLOSE,2010-04-29T00:00:00,DIRECTION AMENDED,BCT
1800WKH2832,Ravenswood Avenue (west),RAVENSWOOD AVE,2007-11-01T00:00:00,,BCT
1800SG06591,Ravenswood Ct,RAVENSWOOD CRT,2014-02-18T00:00:00,INDICATOR AMENDED,BCT
1800SJ11421,Ravenwood Drive,HOUSE 78A,2014-10-09T00:00:00,INDICATOR AMENDED,BCT
1800WAH0161,Rawson Street,RAWSON STREET,2007-11-01T00:00:00,,BCT
1800WAH0172,Rawson Street,BRIDGE STREET,2007-11-01T00:00:00,,BCT
1800WAH0171,Rawson Street,BRIDGE STREET,2007-11-01T00:00:00,,BCT
1800WAH0162,Rawson Street,RAWSON STREET,2007-11-01T00:00:00,,BCT
1800WAH4251,Rawson Street (NE bnd),Rawson Street (NE bnd),2015-05-19T00:00:00,,BCT
1800WAH4261,Rawson Street (SW bnd),Rawson Street (SW bnd),2015-05-19T00:00:00,,BCT
1800EH44181,Read St,HOUSE 34,2007-11-01T00:00:00,,BCT
1800NF24541,Reading St,,2007-11-01T00:00:00,,BCT
1800NF24531,Reading St,,2007-11-01T00:00:00,,BCT
1800WA43091,Reality House,,2014-02-24T00:00:00,indicator amended,BCT
1800WA43081,Reality House,ORLANDO BRIDGE,2014-02-24T00:00:00,indicator amended,BCT
1800SG06161,Recreation Ground,HOUSE 131,2014-02-13T00:00:00,INDICATOR AMENDED,BCT
1800WK03191,Rectory Ave,SHOP,2014-02-18T00:00:00,indicator amended,BCT
1800NC05791,Rectory Cl,HOUSE 51,2007-11-01T00:00:00,,BCT
1800NC05781,Rectory Cl,HOUSE 60,2007-11-01T00:00:00,,BCT
1800WKH2332,Rectory Lane,RECTORY LANE,2007-11-01T00:00:00,,BCT
1800WK22591,Rectory Ln,,2014-02-12T00:00:00,indicator amended,BCT
1800NC42301,Rectory Ln,HOUSE 52,2007-11-01T00:00:00,,BCT
1800NC41651,Rectory Ln,HOUSE 61,2010-04-23T00:00:00,INDICATOR AMENDED,BCT
1800WKH2331,Rectory Ln (Sbnd),RECTORY LN,2010-05-05T00:00:00,DIRECTION REVISED,BCT
1800NBH0391,Rectory Road,RECTORY ROAD,2007-11-01T00:00:00,,BCT
1800NBH0392,Rectory Road,RECTORY ROAD,2007-11-01T00:00:00,,BCT
1800NBH0961,Red Bank (to define route),Red Bank (to define route),2007-11-01T00:00:00,,BCT
1800NC23591,Red Bank Rd,NEWSAGENTS,2010-04-23T00:00:00,INDICATOR AMENDED,BCT
1800NC00211,Red Bridge,HOUSE 13,2007-11-01T00:00:00,,BCT
1800NC00221,Red Bridge,RED BRIDGE INN,2010-04-20T00:00:00,INDICATOR AMENDED,BCT
1800NEH0242,Red Lane,HALIFAX ROAD,2008-08-22T00:00:00,NAME AMENDED,BCT
1800WAH0411,Red Lane (Ebd),FOSTER LANE,2007-11-01T00:00:00,,BCT
1800NEH0241,Red Lane (W bnd),HALIFAX ROAD,2011-01-27T00:00:00,DIRECTION AMENDED,BCT
1800WAH3001,Red Lane (Wbd),WINSTER DR OPP,2007-11-01T00:00:00,,BCT
1800SG19171,Red Lion,PUBLIC HOUSE,2014-02-24T00:00:00,INDICATOR AMENDED,BCT
1800SG46821,Red Lion,RED LION PUB,2014-02-25T00:00:00,INDICATOR AMENDED,BCT
1800SJ11741,Red Lion,SHOPS,2014-09-19T00:00:00,INDICATOR AMENDED,BCT
1800WK35611,Red Lion,HOUSE 21,2007-11-01T00:00:00,,BCT
1800WK35621,Red Lion,CHURCH HALL,2014-12-11T00:00:00,STOP LOCATION AMENDED,BCT
1800WA34021,Red Lion,HOUSE 93,2007-11-01T00:00:00,,BCT
1800NF31451,Red Lion,BARBERS,2007-11-01T00:00:00,,BCT
1800NC34651,Red Lion,HOUSE 72,2007-11-01T00:00:00,,BCT
1800NC34661,Red Lion,RED LION PUB,2010-04-23T00:00:00,INDICATOR AMENDED,BCT
1800NC42181,Red Lion,SHOPS,2007-11-01T00:00:00,,BCT
1800NC42361,Red Lion,RED LION,2010-04-23T00:00:00,INDICATOR AMENDED,BCT
1800WK35601,Red Lion,HOUSE 10,2007-11-01T00:00:00,,BCT
1800SG09801,Red Lion,PUBLIC HOUSE,2014-02-21T00:00:00,INDICATOR AMENDED,BCT
1800WK37941,Red Lion,RED LION,2013-05-17T00:00:00,indicator amended,BCT
1800WA34031,Red Lion,RED LION PUB,2007-11-01T00:00:00,,BCT
1800SG09811,Red Lion,RED LION,2014-02-21T00:00:00,INDICATOR AMENDED,BCT
1800NE33221,Red Ln,BUNGALOWS,2010-04-26T00:00:00,INDICATOR AMENDED,BCT
1800NE33231,Red Ln,HOUSE 104,2010-04-26T00:00:00,INDICATOR AMENDED,BCT
1800NE48521,Red Lumb,TREATMENT WORKS,2007-11-01T00:00:00,,BCT
1800WK22512,Red Rock Cottage,HAIGH HALL ENT,2006-05-31T00:00:00,,BCT
1800WK11091,Red Rock Cottage,,2014-02-12T00:00:00,indicator amended,BCT
1800WK22511,Red Rock Cottage,,2014-02-12T00:00:00,indicator amended,BCT
1800ED16731,Red Rose Garage,RED ROSE WORKS,2007-11-01T00:00:00,,BCT
1800ED09621,Red Rose Inn,RED ROSE PUB,2007-11-01T00:00:00,,BCT
1800ED00761,Red Rose Inn,RED ROSE STORE,2007-11-01T00:00:00,,BCT
1800ED00762,Red Rose Inn,RED ROSE PUB,2006-05-24T00:00:00,,BCT
1800SJ03081,Redbourne Drive,SUB STATION,2014-09-26T00:00:00,INDICATOR AMENDED,BCT
1800SJ03061,Redbourne Drive,HOUSE 137,2014-09-26T00:00:00,INIDICATOR AMENDED,BCT
1800WK06891,Redbrook Rd,,2014-02-13T00:00:00,indicator amended,BCT
1800SJH0421,Redbrook Rd (Wbd),TULIP ROAD,2007-11-01T00:00:00,,BCT
1800SJ47981,Redbrook Road,HOUSE 17,2015-02-13T00:00:00,INDICATOR AMENDED,BCT
1800SJ48311,Redbrook Road,,2015-02-13T00:00:00,INDICATOR AMENDED,BCT
1800SJH0422,Redbrook Road,TULIP ROAD,2015-10-07T00:00:00,,BCT
1800WA15661,Redcar Road,HOUSE 95,2007-11-01T00:00:00,,BCT
1800WA15651,Redcar Road,HOUSE 96,2007-11-01T00:00:00,,BCT
1800WAH4131,Redcar Road (Sbnd),Redcar Road (Sbnd),2015-05-14T00:00:00,,BCT
1800NC33762,Redcot Close,REDCOTT CLOSE,2006-05-19T00:00:00,,BCT
1800NEH1051,Redcross St,Redcross St,2008-08-22T00:00:00,NAME AMENDED,BCT
1800NEH1052,Redcross St,Redcross St,2008-08-22T00:00:00,NAME AMENDED,BCT
