AtcoCode,CommonName,Landmark,ModificationDateTime,Notes,StopType
1800NEH0702,Boarshaw Road,BOARSHAW ROAD,2007-11-01T00:00:00,,BCT
1800EDH3181,Boarshurst Lane,PARK LANE,2007-11-01T00:00:00,,BCT
1800EDH3182,Boarshurst Lane,PARK LANE,2007-11-01T00:00:00,,BCT
1800ED19911,Boat & Horses,COSTCO,2010-04-16T00:00:00,INDICATOR AMENDED,BCT
1800ED19921,Boat & Horses,HOUSE 431,2010-09-23T00:00:00,STOP MOVED,BCT
1800EB14651,Bob Massey Cl,HOUSE 1,2008-03-26T00:00:00,INDICATOR AMENDED,BCT
1800NFH0251,Boddington Road,BRERETON ROAD,2007-11-01T00:00:00,,BCT
1800NFH0232,Boddington Road,BODDINGTON ROAD,2007-11-01T00:00:00,,BCT
1800NFH0252,Boddington Road,BRERETON ROAD,2007-11-01T00:00:00,,BCT
1800NFH0231,Boddington Road,BODDINGTON ROAD,2007-11-01T00:00:00,,BCT
1800WK31431,Bodmin Rd,HOUSE 54,2007-11-01T00:00:00,,BCT
1800WK31421,Bodmin Rd,HOUSE 77,2007-11-01T00:00:00,,BCT
1800EB11681,Boggart Hole Clough,PARK,2011-03-25T00:00:00,NAME AMENDED,BCT
1800EB11691,Boggart Hole Clough,PARK,2011-03-25T00:00:00,NAME AMENDED,BCT
1800SG16191,Bolderstone Pl,HOUSE 76,2014-02-18T00:00:00,INDICATOR AMENDED,BCT
1800SGH2262,Bolshaw Road,WILMSLOW ROAD,2007-11-01T00:00:00,,BCT
1800SGH0662,Bolshaw Road,GRETA AVENUE,2007-11-01T00:00:00,,BCT
1800SGH2261,Bolshaw Road,WILMSLOW ROAD,2007-11-01T00:00:00,,BCT
1800SGH0661,Bolshaw Road,GRETA AVENUE,2007-11-01T00:00:00,,BCT
1800WAT0961,Bolton - Bark Street East,BRIDGE ST,2004-09-14T00:00:00,,TXR
1800WAT0981,Bolton - Bradshawgate,NELSON SQ,2004-09-14T00:00:00,,TXR
1800WAT0971,Bolton - Bradshawgate,PRINCESS ST,2004-09-14T00:00:00,,TXR
1800WAT1001,Bolton - Churchgate,BANK ST,2004-09-14T00:00:00,,TXR
1800WAT1011,Bolton - Dawes Street,GT MOOR ST,2004-09-14T00:00:00,,TXR
1800WAT1021,Bolton - Howell Croft North,LE MANS CRES,2004-09-14T00:00:00,,TXR
1800WAT1031,Bolton - Knowsley Street,MARKET HALL,2004-09-14T00:00:00,,TXR
1800WAT1041,Bolton - Manor Street,BROWN ST,2004-09-14T00:00:00,,TXR
1800WAT1051,Bolton - Nelson Square North,BRADSHAWGATE,2004-09-14T00:00:00,,TXR
1800WAT1071,Bolton - Spa Road,GARSIDE ST,2004-09-14T00:00:00,,TXR
1800WAT1091,Bolton - Victoria Square North,HOWELL CROFT NTH,2004-09-14T00:00:00,,TXR
1800WK30641,Bolton Boundary,HOUSE 289,2007-11-05T00:00:00,LOCATION AMENDED,BCT
1800WK35791,Bolton Boundary,FIELD,2007-11-01T00:00:00,,BCT
1800BNBS0C1,Bolton Bus Station,Bolton Bus Station,2010-03-15T00:00:00,SHORT NAME ADDED,BCS
1800BNBS0M1,Bolton Bus Station,Bolton Bus Station,2010-03-15T00:00:00,SHORT NAME ADDED,BCS
1800BNBS0U1,Bolton Bus Station,Bolton Bus Station,2010-03-15T00:00:00,SHORT NAME ADDED,BCS
1800WAQ0091,Bolton Bus Station,MOOR LANE,2007-12-20T00:00:00,,BCQ
1800BNBS0A1,Bolton Bus Station,Bolton Bus Station,2010-03-15T00:00:00,SHORT NAME ADDED,BCS
1800BNBS0K1,Bolton Bus Station,Bolton Bus Station,2010-03-15T00:00:00,SHORT NAME ADDED,BCS
1800BNBS0S1,Bolton Bus Station,Bolton Bus Station,2010-03-15T00:00:00,SHORT NAME ADDED,BCS
1800WAQ0101,Bolton Bus Station,BLACK HORSE STREET,2007-12-20T00:00:00,,BCQ
1800BNBS0N1,Bolton Bus Station,Bolton Bus Station,2010-03-15T00:00:00,SHORT NAME ADDED,BCS
1800BNBS0P1,Bolton Bus Station,Bolton Bus Station,2010-03-15T00:00:00,SHORT NAME ADDED,BCS
1800BNBS0Q1,Bolton Bus Station,Bolton Bus Station,2010-03-15T00:00:00,SHORT NAME ADDED,BCS
1800BNBS0R1,Bolton Bus Station,Bolton Bus Station,2010-03-15T00:00:00,SHORT NAME ADDED,BCS
1800BNBS0E1,Bolton Bus Station,Bolton Bus Station,2010-03-15T00:00:00,SHORT NAME ADDED,BCS
1800BNBS0F1,Bolton Bus Station,Bolton Bus Station,2010-03-15T00:00:00,SHORT NAME ADDED,BCS
1800BNBS0W1,Bolton Bus Station,Bolton Bus Station,2010-03-15T00:00:00,SHORT NAME ADDED,BCS
1800BNBS0X1,Bolton Bus Station,Bolton Bus Station,2010-03-15T00:00:00,SHORT NAME ADDED,BCS
1800BNBS001,Bolton Bus Station,Bolton Bus Station,2010-03-15T00:00:00,SHORT NAME ADDED,BCS
1800BNBS0G1,Bolton Bus Station,Bolton Bus Station,2010-03-15T00:00:00,SHORT NAME ADDED,BCS
1800BNBS0H1,Bolton Bus Station,Bolton Bus Station,2010-03-15T00:00:00,SHORT NAME ADDED,BCS
1800BNBS0Y1,Bolton Bus Station,Bolton Bus Station,2010-03-15T00:00:00,SHORT NAME ADDED,BCS
1800BNBS0Z1,Bolton Bus Station,Bolton Bus Station,2010-03-15T00:00:00,SHORT NAME ADDED,BCS
1800WAQ0111,Bolton Bus Station,BLACK HORSE STREET,2007-12-20T00:00:00,,BCQ
1800BNBSHH1,Bolton Bus Station,Bolton Bus Station,2010-03-15T00:00:00,SHORT NAME ADDED,BCS
1800BNBS0T1,Bolton Bus Station,Bolton Bus Station,2010-03-15T00:00:00,SHORT NAME ADDED,BCS
1800BNBS002,Bolton Bus Station,BOLTON BUS STATION,2005-05-24T00:00:00,,BCS
1800BNBS0J1,Bolton Bus Station,Bolton Bus Station,2010-03-15T00:00:00,SHORT NAME ADDED,BCS
1800BNBS0B1,Bolton Bus Station,Bolton Bus Station,2010-03-15T00:00:00,SHORT NAME ADDED,BCS
1800BNBS0D1,Bolton Bus Station,Bolton Bus Station,2010-03-15T00:00:00,SHORT NAME ADDED,BCS
1800BNBS0L1,Bolton Bus Station,Bolton Bus Station,2010-03-15T00:00:00,SHORT NAME ADDED,BCS
1800BNBS0V1,Bolton Bus Station,Bolton Bus Station,2010-03-15T00:00:00,SHORT NAME ADDED,BCS
1800BNBS0A,Bolton Bus Station Stand A,BOLTON BUS STATION,2007-08-28T00:00:00,,BCS
1800BNBS0B,Bolton Bus Station Stand B,BOLTON BUS STATION,2007-08-28T00:00:00,,BCS
1800BNBS0C,Bolton Bus Station Stand C,BOLTON BUS STATION,2007-08-28T00:00:00,,BCS
1800BNBS0D,Bolton Bus Station Stand D,BOLTON BUS STATION,2007-08-28T00:00:00,,BCS
1800BNBS0E,Bolton Bus Station Stand E,BOLTON BUS STATION,2007-08-28T00:00:00,,BCS
1800BNBS0F,Bolton Bus Station Stand F,BOLTON BUS STATION,2007-08-28T00:00:00,,BCS
1800BNBS0G,Bolton Bus Station Stand G,BOLTON BUS STATION,2007-08-28T00:00:00,,BCS
1800BNBS0H,Bolton Bus Station Stand H,BOLTON BUS STATION,2007-08-28T00:00:00,,BCS
1800BNBSHH,Bolton Bus Station Stand Hh,BOLTON BUS STATION,2007-08-28T00:00:00,,BCS
1800BNBS0J,Bolton Bus Station Stand J,BOLTON BUS STATION,2007-08-28T00:00:00,,BCS
1800BNBS0K,Bolton Bus Station Stand K,BOLTON BUS STATION,2007-08-28T00:00:00,,BCS
1800BNBS0L,Bolton Bus Station Stand L,BOLTON BUS STATION,2007-08-28T00:00:00,,BCS
1800BNBS0M,Bolton Bus Station Stand M,BOLTON BUS STATION,2007-08-28T00:00:00,,BCS
1800BNBS0N,Bolton Bus Station Stand N,BOLTON BUS STATION,2007-08-28T00:00:00,,BCS
1800BNBS0P,Bolton Bus Station Stand P,BOLTON BUS STATION,2007-08-28T00:00:00,,BCS
1800BNBS0Q,Bolton Bus Station Stand Q,BOLTON BUS STATION,2007-08-28T00:00:00,,BCS
1800BNBS0R,Bolton Bus Station Stand R,BOLTON BUS STATION,2007-08-28T00:00:00,,BCS
1800BNBS0S,Bolton Bus Station Stand S,BOLTON BUS STATION,2007-08-28T00:00:00,,BCS
1800BNBS0T,Bolton Bus Station Stand T,BOLTON BUS STATION,2007-08-28T00:00:00,,BCS
1800BNBS0U,Bolton Bus Station Stand U,BOLTON BUS STATION,2007-08-28T00:00:00,,BCS
1800BNBS0V,Bolton Bus Station Stand V,BOLTON BUS STATION,2007-08-28T00:00:00,,BCS
1800BNBS0W,Bolton Bus Station Stand W,BOLTON BUS STATION,2007-08-28T00:00:00,,BCS
1800BNBS0X,Bolton Bus Station Stand X,BOLTON BUS STATION,2007-08-28T00:00:00,,BCS
1800BNBS0Y,Bolton Bus Station Stand Y,BOLTON BUS STATION,2007-08-28T00:00:00,,BCS
1800BNBS0Z,Bolton Bus Station Stand Z,BOLTON BUS STATION,2007-08-28T00:00:00,,BCS
1800WA17351,Bolton Golf Club,HOUSE 74,2007-11-01T00:00:00,,BCT
1800WA17341,Bolton Golf Club,BOLTON GLF CLUB,2007-11-01T00:00:00,,BCT
1800WK01591,Bolton House Rd,HOUSE 601,2013-05-28T00:00:00,INDICATOR AMENDED,BCT
1800WK01581,Bolton House Rd,HOUSE 613,2013-05-28T00:00:00,INDICATOR AMENDED,BCT
1800WA05081,Bolton Interchange,,2014-10-14T00:00:00,INDICATOR AMENDED,BCS
1800BNIC0A1,Bolton Interchange,Bolton Interchange,2014-09-16T00:00:00,LOCATION AMENDED,BCS
1800BNIC0C1,Bolton Interchange,Bolton Interchange,2014-09-16T00:00:00,LOCATION AMENDED,BCS
1800WAR0551,Bolton Interchange,NEWPORT STREET,2005-05-24T00:00:00,,RSE
1800BNIC001,Bolton Interchange,Bolton Interchange,2014-09-16T00:00:00,LOCATION AMENDED,BCS
1800WAQ0121,Bolton Interchange,NEWPORT ST,2007-12-20T00:00:00,,BCQ
1800BNIC002,Bolton Interchange,BOLTON INTERCHANGE,2005-05-24T00:00:00,,BCS
1800WAQ0131,Bolton Interchange,TRINITY ST,2007-12-20T00:00:00,,BCQ
1800BNIC0B1,Bolton Interchange,Bolton Interchange,2014-09-16T00:00:00,LOCATION AMENDED,BCS
1800BNIC0D1,Bolton Interchange Stand A,BOLTON INTERCHANGE,2006-04-26T00:00:00,,BCS
1800BNIC0A,Bolton Interchange Stand A,BOLTON INTERCHANGE,2007-08-28T00:00:00,,BCS
1800BNIC0E1,Bolton Interchange Stand A,BOLTON INTERCHANGE,2006-04-26T00:00:00,,BCS
1800BNIC0F1,Bolton Interchange Stand A,BOLTON INTERCHANGE,2006-04-26T00:00:00,,BCS
1800BNIC0B,Bolton Interchange Stand B,BOLTON INTERCHANGE,2007-08-28T00:00:00,,BCS
1800BNIC0C,Bolton Interchange Stand C,BOLTON INTERCHANGE,2007-08-28T00:00:00,,BCS
1800WK03731,Bolton Old Rd,HOUSE 19,2015-02-11T00:00:00,LOCATION AMENDED,BCT
1800WK30681,Bolton Old Rd,HOUSE 93,2007-11-01T00:00:00,,BCT
1800WKH4561,Bolton Old Road (NEbnd),Bolton Old Road (NEbnd),2010-05-25T00:00:00,DIRECTION AMENDED,BCT
1800BOLTON,Bolton Rail Station,,2014-01-08T00:00:00,,RSE
1800BOLTON0,Bolton Rail Station,,2014-01-08T00:00:00,,RSE
1800WF39201,Bolton Rd,,2014-02-20T00:00:00,indicator amended,BCT
1800WK30741,Bolton Rd,HOUSE 8,2014-02-25T00:00:00,indicator amended,BCT
1800WF41361,Bolton Rd,,2014-02-18T00:00:00,indicator amended,BCT
1800WA41801,Bolton Rd,HEALTH CLUB,2014-02-27T00:00:00,indicator amended,BCT
1800NC35311,Bolton Rd,HOUSE 11,2007-11-01T00:00:00,,BCT
1800WK02001,Bolton Rd,CHURCH,2013-05-18T00:00:00,INDICATOR AMENDED,BCT
1800WK17741,Bolton Rd,,2014-02-12T00:00:00,indicator amended,BCT
1800WK30731,Bolton Rd,GARAGE,2007-11-05T00:00:00,LOCATION AMENDED,BCT
1800WF15071,Bolton Rd,ST MARKS,2007-11-01T00:00:00,,BCT
1800WA41511,Bolton Rd,,2014-02-28T00:00:00,indicator amended,BCT
1800NC35321,Bolton Rd,HOUSE 6,2007-11-01T00:00:00,,BCT
1800NC22741,Bolton Rd,HOUSE 524,2007-11-01T00:00:00,,BCT
1800WK00511,Bolton Rd,CHURCH,2013-05-18T00:00:00,NAME AMENDED,BCT
1800WAH0461,Bolton Rd (SWbnd-def rte),BOLTON ROAD,2010-05-12T00:00:00,DIRECTION AMENDED,BCT
1800NC09611,Bolton Rd West,HOUSE 521,2011-01-17T00:00:00,INDICATOR AMENDED,BCT
1800WAH0462,Bolton Road,BOLTON ROAD,2007-11-01T00:00:00,,BCT
1800WA17831,Bolton Road,HOUSE 310,2007-11-01T00:00:00,,BCT
1800WA15231,Bolton Road,,2014-02-28T00:00:00,indicator amended,BCT
1800NCH1322,Bolton Road,BOLTON ROAD,2007-11-01T00:00:00,,BCT
1800NFH1162,Bolton Road,BOLTON ROAD,2015-10-19T00:00:00,,BCT
1800WA16821,Bolton Road,,2007-11-01T00:00:00,,BCT
1800WA18091,Bolton Road,HOUSE 2,2014-05-16T00:00:00,indicator amended,BCT
1800WA17841,Bolton Road,HOUSE 294,2007-11-01T00:00:00,,BCT
1800NCH1321,Bolton Road,BOLTON ROAD,2007-11-01T00:00:00,,BCT
1800WA16811,Bolton Road,HOUSE 962,2007-11-01T00:00:00,,BCT
1800NCH0262,Bolton Road West,BOLTON RD WEST,2007-11-01T00:00:00,,BCT
1800WA17061,Bolton School,BOLTON SCHOOL,2007-11-01T00:00:00,,BCT
1800WA17051,Bolton School,HOUSE 140,2007-11-01T00:00:00,,BCT
1800WA17071,Bolton School,BOLTON SCHOOL,2007-11-01T00:00:00,,BCT
1800WAH0732,Bolton South College (to def rte),BK MORRIS GRN L,2007-11-01T00:00:00,,BCT
1800WAH0731,Bolton South College (to def rte),BK MORRIS GRN L,2007-11-01T00:00:00,,BCT
1800NC20051,Bolton St,PHOENIX STREET,2014-10-09T00:00:00,STOP LOCATION AMENDED,BCT
1800ED15801,Bolton St,ROCH VALLEY,2009-01-05T00:00:00,INDICATOR AMENDED,BCT
1800NCH0272,Bolton Street Roundabout,BOLTON STREET,2007-11-01T00:00:00,,BCT
1800SGH3121,Bonington Rise,HOGARTH ROAD,2007-11-01T00:00:00,,BCT
1800SGH3122,Bonington Rise,HOGARTH ROAD,2007-11-01T00:00:00,,BCT
1800NE00971,Bonny Brow St,HOUSE 729,2010-04-24T00:00:00,INDICATOR AMENDED,BCT
1800NE48361,Bonny Brow St,HOUSE 747,2011-03-03T00:00:00,indicator amended,BCT
1800NE26811,Bonscale Cres,HOUSE 144,2015-05-17T00:00:00,STOP LOCATION AMENDED,BCT
1800NE26801,Bonscale Cres,BOXING CLUB,2015-05-17T00:00:00,STOP NAME AMENDED,BCT
1800SJ11131,Bonville Road,BIRCHWOOD,2014-10-09T00:00:00,INDICATOR AMENDED,BCT
1800WAH2152,Boonfields,RAMWELLS BROW,2007-11-01T00:00:00,,BCT
1800WAH2151,Boonfields,RAMWELLS BROW,2007-11-01T00:00:00,,BCT
1800WA14161,Boot Lane,,2007-11-01T00:00:00,,BCT
1800WA14151,Boot Lane,,2007-11-01T00:00:00,,BCT
1800NC22391,Booth Farm,HOUSE 138,2008-12-10T00:00:00,NAME AMENDED,BCT
1800NC22401,Booth Farm,HOUSE 153,2008-12-10T00:00:00,NAME AMENDED,BCT
1800EB11721,Booth Hall Rd,CHURCH,2010-04-14T00:00:00,INDICATOR AMENDED,BCT
1800EBH0351,Booth Hall Rd,PILKINGTON RD,2010-03-29T00:00:00,INDICATOR AMENDED,BCT
1800EB11731,Booth Hall Rd,HOUSE 126,2010-03-30T00:00:00,INDICATOR AMENDED,BCT
1800EBH0781,Booth Hall Rd,CHARLESTOWN RD,2007-11-01T00:00:00,,BCT
1800EBH0352,Booth Hall Road (E Of Euston Ave),PILKINGTON ROAD,2005-05-24T00:00:00,,BCT
1800EH04821,Booth Rd,HOUSE 26,2010-04-19T00:00:00,INDICATOR AMENDED,BCT
1800NC22431,Booth St,HOUSE 189,2007-11-01T00:00:00,,BCT
1800NC22441,Booth St,HOUSE 6,2007-11-01T00:00:00,,BCT
1800EB01741,Booth St East,ISLAMIC ACADEMY,2010-10-15T00:00:00,NAME AMENDED,BCT
1800SB13991,Booth St East,SCIENCE CTR,2007-11-01T00:00:00,,BCT
1800SB31541,Booth St West,CAR PARK,2016-07-09T00:00:00,STOP LOCATION AMENDED,BCT
1800SB31551,Booth St West,CZECH BAR,2007-11-01T00:00:00,,BCT
1800EHH2032,Booth Street,Booth Street,2007-11-01T00:00:00,,BCT
1800EHH2031,Booth Street,Booth Street,2007-11-01T00:00:00,,BCT
1800SBH1201,Booth Street (to def rte),COOPER STREET,2007-11-01T00:00:00,,BCT
1800NCH4342,Booth Way,BOOTH STREET,2007-11-01T00:00:00,,BCT
1800NCH4341,Booth Way,BOOTH STREET,2007-11-01T00:00:00,,BCT
1800WF21211,Boothby Rd,HOUSE 286D ENG,2014-02-21T00:00:00,indicator amended,BCT
1800WK45171,Booths Brow Rd,HOUSE 404,2007-11-01T00:00:00,,BCT
1800WKH1541,Booths Brow Rd (Ebd - to def rte),DOWNALL GRN RD,2007-11-01T00:00:00,,BCT
1800NF27901,Booths Hall Rd,HOUSE 169,2007-11-01T00:00:00,,BCT
1800NF27871,Boothstown P.O.,HOUSE 7,2011-03-03T00:00:00,name amended,BCT
1800NF27861,Boothstown P.O.,HOUSE 34,2011-03-03T00:00:00,indicator amended,BCT
1800NF27881,Boothstown Precinct,SHOPPING CENTRE,2011-03-03T00:00:00,indicator amended,BCT
1800SG19131,Boots,CHEMISTS,2007-11-01T00:00:00,,BCT
1800SG46771,Boots,BOOTS CHEMIST,2007-11-01T00:00:00,,BCT
1800NC05311,Borden Way,HOUSE NO 3,2010-03-03T00:00:00,NEW STOP,BCT
1800SG08091,Bordon Rd,RAILWAY CLUB,2014-02-18T00:00:00,INDICATOR AMENDED,BCT
1800SG07761,Bordon Rd,HOUSE 208,2014-02-18T00:00:00,INDICATOR AMENDED,BCT
1800NC05751,Borough Ave,,2008-03-26T00:00:00,INDICATOR AMENDED,BCT
1800NC05741,Borough Ave,HOUSE 237,2007-11-01T00:00:00,,BCT
1800NF10351,Borough Rd,GALLAGHER LTD,2015-07-13T00:00:00,,BCT
1800SJ10921,Borough Rd,HOUSE 19,2016-08-25T00:00:00,STOP NAME AMENDED,BCT
1800SBH0582,Borrowdale Crescent,CRAIGMORE AVE,2007-11-01T00:00:00,,BCT
1800SBH0891,Borrowdale Crescent,DARLEY AVENUE,2007-11-01T00:00:00,,BCT
1800SBH0892,Borrowdale Crescent,DARLEY AVENUE,2007-11-01T00:00:00,,BCT
1800SBH0581,Borrowdale Crescent,CRAIGMORE AVE,2007-11-01T00:00:00,,BCT
1800WK07071,Borrowdale Rd,HOUSE 13,2014-02-13T00:00:00,indicator amended,BCT
1800WK07061,Borrowdale Rd,HOUSE 24,2014-02-13T00:00:00,indicator amended,BCT
1800WK07101,Borsdane Ave,HOUSE 268,2013-05-21T00:00:00,INDICATOR AMENDED,BCT
1800WK32741,Borsdane Ave,HOUSE 106,2015-02-06T00:00:00,NAME AMENDED,BCT
1800WK01141,Borsdane Ave,LAUREL HOUSE,2013-05-21T00:00:00,INDICATOR AMENDED,BCT
1800WKH2261,Borsdane Avenue,BORSDANE AVE,2007-11-01T00:00:00,,BCT
1800WKH2262,Borsdane Avenue,BORSDANE AVE,2007-11-01T00:00:00,,BCT
1800WK32731,Borsdane Rd,HOUSE 103,2015-02-06T00:00:00,INDICATOR AMENDED,BCT
1800EB34551,Borwell St,GARDENERS ARMS,2010-04-15T00:00:00,INDICATOR AMENDED,BCT
1800EB34561,Borwell St,THOMAS REGAN CT,2007-11-01T00:00:00,,BCT
1800WA42921,Boscobel Rd,HOUSE 184,2014-02-25T00:00:00,indicator amended,BCT
1800SG07041,Boscombe Dr,HOUSE 52,2014-02-18T00:00:00,INDICATOR AMENDED,BCT
1800SG07051,Boscombe Dr,HOUSE 2,2014-02-18T00:00:00,INDICATOR AMENDED,BCT
1800SG07071,Boscombe Dr,HOUSE 120,2014-02-18T00:00:00,INDICATOR AMENDED,BCT
1800SG07061,Boscombe Dr,HOUSE 12,2014-02-18T00:00:00,INDICATOR AMENDED,BCT
1800SB33281,Bosley Ave,HOUSE 204,2007-11-01T00:00:00,,BCT
1800SB33291,Bosley Ave,HOUSE 147,2007-11-01T00:00:00,,BCT
1800EH48771,Bostock R,HOUSE 63,2015-02-06T00:00:00,NAME AMENDED,BCT
1800EH48781,Bostock Rd,,2015-02-06T00:00:00,INDICATOR AMENDED,BCT
1800EH38031,Boston St,CHRISTIAN CTR,2007-11-01T00:00:00,,BCT
1800EH44271,Boston Walk,HOUSE 1,2007-11-01T00:00:00,,BCT
1800WA20201,Bosworth Street,CHURCH,2014-05-15T00:00:00,indicator amended,BCT
1800WK46281,Bottling Wood,HOUSE 28,2007-11-01T00:00:00,,BCT
1800WA14271,Bottom o'th' Moor,,2007-11-01T00:00:00,,BCT
1800WA14281,Bottom o'th' Moor,,2007-11-01T00:00:00,,BCT
1800SGH1821,bound (to def route),WOOD STREET,2007-11-01T00:00:00,,BCT
1800SGH1871,bound (to def route),WOOD STREET,2007-11-01T00:00:00,,BCT
1800SGH2961,bound (to define route),WOOD STREET,2007-11-01T00:00:00,,BCT
1800SGH2931,bound (to define route),WOOD STREET,2007-11-01T00:00:00,,BCT
1800EDH4161,Bound),Athens Way (S/Bound),2015-05-11T00:00:00,,BCT
1800EDH4141,Bound),WOOD STREET,2015-05-11T00:00:00,,BCT
1800EDH4151,Bound),BRAEMORE CLOSE,2015-05-11T00:00:00,,BCT
1800SBH1471,bound)(to def route),PRINCESS PKWAY,2007-11-01T00:00:00,,BCT
1800SBH1461,bound)(to def route),PRINCESS PKWAY,2007-11-01T00:00:00,,BCT
1800NCH1021,bound)(to def rte),BURY NEW ROAD,2007-11-01T00:00:00,,BCT
1800SG13891,Boundary Bridge,DEAN PRINT,2014-02-21T00:00:00,INDICATOR AMENDED,BCT
1800EH09691,Boundary Cl,,2015-11-22T00:00:00,STOP LOCATION AMENDED,BCT
1800EH09681,Boundary Cl,HOUSE 17A,2009-03-04T00:00:00,LOCATION AMENDED,BCT
1800NC23411,Boundary Dr,HOUSE 2,2010-04-23T00:00:00,INDICATOR AMENDED,BCT
1800ED19201,Boundary Inn,TYRE BAY,2010-04-16T00:00:00,INDICATOR AMENDED,BCT
1800ED14351,Boundary Inn,TAYLOR STEEL,2010-04-15T00:00:00,INDICATOR AMENDED,BCT
1800SB09571,Boundary Ln,FLATS 24-28,2010-02-15T00:00:00,NAME AMENDED,BCT
1800SB09551,Boundary Ln,GREENHEYS CTR,2007-11-01T00:00:00,,BCT
1800SB31211,Boundary Ln,HOMECHURCH CT,2007-11-01T00:00:00,,BCT
1800SB15471,Boundary Ln,CAVENDISH PLACE,2007-11-01T00:00:00,,BCT
1800SB15531,Boundary Ln,FLATS 31 TO 35,2008-04-23T00:00:00,INDICATOR AMENDED,BCT
1800SBH0311,Boundary Ln (Sbd - Def Rte),BONSALL STREET,2010-06-09T00:00:00,REMOVED,BCT
1800SBH0312,Boundary Ln (Sbd - Def Rte),BONSALL STREET,2010-06-09T00:00:00,REMOVED,BCT
1800EDH1782,Boundary Park Road,BOUNDARY PK RD,2007-11-01T00:00:00,,BCT
1800EDH1652,Boundary Park Road,KENWOOD ROAD,2007-11-01T00:00:00,,BCT
1800EDH1651,Boundary Park Road (Nbnd - to def rte),KENWOOD ROAD,2010-10-12T00:00:00,DIRECTION AMENDED,BCT
1800EDH1781,Boundary Pk Rd(Sbnddefrt),BOUNDARY PK RD,2010-10-12T00:00:00,DIRECTION AMENDED,BCT
1800NF27461,Boundary Rd,HOUSE 20,2007-11-01T00:00:00,,BCT
1800NF27471,Boundary Rd,TRADING PARK,2007-11-01T00:00:00,,BCT
1800NE24381,Boundary St,HOUSE 49,2015-05-12T00:00:00,STOP LOCATION AMENDED,BCT
1800NE17171,Boundary St,HOUSE 105,2007-11-01T00:00:00,,BCT
1800NE17181,Boundary St,FLATS,2010-04-24T00:00:00,INDICATOR AMENDED,BCT
1800EB34361,Boundary St,TRAVELODGE,2010-04-15T00:00:00,INDICATOR AMENDED,BCT
1800NE24391,Boundary St,HARE HILL PARK,2015-05-12T00:00:00,STOP LOCATION AMENDED,BCT
1800SB18311,Boundary St West,STUDENT UNION,2015-05-01T00:00:00,NEW STOP,BCT
1800ED16361,Bourne Rd,HOUSE 91,2007-11-01T00:00:00,,BCT
1800EB27551,Bourton Dr,HOUSE 277,2007-11-01T00:00:00,,BCT
1800SJ10741,Bow Green Road,HOUSE 28,2014-10-09T00:00:00,INDICATOR AMENDED,BCT
1800SJ10742,Bow Green Road,OPP BOWGREEN RD,2006-06-07T00:00:00,,BCT
1800SJ10711,Bow Green Road,,2014-10-09T00:00:00,INDICATOR AMENDED,BCT
1800SJ10701,Bow Green Road,STREETHEAD LDGE,2014-10-09T00:00:00,INDICATOR AMENDED,BCT
1800SJH1472,Bow Green Road,UNNAMED,2007-11-01T00:00:00,,BCT
1800SJH1462,Bow Green Road,THE SPRINGS,2007-11-01T00:00:00,,BCT
1800SJ17031,Bow Green Road,HOUSE 77,2014-10-09T00:00:00,INDICATOR AMENDED,BCT
1800SJH1471,Bow Green Road (NEbnd),UNNAMED,2010-05-13T00:00:00,DIRECTION AMENDED,BCT
1800SJH1461,Bow Green Road (SWbnd),THE SPRINGS,2010-05-13T00:00:00,DIRECTION AMENDED,BCT
1800SJ10761,Bow Lane,CRICKET GROUND,2014-10-09T00:00:00,INDICATOR AMENDED,BCT
1800WKH1852,Bow Rd),DAKINS ROAD,2009-05-18T00:00:00,INDICATOR AMENDED,BCT
1800WKH1861,Bow Road,HURST STREET,2007-11-01T00:00:00,,BCT
1800EH39321,Bow St,RIVER TAME,2014-10-15T00:00:00,STOP NAME AMENDED,BCT
1800EH39311,Bow St,,2014-10-15T00:00:00,STOP NAME AMENDED,BCT
1800WA02551,Bow Street,RECORD SHOP,2014-09-15T00:00:00,NAME AMENDED,BCT
1800WA16391,Bow Street,MARKET PLACE,2014-10-14T00:00:00,INDICATOR AMENDED,BCT
1800SGH2891,Bowden Lane,BOWDEN LANE,2007-11-01T00:00:00,,BCT
1800SGH2892,Bowden Lane,BOWDEN LANE,2007-11-01T00:00:00,,BCT
1800SG35791,Bowden Ln,NEWSAGENTS,2014-02-05T00:00:00,INDICATOR AMENDED,BCT
1800SJ09591,Bowdon Church,BOWDON ROOMS,2014-10-06T00:00:00,INDICATOR AMENDED,BCT
1800SJ09581,Bowdon Church,PUBLIC HOUSE,2014-10-06T00:00:00,INDICATOR AMENDED,BCT
1800SJH0862,Bowdon Primary School,Bowdon Primary School,2015-10-07T00:00:00,,BCT
1800SJH0861,Bowdon Primary School,Bowdon Primary School,2007-11-01T00:00:00,,BCT
1800EH37231,Bower Fold,FOOTBALL CLUB,2010-04-19T00:00:00,INDICATOR AMENDED,BCT
1800EH37241,Bower Fold,,2007-11-01T00:00:00,,BCT
1800ED19081,Bower St,ACORN CENTRE,2014-10-15T00:00:00,STOP NAME AMENDED,BCT
1800EBH1111,Bower Street,GRIMSHAW LN,2015-01-16T00:00:00,STOP LOCATION AMENDED,BCT
1800EBH2121,Bower Street,GRIMSHAW LANE,2015-01-16T00:00:00,,BCT
