AtcoCode,ModificationDateTime,NaptanCode,NptgLocalityCode,ShortCommonName
1800NB04001,2010-11-17T00:00:00,MANDJMGP,E0057786,Printworks
1800EB14881,2011-04-01T00:00:00,MANTPGAG,E0028951,Printworks Ln
1800EB14911,2011-04-01T00:00:00,MANTPGAJ,E0028951,Printworks Ln
1800SG36071,2014-02-05T00:00:00,MANJGJAP,E0029038,Priory House
1800SG36061,2014-02-05T00:00:00,MANJGJAM,E0029038,Priory House
1800SJH2631,2008-08-22T00:00:00,,E0029289,
1800SJ01671,2014-05-20T00:00:00,MANJMWAT,E0029470,Proctor & Gamble
1800ED27811,2007-11-01T00:00:00,MANATGPA,E0028385,Propps Hall Dr
1800EDH2432,2010-06-21T00:00:00,,E0028385,
1800EDH2431,2010-06-21T00:00:00,,E0028385,
1800WK22701,2014-02-12T00:00:00,MANPWMJM,E0029368,Prospect Lodge
1800WK22711,2014-02-12T00:00:00,MANPWMJP,E0029368,Prospect Lodge
1800WA19571,2014-05-15T00:00:00,MANPDPTA,E0028738,Prospect St
1800SBH0901,2007-11-01T00:00:00,,E0028713,
1800SBH0902,2007-11-01T00:00:00,,E0028713,
1800ED14111,2010-10-18T00:00:00,MANAPDAW,E0029116,Puckersley Inn
1800ED14121,2010-10-18T00:00:00,MANAPDGA,E0029116,Puckersley Inn
1800NE23941,2007-11-01T00:00:00,MANGAJDG,E0029381,Pulman St
1800WK30771,2007-11-01T00:00:00,MANTADMW,E0028499,Punch Bowl
1800WK30791,2007-11-01T00:00:00,MANTADPD,E0028499,Punch Bowl
1800WK30781,2014-09-11T00:00:00,MANTADPA,E0028499,Punch Bowl
1800NCH0772,2007-11-01T00:00:00,,E0028598,
1800NCH0771,2007-11-01T00:00:00,,E0028598,
1800NF27101,2007-11-01T00:00:00,MANGJTAW,N0074990,Purley Dr
1800SG39841,2014-02-25T00:00:00,MANJGWMW,N0075002,Pymgate Lodge
1800SG39831,2014-02-24T00:00:00,MANJGWMT,N0075002,Pymgate Lodge
1800NF24641,2007-11-01T00:00:00,MANGJPTP,N0074917,Pyrus Cl
1800SB16512,2017-02-27T11:00:10,,N0075057,
1800EH09381,2010-04-19T00:00:00,MANAWPMT,E0029366,Quarry St
1800NF03671,2011-03-03T00:00:00,MANGJMJM,N0076110,Quay St
1800SB04731,2007-11-01T00:00:00,MANGPJDA,E0057786,Quay St
1800SJ15681,2014-05-20T00:00:00,MANJTDGA,E0029470,Quay West
1800SJ15671,2014-05-20T00:00:00,MANJTDAW,E0029470,Quay West
1800ED10401,2010-10-15T00:00:00,MANAMJGT,E0029527,Quebec St
1800ED19521,2010-10-18T00:00:00,MANAPWTJ,E0029527,Quebec St
1800WAH0252,2007-11-01T00:00:00,,E0029549,
1800WAH0251,2007-11-01T00:00:00,,E0029549,
1800WK38081,2007-11-01T00:00:00,MANTDMDT,E0028447,Queen Anne
1800WK38071,2007-11-01T00:00:00,MANTDMDP,E0028447,Queen Anne
1800WKH0341,2010-10-14T00:00:00,,E0057846,
1800WKH4731,2010-10-14T00:00:00,,E0057846,
1800NEH2981,2011-02-09T00:00:00,,E0028910,
1800NEH0981,2011-02-09T00:00:00,,E0028506,
1800NEH2982,2007-11-01T00:00:00,,E0028910,
1800NEH0982,2007-11-01T00:00:00,,E0028506,
1800SGH1971,2007-11-01T00:00:00,,E0028698,
1800SGH3781,2015-10-13T00:00:00,,E0028700,
1800SGH1972,2015-10-14T00:00:00,,E0028698,
1800EBH0792,2007-11-01T00:00:00,,E0028269,
1800EBH0791,2007-11-01T00:00:00,,E0028269,
1800WK45951,2016-01-15T00:00:00,MANTDPTA,E0029211,Queens Arms
1800EH05191,2007-11-01T00:00:00,MANAWDWP,E0028849,Queens Arms
1800WK45961,2007-11-01T00:00:00,MANTDPTD,E0029211,Queens Arms
1800WF40981,2014-02-18T00:00:00,MANPMAPT,E0029484,Queens Cl
1800NE49761,2007-11-01T00:00:00,MANGJDJM,E0028910,Queens Dr
1800NE49771,2007-11-01T00:00:00,MANGJDJP,E0028910,Queens Dr
1800NCH4522,2007-11-01T00:00:00,,E0029302,
1800NCH4521,2007-11-01T00:00:00,,E0029302,
1800WA16871,2010-09-16T00:00:00,MANPDAGA,E0057777,Queens Park
1800WA17011,2007-11-01T00:00:00,MANPDAJW,E0028440,Queens Park
1800WA17021,2009-05-14T00:00:00,MANPDAMA,E0028440,Queens Park
1800NE00411,2015-04-01T00:00:00,MANDWADM,E0028848,Queens Park
1800WA16881,2007-11-01T00:00:00,MANPDAGD,E0028439,Queens Park
1800NB44151,2007-11-01T00:00:00,MANDMDTA,E0029226,Queens Park
1800NE00141,2011-01-20T00:00:00,MANDTWMT,E0028847,Queens Park
1800NE44271,2007-11-01T00:00:00,MANGDPJW,E0028847,Queens Park Rd
1800NE44281,2007-11-01T00:00:00,MANGDPMA,E0028847,Queens Park Rd
1800NEH1321,2011-02-10T00:00:00,,E0028791,
1800NEH4921,2011-02-10T00:00:00,,E0028791,
1800NEH1332,2007-11-01T00:00:00,,E0028791,
1800NEH2762,2007-11-01T00:00:00,,E0028791,
1800NEH1322,2007-11-01T00:00:00,,E0028791,
1800NEH2761,2007-11-01T00:00:00,,E0028791,
1800ED15721,2011-04-07T00:00:00,MANAPGTD,E0028443,Queens Rad
1800SGH1352,2007-11-01T00:00:00,,E0028600,
1800EB32211,2007-11-01T00:00:00,MANAGPWA,E0029063,Queens Rd
1800SG40641,2014-02-13T00:00:00,MANJMAWP,E0028763,Queens Rd
1800NB44191,2007-11-01T00:00:00,MANDMDTJ,E0029226,Queens Rd
1800NB44201,2007-11-01T00:00:00,MANDMDTM,E0028269,Queens Rd
1800NB09251,2010-04-20T00:00:00,MANDJPJT,E0028702,Queens Rd
1800EH09261,2010-04-19T00:00:00,MANAWPJD,E0028873,Queens Rd
1800EB32911,2007-11-01T00:00:00,MANAGWDJ,E0029063,Queens Rd
1800NB09151,2007-11-01T00:00:00,MANDJPGJ,E0029339,Queens Rd
1800EB33371,2008-03-26T00:00:00,MANAGWTP,E0029076,Queens Rd
1800NB44181,2007-11-01T00:00:00,MANDMDTG,E0029226,Queens Rd
1800NB09451,2010-11-17T00:00:00,MANDJPWM,E0028702,Queens Rd
1800SGH1351,2007-11-01T00:00:00,,E0028600,
1800SG40181,2014-02-13T00:00:00,MANJMAGD,E0028763,Queens Rd
1800EB32901,2007-11-01T00:00:00,MANAGWDG,E0029063,Queens Rd
1800NB09351,2010-04-20T00:00:00,MANDJPTD,E0028702,Queens Rd
1800SJ41451,2015-01-21T00:00:00,MANJTJTW,E0028730,Queens Road
1800ZZMAQR2,2013-11-04T00:00:00,,E0029339,
1800NEH4211,2007-11-01T00:00:00,,E0028690,
1800SJ02181,2014-05-20T00:00:00,MANJMWTD,E0029481,Queens Road
1800SJ15882,2006-01-20T00:00:00,,E0029481,
1800SJ15881,2014-05-20T00:00:00,MANJTDJA,E0029481,Queens Road
1800ZZMAQR1,2013-11-04T00:00:00,,E0029339,
1800ZZMAQR3,2013-11-04T00:00:00,,E0029339,
1800SJ01131,2014-05-20T00:00:00,MANJMTAJ,E0029481,Queens Road
1800SJ01221,2014-05-20T00:00:00,MANJMTDP,E0029481,Queens Road
1800ZZMAQRD2,2013-11-04T00:00:00,,E0029339,
1800ZZMAQRD1,2013-11-04T00:00:00,,E0029339,
1800ZZMAQRD3,2013-11-04T00:00:00,,E0029339,
1800NBH0281,2007-11-01T00:00:00,,E0029226,
1800NBR3171,2005-05-24T00:00:00,,N0076111,
1800SG09981,2014-02-13T00:00:00,MANJDGMW,E0028595,Queensgate
1800SG06151,2014-02-13T00:00:00,MANJAJWJ,E0028595,Queensgate
1800SB34321,2007-11-01T00:00:00,MANGWGWP,E0029519,Queenston Rd
1800NE32921,2007-11-01T00:00:00,MANGDJAT,E0028910,Queensway
1800WK23831,2014-02-11T00:00:00,MANPWTMG,E0029409,Queensway
1800WK23841,2014-02-11T00:00:00,MANPWTMJ,E0029409,Queensway
1800SGH2542,2007-11-01T00:00:00,,N0075002,
1800NE49821,2007-11-01T00:00:00,MANGJDJT,E0029381,Queensway
1800EDH1222,2007-11-01T00:00:00,,E0028472,
1800WK06711,2014-02-13T00:00:00,MANPTWAD,E0028807,Queensway
1800SG19441,2014-02-24T00:00:00,MANJGAPT,N0075002,Queensway
1800SGH2532,2007-11-01T00:00:00,,N0075002,
1800WF39881,2014-02-19T00:00:00,MANPJTJM,E0028377,Queensway
1800EBH1951,2008-08-22T00:00:00,,E0028653,
1800SGH2541,2007-11-01T00:00:00,,N0075002,
1800WK06701,2014-02-13T00:00:00,MANPTPWT,E0028807,Queensway
1800SGH2531,2007-11-01T00:00:00,,N0075002,
1800SG19431,2014-02-24T00:00:00,MANJGAPM,N0075002,Queensway
1800WF39871,2014-02-19T00:00:00,MANPJTJG,E0028377,Queensway
1800EBH1952,2005-05-24T00:00:00,,E0028653,
1800EDH1221,2010-06-21T00:00:00,,E0028472,
1800ED45441,2007-11-01T00:00:00,MANATPWJ,E0028479,Quick Edge Ln
1800ED45451,2007-11-01T00:00:00,MANATPWM,E0028479,Quick Edge Ln
1800EH24121,2007-11-01T00:00:00,MANDAMJP,E0029228,Quick Rd
1800EH24131,2007-11-01T00:00:00,MANDAMJT,E0029228,Quick Rd
1800SBH0612,2007-11-01T00:00:00,,E0029102,
1800SBH0611,2007-11-01T00:00:00,,E0029102,
1800NF40031,2007-11-01T00:00:00,MANGMWTW,E0029017,Racecourse Hotel
1800NF40021,2007-11-01T00:00:00,MANGMWTP,E0029017,Racecourse Hotel
1800SB41551,2010-09-16T00:00:00,MANGWJWJ,N0075104,Rackhouse Rd
1800SB14751,2007-11-01T00:00:00,MANGTDGD,N0075104,Rackhouse Rd
1800SB14741,2007-11-01T00:00:00,MANGTDGA,N0075104,Rackhouse Rd
1800SB41561,2010-09-16T00:00:00,MANGWJWM,N0075104,Rackhouse Rd
1800ZZMARAD1,2004-09-14T00:00:00,,E0029232,
1800NCR0761,2005-05-24T00:00:00,,E0029232,
1800RFBS001,2008-07-09T00:00:00,MANGPGJW,E0029232,
1800RFBS002,2015-02-09T00:00:00,,E0029232,
1800NC02892,2006-01-20T00:00:00,,E0029232,
1800NC02922,2006-01-20T00:00:00,,E0029232,
1800NC02942,2006-01-20T00:00:00,,E0029232,
1800NC02992,2006-01-20T00:00:00,,E0029232,
1800NC03532,2006-01-20T00:00:00,,E0029232,
1800NC02891,2007-11-01T00:00:00,MANDMJPJ,E0029232,Radcliffe Bus Stn
1800NC02921,2007-11-01T00:00:00,MANDMJTA,E0029232,Radcliffe Bus Stn
1800NC02941,2007-11-01T00:00:00,MANDMJTG,E0029232,Radcliffe Bus Stn
1800NC02991,2007-11-01T00:00:00,MANDMJTM,E0029232,Radcliffe Bus Stn
1800NC03531,2007-11-01T00:00:00,MANDMJTW,E0029232,Radcliffe Bus Stn
1800NC35491,2015-09-15T00:00:00,MANDTMDM,E0028694,Radcliffe Library
1800NC35481,2010-04-23T00:00:00,MANDTMDJ,E0028694,Radcliffe Library
1800NCE2211,2004-09-14T00:00:00,,E0029232,
1800NC08161,2010-04-21T00:00:00,MANTJTPD,E0029232,Metrolink Replace
1800NC08171,2010-04-21T00:00:00,MANTJTMT,E0029232,Metrolink Replace
1800NC23011,2010-03-30T00:00:00,MANDTAGD,E0028592,Radcliffe Moor Rd
1800NF30901,2011-03-11T00:00:00,MANGMTJA,E0028886,Radcliffe Park Rd
1800NF30891,2011-03-11T00:00:00,MANGMTGW,E0028886,Radcliffe Park Rd
1800WAH2432,2007-11-01T00:00:00,,E0028318,
1800WA02841,2014-10-14T00:00:00,MANJWGDJ,E0029068,Radcliffe Rd
1800WA43731,2014-02-21T00:00:00,MANPJDJM,E0028318,Radcliffe Rd
1800WAH2431,2007-11-01T00:00:00,,E0028318,
1800WAH2441,2007-11-01T00:00:00,,E0029068,
1800ED10971,2010-10-15T00:00:00,MANAMJWT,E0029510,Radcliffe Rd
1800WA43661,2014-02-21T00:00:00,MANPJDGP,E0028318,Radcliffe Rd
1800WA02851,2014-10-14T00:00:00,MANJWGDM,E0029068,Radcliffe Rd
1800NC06871,2011-01-17T00:00:00,MANDPAGJ,E0028405,Radcliffe Rd
1800WAH2442,2007-11-01T00:00:00,,E0029068,
1800ED10981,2010-10-18T00:00:00,MANAMPAD,E0029510,Radcliffe Rd
1800WA25831,2014-04-23T00:00:00,MANPGAMW,E0029068,Radcliffe Road
1800WA25821,2014-04-23T00:00:00,MANPGAMT,E0029068,Radcliffe Road
1800WAH1281,2007-11-01T00:00:00,,E0028318,
1800WAH1631,2007-11-01T00:00:00,,E0028351,
1800WAH1291,2007-11-01T00:00:00,,E0028351,
1800WAH1301,2007-11-01T00:00:00,,E0028351,
1800WAH1282,2007-11-01T00:00:00,,E0028318,
1800WAH1641,2007-11-01T00:00:00,,E0028351,
1800ED16851,2007-11-01T00:00:00,MANAPMWT,E0029278,Radcliffe St
1800EDH1012,2007-11-01T00:00:00,,E0029278,
1800EDH3661,2010-10-09T00:00:00,,E0029278,
1800EDH1011,2010-10-09T00:00:00,,E0029278,
1800NC06571,2007-11-01T00:00:00,MANDMWMD,E0029232,Radcliffe Tram St
1800NC07071,2007-11-01T00:00:00,MANDPAPA,E0029232,Radcliffe Tram St
1800NC07061,2007-11-01T00:00:00,MANDPAMW,E0029232,Radcliffe Tram St
1800NC06581,2007-11-01T00:00:00,MANDMWMG,E0029232,Radcliffe Tram St
1800EDH1282,2009-05-20T00:00:00,,E0029425,
1800EDH1281,2009-05-20T00:00:00,,E0029425,
1800ED07621,2010-04-15T00:00:00,MANAMDMA,E0028692,Radclyffe Sch
1800EB02721,2007-11-01T00:00:00,MANADJDG,E0028451,Radnor St
1800SJ00431,2014-02-25T00:00:00,MANJMJWJ,N0075174,Radnor Street
1800SGH2312,2015-10-14T00:00:00,,E0028698,
1800SJ03351,2014-09-30T00:00:00,MANJPGAT,E0029289,Raglan Road
1800SJ03391,2014-09-30T00:00:00,MANJPGDJ,E0029289,Raglan Road
1800WA13971,2008-03-26T00:00:00,MANPAJTJ,E0029327,Raikes Cottage
1800WA11451,2008-03-26T00:00:00,MANTGWJW,E0029327,Raikes Cottage
1800WA13972,2006-05-31T00:00:00,,E0029327,
1800WA13931,2007-11-01T00:00:00,MANPAJPJ,E0029327,Raikes Farm
1800WA13941,2007-11-01T00:00:00,MANPAJPM,E0029327,Raikes Farm
1800WA43231,2014-02-24T00:00:00,MANPJAJP,E0028654,Raikes Ln
1800EB04621,2010-09-16T00:00:00,MANADPJD,E0028653,Rail Stn
1800WF00311,2014-02-21T00:00:00,MANPJDWT,E0029498,Railway Bridge
1800SJ48521,2015-02-13T00:00:00,MANJTWMP,E0028613,Railway Bridge
1800SJ48461,2015-02-13T00:00:00,MANJTWJT,E0028613,Railway Bridge
1800WA17861,2007-11-01T00:00:00,MANPDGWP,E0052668,Railway Bridge
1800WA17851,2007-11-01T00:00:00,MANPDGWM,E0052668,Railway Bridge
1800ED00411,2007-11-01T00:00:00,MANAJPGM,E0028662,Railway Bridge
1800EH05181,2007-11-01T00:00:00,MANAWDWM,E0028503,Railway Bridge
1800WA03111,2014-10-14T00:00:00,MANJWGJM,E0029068,Railway Bridge
1800EH05511,2007-11-01T00:00:00,MANAWGMW,E0028503,Railway Bridge
1800SJ11901,2014-10-09T00:00:00,MANJTAJW,E0028261,Railway Bridge
1800NF27221,2007-11-01T00:00:00,MANGJTGP,E0028884,Railway Inn
1800WK35411,2007-11-01T00:00:00,MANTATPA,N0077438,Railway Rd
1800WK38021,2007-11-01T00:00:00,MANTDMDG,E0028447,Railway Rd
1800WK35201,2007-11-01T00:00:00,MANTATMD,E0028950,Railway Rd
1800WK38001,2007-11-01T00:00:00,MANTDMDA,E0028447,Railway Rd
1800EDH3521,2007-11-01T00:00:00,,E0028839,
1800EDH3221,2007-11-01T00:00:00,,E0029517,
1800NC21451,2007-11-01T00:00:00,MANDPMPG,E0029397,Railway St
1800SG18621,2016-03-22T00:00:00,MANTWPGP,E0057819,Railway St
1800WK17761,2014-02-12T00:00:00,MANPWJTM,E0028499,Railway St
1800NCH0301,2011-01-18T00:00:00,,E0029397,
1800NEH4351,2011-01-27T00:00:00,,E0057799,
1800NEH0131,2011-01-27T00:00:00,,E0057799,
1800NEH3352,2007-11-01T00:00:00,,E0028987,
1800NEH3351,2007-11-01T00:00:00,,E0028987,
1800SB16511,2007-11-01T00:00:00,MANGTGPD,N0075057,
1800NEH0132,2007-11-01T00:00:00,,E0057799,
1800NCH0302,2008-08-22T00:00:00,,E0029397,
1800SG07381,2014-02-18T00:00:00,MANJATGT,E0028247,Rainow Rd
1800WA13511,2007-11-01T00:00:00,MANPAGTG,E0028497,Rainshaw Street
1800NCH0231,2007-11-01T00:00:00,,E0029234,
1800NC03731,2011-01-13T00:00:00,MANDMJWJ,E0029234,Rainsough Garage
1800NEH2011,2007-11-01T00:00:00,,E0028508,
1800NEH2012,2007-11-01T00:00:00,,E0028508,
1800WF41331,2014-02-18T00:00:00,MANPMDJD,N0074945,Rake Ln
1800NEH4151,2007-11-01T00:00:00,,E0029235,
1800NEH4152,2007-11-01T00:00:00,,E0029235,
1800NE00931,2014-07-28T00:00:00,MANDWAPM,N0075014,Rakewood Rd
1800ED08041,2010-04-16T00:00:00,MANTGJMJ,E0028331,Rams Head
1800ED01011,2010-04-16T00:00:00,MANAJTDM,E0028331,Rams Head
1800ED01012,2005-05-24T00:00:00,,E0028331,
1800WA42011,2014-02-27T00:00:00,MANPGPWT,E0029119,Ramsay Ave
1800WA42021,2014-02-27T00:00:00,MANPGTAD,E0029119,Ramsay Ave
1800ED19101,2007-11-01T00:00:00,MANAPWDP,E0028333,Ramsay St
1800NE17411,2011-04-12T00:00:00,MANGADGW,E0028536,Ramsay St
1800NE17421,2011-04-12T00:00:00,MANGADJA,E0028536,Ramsay St
1800NC00431,2007-11-01T00:00:00,MANDMGDA,E0029236,Market Pl
1800WA20251,2014-05-15T00:00:00,MANPDTWM,E0052667,RAMSBOTTOM ROAD
1800WAH2941,2007-11-01T00:00:00,,N0075192,
1800SG06061,2014-02-13T00:00:00,MANJAJTD,E0029219,Ramsdale Rd
1800SG06051,2014-02-13T00:00:00,MANJAJTA,E0029219,Ramsdale Rd
1800ED22611,2010-04-16T00:00:00,MANATDGW,E0029145,Ramsey St
1800ED22601,2010-04-16T00:00:00,MANATDGT,E0029145,Ramsey St
1800EB35111,2010-04-15T00:00:00,MANAJGWM,E0029135,Ramsgate Rd
1800EB35121,2010-04-15T00:00:00,MANAJGWP,E0029135,Ramsgate Rd
1800WAH0751,2007-11-01T00:00:00,,E0028287,
1800WAH0752,2007-11-01T00:00:00,,E0028287,
1800NC06341,2010-04-21T00:00:00,MANDMWAW,N0075011,Randale Dr
1800WK07001,2014-02-13T00:00:00,MANPTWJT,N0075149,Randall's Corner
1800WK23131,2014-02-12T00:00:00,MANPWPGP,N0075149,Randall's Corner
1800WAH3502,2007-11-01T00:00:00,,E0028898,
1800WAH3501,2007-11-01T00:00:00,,E0028898,
1800SG07431,2014-02-18T00:00:00,MANJATJM,E0028672,Range Rd
1800SB31111,2007-11-01T00:00:00,MANGTMWA,E0029530,Range Rd
1800SG07441,2014-02-18T00:00:00,MANJATJP,E0028672,Range Rd
1800SB31921,2010-03-29T00:00:00,MANGTWGA,E0028255,Range Rd
1800SGH1631,2007-11-01T00:00:00,,E0028672,
1800SGH1632,2007-11-01T00:00:00,,E0028672,
1800WK01151,2013-05-21T00:00:00,MANPMJPA,E0028494,Ratcliffe Rd
1800WKH1071,2007-11-01T00:00:00,,E0028494,
1800WKH1072,2007-11-01T00:00:00,,E0028494,
1800WKH2491,2007-11-01T00:00:00,,E0028494,
1800WK31571,2007-11-01T00:00:00,MANTAJAT,E0029477,Ratcliffe St
1800WK31581,2007-11-01T00:00:00,MANTAJAW,E0029477,Ratcliffe St
1800WKH3721,2007-11-01T00:00:00,,N0077437,
1800WA17201,2007-11-01T00:00:00,MANPDATM,E0029036,Ravens Glen
1800WA17191,2007-11-01T00:00:00,MANPDATJ,E0029036,Ravens Wood
1800WA17181,2007-11-01T00:00:00,MANPDATG,E0029036,Ravens Wood
1800EB32991,2007-11-01T00:00:00,MANAGWGJ,E0028720,Ravensbury Sch
1800EB32981,2010-04-15T00:00:00,MANAGWGD,E0028720,Ravensbury Sch
1800WA17231,2007-11-01T00:00:00,MANPDAWA,E0028995,Ravensdale Road
1800WKH2801,2010-04-29T00:00:00,,N0075201,
1800WKH2831,2007-11-01T00:00:00,,N0075201,
1800WKH2802,2007-11-01T00:00:00,,N0075201,
1800WKH2812,2010-04-29T00:00:00,,N0075201,
1800WKH2811,2010-04-29T00:00:00,,N0075201,
1800WKH2821,2010-04-29T00:00:00,,N0075201,
1800WKH2822,2010-04-29T00:00:00,,N0075201,
1800WKH2832,2007-11-01T00:00:00,,N0075201,
1800SG06591,2014-02-18T00:00:00,MANJAMTJ,E0029584,Ravenswood Ct
1800SJ11421,2014-10-09T00:00:00,MANJTADG,E0029496,Ravenwood Drive
1800WAH0161,2007-11-01T00:00:00,,E0028392,
1800WAH0172,2007-11-01T00:00:00,,E0028392,
1800WAH0171,2007-11-01T00:00:00,,E0028392,
1800WAH0162,2007-11-01T00:00:00,,E0028392,
1800WAH4251,2015-05-19T00:00:00,,E0028392,
1800WAH4261,2015-05-19T00:00:00,,E0028392,
1800EH44181,2007-11-01T00:00:00,MANDGTWG,E0028907,Read St
1800NF24541,2007-11-01T00:00:00,MANGJPTG,E0028695,Reading St
1800NF24531,2007-11-01T00:00:00,MANGJPTD,E0028695,Reading St
1800WA43091,2014-02-24T00:00:00,MANPJADP,E0029549,Reality House
1800WA43081,2014-02-24T00:00:00,MANPJADM,N0075133,Reality House
1800SG06161,2014-02-13T00:00:00,MANJAJWM,E0028595,Recreation Ground
1800WK03191,2014-02-18T00:00:00,MANTDWDM,E0028447,Rectory Ave
1800NC05791,2007-11-01T00:00:00,MANDMTAJ,E0029232,Rectory Cl
1800NC05781,2007-11-01T00:00:00,MANDMTAG,E0029232,Rectory Cl
1800WKH2332,2007-11-01T00:00:00,,E0029368,
1800WK22591,2014-02-12T00:00:00,MANPWMGA,E0029240,Rectory Ln
1800NC42301,2007-11-01T00:00:00,MANDTPMG,E0029221,Rectory Ln
1800NC41651,2010-04-23T00:00:00,MANDTMTJ,E0029221,Rectory Ln
1800WKH2331,2010-05-05T00:00:00,,E0029368,
1800NBH0391,2007-11-01T00:00:00,,E0028802,
1800NBH0392,2007-11-01T00:00:00,,E0028802,
1800NBH0961,2007-11-01T00:00:00,,E0029384,
1800NC23591,2010-04-23T00:00:00,MANDTDJG,E0028553,Red Bank Rd
1800NC00211,2007-11-01T00:00:00,MANDMDWP,E0028250,Red Bridge
1800NC00221,2010-04-20T00:00:00,MANDMDWT,E0028250,Red Bridge
1800NEH0242,2008-08-22T00:00:00,,E0028644,
1800WAH0411,2007-11-01T00:00:00,,E0029559,
1800NEH0241,2011-01-27T00:00:00,,E0028644,
1800WAH3001,2007-11-01T00:00:00,,E0029559,
1800SG19171,2014-02-24T00:00:00,MANJGAJG,E0028698,Red Lion
1800SG46821,2014-02-25T00:00:00,MANJMJDJ,E0028698,Red Lion
1800SJ11741,2014-09-19T00:00:00,MANJTAGT,E0028410,Red Lion
1800WK35611,2007-11-01T00:00:00,MANTAWAT,E0029525,Red Lion
1800WK35621,2014-12-11T00:00:00,MANTAWAW,E0029525,Red Lion
1800WA34021,2007-11-01T00:00:00,MANPGDPJ,E0052666,Red Lion
1800NF31451,2007-11-01T00:00:00,MANGMWJA,E0028886,Red Lion
1800NC34651,2007-11-01T00:00:00,MANDTGWJ,N0075001,Red Lion
1800NC34661,2010-04-23T00:00:00,MANDTGWM,N0075001,Red Lion
1800NC42181,2007-11-01T00:00:00,MANDTPGP,E0029221,Red Lion
1800NC42361,2010-04-23T00:00:00,MANDTPTD,E0029221,Red Lion
1800WK35601,2007-11-01T00:00:00,MANTAWAP,E0029525,Red Lion
1800SG09801,2014-02-21T00:00:00,MANJDGJP,E0028432,Red Lion
1800WK37941,2013-05-17T00:00:00,MANTDMAJ,E0028447,Red Lion
1800WA34031,2007-11-01T00:00:00,MANPGDPM,E0052666,Red Lion
1800SG09811,2014-02-21T00:00:00,MANJDGJT,E0028432,Red Lion
1800NE33221,2010-04-26T00:00:00,MANGDJTD,E0028861,Red Lane
1800NE33231,2010-04-26T00:00:00,MANGDJTG,E0028861,Red Ln
1800NE48521,2007-11-01T00:00:00,MANGDTPM,E0029239,Red Lumb
1800WK22512,2006-05-31T00:00:00,,E0029240,
1800WK11091,2014-02-12T00:00:00,MANTGTWJ,E0029240,Red Rock Cottage
1800WK22511,2014-02-12T00:00:00,MANPWMAJ,E0029240,Red Rock Cottage
1800ED16731,2007-11-01T00:00:00,MANAPMTG,E0029278,Red Rose Garage
1800ED09621,2007-11-01T00:00:00,MANTGPWA,E0028846,Red Rose Inn
1800ED00761,2007-11-01T00:00:00,MANAJPWD,E0028846,Red Rose Inn
1800ED00762,2006-05-24T00:00:00,,E0028846,
1800SJ03081,2014-09-26T00:00:00,MANJPDPA,E0028668,Redbourne Drive
1800SJ03061,2014-09-26T00:00:00,MANJPDMT,E0028668,Redbourne Drive
1800WK06891,2014-02-13T00:00:00,MANPTWGP,E0029015,Redbrook Rd
1800SJH0421,2007-11-01T00:00:00,,N0075113,
1800SJ47981,2015-02-13T00:00:00,MANJTPMA,N0075113,Redbrook Road
1800SJ48311,2015-02-13T00:00:00,MANJTWDT,N0075113,Redbrook Road
1800SJH0422,2015-10-07T00:00:00,,N0075113,
1800WA15661,2007-11-01T00:00:00,MANPATJA,E0028351,Redcar Road
1800WA15651,2007-11-01T00:00:00,MANPATGW,E0028351,Redcar Road
1800WAH4131,2015-05-14T00:00:00,,E0028351,
1800NC33762,2006-05-19T00:00:00,,E0029367,
1800NEH1051,2008-08-22T00:00:00,,E0029464,
1800NEH1052,2008-08-22T00:00:00,,E0029464,
1800SG10171,2014-02-17T00:00:00,MANJDGWD,E0029241,Reddish Baths
1800EB36981,2007-11-01T00:00:00,MANAJMPA,N0079512,Reddish Ln
1800SGR1171,2005-05-24T00:00:00,,E0029156,
1800REDISHN0,2005-02-02T00:00:00,,E0029156,
1800REDISHN1,2005-02-02T00:00:00,,E0029156,
1800SG10141,2014-02-17T00:00:00,MANJDGTP,E0029245,Reddish Road
1800SG10021,2014-02-17T00:00:00,MANJDGPD,E0029245,Reddish Rd
1800SG10071,2014-02-17T00:00:00,MANJDGPW,E0029245,Reddish Rd
1800SG10011,2014-02-17T00:00:00,MANJDGPA,E0029245,Reddish Rd
1800SG10061,2014-02-17T00:00:00,MANJDGPT,E0029245,Reddish Road
1800SGR1181,2005-05-24T00:00:00,,E0029245,
1800REDISHS0,2005-02-02T00:00:00,,E0029245,
1800SG10281,2014-02-17T00:00:00,MANJDJAT,E0029156,Reddish Vale
1800SG10251,2014-02-17T00:00:00,MANJDJAJ,E0029156,Reddish Vale
1800SG14661,2014-02-21T00:00:00,MANJDTDJ,E0029245,School
1800NE24231,2015-05-11T00:00:00,MANGAJTM,N0075167,Reddyshaw Brow
1800NE24241,2015-05-11T00:00:00,MANGAJTP,N0075167,Reddyshaw Brow
1800NEH1701,2007-11-01T00:00:00,,E0028671,
1800NEH1702,2007-11-01T00:00:00,,E0028671,
1800NC20751,2014-10-15T00:00:00,MANDPJMJ,E0029572,Reford St
1800NC20761,2007-11-01T00:00:00,MANDPJMP,E0029572,Redford St
1800EH41251,2007-11-01T00:00:00,MANDGPDM,E0028434,Redgate
1800EB34331,2010-04-15T00:00:00,MANAJDPG,E0029521,Redgate Ln
1800WK13331,2014-02-12T00:00:00,MANTWAGW,E0028641,Redgate Rd
