AtcoCode,CommonName,Landmark,ModificationDateTime,Notes,StopType
1800SG06961,Tideswell Rd,HOUSE 117,2014-02-12T00:00:00,INDICATOR AMENDED,BCT
1800NE25191,Tim Bobbin,LAYBY,2007-11-01T00:00:00,,BCT
1800NE25201,Tim Bobbin,CAR PARK,2007-11-01T00:00:00,,BCT
1800NE25181,Tim Bobbin,PUBLIC HOUSE,2007-11-01T00:00:00,,BCT
1800ZZMATIM0,Timperley (Manchester Metrolink),,2004-09-14T00:00:00,,TMU
1800SJR0341,Timperley (Metrolink),BALMORAL DRIVE,2005-05-24T00:00:00,,RSE
1800SJ11021,Timperley Church,CHURCH,2014-10-09T00:00:00,INDICATOR AMENDED,BCT
1800SJ10991,Timperley Church,CHURCH,2014-10-09T00:00:00,INDICATOR AMENDED,BCT
1800SJE1861,Timperley Metrolink Station Entrance,PARK ROAD,2004-09-14T00:00:00,,TMU
1800EH20721,Timperley Rd,HOUSE 30,2007-11-01T00:00:00,,BCT
1800SJ49211,Timperley Tram Stop,TRAM STOP,2007-11-01T00:00:00,,BCT
1800SJ49171,Timperley Tram Stop,NELSON HOUSE,2007-11-01T00:00:00,,BCT
1800SJ16991,Timperley Village,MAYFAIR COURT,2014-10-09T00:00:00,INDICATOR AMENDED,BCT
1800SJ49141,Timperley Village,PARK,2007-11-01T00:00:00,,BCT
1800SJ14821,Timperley Village,STONEMASONS,2014-10-09T00:00:00,INDICATOR AMENDED,BCT
1800SG10441,Tindall St,HOUSE 56,2014-02-21T00:00:00,INDICATOR AMENDED,BCT
1800NE26701,Tinsdale Walk,HOUSE 19,2007-11-01T00:00:00,,BCT
1800NE01801,Tintern Ave,HOUSE 99,2015-04-06T00:00:00,STOP LOCATION AMENDED,BCT
1800NE16451,Tintern Ave,FLATS 58-60,2007-11-01T00:00:00,,BCT
1800WA12281,Tintern Avenue,HOUSE 292,2007-11-01T00:00:00,,BCT
1800WA12291,Tintern Avenue,HOUSE 303,2007-11-01T00:00:00,,BCT
1800SJH1711,Tintern Drive,TINTERN DRIVE,2007-11-01T00:00:00,,BCT
1800SJH1712,Tintern Drive,TINTERN DRIVE,2007-11-01T00:00:00,,BCT
1800SJ41081,Tintern Drive,HOUSE 14,2015-01-16T00:00:00,INDICATOR AMENDED,BCT
1800SJ41151,Tintern Drive,HOUSE 34,2015-01-16T00:00:00,INDICATOR AMENDED,BCT
1800NE08501,Tintern Rd,HOUSE 7,2008-04-23T00:00:00,INDICATOR AMENDED,BCT
1800NE24751,Tintern Rd,HOUSE 2,2007-11-01T00:00:00,,BCT
1800SG12531,Tithe Barn Sch,SCHOOL,2014-02-18T00:00:00,INDICATOR AMENDED,BCT
1800SG40371,Tithe Barn Sch,SCHOOL,2014-02-18T00:00:00,INDICATOR AMENDED,BCT
1800SGT1291,Tiviot Dale,PRINCE'S ST,2004-09-14T00:00:00,,TXR
1800SG14421,Tiviot Dale,BENSONS BEDS,2007-11-01T00:00:00,,BCT
1800NE34911,Todd St,BRACKENHALL CRT,2007-11-01T00:00:00,,BCT
1800NE34901,Todd St,HOUSE 13,2007-11-01T00:00:00,,BCT
1800EB06691,Toft Rd,PARK,2015-11-24T00:00:00,STOP LOCATION AMENDED,BCT
1800SB30371,Tomlinson St,HOUSE 112,2007-11-01T00:00:00,,BCT
1800WAH2171,Tong Head Avenue,TONG HEAD AVE,2007-11-01T00:00:00,,BCT
1800WAH2172,Tong Head Avenue,TONG HEAD AVE,2007-11-01T00:00:00,,BCT
1800WA11731,Tonge Fold Post Office,TAKE AWAY SHOP,2007-11-01T00:00:00,,BCT
1800WA11721,Tonge Fold Post Office,CO-OP,2007-11-01T00:00:00,,BCT
1800WA04691,Tonge Head Avenue,SUB STATION,2014-10-14T00:00:00,INDICATOR AMENDED,BCT
1800SB12191,Tonman St,SPANISH BAR,2007-11-01T00:00:00,,BCT
1800NC00251,Top Bull,TOP BULL,2007-11-01T00:00:00,,BCT
1800NC23071,Top o'th'Carrs,,2014-10-15T00:00:00,STOP NAME AMENDED,BCT
1800NC23061,Top o'th'Carrs,HOUSE 417,2014-10-15T00:00:00,STOP NAME AMENDED,BCT
1800NE31941,Top of Heap,HOUSE 1,2010-04-26T00:00:00,INDICATOR AMENDED,BCT
1800NE31951,Top of Heap,HOUSE 111,2007-11-01T00:00:00,,BCT
1800WAH2781,Topp Way (northbound)(to define route),Topp Way (northbound)(to define route),2007-11-01T00:00:00,,BCT
1800WAH2791,Topp Way (southbound) (to define route),Topp Way (southbound) (to define route),2007-11-01T00:00:00,,BCT
1800NCH4061,Topping Fold Road,ROCHDALE OLD RD,2007-11-01T00:00:00,,BCT
1800NCH4062,Topping Fold Road,ROCHDALE OLD RD,2007-11-01T00:00:00,,BCT
1800SJ01111,Torbay Road,HOUSE 148,2014-05-20T00:00:00,INDICATOR AMENDED,BCT
1800NBH0072,Torcross Road,FINNINGLEY ROAD,2007-11-01T00:00:00,,BCT
1800NBH0071,Torcross Road (NW bnd),FINNINGLEY ROAD,2011-01-11T00:00:00,DIRECTION AMENDED,BCT
1800NBH1061,Torcross Road (SE bnd),Torcross Road (SE bnd),2011-01-11T00:00:00,,BCT
1800SGH2761,Torkington Lane,TORKINGTON LANE,2007-11-01T00:00:00,,BCT
1800SGH2762,Torkington Lane,TORKINGTON LANE,2007-11-01T00:00:00,,BCT
1800SG43801,Torkington Rd,HOUSE 3,2014-02-25T00:00:00,INDICATOR AMENDED,BCT
1800SG19201,Torkington Rd,HOUSE 135,2014-02-17T00:00:00,INDICATOR AMENDED,BCT
1800SG43791,Torkington Rd,HOUSE 8,2014-02-25T00:00:00,INDICATOR AMENDED,BCT
1800SG40091,Torkington Rd,PARK,2007-11-01T00:00:00,,BCT
1800SG40111,Torkington Rd,MCDONALD'S,2014-02-13T00:00:00,INDICATOR AMENDED,BCT
1800SG19211,Torkington Rd,HOUSE 64,2014-02-17T00:00:00,INDICATOR AMENDED,BCT
1800SGH0161,Torkington Road,HIGHFIELD ROAD,2007-11-01T00:00:00,,BCT
1800SGH0162,Torkington Road,HIGHFIELD ROAD,2007-11-01T00:00:00,,BCT
1800NE26471,Torre Cl,HOUSE 34,2007-11-01T00:00:00,,BCT
1800WA11611,Torridon Rd,HOUSE 962,2007-11-01T00:00:00,,BCT
1800WA11621,Torridon Rd,CHURCH,2007-11-01T00:00:00,,BCT
1800EDH2451,Torwood Drive,HONITON CLOSE,2007-11-01T00:00:00,,BCT
1800EDH2452,Torwood Drive,HONITON CLOSE,2007-11-01T00:00:00,,BCT
1800NC01151,Tottington H.S.,TURNING CIRCLE,2011-01-13T00:00:00,INDICATOR AMENDED,BCT
1800NC01141,Tottington H.S.,HIGH SCHOOL,2013-01-31T00:00:00,STOP RELOCATED,BCT
1800NC01131,Tottington H.S.,SCHOOL,2011-01-13T00:00:00,INDICATOR AMENDED,BCT
1800NC01161,Tottington H.S.,SCHOOL,2013-01-31T00:00:00,STOP RELOCATED,BCT
1800NC34511,Tottington Library,BUILDERS,2007-11-01T00:00:00,,BCT
1800NC34521,Tottington P.O.,RESTAURANT,2007-11-01T00:00:00,,BCT
1800NC22991,Tottington Rd,WORKS UNIT,2007-11-01T00:00:00,,BCT
1800WAH2921,Tottington Rd (NWbnd),WATLING ST,2007-11-01T00:00:00,,BCT
1800WAH2911,Tottington Rd (SEbnd),RAMSBOTTOM RD,2007-11-01T00:00:00,,BCT
1800WAH2902,Tottington Road,TOTTINGTON ROAD,2007-11-01T00:00:00,,BCT
1800WA11461,Tottington Road,,2007-11-01T00:00:00,,BCT
1800WA13982,Tottington Road,OP TOTT'TON RD,2006-05-31T00:00:00,,BCT
1800WA13851,Tottington Road,HOUSE 9,2007-11-01T00:00:00,,BCT
1800WAH2901,Tottington Road,TOTTINGTON ROAD,2007-11-01T00:00:00,,BCT
1800WA13981,Tottington Road,HOUSE 16,2007-11-01T00:00:00,,BCT
1800NC34531,Tottington Terminus,TURNING AREA,2007-11-01T00:00:00,,BCT
1800NEH1361,Touchet Hall Rd,TOUCHET HALL RD,2007-11-01T00:00:00,,BCT
1800NC22681,Tower View,OPP HOUSE 147,2010-08-12T00:00:00,STOP REMOVED,BCT
1800NC22691,Tower View,NR HOUSE 155,2010-08-12T00:00:00,STOP REMOVED,BCT
1800NC20211,Town Hall,SURGERY,2007-11-01T00:00:00,,BCT
1800WK02161,Town Hall,CARPET SHOP,2011-08-05T00:00:00,STOP REMOVED,BCT
1800SB05751,Town Hall,TOWN HALL,2016-09-30T00:00:00,STOP LOCATION AMENDED,BCT
1800SB05761,Town Hall,TOWN HALL,2007-11-01T00:00:00,,BCT
1800NC20221,Town Hall,TOWN HALL,2007-11-01T00:00:00,,BCT
1800SB05771,Town Hall (Stop SA),OS TRAVEL SHOP,2011-05-05T00:00:00,STOP REMOVED,BCT
1800SB12541,Town Hall (Stop SD),OPP. TOWN HALL,2011-05-05T00:00:00,STOP REMOVED,BCT
1800EH43621,Town Ln,HOUSE 30/32,2008-09-09T00:00:00,STOP MOVED,BCT
1800ED06791,Town Square,KIOSK,2007-11-01T00:00:00,,BCT
1800ED15551,Town Square,NATIONWIDE BSOC,2008-03-27T00:00:00,INDICATOR AMENDED,BCT
1800ED01051,Town Square,BUS STATION,2008-03-27T00:00:00,INDICATOR AMENDED,BCT
1800ED01031,Town Square,BUS STATION,2008-03-27T00:00:00,INDICATOR AMENDED,BCT
1800ED01021,Town Square,BUS STATION,2008-03-27T00:00:00,INDICATOR AMENDED,BCT
1800ED01041,Town Square    (CD),BUS STATION,2007-11-01T00:00:00,,BCT
1800ED00991,Town Square    (CE),BUS STATION,2007-11-01T00:00:00,,BCT
1800SG35951,Towncliffe Ln,,2014-02-05T00:00:00,INDICATOR AMENDED,BCT
1800NE03491,Townley St,DOG GROOMERS,2010-03-10T00:00:00,INDICATOR AMENDED,BCT
1800NE08451,Townley St,OFFICES,2015-04-26T00:00:00,STOP LOCATION AMENDED,BCT
1800NE08461,Townley St,HOUSE 94,2007-11-01T00:00:00,,BCT
1800NE03471,Townley St,DOMINO'S PIZZA,2015-04-09T00:00:00,STOP NAME AMENDED,BCT
1800NE03481,Townley St,BABY WORLD,2015-04-09T00:00:00,STOP NAME AMENDED,BCT
1800SJ16691,Towns Gate,LAY-BY,2014-09-19T00:00:00,INDICATOR AMENDED,BCT
1800SJ02731,Towns Gate,TURNING CIRCLE,2014-09-19T00:00:00,INDICATOR AMENDED,BCT
1800SJ02732,Towns Gate,OPP KENILWTH AV,2005-05-24T00:00:00,,BCT
1800SG35941,Townscliffe Ln,HOUSE 45,2014-02-05T00:00:00,INDICATOR AMENDED,BCT
1800WA09261,Townsfield Road,CARE HOME,2007-11-01T00:00:00,,BCT
1800WA00301,Toye Farm,FARM,2014-10-14T00:00:00,INDICATOR AMENDED,BCT
1800WKH2932,Tracks Lane,GREENSLATE ROAD,2007-11-01T00:00:00,,BCT
1800WKH0281,Tracks Lane,TRACKS LANE,2010-06-02T00:00:00,REMOVED,BCT
1800WKH0282,Tracks Lane,TRACKS LANE,2010-06-02T00:00:00,REMOVED,BCT
1800WKH4371,Tracks Lane (Ebnd),Tracks Lane (Ebnd),2010-05-22T00:00:00,DIRECTION AMENDED,BCT
1800WKH2931,Tracks Lane (NWbnd),GREENSLATE ROAD,2010-05-22T00:00:00,DIRECTION AMENDED,BCT
1800NC05681,Trade Park,BUSINESS PARK,2007-11-01T00:00:00,,BCT
1800NC05691,Trade Park,WAREHOUSE,2007-11-01T00:00:00,,BCT
1800SJ01621,Trading Estate,SUB STATION,2014-05-20T00:00:00,INDICATOR AMENDED,BCT
1800SJ15921,Trading Estate,SUB STATION,2014-05-20T00:00:00,INDICATOR AMENDED,BCT
1800SJ01622,Trading Estate,HARP ROAD,2005-05-24T00:00:00,,BCT
1800EH47531,Trafalgar Ave,HOUSE 28,2007-11-01T00:00:00,,BCT
1800EH47541,Trafalgar Ave,,2010-04-20T00:00:00,INDICATOR AMENDED,BCT
1800EH05291,Trafalgar Square,CHILDREN'S CTR,2010-10-19T00:00:00,INDICATOR AMENDED,BCT
1800EH05281,Trafalgar Square,,2010-10-19T00:00:00,INDICATOR AMENDED,BCT
1800NE17391,Trafalgar St,HOUSE 102,2011-04-12T00:00:00,NAME AMENDED,BCT
1800NE17401,Trafalgar St,HOUSE 105,2016-08-14T00:00:00,STOP LOCATION AMENDED,BCT
1800SJ00291,Trafford Bar,BCA AUCTIONS,2007-11-01T00:00:00,,BCT
1800SJ32051,Trafford Bar,BINGO,2007-11-01T00:00:00,,BCT
1800SJ30241,Trafford Bar,TRAM STOP,2014-02-25T00:00:00,INDICATOR AMENDED,BCT
1800SJ00211,Trafford Bar,,2014-02-25T00:00:00,INDICATOR AMENDED,BCT
1800SJ30211,Trafford Bar,TRAM STOP,2007-11-01T00:00:00,,BCT
1800SJ00311,Trafford Bar,,2014-02-25T00:00:00,INDICATOR AMENDED,BCT
1800SJ00281,Trafford Bar,MARTIAL ARTS,2007-11-01T00:00:00,,BCT
1800SJ00301,Trafford Bar,,2014-02-25T00:00:00,INDICATOR AMENDED,BCT
1800SJ32061,Trafford Bar,TRAM STOP,2014-02-25T00:00:00,INDICATOR AMENDED,BCT
1800SJ00221,Trafford Bar,,2014-02-25T00:00:00,INDICATOR AMENDED,BCT
1800ZZMATRA0,Trafford Bar (Manchester Metrolink),,2004-09-14T00:00:00,,TMU
1800SJR0511,Trafford Bar (Metrolink),SEYMOUR GROVE,2005-05-24T00:00:00,,RSE
1800SJE2001,Trafford Bar Metrolink Station Entrance,TALBOT ROAD,2004-09-14T00:00:00,,TMU
1800SJH0101,Trafford Boulevard (Sbd - to def route),Trafford Boulevard (Sbd - to def route),2007-11-01T00:00:00,,BCT
1800TCBS002,Trafford Centre Bus Station,OLD BARTON LANE,2005-05-24T00:00:00,,BCS
1800SJQ0401,Trafford Centre Bus Station,INTERNAL ROADS,2007-12-20T00:00:00,,BCQ
1800SJQ0411,Trafford Centre Bus Station,INTERNAL ROADS,2007-12-20T00:00:00,,BCQ
1800SJ32141,Trafford College,COLLEGE,2016-02-18T00:00:00,STOP NAME AMENDED,BCT
1800SJ48511,Trafford College,CHURCH,2014-10-09T00:00:00,INDICATOR AMENDED,BCT
1800SJ14851,Trafford College,COLLEGE,2014-10-09T00:00:00,INDICATOR AMENDED,BCT
1800SJ32131,Trafford College,COLLEGE,2016-02-18T00:00:00,STOP NAME AMENDED,BCT
1800SJ00621,Trafford Depot,TRAFFORD MBC DP,2014-02-25T00:00:00,INDICATOR AMENDED,BCT
1800WF40551,Trafford Dr,HOUSE 104,2014-02-18T00:00:00,indicator amended,BCT
1800SJ02881,Trafford Gen Hosp,NR POST OFFICE,2007-11-01T00:00:00,,BCT
1800SJ02871,Trafford Gen Hosp,T/GEN. HOSPITAL,2007-11-01T00:00:00,,BCT
1800SJR0431,Trafford Park,STATION ROAD,2005-05-24T00:00:00,,RSE
1800TRFDPK0,Trafford Park Rail Station,,2005-02-02T00:00:00,,RSE
1800TRFDPK1,Trafford Park Rail Station,,2005-02-02T00:00:00,,RSE
1800SJH0431,Trafford Park Road,WHITE CITY CIRC,2007-11-01T00:00:00,,BCT
1800SJH0432,Trafford Park Road,WHITE CITY CIRC,2007-11-01T00:00:00,,BCT
1800SJ30231,Trafford Plaza,TRAFFORD PLAZA,2014-10-13T00:00:00,INDICATOR AMENDED,BCT
1800NF02701,Trafford Rd,OASIS ACADEMY,2007-11-01T00:00:00,,BCT
1800NF27821,Trafford Rd,CAR GARAGE,2007-11-01T00:00:00,,BCT
1800NF31801,Trafford Rd,PRIMARY SCHOOL,2007-11-01T00:00:00,,BCT
1800NF27811,Trafford Rd,PROPERTY 196,2007-11-01T00:00:00,,BCT
1800NF02711,Trafford Rd,BROADWAY INN,2007-11-01T00:00:00,,BCT
1800NF01221,Trafford Rd,OFFICES,2015-08-26T00:00:00,STOP NAME AMENDED,BCT
1800SJ03151,Trafford Retail Park,MCDONALDS,2014-09-26T00:00:00,INDICATOR AMENDED,BCT
1800SJH2201,Trafford Retail Park (to define route),BARTON ROAD,2007-11-01T00:00:00,,BCT
1800SJ01771,Trafford Road,WAREHOUSE,2014-05-20T00:00:00,INDICATOR AMENDED,BCT
1800SJ15771,Trafford Road,BT,2014-05-20T00:00:00,INDICATOR AMENDED,BCT
1800SGT1331,Train Station,TRAIN STATION,2004-09-14T00:00:00,,TXR
1800SJ03551,Training Centre,,2014-09-30T00:00:00,INDICATOR AMENDED,BCT
1800SJ03541,Training Centre,,2014-09-30T00:00:00,INDICATOR AMENDED,BCT
1800SJ47061,Tram Stop,REST PARK,2007-11-01T00:00:00,,BCT
1800SJ47011,Tram Stop,FLATS,2007-11-01T00:00:00,,BCT
1800SG38051,Travellers Call,HOUSE 412,2007-11-01T00:00:00,,BCT
1800SG38141,Travellers Call,PUBLIC HOUSE,2014-02-17T00:00:00,INDICATOR AMENDED,BCT
1800SG38142,Travellers Call,STOCKPORT RD,2006-01-20T00:00:00,,BCT
1800SG38061,Travellers Call,HOUSE 414,2014-02-17T00:00:00,INDICATOR AMENDED,BCT
1800WK38231,Travellers Rest,TRAVELLERS REST,2007-11-01T00:00:00,,BCT
1800WK38241,Travellers Rest,FIELD,2007-11-01T00:00:00,,BCT
1800EB01161,Travis St,RAILWAY BRIDGE,2010-10-15T00:00:00,NAME AMENDED,BCT
1800ED16251,Travis St,PROPERTY 26,2007-11-01T00:00:00,,BCT
1800EB01181,Travis St,HOTEL,2010-10-15T00:00:00,NAME AMENDED,BCT
1800ED16241,Travis St,PRINT SHOP,2007-11-01T00:00:00,,BCT
1800EB01171,Travis St,HOTEL,2010-10-15T00:00:00,NAME AMENDED,BCT
1800EBH1252,Travis Street,SHEFFIELD ST,2005-05-24T00:00:00,,BCT
1800EBH1251,Travis Street,SHEFFIELD ST,2007-11-01T00:00:00,,BCT
1800EH21531,Tree House Ave,HOUSE 560,2010-04-19T00:00:00,INDICATOR AMENDED,BCT
1800EH21541,Tree House Ave,THE OLD CHAPEL,2010-11-15T00:00:00,INDICATOR AMENDED,BCT
1800ED16371,Trent Rd,HOUSE 59,2010-04-16T00:00:00,INDICATOR AMENDED,BCT
1800ED16381,Trent Rd,HOUSE 52,2007-11-01T00:00:00,,BCT
1800EDH0561,Trent Rd (SEbnd),VALLEY RISE,2010-05-14T00:00:00,DIRECTION AMENDED,BCT
1800EDH0562,Trent Road,VALLEY RISE,2007-11-01T00:00:00,,BCT
1800WKH1961,Trent Road,TRENT ROAD,2007-11-01T00:00:00,,BCT
1800WKH1962,Trent Road,TRENT ROAD,2007-11-01T00:00:00,,BCT
1800EDH2091,Trent Road (NW Bnd),DUCHESS STREET,2010-05-14T00:00:00,DIRECTION AMENDED,BCT
1800SJ32271,Tresco Avenue,HOUSE 596,2014-10-13T00:00:00,INDICATOR AMENDED,BCT
1800SJ32281,Tresco Avenue,HOUSE 571,2014-10-13T00:00:00,INDICATOR AMENDED,BCT
1800NF28951,Trevor Rd,HOUSE 168,2007-11-01T00:00:00,,BCT
1800NF28961,Trevor Rd,HOUSE 122,2007-11-01T00:00:00,,BCT
1800SJ02311,Trevor Road,NURSING HOME,2014-05-20T00:00:00,INDICATOR AMENDED,BCT
1800SJ02321,Trevor Road,GOLF COURSE,2014-05-20T00:00:00,INDICATOR AMENDED,BCT
1800EH13121,Trinity Church,CHURCH,2008-04-11T00:00:00,INDICATOR ADDED,BCT
1800NF03661,Trinity Church,TRINITY CHURCH,2011-03-03T00:00:00,name/indicator amended,BCT
1800NF03561,Trinity Church,TRINITY CHURCH,2011-03-03T00:00:00,name/indicator amended,BCT
1800SG09941,Trinity Gardens,CHURCH,2014-02-18T00:00:00,INDICATOR AMENDED,BCT
1800NC21481,Trinity Green,HOUSE 43,2009-05-14T00:00:00,INDICATOR AMENDED,BCT
1800NC21491,Trinity Green,LONDIS,2011-01-17T00:00:00,INDICATOR AMENDED,BCT
1800SB09521,Trinity H.S.,SCHOOL,2007-11-01T00:00:00,,BCT
1800SB09511,Trinity H.S.,SCHOOL,2007-11-01T00:00:00,,BCT
1800ED15611,Trinity House,ASTON COURT,2010-04-15T00:00:00,INDICATOR AMENDED,BCT
1800ED19361,Trinity House,TRINITY HOUSE,2010-04-16T00:00:00,INDICATOR AMENDED,BCT
1800SJ47261,Trinity Road,,2015-01-30T00:00:00,INDICATOR AMENDED,BCT
1800NC20241,Trinity St,CAR PARK,2007-11-01T00:00:00,,BCT
1800NC20231,Trinity St,COLLEGE,2007-11-01T00:00:00,,BCT
1800WAH3731,Trinity Street (to define route),Trinity Street (to define route),2007-11-01T00:00:00,,BCT
1800NF04821,Trinity Way,PROPERTY 154,2010-03-30T00:00:00,NAME AMENDED,BCT
1800NB00771,Trinity Way,EGMONT BUILDING,2010-04-20T00:00:00,INDICATOR AMENDED,BCT
1800NB00761,Trinity Way,HOTEL,2010-04-20T00:00:00,INDICATOR AMENDED,BCT
1800NFH0631,Trinity Way (to define route),ROAD TO STORE,2008-04-23T00:00:00,INDICATOR AMENDED,BCT
1800NFH0662,Trinity Way (to define route),SPRINGFIELD LN,2007-11-01T00:00:00,,BCT
1800NFH0632,Trinity Way (to define route),ROAD TO STORE,2008-04-23T00:00:00,INDICATOR AMENDED,BCT
1800NFH0661,Trinity Way (to define route),SPRINGFIELD LN,2007-11-01T00:00:00,,BCT
1800NF09531,Trippier Rd,CEMETERY,2009-01-22T00:00:00,STOP MOVED,BCT
1800NFH0102,Trippier Road,Trippier Road,2007-11-01T00:00:00,,BCT
1800NFH0101,Trippier Road,Trippier Road,2007-11-01T00:00:00,,BCT
1800EH43671,Trowbridge Rd,HOUSE 17,2010-11-16T00:00:00,INDICATOR AMENDED,BCT
1800EH43691,Trowbridge Rd,CARE HOME,2010-04-20T00:00:00,INDICATOR AMENDED,BCT
1800SGH0982,Truro Ave (to define route),BRINNINGTON RD,2007-11-01T00:00:00,,BCT
1800SGH0981,Truro Ave (to define route),BRINNINGTON RD,2007-11-01T00:00:00,,BCT
1800EH43641,Truro Walk,HOUSE 48,2007-11-01T00:00:00,,BCT
1800WK10581,Tuckers Hill Farm,TUCKERS FARM,2014-02-12T00:00:00,indicator amended,BCT
1800WK10571,Tuckers Hill Farm,TUCKERS HILL FM,2014-02-12T00:00:00,indicator amended,BCT
1800WA17091,Tudor Avenue,HOUSE 265,2007-11-01T00:00:00,,BCT
1800EHH0811,Tudor Avenue (N Bnd),TUDOR AVENUE,2010-10-29T00:00:00,DIRECTION AMENDED,BCT
1800SB45511,Tuffley Rd,PLAY CENTRE,2011-03-23T00:00:00,NAME AMENDED,BCT
1800WAH0032,Tulip Avenue,LAVENDER ROAD,2007-11-01T00:00:00,,BCT
1800WAH0031,Tulip Avenue (SWbnd),LAVENDER ROAD,2010-05-13T00:00:00,DIRECTION AMENDED,BCT
1800SJH0451,Tulip Rd (Sbd),YORKSHIRE ROAD,2009-01-13T00:00:00,INDICATOR AMENDED,BCT
1800SJH0452,Tulip Road,YORKSHIRE ROAD,2015-10-07T00:00:00,INDICATOR AMENDED,BCT
1800SJH1122,Tulip Road,LANCASHIRE ROAD,2007-11-01T00:00:00,,BCT
1800SJH1121,Tulip Road (Nbnd),LANCASHIRE ROAD,2010-05-14T00:00:00,DIRECTION AMENDED,BCT
1800NF43821,Tully St South,CAR PARTS SHOP,2007-11-01T00:00:00,,BCT
1800NE24471,Turf House Cl,HOUSE 81,2015-04-02T00:00:00,STOP LOCATION AMENDED,BCT
1800EDH2421,Turf Lane,DANIEL STREET,2007-11-01T00:00:00,,BCT
1800EDH2422,Turf Lane,DANIEL STREET,2007-11-01T00:00:00,,BCT
1800EDH2571,Turf Lane (Ebd),COALSHAW GRN RD,2007-11-01T00:00:00,,BCT
1800SGH3321,Turf Lea Road,RIDGE END FOLD,2009-05-20T00:00:00,MAIN ROAD AMENDED,BCT
1800SGH3322,Turf Lea Road,RIDGE END FOLD,2009-05-20T00:00:00,MAIN ROAD AMENDED,BCT
1800ED16751,Turf Ln,O/S HOUSE 71,2011-06-21T00:00:00,STOP REMOVED,BCT
1800ED14301,Turf Ln,HOUSE 313,2007-11-01T00:00:00,,BCT
1800ED14311,Turf Ln,HOUSE 544,2007-11-01T00:00:00,,BCT
1800ED02101,Turf Ln,SANDWICH BAR,2007-11-01T00:00:00,,BCT
1800ED22521,Turf Ln,HOUSE 233,2007-11-01T00:00:00,,BCT
1800EDH0241,Turf Pit La (Wbnd),RIPPONDEN RD,2007-11-01T00:00:00,,BCT
1800ED30521,Turf Pit Ln,GYM,2010-04-16T00:00:00,INDICATOR AMENDED,BCT
1800ED30531,Turf Pit Ln,PREMIER,2010-04-16T00:00:00,INDICATOR AMENDED,BCT
1800NC35411,Turf St,HOUSE 149,2007-11-01T00:00:00,,BCT
1800NC35421,Turf St,WAREHOUSE,2010-04-23T00:00:00,INDICATOR AMENDED,BCT
1800ED17001,Turks Head,THE TURKS HEAD,2010-04-16T00:00:00,INDICATOR AMENDED,BCT
1800NC23241,Turks Rd,HOUSE 285,2014-10-13T00:00:00,STOP LOCATION AMENDED,BCT
1800NC23421,Turks Rd,HOUSE 143,2011-01-19T00:00:00,indicator amended,BCT
1800NC23431,Turks Rd,HOUSE 145,2013-10-28T00:00:00,INDICATOR AMENDED,BCT
1800NC23231,Turks Rd,HOUSE 266,2007-11-01T00:00:00,,BCT
1800EH21661,Turn St,HOPE CHAPEL,2007-11-01T00:00:00,,BCT
1800SG08401,Turncroft Ln,PROPERTY 179,2014-02-17T00:00:00,INDICATOR AMENDED,BCT
1800WK01631,Turner Ave,,2013-05-28T00:00:00,INDICATOR AMENDED,BCT
1800WK01621,Turner Ave,HOUSE 425,2013-05-28T00:00:00,INDICATOR AMENDED,BCT
1800EB10471,Turner St,TAKE AWAY,2011-09-21T00:00:00,NAME AMENDED,BCT
1800WA35931,Turner St,HOUSE 239,2014-02-28T00:00:00,indicator amended,BCT
1800NF41251,Turner St,HOUSE 1,2007-11-01T00:00:00,,BCT
1800WA19311,Turner St.,CAFE,2014-05-15T00:00:00,indicator amended,BCT
1800WA19301,Turner St.,,2014-05-15T00:00:00,indicator amended,BCT
1800EDH1511,Turner Street,TURNER STREET,2007-11-01T00:00:00,,BCT
1800EDH1512,Turner Street,TURNER STREET,2007-11-01T00:00:00,,BCT
1800NE46051,Turners Pl,HOUSE 434,2007-11-01T00:00:00,,BCT
1800NE46061,Turners Pl,HOUSE 443,2007-11-01T00:00:00,,BCT
1800WA09941,Turning Area,SMITHILLS HS,2007-11-01T00:00:00,,BCT
1800WA09951,Turning Area,HIGH SCHOL,2007-11-01T00:00:00,,BCT
1800ED15761,Turning Area,RC COLLEGE,2015-11-17T00:00:00,LOCATION AMENDED,BCT
1800ED15571,Turning Area,RC COLLEGE,2015-11-20T00:00:00,STOP LOCATION AMENDMENT,BCT
1800ED15631,Turning Area,RC COLLEGE,2015-11-20T00:00:00,STOP LOCATION AMENDMENT,BCT
1800ED15521,Turning Area,OASIS ACADEMY,2012-06-18T00:00:00,,BCT
1800ED15561,Turning Area,RC COLLEGE,2015-11-20T00:00:00,STOP LOCATION AMENDMENT,BCT
1800ED15501,Turning Area,OASIS ACADEMY,2012-06-18T00:00:00,,BCT
1800WA09921,Turning Area,BUS TURNROUND,2007-11-01T00:00:00,,BCT
1800WA09931,Turning Area,SMITHILLS HS,2007-11-01T00:00:00,,BCT
1800ED15461,Turning Area,OASIS ACADEMY,2012-06-18T00:00:00,,BCT
1800SG05891,Turning Circle,,2014-02-05T00:00:00,INDICATOR AMENDED,BCT
1800WA13702,Turning Circle,TERMINUS,2006-01-20T00:00:00,,BCT
1800WA16291,Turning Circle,,2007-11-01T00:00:00,,BCT
1800SJH0891,Turning Circle,TURNING CIRCLE,2007-11-01T00:00:00,,BCT
