LOCSF,MODIFIER,PROVINCE,SLOPE,SOIL_CODE,SOIL_ID,STONE
H,~~~~~,SK,A,AMA,SKAMA~~~~~A,S
H,~~~~~,SK,B,AMC,SKAMC~~~~~A,S
H,~~~~~,SK,C,AMA,SKAMA~~~~~A,S
U,~~~~~,SK,A,GXX,SKGXX~~~~~N,U
D,~~~~~,SK,B,AMA,SKAMA~~~~~A,S
D,~~~~~,SK,B,SGA,SKSGA~~~~~A,S
D,~~~~~,SK,B,WKA,SKWKA~~~~~A,S
D,~~~~~,SK,B,WRA,SKWRA~~~~~A,S
D,~~~~~,SK,D,HWW,SKHWW~~~~~N,S
D,~~~~~,SK,D,HWA,SKHWA~~~~~N,S
D,~~~~~,SK,B,SGA,SKSGA~~~~~A,S
D,~~~~~,SK,B,SGC,SKSGC~~~~~A,S
H,~~~~~,SK,D,SGA,SKSGA~~~~~A,S
H,~~~~~,SK,D,HWW,SKHWW~~~~~N,S
U,~~~~~,SK,A,AMA,SKAMA~~~~~A,S
U,~~~~~,SK,A,WKA,SKWKA~~~~~A,S
U,~~~~~,SK,A,IWE,SKIWE~~~~~A,S
D,~~~~~,SK,D,EEO,SKEEO~~~~~A,S
D,~~~~~,SK,D,ZBR,SKZBR~~~~~N,U
D,~~~~~,SK,D,HWW,SKHWW~~~~~N,S
D,~~~~~,SK,D,HWA,SKHWA~~~~~N,S
D,~~~~~,SK,B,EAS,SKEAS~~~~~N,U
U,~~~~~,SK,A,AVA,SKAVA~~~~~A,U
D,~~~~~,SK,B,ADA,SKADA~~~~~A,S
U,~~~~~,SK,A,AVG,SKAVG~~~~~N,U
U,HS~~~,SK,A,AVA,SKAVAHS~~~A,U
U,~~~~~,SK,A,AVS,SKAVS~~~~~A,U
D,~~~~~,SK,B,EAA,SKEAA~~~~~N,U
D,~~~~~,SK,B,EAX,SKEAX~~~~~N,U
D,~~~~~,SK,B,ADA,SKADA~~~~~A,S
D,~~~~~,SK,B,FAA,SKFAA~~~~~A,S
D,~~~~~,SK,D,FAA,SKFAA~~~~~A,S
D,~~~~~,SK,D,ADA,SKADA~~~~~A,S
D,~~~~~,SK,D,EEC,SKEEC~~~~~A,S
D,~~~~~,SK,B,KHC,SKKHC~~~~~A,S
D,~~~~~,SK,B,ADA,SKADA~~~~~A,S
D,~~~~~,SK,B,AMA,SKAMA~~~~~A,S
D,~~~~~,SK,C,ADA,SKADA~~~~~A,S
D,~~~~~,SK,B,SGA,SKSGA~~~~~A,S
U,~~~~~,SK,A,ADA,SKADA~~~~~A,S
D,~~~~~,SK,B,ADC,SKADC~~~~~A,S
D,~~~~~,SK,C,ADC,SKADC~~~~~A,S
D,~~~~~,SK,B,ADA,SKADA~~~~~A,S
D,~~~~~,SK,B,KHC,SKKHC~~~~~A,S
D,~~~~~,SK,B,KHE,SKKHE~~~~~A,S
D,~~~~~,SK,B,ADI,SKADI~~~~~A,S
D,~~~~~,SK,B,KHA,SKKHA~~~~~A,S
D,~~~~~,SK,D,ADA,SKADA~~~~~A,S
D,~~~~~,SK,D,HWW,SKHWW~~~~~N,S
D,~~~~~,SK,A,AVG,SKAVG~~~~~N,U
D,~~~~~,SK,D,ADA,SKADA~~~~~A,S
D,~~~~~,SK,D,HWW,SKHWW~~~~~N,S
D,~~~~~,SK,B,ADA,SKADA~~~~~A,S
D,~~~~~,SK,B,AMA,SKAMA~~~~~A,S
D,~~~~~,SK,D,HWA,SKHWA~~~~~N,S
D,~~~~~,SK,D,EEC,SKEEC~~~~~A,S
D,~~~~~,SK,D,ADC,SKADC~~~~~A,S
D,~~~~~,SK,B,SGA,SKSGA~~~~~A,S
D,~~~~~,SK,D,JCA,SKJCA~~~~~A,S
D,~~~~~,SK,B,AMA,SKAMA~~~~~A,S
D,~~~~~,SK,D,JCC,SKJCC~~~~~A,S
D,~~~~~,SK,B,LHA,SKLHA~~~~~A,U
D,~~~~~,SK,D,AMA,SKAMA~~~~~A,S
D,~~~~~,SK,A,AVA,SKAVA~~~~~A,U
D,~~~~~,SK,B,ADA,SKADA~~~~~A,S
D,~~~~~,SK,B,KHC,SKKHC~~~~~A,S
D,~~~~~,SK,D,ADA,SKADA~~~~~A,S
D,~~~~~,SK,A,AVG,SKAVG~~~~~N,U
D,~~~~~,SK,D,HWW,SKHWW~~~~~N,S
U,~~~~~,SK,A,AVS,SKAVS~~~~~A,U
D,~~~~~,SK,B,HWW,SKHWW~~~~~N,S
D,~~~~~,SK,B,KHE,SKKHE~~~~~A,S
D,~~~~~,SK,B,BFA,SKBFA~~~~~A,S
D,~~~~~,SK,D,EEA,SKEEA~~~~~A,S
D,~~~~~,SK,B,MOC,SKMOC~~~~~A,S
D,~~~~~,SK,D,EEA,SKEEA~~~~~A,S
D,~~~~~,SK,D,FAA,SKFAA~~~~~A,S
D,~~~~~,SK,B,EEA,SKEEA~~~~~A,S
D,~~~~~,SK,D,EED,SKEED~~~~~A,S
U,~~~~~,SK,A,AVS,SKAVS~~~~~A,U
D,~~~~~,SK,B,FAA,SKFAA~~~~~A,S
D,~~~~~,SK,B,HCA,SKHCA~~~~~A,U
D,~~~~~,SK,D,HCA,SKHCA~~~~~A,U
D,~~~~~,SK,D,HWW,SKHWW~~~~~N,S
D,~~~~~,SK,D,WMA,SKWMA~~~~~A,S
D,~~~~~,SK,B,FAA,SKFAA~~~~~A,S
D,~~~~~,SK,D,FAA,SKFAA~~~~~A,S
D,~~~~~,SK,D,FAC,SKFAC~~~~~A,S
D,~~~~~,SK,B,FAC,SKFAC~~~~~A,S
D,~~~~~,SK,C,HWW,SKHWW~~~~~N,S
D,~~~~~,SK,D,JCA,SKJCA~~~~~A,S
D,~~~~~,SK,B,JCA,SKJCA~~~~~A,S
D,~~~~~,SK,D,JCC,SKJCC~~~~~A,S
D,~~~~~,SK,B,LHA,SKLHA~~~~~A,U
D,~~~~~,SK,D,LHA,SKLHA~~~~~A,U
D,~~~~~,SK,B,CYA,SKCYA~~~~~A,S
D,~~~~~,SK,A,AVA,SKAVA~~~~~A,U
D,~~~~~,SK,B,JCC,SKJCC~~~~~A,S
D,~~~~~,SK,B,LBA,SKLBA~~~~~A,S
D,~~~~~,SK,A,FAA,SKFAA~~~~~A,S
D,~~~~~,SK,B,FAA,SKFAA~~~~~A,S
D,~~~~~,SK,B,FAC,SKFAC~~~~~A,S
D,~~~~~,SK,A,FAE,SKFAE~~~~~A,S
D,~~~~~,SK,A,AVS,SKAVS~~~~~A,U
D,~~~~~,SK,D,BFA,SKBFA~~~~~A,S
D,~~~~~,SK,D,EEA,SKEEA~~~~~A,S
D,~~~~~,SK,B,HRA,SKHRA~~~~~A,S
D,~~~~~,SK,B,HCA,SKHCA~~~~~A,U
D,~~~~~,SK,B,EEA,SKEEA~~~~~A,S
D,~~~~~,SK,D,HWW,SKHWW~~~~~N,S
U,~~~~~,SK,A,AVA,SKAVA~~~~~A,U
U,~~~~~,SK,A,AVS,SKAVS~~~~~A,U
U,~~~~~,SK,A,AVG,SKAVG~~~~~N,U
D,~~~~~,SK,B,BFA,SKBFA~~~~~A,S
D,~~~~~,SK,D,HFC,SKHFC~~~~~A,U
D,~~~~~,SK,B,MOC,SKMOC~~~~~A,S
D,~~~~~,SK,B,JCA,SKJCA~~~~~A,S
U,~~~~~,SK,A,LHA,SKLHA~~~~~A,U
U,~~~~~,SK,A,JCA,SKJCA~~~~~A,S
D,~~~~~,SK,B,LHA,SKLHA~~~~~A,U
U,~~~~~,SK,A,AVS,SKAVS~~~~~A,U
D,~~~~~,SK,B,CYA,SKCYA~~~~~A,S
U,~~~~~,SK,A,LBA,SKLBA~~~~~A,S
D,~~~~~,SK,B,JCD,SKJCD~~~~~A,S
U,~~~~~,SK,A,BZA,SKBZA~~~~~A,S
D,~~~~~,SK,B,BZA,SKBZA~~~~~A,S
D,~~~~~,SK,B,JCA,SKJCA~~~~~A,S
D,~~~~~,SK,D,JCA,SKJCA~~~~~A,S
D,~~~~~,SK,B,CYA,SKCYA~~~~~A,S
D,~~~~~,SK,B,LHA,SKLHA~~~~~A,U
D,~~~~~,SK,D,CYA,SKCYA~~~~~A,S
U,~~~~~,SK,A,JCA,SKJCA~~~~~A,S
U,~~~~~,SK,A,AVS,SKAVS~~~~~A,U
U,S~~~~,SK,A,AVW,SKAVWS~~~~N,U
D,~~~~~,SK,B,EEA,SKEEA~~~~~A,S
D,~~~~~,SK,A,WMA,SKWMA~~~~~A,S
D,~~~~~,SK,A,HCA,SKHCA~~~~~A,U
D,~~~~~,SK,B,EEA,SKEEA~~~~~A,S
D,~~~~~,SK,B,HCA,SKHCA~~~~~A,U
D,~~~~~,SK,B,WMA,SKWMA~~~~~A,S
D,~~~~~,SK,D,EEA,SKEEA~~~~~A,S
D,~~~~~,SK,B,EEC,SKEEC~~~~~A,S
D,~~~~~,SK,D,HWW,SKHWW~~~~~N,S
D,~~~~~,SK,A,HCA,SKHCA~~~~~A,U
D,~~~~~,SK,A,EEA,SKEEA~~~~~A,S
D,~~~~~,SK,A,WMA,SKWMA~~~~~A,S
D,~~~~~,SK,C,EEA,SKEEA~~~~~A,S
D,~~~~~,SK,C,HCA,SKHCA~~~~~A,U
D,~~~~~,SK,D,EXW,SKEXW~~~~~N,U
D,~~~~~,SK,D,ZBR,SKZBR~~~~~N,U
D,~~~~~,SK,D,HWW,SKHWW~~~~~N,S
D,~~~~~,SK,C,FAA,SKFAA~~~~~A,S
U,~~~~~,SK,A,ECC,SKECC~~~~~A,S
U,~~~~~,SK,B,ECC,SKECC~~~~~A,S
U,~~~~~,SK,B,FRA,SKFRA~~~~~A,S
U,~~~~~,SK,B,ECE,SKECE~~~~~A,S
U,~~~~~,AB,B,HUK,ABHUK~~~~~A,S
U,E~~~~,SK,B,ECC,SKECCE~~~~A,S
U,~~~~~,SK,A,ECE,SKECE~~~~~A,S
U,~~~~~,AB,B,MAB,ABMAB~~~~~A,S
U,E~~~~,SK,A,ECC,SKECCE~~~~A,S
U,~~~~~,SK,A,FRA,SKFRA~~~~~A,S
H,~~~~~,SK,B,FRA,SKFRA~~~~~A,S
H,~~~~~,SK,D,FRA,SKFRA~~~~~A,S
U,~~~~~,SK,A,FRA,SKFRA~~~~~A,S
H,~~~~~,SK,D,FRC,SKFRC~~~~~A,S
H,~~~~~,SK,D,ECC,SKECC~~~~~A,S
H,~~~~~,SK,B,ECC,SKECC~~~~~A,S
H,~~~~~,SK,B,FAA,SKFAA~~~~~A,S
H,~~~~~,SK,B,FRC,SKFRC~~~~~A,S
H,~~~~~,SK,B,BYA,SKBYA~~~~~A,N
U,~~~~~,SK,A,FRA,SKFRA~~~~~A,S
U,~~~~~,SK,A,FRC,SKFRC~~~~~A,S
U,~~~~~,SK,A,ROE,SKROE~~~~~A,S
U,~~~~~,SK,B,FRA,SKFRA~~~~~A,S
U,~~~~~,SK,A,BYA,SKBYA~~~~~A,N
U,~~~~~,AB,A,BVL,ABBVL~~~~~A,N
U,~~~~~,AB,A,WDW,ABWDW~~~~~A,N
U,~~~~~,AB,A,RMR,ABRMR~~~~~A,N
U,~~~~~,AB,A,ZGW,ABZGW~~~~~N,S
U,~~~~~,AB,B,MAB,ABMAB~~~~~A,S
U,~~~~~,AB,A,BUT,ABBUT~~~~~A,N
U,~~~~~,AB,A,HDY,ABHDY~~~~~A,S
U,~~~~~,AB,A,WDW,ABWDW~~~~~A,N
U,~~~~~,AB,D,ZUN,ABZUN~~~~~N,S
H,~~~~~,AB,B,HUK,ABHUK~~~~~A,S
U,~~~~~,SK,A,ECC,SKECC~~~~~A,S
U,E~~~~,SK,A,ECC,SKECCE~~~~A,S
U,~~~~~,SK,B,ECE,SKECE~~~~~A,S
U,~~~~~,AB,A,ROL,ABROL~~~~~A,S
U,~~~~~,SK,B,FRA,SKFRA~~~~~A,S
D,~~~~~,SK,A,AVS,SKAVS~~~~~A,U
D,~~~~~,SK,B,ECC,SKECC~~~~~A,S
D,E~~~~,SK,B,ECC,SKECCE~~~~A,S
I,~~~~~,AB,D,ZUN,ABZUN~~~~~N,S
I,~~~~~,AB,E,ZUN,ABZUN~~~~~N,S
T,~~~~~,AB,A,BUT,ABBUT~~~~~A,N
T,sa~~~,AB,A,BUT,ABBUTsa~~~A,N
U,~~~~~,AB,B,MSN,ABMSN~~~~~A,S
U,~~~~~,AB,A,CFD,ABCFD~~~~~A,S
U,~~~~~,AB,A,HDY,ABHDY~~~~~A,S
I,~~~~~,AB,D,ZUN,ABZUN~~~~~N,S
M,~~~~~,AB,B,SIL,ABSIL~~~~~A,S
M,~~~~~,AB,B,ROL,ABROL~~~~~A,S
M,~~~~~,AB,B,PHN,ABPHN~~~~~N,S
I,~~~~~,AB,D,ZUN,ABZUN~~~~~N,S
M,~~~~~,AB,B,SIL,ABSIL~~~~~A,S
M,~~~~~,AB,B,ROL,ABROL~~~~~A,S
M,~~~~~,AB,B,PHN,ABPHN~~~~~N,S
I,~~~~~,AB,D,ZUN,ABZUN~~~~~N,S
M,~~~~~,AB,B,MSN,ABMSN~~~~~A,S
M,~~~~~,AB,B,PHN,ABPHN~~~~~N,S
U,~~~~~,AB,A,GEM,ABGEM~~~~~A,S
U,~~~~~,AB,A,HDY,ABHDY~~~~~A,S
U,~~~~~,SK,A,FRA,SKFRA~~~~~A,S
U,~~~~~,SK,B,FRA,SKFRA~~~~~A,S
U,~~~~~,SK,A,ECC,SKECC~~~~~A,S
U,~~~~~,SK,A,ROE,SKROE~~~~~A,S
U,~~~~~,SK,B,FRC,SKFRC~~~~~A,S
U,~~~~~,SK,B,ECC,SKECC~~~~~A,S
D,~~~~~,SK,B,FRA,SKFRA~~~~~A,S
U,~~~~~,SK,A,FRA,SKFRA~~~~~A,S
D,~~~~~,SK,B,FRC,SKFRC~~~~~A,S
H,~~~~~,SK,D,FRA,SKFRA~~~~~A,S
U,~~~~~,SK,A,FRC,SKFRC~~~~~A,S
H,~~~~~,SK,D,FRC,SKFRC~~~~~A,S
U,~~~~~,SK,A,GXX,SKGXX~~~~~N,U
D,~~~~~,SK,B,FRA,SKFRA~~~~~A,S
U,~~~~~,SK,A,ECC,SKECC~~~~~A,S
D,~~~~~,SK,B,ECC,SKECC~~~~~A,S
U,~~~~~,SK,A,FRA,SKFRA~~~~~A,S
D,~~~~~,SK,B,FRC,SKFRC~~~~~A,S
D,~~~~~,SK,B,HWW,SKHWW~~~~~N,S
U,~~~~~,SK,A,CXA,SKCXA~~~~~A,S
U,~~~~~,SK,A,AVA,SKAVA~~~~~A,U
D,~~~~~,SK,B,FRA,SKFRA~~~~~A,S
D,~~~~~,SK,A,FRA,SKFRA~~~~~A,S
D,~~~~~,SK,B,FRC,SKFRC~~~~~A,S
D,~~~~~,SK,A,ROE,SKROE~~~~~A,S
D,~~~~~,SK,B,ROE,SKROE~~~~~A,S
D,~~~~~,SK,A,ECC,SKECC~~~~~A,S
D,~~~~~,SK,B,ECC,SKECC~~~~~A,S
D,~~~~~,SK,B,FRA,SKFRA~~~~~A,S
D,~~~~~,SK,D,FRA,SKFRA~~~~~A,S
D,~~~~~,SK,B,ECC,SKECC~~~~~A,S
D,~~~~~,SK,B,FRC,SKFRC~~~~~A,S
D,~~~~~,SK,D,FRC,SKFRC~~~~~A,S
D,~~~~~,SK,B,ECA,SKECA~~~~~A,S
D,~~~~~,SK,D,ECC,SKECC~~~~~A,S
U,~~~~~,SK,A,GXX,SKGXX~~~~~N,U
I,~~~~~,AB,B,PUR,ABPUR~~~~~A,S
I,~~~~~,AB,C,SOL,ABSOL~~~~~A,S
I,~~~~~,AB,E,ZUN,ABZUN~~~~~N,S
D,~~~~~,SK,B,HRA,SKHRA~~~~~A,S
D,~~~~~,SK,B,HRC,SKHRC~~~~~A,S
D,~~~~~,SK,B,BYA,SKBYA~~~~~A,N
D,~~~~~,SK,B,FXA,SKFXA~~~~~A,N
U,~~~~~,SK,A,AVA,SKAVA~~~~~A,U
D,~~~~~,SK,D,HRA,SKHRA~~~~~A,S
U,~~~~~,SK,A,RWA,SKRWA~~~~~N,U
U,HS~~~,SK,A,AVG,SKAVGHS~~~N,U
D,~~~~~,SK,B,AMA,SKAMA~~~~~A,S
D,~~~~~,SK,B,EWA,SKEWA~~~~~A,N
D,~~~~~,SK,B,SGA,SKSGA~~~~~A,S
D,~~~~~,SK,A,AVA,SKAVA~~~~~A,U
D,~~~~~,SK,B,RWG,SKRWG~~~~~N,U
D,~~~~~,SK,B,SUA,SKSUA~~~~~A,N
D,S~~~~,SK,A,AVG,SKAVGS~~~~N,U
D,~~~~~,SK,D,CYA,SKCYA~~~~~A,S
D,~~~~~,SK,B,SGA,SKSGA~~~~~A,S
D,~~~~~,SK,D,SGA,SKSGA~~~~~A,S
D,~~~~~,SK,C,CYA,SKCYA~~~~~A,S
D,~~~~~,SK,D,BJA,SKBJA~~~~~A,S
D,~~~~~,SK,D,CYC,SKCYC~~~~~A,S
D,~~~~~,SK,C,SGA,SKSGA~~~~~A,S
D,~~~~~,SK,B,AMA,SKAMA~~~~~A,S
M,~~~~~,AB,C,TTH,ABTTH~~~~~A,S
I,~~~~~,AB,E,MHR,ABMHR~~~~~N,S
M,~~~~~,AB,C,ZUN,ABZUN~~~~~N,S
D,~~~~~,SK,A,AMA,SKAMA~~~~~A,S
D,~~~~~,SK,B,AMA,SKAMA~~~~~A,S
D,~~~~~,SK,A,BKA,SKBKA~~~~~A,S
D,~~~~~,SK,A,BKK,SKBKK~~~~~A,S
D,~~~~~,SK,B,BJA,SKBJA~~~~~A,S
D,~~~~~,SK,B,SGA,SKSGA~~~~~A,S
D,~~~~~,SK,B,TRA,SKTRA~~~~~A,S
U,~~~~~,SK,A,AVA,SKAVA~~~~~A,U
D,~~~~~,SK,C,EWA,SKEWA~~~~~A,N
U,~~~~~,SK,A,BJA,SKBJA~~~~~A,S
D,~~~~~,SK,B,WKA,SKWKA~~~~~A,S
D,~~~~~,SK,D,HWW,SKHWW~~~~~N,S
D,~~~~~,SK,B,RWA,SKRWA~~~~~N,U
U,~~~~~,SK,A,RWG,SKRWG~~~~~N,U
D,~~~~~,SK,A,AMA,SKAMA~~~~~A,S
D,~~~~~,SK,B,AMA,SKAMA~~~~~A,S
D,~~~~~,SK,B,SGA,SKSGA~~~~~A,S
D,~~~~~,SK,B,BJA,SKBJA~~~~~A,S
H,~~~~~,SK,C,CYA,SKCYA~~~~~A,S
H,~~~~~,SK,C,SGA,SKSGA~~~~~A,S
D,~~~~~,SK,B,WKA,SKWKA~~~~~A,S
D,~~~~~,SK,B,AMA,SKAMA~~~~~A,S
D,~~~~~,SK,B,WKA,SKWKA~~~~~A,S
D,~~~~~,SK,B,AMC,SKAMC~~~~~A,S
D,~~~~~,SK,D,FWA,SKFWA~~~~~A,S
D,~~~~~,SK,C,FWA,SKFWA~~~~~A,S
D,~~~~~,SK,B,FWA,SKFWA~~~~~A,S
D,~~~~~,SK,D,CCA,SKCCA~~~~~A,V
D,~~~~~,SK,D,MUA,SKMUA~~~~~A,S
U,~~~~~,SK,A,AVG,SKAVG~~~~~N,U
D,~~~~~,SK,C,MUA,SKMUA~~~~~A,S
D,~~~~~,SK,C,BCA,SKBCA~~~~~A,S
D,~~~~~,SK,D,LPA,SKLPA~~~~~N,S
D,~~~~~,SK,B,FWA,SKFWA~~~~~A,S
D,~~~~~,SK,B,BCA,SKBCA~~~~~A,S
H,~~~~~,SK,B,KLA,SKKLA~~~~~A,S
D,~~~~~,SK,C,FWA,SKFWA~~~~~A,S
D,~~~~~,SK,C,CCA,SKCCA~~~~~A,S
D,~~~~~,SK,D,CCA,SKCCA~~~~~A,S
D,~~~~~,SK,B,SGA,SKSGA~~~~~A,S
D,~~~~~,SK,A,SGA,SKSGA~~~~~A,S
D,~~~~~,SK,D,SGA,SKSGA~~~~~A,S
D,~~~~~,SK,A,WKA,SKWKA~~~~~A,S
D,~~~~~,SK,A,AMA,SKAMA~~~~~A,S
D,~~~~~,SK,D,ZBR,SKZBR~~~~~N,U
D,~~~~~,SK,B,FWA,SKFWA~~~~~A,V
D,~~~~~,SK,B,BCA,SKBCA~~~~~A,V
D,~~~~~,SK,A,FWA,SKFWA~~~~~A,S
D,~~~~~,SK,B,LPA,SKLPA~~~~~N,V
D,~~~~~,SK,B,CYA,SKCYA~~~~~A,S
D,~~~~~,SK,A,CYA,SKCYA~~~~~A,S
D,~~~~~,SK,A,VPA,SKVPA~~~~~A,S
D,~~~~~,SK,B,VPA,SKVPA~~~~~A,S
D,~~~~~,SK,A,AVA,SKAVA~~~~~A,U
D,~~~~~,SK,A,JCA,SKJCA~~~~~A,S
D,~~~~~,SK,D,CYA,SKCYA~~~~~A,S
D,~~~~~,SK,B,SGA,SKSGA~~~~~A,S
D,~~~~~,SK,C,SGA,SKSGA~~~~~A,S
D,~~~~~,SK,D,SGA,SKSGA~~~~~A,S
D,~~~~~,SK,B,SGC,SKSGC~~~~~A,S
D,~~~~~,SK,B,AMA,SKAMA~~~~~A,S
D,~~~~~,SK,B,JCC,SKJCC~~~~~A,S
U,~~~~~,SK,A,GXX,SKGXX~~~~~N,U
D,~~~~~,SK,A,BJA,SKBJA~~~~~A,S
D,~~~~~,SK,B,BJA,SKBJA~~~~~A,S
D,~~~~~,SK,B,SGA,SKSGA~~~~~A,S
D,~~~~~,SK,A,TRA,SKTRA~~~~~A,S
D,~~~~~,SK,B,TRA,SKTRA~~~~~A,S
D,~~~~~,SK,B,SGE,SKSGE~~~~~A,S
D,~~~~~,SK,A,TRE,SKTRE~~~~~A,S
D,~~~~~,SK,D,SGA,SKSGA~~~~~A,S
D,~~~~~,SK,A,AVG,SKAVG~~~~~N,U
D,~~~~~,SK,B,AMA,SKAMA~~~~~A,S
D,~~~~~,SK,B,SGA,SKSGA~~~~~A,S
D,~~~~~,SK,C,AMA,SKAMA~~~~~A,S
D,~~~~~,SK,B,AMC,SKAMC~~~~~A,S
D,~~~~~,SK,B,BKA,SKBKA~~~~~A,S
D,~~~~~,SK,B,BKK,SKBKK~~~~~A,S
D,~~~~~,SK,B,SGC,SKSGC~~~~~A,S
D,~~~~~,SK,C,AMC,SKAMC~~~~~A,S
U,~~~~~,SK,A,GXX,SKGXX~~~~~N,U
M,~~~~~,AB,C,WSM,ABWSM~~~~~N,S
U,~~~~~,AB,A,MCA,ABMCA~~~~~A,S
U,~~~~~,AB,A,ZUN,ABZUN~~~~~N,S
D,~~~~~,SK,C,SGA,SKSGA~~~~~A,S
D,~~~~~,SK,D,SGA,SKSGA~~~~~A,S
D,~~~~~,SK,C,BJA,SKBJA~~~~~A,S
D,~~~~~,SK,D,BJA,SKBJA~~~~~A,S
D,~~~~~,SK,B,SGA,SKSGA~~~~~A,S
I,~~~~~,AB,E,DMS,ABDMS~~~~~A,S
I,~~~~~,AB,D,WSM,ABWSM~~~~~N,S
I,~~~~~,AB,E,ZUN,ABZUN~~~~~N,S
D,~~~~~,SK,A,CYA,SKCYA~~~~~A,S
D,~~~~~,SK,B,CYA,SKCYA~~~~~A,V
D,~~~~~,SK,B,SGA,SKSGA~~~~~A,S
D,~~~~~,SK,D,JCA,SKJCA~~~~~A,V
U,~~~~~,SK,A,VPA,SKVPA~~~~~A,S
D,~~~~~,SK,D,CYA,SKCYA~~~~~A,V
D,~~~~~,SK,A,EAS,SKEAS~~~~~N,U
D,~~~~~,SK,B,SGA,SKSGA~~~~~A,S
D,~~~~~,SK,D,SGA,SKSGA~~~~~A,S
D,~~~~~,SK,B,BJA,SKBJA~~~~~A,S
D,~~~~~,SK,C,SGA,SKSGA~~~~~A,S
D,~~~~~,SK,D,BJA,SKBJA~~~~~A,S
D,~~~~~,SK,D,BJC,SKBJC~~~~~A,S
D,~~~~~,SK,B,CYA,SKCYA~~~~~A,S
U,~~~~~,SK,A,GXX,SKGXX~~~~~N,U
I,~~~~~,AB,E,RSR,ABRSR~~~~~N,S
D,~~~~~,SK,D,LPA,SKLPA~~~~~N,V
I,~~~~~,AB,E,DPT,ABDPT~~~~~A,S
U,~~~~~,SK,A,BCA,SKBCA~~~~~A,S
D,~~~~~,SK,D,CCA,SKCCA~~~~~A,S
D,~~~~~,SK,D,FWA,SKFWA~~~~~A,S
D,~~~~~,SK,D,LPK,SKLPK~~~~~N,V
U,~~~~~,SK,A,AVA,SKAVA~~~~~A,U
D,~~~~~,SK,B,FWA,SKFWA~~~~~A,V
D,~~~~~,SK,D,MUA,SKMUA~~~~~A,S
I,~~~~~,AB,E,ZUN,ABZUN~~~~~N,S
U,~~~~~,SK,A,FWA,SKFWA~~~~~A,S
D,~~~~~,SK,D,HWW,SKHWW~~~~~N,S
D,~~~~~,SK,D,JCC,SKJCC~~~~~A,S
D,~~~~~,SK,D,SGA,SKSGA~~~~~A,S
D,~~~~~,SK,D,ZBR,SKZBR~~~~~N,U
D,~~~~~,SK,D,JCO,SKJCO~~~~~A,S
D,~~~~~,SK,D,HWA,SKHWA~~~~~N,S
D,~~~~~,SK,D,JCA,SKJCA~~~~~A,S
U,~~~~~,SK,A,EAA,SKEAA~~~~~N,U
U,~~~~~,SK,A,EAS,SKEAS~~~~~N,U
U,HS~~~,SK,A,AVG,SKAVGHS~~~N,U
U,~~~~~,SK,A,AVS,SKAVS~~~~~A,U
U,~~~~~,AB,A,THA,ABTHA~~~~~A,N
I,~~~~~,AB,B,MMD,ABMMD~~~~~A,S
D,~~~~~,SK,A,BCA,SKBCA~~~~~A,S
D,~~~~~,SK,A,FWA,SKFWA~~~~~A,S
D,~~~~~,SK,B,FWA,SKFWA~~~~~A,V
U,~~~~~,SK,B,BCA,SKBCA~~~~~A,S
M,~~~~~,AB,C,TTH,ABTTH~~~~~A,S
I,~~~~~,AB,E,ZUN,ABZUN~~~~~N,S
D,~~~~~,SK,B,FRA,SKFRA~~~~~A,S
U,~~~~~,AB,A,MHR,ABMHR~~~~~N,S
D,~~~~~,SK,D,WMA,SKWMA~~~~~A,S
D,~~~~~,SK,B,ECC,SKECC~~~~~A,S
D,~~~~~,SK,B,FRC,SKFRC~~~~~A,S
U,~~~~~,SK,A,FXA,SKFXA~~~~~A,N
U,~~~~~,SK,A,WMA,SKWMA~~~~~A,V
U,~~~~~,SK,A,KNE,SKKNE~~~~~A,N
U,~~~~~,MB,A,MEH,MBMEH~~~~~A,S
U,1~~~~,MB,A,MEH,MBMEH1~~~~A,S
U,~~~~~,MB,A,TBN,MBTBN~~~~~A,N
L,~~~~~,MB,A,PVW,MBPVW~~~~~A,N
L,~~~~~,MB,A,DTT,MBDTT~~~~~A,N
L,~~~~~,MB,A,EWS,MBEWS~~~~~A,N
U,~~1~~,MB,A,GBT,MBGBT~~1~~A,N
S,~~~~~,MB,E,$ER,MB$ER~~~~~N,S
U,p~~~~,MB,A,GLD,MBGLDp~~~~N,S
L,~~~~~,MB,A,VLY,MBVLY~~~~~A,N
U,~~1~~,MB,A,GBT,MBGBT~~1~~A,N
U,~~~~~,MB,A,LSW,MBLSW~~~~~A,N
L,~~~~~,MB,A,DTT,MBDTT~~~~~A,N
U,~~~~~,MB,A,EWS,MBEWS~~~~~A,N
U,~~~~~,MB,A,MEH,MBMEH~~~~~A,S
S,~~~~~,MB,E,$ER,MB$ER~~~~~N,S
R,~~~~~,MB,B,ASZ,MBASZ~~~~~A,N
L,~~~~~,MB,A,ETT,MBETT~~~~~A,S
U,~~~~~,MB,A,MNT,MBMNT~~~~~A,N
L,~~~~~,MB,A,SVC,MBSVC~~~~~A,S
L,~~~~~,MB,A,GHP,MBGHP~~~~~A,N
L,~~~~~,MB,A,LSW,MBLSW~~~~~A,N
L,~~~~~,MB,A,PMG,MBPMG~~~~~A,N
L,~~~~~,MB,A,LKD,MBLKD~~~~~A,N
L,~~1~~,MB,A,ETT,MBETT~~1~~A,S
U,~~~~~,MB,A,ISF,MBISF~~~~~N,V
