LOCSF,MODIFIER,PROVINCE,SLOPE,SOIL_CODE,SOIL_ID
D,~~~~~,SK,B,ADA,SKADA~~~~~A
D,~~~~~,SK,B,KHC,SKKHC~~~~~A
D,~~~~~,SK,D,ADA,SKADA~~~~~A
D,~~~~~,SK,A,AVG,SKAVG~~~~~N
D,~~~~~,SK,D,HWW,SKHWW~~~~~N
U,~~~~~,SK,A,AVS,SKAVS~~~~~A
D,~~~~~,SK,B,HWW,SKHWW~~~~~N
D,~~~~~,SK,B,KHE,SKKHE~~~~~A
D,~~~~~,SK,B,BFA,SKBFA~~~~~A
D,~~~~~,SK,D,EEA,SKEEA~~~~~A
D,~~~~~,SK,B,MOC,SKMOC~~~~~A
D,~~~~~,SK,D,EEA,SKEEA~~~~~A
D,~~~~~,SK,D,FAA,SKFAA~~~~~A
D,~~~~~,SK,B,EEA,SKEEA~~~~~A
D,~~~~~,SK,D,EED,SKEED~~~~~A
U,~~~~~,SK,A,AVS,SKAVS~~~~~A
D,~~~~~,SK,B,FAA,SKFAA~~~~~A
D,~~~~~,SK,B,HCA,SKHCA~~~~~A
D,~~~~~,SK,D,HCA,SKHCA~~~~~A
D,~~~~~,SK,D,HWW,SKHWW~~~~~N
D,~~~~~,SK,D,WMA,SKWMA~~~~~A
D,~~~~~,SK,B,FAA,SKFAA~~~~~A
D,~~~~~,SK,D,FAA,SKFAA~~~~~A
D,~~~~~,SK,D,FAC,SKFAC~~~~~A
D,~~~~~,SK,B,FAC,SKFAC~~~~~A
D,~~~~~,SK,C,HWW,SKHWW~~~~~N
D,~~~~~,SK,D,JCA,SKJCA~~~~~A
D,~~~~~,SK,B,JCA,SKJCA~~~~~A
D,~~~~~,SK,D,JCC,SKJCC~~~~~A
D,~~~~~,SK,B,LHA,SKLHA~~~~~A
D,~~~~~,SK,D,LHA,SKLHA~~~~~A
D,~~~~~,SK,B,CYA,SKCYA~~~~~A
D,~~~~~,SK,A,AVA,SKAVA~~~~~A
D,~~~~~,SK,B,JCC,SKJCC~~~~~A
D,~~~~~,SK,B,LBA,SKLBA~~~~~A
D,~~~~~,SK,A,FAA,SKFAA~~~~~A
D,~~~~~,SK,B,FAA,SKFAA~~~~~A
D,~~~~~,SK,B,FAC,SKFAC~~~~~A
D,~~~~~,SK,A,FAE,SKFAE~~~~~A
D,~~~~~,SK,A,AVS,SKAVS~~~~~A
D,~~~~~,SK,D,BFA,SKBFA~~~~~A
D,~~~~~,SK,D,EEA,SKEEA~~~~~A
D,~~~~~,SK,B,HRA,SKHRA~~~~~A
D,~~~~~,SK,B,HCA,SKHCA~~~~~A
D,~~~~~,SK,B,EEA,SKEEA~~~~~A
D,~~~~~,SK,D,HWW,SKHWW~~~~~N
U,~~~~~,SK,A,AVA,SKAVA~~~~~A
U,~~~~~,SK,A,AVS,SKAVS~~~~~A
U,~~~~~,SK,A,AVG,SKAVG~~~~~N
D,~~~~~,SK,B,BFA,SKBFA~~~~~A
D,~~~~~,SK,D,HFC,SKHFC~~~~~A
D,~~~~~,SK,B,MOC,SKMOC~~~~~A
D,~~~~~,SK,B,JCA,SKJCA~~~~~A
U,~~~~~,SK,A,LHA,SKLHA~~~~~A
U,~~~~~,SK,A,JCA,SKJCA~~~~~A
D,~~~~~,SK,B,LHA,SKLHA~~~~~A
U,~~~~~,SK,A,AVS,SKAVS~~~~~A
D,~~~~~,SK,B,CYA,SKCYA~~~~~A
U,~~~~~,SK,A,LBA,SKLBA~~~~~A
D,~~~~~,SK,B,JCD,SKJCD~~~~~A
U,~~~~~,SK,A,BZA,SKBZA~~~~~A
D,~~~~~,SK,B,BZA,SKBZA~~~~~A
D,~~~~~,SK,B,JCA,SKJCA~~~~~A
D,~~~~~,SK,D,JCA,SKJCA~~~~~A
D,~~~~~,SK,B,CYA,SKCYA~~~~~A
D,~~~~~,SK,B,LHA,SKLHA~~~~~A
D,~~~~~,SK,D,CYA,SKCYA~~~~~A
U,~~~~~,SK,A,JCA,SKJCA~~~~~A
U,~~~~~,SK,A,AVS,SKAVS~~~~~A
U,S~~~~,SK,A,AVW,SKAVWS~~~~N
D,~~~~~,SK,B,EEA,SKEEA~~~~~A
D,~~~~~,SK,A,WMA,SKWMA~~~~~A
D,~~~~~,SK,A,HCA,SKHCA~~~~~A
D,~~~~~,SK,B,EEA,SKEEA~~~~~A
D,~~~~~,SK,B,HCA,SKHCA~~~~~A
D,~~~~~,SK,B,WMA,SKWMA~~~~~A
D,~~~~~,SK,D,EEA,SKEEA~~~~~A
D,~~~~~,SK,B,EEC,SKEEC~~~~~A
D,~~~~~,SK,D,HWW,SKHWW~~~~~N
D,~~~~~,SK,A,HCA,SKHCA~~~~~A
D,~~~~~,SK,A,EEA,SKEEA~~~~~A
D,~~~~~,SK,A,WMA,SKWMA~~~~~A
D,~~~~~,SK,C,EEA,SKEEA~~~~~A
D,~~~~~,SK,C,HCA,SKHCA~~~~~A
D,~~~~~,SK,D,EXW,SKEXW~~~~~N
D,~~~~~,SK,D,ZBR,SKZBR~~~~~N
D,~~~~~,SK,D,HWW,SKHWW~~~~~N
D,~~~~~,SK,C,FAA,SKFAA~~~~~A
U,~~~~~,SK,A,ECC,SKECC~~~~~A
U,~~~~~,SK,B,ECC,SKECC~~~~~A
U,~~~~~,SK,B,FRA,SKFRA~~~~~A
U,~~~~~,SK,B,ECE,SKECE~~~~~A
U,~~~~~,AB,B,HUK,ABHUK~~~~~A
U,E~~~~,SK,B,ECC,SKECCE~~~~A
U,~~~~~,SK,A,ECE,SKECE~~~~~A
U,~~~~~,AB,B,MAB,ABMAB~~~~~A
U,E~~~~,SK,A,ECC,SKECCE~~~~A
U,~~~~~,SK,A,FRA,SKFRA~~~~~A
H,~~~~~,SK,B,FRA,SKFRA~~~~~A
H,~~~~~,SK,D,FRA,SKFRA~~~~~A
U,~~~~~,SK,A,FRA,SKFRA~~~~~A
H,~~~~~,SK,D,FRC,SKFRC~~~~~A
H,~~~~~,SK,D,ECC,SKECC~~~~~A
H,~~~~~,SK,B,ECC,SKECC~~~~~A
H,~~~~~,SK,B,FAA,SKFAA~~~~~A
H,~~~~~,SK,B,FRC,SKFRC~~~~~A
H,~~~~~,SK,B,BYA,SKBYA~~~~~A
U,~~~~~,SK,A,FRA,SKFRA~~~~~A
U,~~~~~,SK,A,FRC,SKFRC~~~~~A
U,~~~~~,SK,A,ROE,SKROE~~~~~A
U,~~~~~,SK,B,FRA,SKFRA~~~~~A
U,~~~~~,SK,A,BYA,SKBYA~~~~~A
U,~~~~~,AB,A,BVL,ABBVL~~~~~A
U,~~~~~,AB,A,WDW,ABWDW~~~~~A
U,~~~~~,AB,A,RMR,ABRMR~~~~~A
U,~~~~~,AB,A,ZGW,ABZGW~~~~~N
U,~~~~~,AB,B,MAB,ABMAB~~~~~A
U,~~~~~,AB,A,BUT,ABBUT~~~~~A
U,~~~~~,AB,A,HDY,ABHDY~~~~~A
U,~~~~~,AB,A,WDW,ABWDW~~~~~A
U,~~~~~,AB,D,ZUN,ABZUN~~~~~N
H,~~~~~,AB,B,HUK,ABHUK~~~~~A
U,~~~~~,SK,A,ECC,SKECC~~~~~A
U,E~~~~,SK,A,ECC,SKECCE~~~~A
U,~~~~~,SK,B,ECE,SKECE~~~~~A
U,~~~~~,AB,A,ROL,ABROL~~~~~A
U,~~~~~,SK,B,FRA,SKFRA~~~~~A
D,~~~~~,SK,A,AVS,SKAVS~~~~~A
D,~~~~~,SK,B,ECC,SKECC~~~~~A
D,E~~~~,SK,B,ECC,SKECCE~~~~A
I,~~~~~,AB,D,ZUN,ABZUN~~~~~N
I,~~~~~,AB,E,ZUN,ABZUN~~~~~N
T,~~~~~,AB,A,BUT,ABBUT~~~~~A
T,sa~~~,AB,A,BUT,ABBUTsa~~~A
U,~~~~~,AB,B,MSN,ABMSN~~~~~A
U,~~~~~,AB,A,CFD,ABCFD~~~~~A
U,~~~~~,AB,A,HDY,ABHDY~~~~~A
I,~~~~~,AB,D,ZUN,ABZUN~~~~~N
M,~~~~~,AB,B,SIL,ABSIL~~~~~A
M,~~~~~,AB,B,ROL,ABROL~~~~~A
M,~~~~~,AB,B,PHN,ABPHN~~~~~N
I,~~~~~,AB,D,ZUN,ABZUN~~~~~N
M,~~~~~,AB,B,SIL,ABSIL~~~~~A
M,~~~~~,AB,B,ROL,ABROL~~~~~A
M,~~~~~,AB,B,PHN,ABPHN~~~~~N
I,~~~~~,AB,D,ZUN,ABZUN~~~~~N
M,~~~~~,AB,B,MSN,ABMSN~~~~~A
M,~~~~~,AB,B,PHN,ABPHN~~~~~N
U,~~~~~,AB,A,GEM,ABGEM~~~~~A
U,~~~~~,AB,A,HDY,ABHDY~~~~~A
U,~~~~~,SK,A,FRA,SKFRA~~~~~A
U,~~~~~,SK,B,FRA,SKFRA~~~~~A
U,~~~~~,SK,A,ECC,SKECC~~~~~A
U,~~~~~,SK,A,ROE,SKROE~~~~~A
U,~~~~~,SK,B,FRC,SKFRC~~~~~A
U,~~~~~,SK,B,ECC,SKECC~~~~~A
D,~~~~~,SK,B,FRA,SKFRA~~~~~A
U,~~~~~,SK,A,FRA,SKFRA~~~~~A
D,~~~~~,SK,B,FRC,SKFRC~~~~~A
H,~~~~~,SK,D,FRA,SKFRA~~~~~A
U,~~~~~,SK,A,FRC,SKFRC~~~~~A
H,~~~~~,SK,D,FRC,SKFRC~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
D,~~~~~,SK,B,FRA,SKFRA~~~~~A
U,~~~~~,SK,A,ECC,SKECC~~~~~A
D,~~~~~,SK,B,ECC,SKECC~~~~~A
U,~~~~~,SK,A,FRA,SKFRA~~~~~A
D,~~~~~,SK,B,FRC,SKFRC~~~~~A
D,~~~~~,SK,B,HWW,SKHWW~~~~~N
U,~~~~~,SK,A,CXA,SKCXA~~~~~A
U,~~~~~,SK,A,AVA,SKAVA~~~~~A
D,~~~~~,SK,B,FRA,SKFRA~~~~~A
D,~~~~~,SK,A,FRA,SKFRA~~~~~A
D,~~~~~,SK,B,FRC,SKFRC~~~~~A
D,~~~~~,SK,A,ROE,SKROE~~~~~A
D,~~~~~,SK,B,ROE,SKROE~~~~~A
D,~~~~~,SK,A,ECC,SKECC~~~~~A
D,~~~~~,SK,B,ECC,SKECC~~~~~A
D,~~~~~,SK,B,FRA,SKFRA~~~~~A
D,~~~~~,SK,D,FRA,SKFRA~~~~~A
D,~~~~~,SK,B,ECC,SKECC~~~~~A
D,~~~~~,SK,B,FRC,SKFRC~~~~~A
D,~~~~~,SK,D,FRC,SKFRC~~~~~A
D,~~~~~,SK,B,ECA,SKECA~~~~~A
D,~~~~~,SK,D,ECC,SKECC~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
I,~~~~~,AB,B,PUR,ABPUR~~~~~A
I,~~~~~,AB,C,SOL,ABSOL~~~~~A
I,~~~~~,AB,E,ZUN,ABZUN~~~~~N
D,~~~~~,SK,B,HRA,SKHRA~~~~~A
D,~~~~~,SK,B,HRC,SKHRC~~~~~A
D,~~~~~,SK,B,BYA,SKBYA~~~~~A
D,~~~~~,SK,B,FXA,SKFXA~~~~~A
U,~~~~~,SK,A,AVA,SKAVA~~~~~A
D,~~~~~,SK,D,HRA,SKHRA~~~~~A
U,~~~~~,SK,A,RWA,SKRWA~~~~~N
U,HS~~~,SK,A,AVG,SKAVGHS~~~N
D,~~~~~,SK,B,AMA,SKAMA~~~~~A
D,~~~~~,SK,B,EWA,SKEWA~~~~~A
D,~~~~~,SK,B,SGA,SKSGA~~~~~A
D,~~~~~,SK,A,AVA,SKAVA~~~~~A
D,~~~~~,SK,B,RWG,SKRWG~~~~~N
D,~~~~~,SK,B,SUA,SKSUA~~~~~A
D,S~~~~,SK,A,AVG,SKAVGS~~~~N
D,~~~~~,SK,D,CYA,SKCYA~~~~~A
D,~~~~~,SK,B,SGA,SKSGA~~~~~A
D,~~~~~,SK,D,SGA,SKSGA~~~~~A
D,~~~~~,SK,C,CYA,SKCYA~~~~~A
D,~~~~~,SK,D,BJA,SKBJA~~~~~A
D,~~~~~,SK,D,CYC,SKCYC~~~~~A
D,~~~~~,SK,C,SGA,SKSGA~~~~~A
D,~~~~~,SK,B,AMA,SKAMA~~~~~A
M,~~~~~,AB,C,TTH,ABTTH~~~~~A
I,~~~~~,AB,E,MHR,ABMHR~~~~~N
M,~~~~~,AB,C,ZUN,ABZUN~~~~~N
D,~~~~~,SK,A,AMA,SKAMA~~~~~A
D,~~~~~,SK,B,AMA,SKAMA~~~~~A
D,~~~~~,SK,A,BKA,SKBKA~~~~~A
D,~~~~~,SK,A,BKK,SKBKK~~~~~A
D,~~~~~,SK,B,BJA,SKBJA~~~~~A
D,~~~~~,SK,B,SGA,SKSGA~~~~~A
D,~~~~~,SK,B,TRA,SKTRA~~~~~A
U,~~~~~,SK,A,AVA,SKAVA~~~~~A
D,~~~~~,SK,C,EWA,SKEWA~~~~~A
U,~~~~~,SK,A,BJA,SKBJA~~~~~A
D,~~~~~,SK,B,WKA,SKWKA~~~~~A
D,~~~~~,SK,D,HWW,SKHWW~~~~~N
D,~~~~~,SK,B,RWA,SKRWA~~~~~N
U,~~~~~,SK,A,RWG,SKRWG~~~~~N
D,~~~~~,SK,A,AMA,SKAMA~~~~~A
D,~~~~~,SK,B,AMA,SKAMA~~~~~A
D,~~~~~,SK,B,SGA,SKSGA~~~~~A
D,~~~~~,SK,B,BJA,SKBJA~~~~~A
H,~~~~~,SK,C,CYA,SKCYA~~~~~A
H,~~~~~,SK,C,SGA,SKSGA~~~~~A
D,~~~~~,SK,B,WKA,SKWKA~~~~~A
D,~~~~~,SK,B,AMA,SKAMA~~~~~A
D,~~~~~,SK,B,WKA,SKWKA~~~~~A
D,~~~~~,SK,B,AMC,SKAMC~~~~~A
D,~~~~~,SK,D,FWA,SKFWA~~~~~A
D,~~~~~,SK,C,FWA,SKFWA~~~~~A
D,~~~~~,SK,B,FWA,SKFWA~~~~~A
D,~~~~~,SK,D,CCA,SKCCA~~~~~A
D,~~~~~,SK,D,MUA,SKMUA~~~~~A
U,~~~~~,SK,A,AVG,SKAVG~~~~~N
D,~~~~~,SK,C,MUA,SKMUA~~~~~A
D,~~~~~,SK,C,BCA,SKBCA~~~~~A
D,~~~~~,SK,D,LPA,SKLPA~~~~~N
D,~~~~~,SK,B,FWA,SKFWA~~~~~A
D,~~~~~,SK,B,BCA,SKBCA~~~~~A
H,~~~~~,SK,B,KLA,SKKLA~~~~~A
D,~~~~~,SK,C,FWA,SKFWA~~~~~A
D,~~~~~,SK,C,CCA,SKCCA~~~~~A
D,~~~~~,SK,D,CCA,SKCCA~~~~~A
D,~~~~~,SK,B,SGA,SKSGA~~~~~A
D,~~~~~,SK,A,SGA,SKSGA~~~~~A
D,~~~~~,SK,D,SGA,SKSGA~~~~~A
D,~~~~~,SK,A,WKA,SKWKA~~~~~A
D,~~~~~,SK,A,AMA,SKAMA~~~~~A
D,~~~~~,SK,D,ZBR,SKZBR~~~~~N
D,~~~~~,SK,B,FWA,SKFWA~~~~~A
D,~~~~~,SK,B,BCA,SKBCA~~~~~A
D,~~~~~,SK,A,FWA,SKFWA~~~~~A
D,~~~~~,SK,B,LPA,SKLPA~~~~~N
D,~~~~~,SK,B,CYA,SKCYA~~~~~A
D,~~~~~,SK,A,CYA,SKCYA~~~~~A
D,~~~~~,SK,A,VPA,SKVPA~~~~~A
D,~~~~~,SK,B,VPA,SKVPA~~~~~A
D,~~~~~,SK,A,AVA,SKAVA~~~~~A
D,~~~~~,SK,A,JCA,SKJCA~~~~~A
D,~~~~~,SK,D,CYA,SKCYA~~~~~A
D,~~~~~,SK,B,SGA,SKSGA~~~~~A
D,~~~~~,SK,C,SGA,SKSGA~~~~~A
D,~~~~~,SK,D,SGA,SKSGA~~~~~A
D,~~~~~,SK,B,SGC,SKSGC~~~~~A
D,~~~~~,SK,B,AMA,SKAMA~~~~~A
D,~~~~~,SK,B,JCC,SKJCC~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
D,~~~~~,SK,A,BJA,SKBJA~~~~~A
D,~~~~~,SK,B,BJA,SKBJA~~~~~A
D,~~~~~,SK,B,SGA,SKSGA~~~~~A
D,~~~~~,SK,A,TRA,SKTRA~~~~~A
D,~~~~~,SK,B,TRA,SKTRA~~~~~A
D,~~~~~,SK,B,SGE,SKSGE~~~~~A
D,~~~~~,SK,A,TRE,SKTRE~~~~~A
D,~~~~~,SK,D,SGA,SKSGA~~~~~A
D,~~~~~,SK,A,AVG,SKAVG~~~~~N
D,~~~~~,SK,B,AMA,SKAMA~~~~~A
D,~~~~~,SK,B,SGA,SKSGA~~~~~A
D,~~~~~,SK,C,AMA,SKAMA~~~~~A
D,~~~~~,SK,B,AMC,SKAMC~~~~~A
D,~~~~~,SK,B,BKA,SKBKA~~~~~A
D,~~~~~,SK,B,BKK,SKBKK~~~~~A
D,~~~~~,SK,B,SGC,SKSGC~~~~~A
D,~~~~~,SK,C,AMC,SKAMC~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
M,~~~~~,AB,C,WSM,ABWSM~~~~~N
U,~~~~~,AB,A,MCA,ABMCA~~~~~A
U,~~~~~,AB,A,ZUN,ABZUN~~~~~N
D,~~~~~,SK,C,SGA,SKSGA~~~~~A
D,~~~~~,SK,D,SGA,SKSGA~~~~~A
D,~~~~~,SK,C,BJA,SKBJA~~~~~A
D,~~~~~,SK,D,BJA,SKBJA~~~~~A
D,~~~~~,SK,B,SGA,SKSGA~~~~~A
I,~~~~~,AB,E,DMS,ABDMS~~~~~A
I,~~~~~,AB,D,WSM,ABWSM~~~~~N
I,~~~~~,AB,E,ZUN,ABZUN~~~~~N
D,~~~~~,SK,A,CYA,SKCYA~~~~~A
D,~~~~~,SK,B,CYA,SKCYA~~~~~A
D,~~~~~,SK,B,SGA,SKSGA~~~~~A
D,~~~~~,SK,D,JCA,SKJCA~~~~~A
U,~~~~~,SK,A,VPA,SKVPA~~~~~A
D,~~~~~,SK,D,CYA,SKCYA~~~~~A
D,~~~~~,SK,A,EAS,SKEAS~~~~~N
D,~~~~~,SK,B,SGA,SKSGA~~~~~A
D,~~~~~,SK,D,SGA,SKSGA~~~~~A
D,~~~~~,SK,B,BJA,SKBJA~~~~~A
D,~~~~~,SK,C,SGA,SKSGA~~~~~A
D,~~~~~,SK,D,BJA,SKBJA~~~~~A
D,~~~~~,SK,D,BJC,SKBJC~~~~~A
D,~~~~~,SK,B,CYA,SKCYA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
I,~~~~~,AB,E,RSR,ABRSR~~~~~N
D,~~~~~,SK,D,LPA,SKLPA~~~~~N
I,~~~~~,AB,E,DPT,ABDPT~~~~~A
U,~~~~~,SK,A,BCA,SKBCA~~~~~A
D,~~~~~,SK,D,CCA,SKCCA~~~~~A
D,~~~~~,SK,D,FWA,SKFWA~~~~~A
D,~~~~~,SK,D,LPK,SKLPK~~~~~N
U,~~~~~,SK,A,AVA,SKAVA~~~~~A
D,~~~~~,SK,B,FWA,SKFWA~~~~~A
D,~~~~~,SK,D,MUA,SKMUA~~~~~A
I,~~~~~,AB,E,ZUN,ABZUN~~~~~N
U,~~~~~,SK,A,FWA,SKFWA~~~~~A
D,~~~~~,SK,D,HWW,SKHWW~~~~~N
D,~~~~~,SK,D,JCC,SKJCC~~~~~A
D,~~~~~,SK,D,SGA,SKSGA~~~~~A
D,~~~~~,SK,D,ZBR,SKZBR~~~~~N
D,~~~~~,SK,D,JCO,SKJCO~~~~~A
D,~~~~~,SK,D,HWA,SKHWA~~~~~N
D,~~~~~,SK,D,JCA,SKJCA~~~~~A
U,~~~~~,SK,A,EAA,SKEAA~~~~~N
U,~~~~~,SK,A,EAS,SKEAS~~~~~N
U,HS~~~,SK,A,AVG,SKAVGHS~~~N
U,~~~~~,SK,A,AVS,SKAVS~~~~~A
U,~~~~~,AB,A,THA,ABTHA~~~~~A
I,~~~~~,AB,B,MMD,ABMMD~~~~~A
D,~~~~~,SK,A,BCA,SKBCA~~~~~A
D,~~~~~,SK,A,FWA,SKFWA~~~~~A
D,~~~~~,SK,B,FWA,SKFWA~~~~~A
U,~~~~~,SK,B,BCA,SKBCA~~~~~A
M,~~~~~,AB,C,TTH,ABTTH~~~~~A
I,~~~~~,AB,E,ZUN,ABZUN~~~~~N
D,~~~~~,SK,B,FRA,SKFRA~~~~~A
U,~~~~~,AB,A,MHR,ABMHR~~~~~N
D,~~~~~,SK,D,WMA,SKWMA~~~~~A
D,~~~~~,SK,B,ECC,SKECC~~~~~A
D,~~~~~,SK,B,FRC,SKFRC~~~~~A
U,~~~~~,SK,A,FXA,SKFXA~~~~~A
U,~~~~~,SK,A,WMA,SKWMA~~~~~A
U,~~~~~,SK,A,KNE,SKKNE~~~~~A
U,~~~~~,MB,A,MEH,MBMEH~~~~~A
U,1~~~~,MB,A,MEH,MBMEH1~~~~A
U,~~~~~,MB,A,TBN,MBTBN~~~~~A
L,~~~~~,MB,A,PVW,MBPVW~~~~~A
L,~~~~~,MB,A,DTT,MBDTT~~~~~A
L,~~~~~,MB,A,EWS,MBEWS~~~~~A
U,~~1~~,MB,A,GBT,MBGBT~~1~~A
S,~~~~~,MB,E,$ER,MB$ER~~~~~N
U,p~~~~,MB,A,GLD,MBGLDp~~~~N
L,~~~~~,MB,A,VLY,MBVLY~~~~~A
U,~~1~~,MB,A,GBT,MBGBT~~1~~A
U,~~~~~,MB,A,LSW,MBLSW~~~~~A
L,~~~~~,MB,A,DTT,MBDTT~~~~~A
U,~~~~~,MB,A,EWS,MBEWS~~~~~A
U,~~~~~,MB,A,MEH,MBMEH~~~~~A
S,~~~~~,MB,E,$ER,MB$ER~~~~~N
R,~~~~~,MB,B,ASZ,MBASZ~~~~~A
L,~~~~~,MB,A,ETT,MBETT~~~~~A
U,~~~~~,MB,A,MNT,MBMNT~~~~~A
L,~~~~~,MB,A,SVC,MBSVC~~~~~A
L,~~~~~,MB,A,GHP,MBGHP~~~~~A
L,~~~~~,MB,A,LSW,MBLSW~~~~~A
L,~~~~~,MB,A,PMG,MBPMG~~~~~A
L,~~~~~,MB,A,LKD,MBLKD~~~~~A
L,~~1~~,MB,A,ETT,MBETT~~1~~A
U,~~~~~,MB,A,ISF,MBISF~~~~~N
U,~~~~~,MB,A,LUR,MBLUR~~~~~A
L,~~~~~,MB,A,MHY,MBMHY~~~~~A
R,~~~~~,MB,B,ASZ,MBASZ~~~~~A
U,p~~~~,MB,A,SPG,MBSPGp~~~~A
U,~~~~~,MB,A,LUR,MBLUR~~~~~A
U,~~~~~,MB,A,ISF,MBISF~~~~~N
L,~~~~~,MB,A,SVC,MBSVC~~~~~A
R,~~~~~,MB,B,ASZ,MBASZ~~~~~A
U,~~~~~,MB,A,CKG,MBCKG~~~~~N
L,~~~~~,MB,A,LSW,MBLSW~~~~~A
L,~~~~~,MB,A,EWS,MBEWS~~~~~A
L,~~~~~,MB,A,EWS,MBEWS~~~~~A
L,~~~~~,MB,A,DPH,MBDPH~~~~~A
L,s~~~~,MB,A,DLY,MBDLYs~~~~A
L,~~~~~,MB,A,MND,MBMND~~~~~A
L,~~~~~,MB,A,KLD,MBKLD~~~~~A
U,~~~~~,MB,A,LUR,MBLUR~~~~~A
L,t~~~~,MB,A,SFT,MBSFTt~~~~A
R,~~~~~,MB,B,ASZ,MBASZ~~~~~A
L,~~~~~,MB,A,SVC,MBSVC~~~~~A
S,~~~~~,MB,E,$ER,MB$ER~~~~~N
R,~~~~~,MB,A,IWO,MBIWO~~~~~N
R,~~~~~,MB,A,FFD,MBFFD~~~~~N
R,p~~~~,MB,A,MEB,MBMEBp~~~~A
F13,~~~~~,MB,A,CRN,MBCRN~~~~~A
R,~~~~~,MB,A,CKG,MBCKG~~~~~N
U,~~~~~,MB,A,HIB,MBHIB~~~~~N
R,~~~~~,MB,A,LUR,MBLUR~~~~~A
R,~~~~~,MB,A,ISF,MBISF~~~~~N
R,~~~~~,MB,A,CKG,MBCKG~~~~~N
R,p~~~~,MB,A,CKG,MBCKGp~~~~N
L,~~~~~,MB,A,GHP,MBGHP~~~~~A
R,~~~~~,MB,B,ASZ,MBASZ~~~~~A
F13,~~~~~,MB,A,CRN,MBCRN~~~~~A
L,~~~~~,MB,A,MGT,MBMGT~~~~~A
L,~~~~~,MB,A,MHY,MBMHY~~~~~A
L,~~~~~,MB,A,MGT,MBMGT~~~~~A
L,~~~~~,MB,A,GHP,MBGHP~~~~~A
L,~~~~~,MB,A,MCR,MBMCR~~~~~A
U,~~~~~,MB,A,ISF,MBISF~~~~~N
U,~~~~~,MB,A,LUR,MBLUR~~~~~A
L,p~~~~,MB,A,SGW,MBSGWp~~~~N
F13,~~~~~,MB,A,CAY,MBCAY~~~~~A
L,t~~~~,MB,A,GFS,MBGFSt~~~~A
L,~~~~~,MB,A,WTD,MBWTD~~~~~A
L,~~~~~,MB,A,TUV,MBTUV~~~~~A
L,p~~~~,MB,A,GFS,MBGFSp~~~~A
L,p~~~~,MB,A,WTD,MBWTDp~~~~N
R,~~~~~,MB,A,ASZ,MBASZ~~~~~A
L,~~~~~,MB,A,PMG,MBPMG~~~~~A
L,~~~~~,MB,A,GHP,MBGHP~~~~~A
L,~~~~~,MB,A,LUI,MBLUI~~~~~A
R,~~~~~,MB,B,LUR,MBLUR~~~~~A
R,~~~~~,MB,B,ASZ,MBASZ~~~~~A
L,~~~~~,MB,A,LUI,MBLUI~~~~~A
R,~~~~~,MB,A,ASZ,MBASZ~~~~~A
L,~~~~~,MB,A,VPY,MBVPY~~~~~A
L,~~~~~,MB,A,CBY,MBCBY~~~~~A
R,~~~~~,MB,A,GRH,MBGRH~~~~~A
R,~~~~~,MB,A,LUR,MBLUR~~~~~A
L,~~~~~,MB,A,MLC,MBMLC~~~~~A
F13,~~~~~,MB,A,CRN,MBCRN~~~~~A
R,~~~~~,MB,A,EYT,MBEYT~~~~~N
L,p~~~~,MB,A,VPY,MBVPYp~~~~N
L,~~~~~,MB,A,GHP,MBGHP~~~~~A
R,~~~~~,MB,A,LUR,MBLUR~~~~~A
L,~~~~~,MB,A,EWS,MBEWS~~~~~A
R,~~~~~,MB,A,ISF,MBISF~~~~~N
R,~~~~~,MB,B,LRY,MBLRY~~~~~A
L,~~~~~,MB,A,VPY,MBVPY~~~~~A
R,~~~~~,MB,A,CKG,MBCKG~~~~~N
L,~~~~~,MB,A,MCR,MBMCR~~~~~A
R,~~~~~,MB,A,BVR,MBBVR~~~~~A
L,~~~~~,MB,A,NGT,MBNGT~~~~~A
L,~~~~~,MB,A,PMG,MBPMG~~~~~A
L,~~~~~,MB,A,MCR,MBMCR~~~~~A
R,~~~~~,MB,A,LUR,MBLUR~~~~~A
L,~~~~~,MB,A,MGT,MBMGT~~~~~A
L,~~~~~,MB,A,ASS,MBASS~~~~~A
L,~~~~~,MB,A,CBY,MBCBY~~~~~A
L,~~~~~,MB,A,LKD,MBLKD~~~~~A
R,~~~~~,MB,B,ASZ,MBASZ~~~~~A
L,~~~~~,MB,A,EWS,MBEWS~~~~~A
L,d~~~~,MB,A,GFS,MBGFSd~~~~A
L,~~~~~,MB,A,PMG,MBPMG~~~~~A
L,~~~~~,MB,A,EWS,MBEWS~~~~~A
U,~~~~~,MB,A,CLN,MBCLN~~~~~A
U,~~~~~,MB,A,BSF,MBBSF~~~~~A
L,~~~~~,MB,A,DPH,MBDPH~~~~~A
L,~~~~~,MB,A,MCR,MBMCR~~~~~A
U,~~~~~,MB,A,MXT,MBMXT~~~~~A
L,~~~~~,MB,A,PUO,MBPUO~~~~~A
U,1~~~~,MB,A,CYN,MBCYN1~~~~A
R,~~~~~,MB,B,LRY,MBLRY~~~~~A
